"open","volume","high_close_ratio","volume_ma5_ratio","volume_ma30_ratio","volume_ma60_ratio","trsrange_ratio","ad_ratio","obv_ratio","adosc5_ratio","b_upper5_ratio","aroondown5_ratio","macd5_ratio","dx5_ratio","ultosc5_ratio"
0.6909090909,0.1610240071,0.1989321562,0.0139046688,0.0527092413,0.0974983822,-0.0113798009,0.0007366567,-0.003785092,-0.0021636025,-0.1324833132,0,0.0001171077,0.0015903708,-0.0924454053
0.68,0.1347789668,0,-0.0651063379,-0.0068308138,0.0395041312,-0.036036036,-0.0005680226,0.0041624553,0.0058523394,0.0482016434,0,0.0002421419,-0.0009709472,0.0417247817
0.6894545455,0.1535641858,0.0232803454,0.0415528446,0.0320323915,0.075056527,-0.0864864865,-0.0004334849,-0.0037559704,0.0038718859,-0.004280306,0,8.6634921002862E-06,5.25988316453855E-19,0.0491723234
0.6858181818,0.1052514929,0.0940139188,-0.1392385807,-0.0741974706,-0.0265477242,0.024024024,0.0004781903,-0.0033740752,-0.0006128578,0.0069194423,0,-0.0002481729,-0.0014000911,-0.0260882566
0.6792727273,0.1123630315,0.0233542513,-0.0899083535,-0.0574149196,-0.0121152284,0.0648648649,-0.0003973488,0.0045765461,0.0008774275,-0.0316698298,0,-3.04085190907625E-05,0.0190208961,-0.0392554365
0.6901818182,0.1149200433,0.0467085025,-0.0425011101,-0.0409935835,-0.0072217694,-0.0831600832,0,0,4.6250087607297E-05,0.0023473271,0.8,-5.77697044327305E-05,-0.001055169,0.1506481617
0.6807272727,0.0995671516,0.093913904,-0.085512596,-0.075567806,-0.0394583273,0.1621621622,8.24980814897114E-05,-0.0031465803,-0.000605018,-0.042932755,0.05,-0.0002906405,0.0097487308,-0.1507401565
0.6836363636,0.125503587,0.3617994663,0.0714932693,-0.0110355546,0.0133188084,0.2934362934,0.0005811723,-0.004948986,-0.0028003805,0.1446883804,0,-0.0022345674,0.0020267767,-0.2751696189
0.6603636364,0.1302232375,0.1097391751,0.0670844217,-0.0029418536,0.0214512533,-0.0393120393,-0.0001930854,-0.0074673004,-0.0017004047,0.0686862099,0,0.00080282,0.0003674024,0.184398178
0.6654545455,0.0830435654,0.0726776096,-0.1422699685,-0.1133446016,-0.0754905418,-0.1201201201,0,0.0090059566,-0.0016547108,-0.1262739903,-0.04,6.97303549712235E-05,-0.0002055399,-0.0937530267
0.6625454545,0.1448759569,0.0844198755,0.1380193076,0.0273405618,0.0505035171,-0.018018018,0.0002021191,0.0100179055,-0.0043637441,-0.2297894827,-0.05,-5.93736709857243E-05,-0.0004149981,0.0086568696
0.6654545455,0.1103502866,0.282002584,-0.0405536376,-0.0546152319,-0.0206807977,0.3734643735,0.0002838354,-0.0046749519,-0.0227256021,-0.3279528315,-0.0666666667,0.0001439558,0.000527383,-0.1368398926
0.6545454545,0.1269283796,0.0353682171,0.0375599306,-0.0219516947,0.0104493457,0.0648648649,-0.0004772903,0.0076276512,-0.0053508287,0.286334998,-0.1,-0.0004098259,-0.0010326427,0.477456666
0.6836363636,0.1022303715,0.3252640398,-0.0565527688,-0.080356135,-0.0400400875,-0.0665280665,0.0005303128,-0.0041471425,0.0474389413,0.0120245259,-0.2,5.25191434236521E-06,-0.0006715404,-0.1805018079
0.6618181818,0.1046414973,0.2039054601,-0.0637166464,-0.0746126369,-0.0364174012,0.0720720721,-2.60143344964684E-05,0.0057497826,0.0021370324,0.0242524782,0.4,-0.0001618072,0.0029908374,0.0073345558
0.6756363636,0.2091779889,0.0348837209,0.3426197704,0.1457345656,0.1663749949,-0.024024024,-0.0007547322,0.0084335897,-0.009308575,0.2849361363,-0.1,-0.001346689,-0.0014598298,0.172857137
0.6850909091,0.2436579696,0.2737889165,0.3128944786,0.2050971064,0.2244058399,-0.0608108108,0.0014209331,-0.0064114047,-0.0182500268,-0.0746388164,-0.2,-0.0002049836,7.60410626899867E-18,-0.0571657627
0.6705454545,0.0851436816,0.11739238,-0.2443084977,-0.1311193807,-0.082462549,0.0658049354,-0.0001160127,0.0037629264,0.0030418341,0.0297855662,0,0.0005527396,0.0143955106,-0.0437633175
0.6836363636,0.1080766302,0.0116156671,-0.159749959,-0.0842083048,-0.0385383074,-0.0864864865,-0.0004068664,0.0038598435,-0.0029805286,0.0945047512,0.2,0.0004417154,-0.0002850867,0.2000979138
0.6872727273,0.1267055429,0.0819132408,-0.102739247,-0.0404923254,-0.004397377,-0.0600600601,4.7023277593713E-05,-0.0036387891,-0.002796197,-0.0427278694,-0.2,-2.90685457063727E-05,-1.59573530127075E-18,0.0045131975
0.6836363636,0.0732792273,0.1177682361,-0.2421611761,-0.1521489544,-0.1071539946,0,0.0001877185,-0.0027317897,0.002267269,-0.0614998207,0.4,-0.0001766843,0.001080022,-0.1491034722
0.6727272727,0.1427113142,0.2659008126,0.189008167,-0.0092127321,0.0225406143,0.2827442827,0.0003672636,-0.0064284109,0.0087410344,0.1156715727,0.3,-0.000823147,0.002809306,0.0214820525
0.6509090909,0.105055108,0,-0.0313429451,-0.0792666724,-0.0492829308,-0.0720720721,-0.0004261318,-0.0079624492,-0.0027709932,0.0093924108,0,0.0019845116,0.0002094428,0.0485170873
0.6625454545,0.1451545028,0.1921198472,0.1277813107,0.0260321342,0.0235235208,0.0432432432,0.0002250585,0.0221138441,0.0005375349,-0.1899297375,-0.04,2.85443686346388E-05,-0.0012578825,-0.1157046573
0.6741818182,0.165488758,0,0.1767037502,0.075854088,0.058476444,0.0540540541,-0.0007210337,0.0105243125,-0.0116208051,0.0774223861,-0.05,-0.0008605164,-0.0003054692,0.2241081448
0.6909090909,0.0926548034,0.1888322348,-0.164469724,-0.0904586659,-0.0738180825,-0.0936936937,0.0004546301,-0.0035407479,0.0003558968,-0.0154428286,-0.0666666667,0.0002332203,0.0004668609,-0.0822593957
0.68,0.1200352691,0,-0.0256002133,-0.0230363224,-0.0207198233,0.0763116057,-0.0005873326,0.0059069992,0.0086804431,0.153681855,-0.1,0.0011159149,-0.0013379403,0.2672318284
0.6850909091,0.0442146607,0,-0.3481010596,-0.1991833707,-0.1620157868,-0.1316098707,-0.0002626643,0,0.0029448677,0.01925344,-0.2,0.0001872013,-8.58757707699224E-18,-0.0200421361
0.6909090909,0.158226524,0.1498991519,0.2067390541,0.0799540263,0.0549489196,0.4084084084,0,0.0056719984,0.0007134649,-0.0384572114,0,0.0001840084,0.0309260802,0.0195082871
0.6981818182,0.1023017114,0.3166225935,-0.0065287129,-0.0547952442,-0.0516640423,0.0332640333,0.0005278201,-0.0027005723,-0.0015426968,-0.0090436086,0,-0.000220886,-0.0007074207,-0.2509728226
0.6974545455,0.0643296862,0.1162790698,-0.1952276706,-0.1448229206,-0.1241663103,-0.0720720721,0,0.0020470601,-0.0014959556,-0.0389799132,0.2,-0.000026793,-1.09519427785829E-18,0.0778678062
0.6850909091,0.0531044848,0.0820001975,-0.2115850878,-0.1703226542,-0.1446378391,-0.0864864865,4.92722782440019E-05,-0.0014965273,-0.001740779,-0.0012315747,-0.2,-0.0002323048,-0.0005634314,-0.1013329147
0.6894545455,0.0761845217,0.225443861,-0.091938071,-0.1057197323,-0.099406273,0.1261261261,0.0004179374,-0.0023708527,-0.0051772035,0.0360374349,1,-0.000699877,-0.0001660968,-0.2097625612
0.6741818182,0.0929894593,0.1652282054,0.1114846088,-0.0600484688,-0.0661364778,0.0341394026,0.0001236132,0.0034029754,-0.0256065223,-0.1496500502,0,0.0037068154,0.0012330721,-0.0657136912
0.6814545455,0.0458679011,0.0232803454,-0.1768840374,-0.183693996,-0.156827762,-0.0687960688,-0.000153977,0.0013817989,0.0010440887,0.0510801548,-0.04,-0.0012621783,-0.0003692461,0.2190512402
0.6858181818,0.0626351649,0,-0.0303492975,-0.1352938367,-0.1201938824,0.0432432432,-0.0003086392,0.0017355757,-0.0047814406,0.010563636,-0.05,0.0009930768,0.0014260532,0.2036534649
0.6945454545,0.0942210733,0.2844653161,0.1521093233,-0.0473846638,-0.055561898,0.1321321321,0.000335253,-0.0023530687,0.0096048899,-0.0054761532,0.1333333333,-0.0008273778,0.0008742029,-0.1497672192
0.6741818182,0.0894881969,0.2054688097,0.0921323277,-0.0578083252,-0.0630039063,-0.0671015843,0.0003485922,-0.002624622,0.0113705274,0.1006821833,0,0.0057691333,0.0007546034,-0.033276193
0.664,0.0970373933,0,0.1405384988,-0.0338734548,-0.0476584396,0.1837837838,-0.0004334321,0.0034110206,-0.0028707858,0.0858948826,-0.04,-0.0005533611,-0.0015034501,0.3324046108
0.6858181818,0.0786742014,0,-0.038754444,-0.0855999441,-0.0851034167,-0.1110299489,-0.0004039864,0.0022756579,-0.0104210795,0.0872423568,-0.05,-0.0028882138,0.0221239785,0.0693082354
0.6996363636,0.1153573003,0.195817352,0.1225127673,0.0214512359,-0.0104991073,0.1321321321,0.0001162283,0,0.005218001,0.0631412554,-0.0666666667,0.0004321603,0.0021566957,-0.0950751685
0.696,0.0690024448,0.1621074209,-0.1326056663,-0.1086951998,-0.1053014605,-0.0969245107,0.0002922285,-0.0017452596,-0.0024722137,0.0512932425,-0.1,-1.89597436278473E-05,-4.94964457904747E-19,0.0105239106
0.6938181818,0.0558903451,0.2209302326,-0.1871317298,-0.1430319714,-0.1323326365,0.1351351351,0.0001339104,-0.0015885865,-0.0056622277,-0.2978972583,-0.2,-0.0001511351,-0.0010338826,0.0114602205
0.6865454545,0.2080449681,0.139095173,0.5553730758,0.2880064576,0.1710717792,0.0582120582,-0.000283162,0.0065722023,0.0450568191,-0.0033355157,0,-4.9911549543653E-05,-0.0001163944,-0.0933555286
0.6952727273,0.0641914152,0,-0.2131029484,-0.122315149,-0.1171961685,-0.1048321048,-0.0003501193,0.0014333348,0.0140638145,0.1464886303,0.8,0.0005249245,-0.0014811994,0.0187333713
0.6989090909,0.0452731353,0.2206976744,-0.2784494959,-0.1701463033,-0.1549535785,0.0254372019,0.0002759426,-0.0009270505,-0.0005032321,-0.0153815712,-0.05,-0.0002520588,0.0275132721,-0.1190572895
0.6909090909,0.0755216224,0.0569395445,-0.0905809803,-0.0639024577,-0.0926139505,0.0568990043,-0.0002479681,0.0016425399,0.0019398057,0.1090862898,-0.0666666667,0.0003365074,1.59216728679065E-05,0.1914837315
0.6909090909,0.4560197988,0.5359104677,0.9610741437,1,0.634505298,0.7387387387,3.18768135029389E-05,-0.0089865668,0.0001955419,0.2995708613,0.3,-0.0012360183,0.0127540826,-0.0501966257
0.6618181818,0.1324900806,0.1332422842,-0.0818615324,0.0686059053,0.0076646381,-0.16318205,-0.0001227845,0.0060316101,0.0006209016,0.009636891,-0.04,0.0006260975,2.92797015339209E-19,-0.0389044133
0.6552727273,0.3458534728,0.4703809881,0.3642916114,0.6141736844,0.4062885074,0.2079002079,0.0013940073,-0.0114040746,-0.0089050651,-0.0656046285,0.05,0.0006782347,0.0001751415,-0.1864595374
0.6298181818,0.3486497535,0.4509447674,0.1614744127,0.5532520827,0.392479704,-0.0211976683,0.000838465,-0.04101305,0.0272692001,-0.041701522,0,0.0003680785,9.68166595796369E-05,-0.0333698663
0.6014545455,0.2643677608,0.0800596159,-0.0831125769,0.3243065234,0.2261219403,-0.1598119859,0,0.0195802451,0.0023636993,-0.7630791946,0,0.0001090883,2.06629069355009E-06,-0.0335993272
0.6116363636,0.1991803936,0.2529104834,-0.1301833432,0.1568681015,0.1128795831,0.1621621622,0.0005679265,-0.0065985303,0.0024528872,-0.3450363915,-0.04,3.81914054241092E-06,-0.0005102582,-0.1229692227
0.6072727273,0.1664141718,0.1457187526,-0.2119869466,0.0781886539,0.0612956863,-0.0617760618,0.0002861453,-0.0094469633,0.0013822964,-0.8339833732,-0.05,-0.000052087,0,-0.142656715
0.6058181818,0.1660983528,0.1323127544,-0.1565210549,0.0773951553,0.0618632944,0.0864864865,-2.19170951619383E-05,-0.023349723,0.000188772,-0.564908161,-0.0666666667,-0.000074944,0.0001100698,0.1297856011
0.6021818182,0.1960983528,0.355963991,-0.006705394,0.1356085507,0.1154175832,0.0720720721,0.0005469888,-0.058212108,0.0010316559,0.183474576,0.3,3.1345712443484E-05,0.0002135278,-0.1074598414
0.5905454545,0.138592842,0.0672858763,-0.1141365871,0.0038700304,0.0098184157,-0.0694980695,-0.0001572865,-0.0153876565,-0.0002646205,-0.0174599567,0,-8.03118327325269E-05,0,0.1235059373
0.5956363636,0.1546382911,0.1751568845,-0.0337548269,0.0309324111,0.0411394358,-0.0113798009,0.0001728252,0.5938707121,-0.0001143464,-0.0403526175,-0.04,-8.56306234445793E-05,-0.0004844128,0.037640804
0.6,0.1700500982,0.0796742507,0.0171120382,0.0637457869,0.0680594712,0,-0.0001195636,-0.0169721586,-0.0007394381,-0.0212839115,-0.05,-0.0001568885,-0.0004912597,0.1091074108
0.6087272727,0.1670161517,0.0396938263,0.0059926555,0.0515839959,0.0614602149,-0.024024024,-0.0002588317,0.234499792,-0.0015506534,0,-0.0666666667,-0.0001728823,-3.26759217986119E-19,0.113312216
0.6116363636,0.1568826901,0.3229722065,-0.0020040671,0.0225753804,0.0428932842,0.2027027027,0.0002313009,-0.0139422346,-0.0007105438,-0.0788536094,-0.1,-3.81149441505836E-05,0.000641184,0.0866858016
0.5963636364,0.1018339946,0.0934028852,-0.1833162186,-0.0960612281,-0.0580582196,-0.1115954664,-1.7066941364458E-05,0.0753361059,-0.0008815582,0.0089086633,-0.2,-0.0001311753,-2.30235467355415E-19,-0.0542966033
0.6014545455,0.0998857761,0.0132312754,-0.1608500172,-0.1012402918,-0.0604192626,-0.0576576577,-0.000206509,0.0128415897,-0.0019284529,0.0312347955,0.6,-0.0002150532,-0.000186978,0.1626494489
0.6065454545,0.1630419622,0.0662357966,0.1047829766,0.0247491728,0.0553624245,-0.0982800983,0.0002928155,-0.0115780992,2.2097596020553E-05,0.0143397448,-0.0666666667,-0.0001955279,-0.0006691458,-0.0671027461
0.6036363636,0.1293094465,0.039741478,-0.003860055,-0.0490445265,-0.0077062485,0.2882882883,-0.0001829702,0,-0.0016660939,-0.0090386253,-0.1,-0.0001913249,0.0017523171,0.0110759118
0.6036363636,0.232537774,0.399515141,0.342217145,0.1417143451,0.1771094567,0.277992278,0.0006092871,-0.0613132095,0.0040168669,0.1941292928,0.8,0.0009598266,0.0007301848,-0.1281063567
0.56,0.2729253337,0.2452196382,0.2965879234,0.2009097859,0.2403749561,0.027027027,0.0006045153,0.0250793988,0.0049533305,0.3024287176,0,0.0007027635,0.0002735184,-0.3219830207
0.5607272727,0.1906608954,0.188506555,-0.0202887115,0.0401601672,0.0908135458,-0.0780780781,4.66208030168701E-05,0.0067835607,0.0013255299,-0.1095519245,0,0.0001747758,4.47477746129506E-05,-0.0203789345
0.5643636364,0.1709294217,0.028222209,-0.0811030238,-0.000453952,0.0543844658,0,-0.0002416566,-0.0042584791,-0.0006506685,-0.356572462,-0.04,-8.37688300987688E-05,-0.0004846814,0.3373663804
0.5781818182,0.1716043445,0.0698410362,-0.0991672725,-0.0047385492,0.0524195726,-0.0940070505,-5.70136506335728E-05,-0.0058465201,-0.0009830908,-0.5695817652,-0.05,-0.0001444603,-0.0006878115,-0.0479331861
0.5738181818,0.1517354014,0.1269999405,-0.1185710564,-0.0418003405,0.0175358446,0.1496881497,-5.59532286612173E-05,0.0081922287,-0.0012561396,-0.2211292263,-0.0666666667,-7.48467671497073E-05,0.000643081,0.2899849055
0.5730909091,0.1109903411,0,-0.1726344307,-0.1150394932,-0.0535189664,-0.058968059,-0.0002289521,-0.003950166,-0.0024738089,0.1606990774,-0.1,-0.0002260987,-0.0004852755,0.358388354
0.5912727273,0.2310171937,0.0396938263,0.2173788869,0.0816022701,0.1508640837,0.3243243243,-0.0004126803,-0.0109521994,-0.0061139618,0.5516730902,-0.2,-0.0007486364,-0.0001948542,0.1697389042
0.6065454545,0.1765203799,0.1067461545,0.027590032,-0.0087656608,0.0544014599,-0.0486486486,-0.0002159574,0.0270981458,-0.9078420956,0.2140385998,0,0.0024703222,-0.0001931285,-0.0137641957
0.6014545455,0.0963917278,0.078820598,-0.2117475571,-0.1459192063,-0.0822672119,-0.0767218832,-0.000104246,-0.0054600439,0.0039077347,0.2472300044,0.2,0.0005615771,0.0007445346,0.0014987677
0.5985454545,0.2405073945,0.3008270655,0.2313771648,0.0836158485,0.1625746238,0.2378378378,0.0002815017,0.0207855411,-0.0005156824,-0.1303743936,-0.2,-0.0003090491,-0.001138013,-0.1061825651
0.5810909091,0.2448971985,0.3819767442,0.1355321703,0.0792037541,0.1699912612,-0.0463320463,0.0004010705,0.0091554049,-0.0031189347,0.1354807735,1,-0.0010182504,0.0038954346,-0.1109606057
0.5672727273,0.1781656046,0.0843430603,-0.0277983083,-0.0124373718,0.053152763,-0.1113841114,-0.0001023086,-0.004221536,-0.0024106856,-0.1245545855,-0.04,0.0007789657,-3.23233263799658E-19,-0.0957071213
0.5803636364,0.1347304717,0.1665642826,-0.1408749009,-0.0847755164,-0.0207121273,0.0810810811,0.0001064249,-0.0043517256,-0.0048832624,-0.1802336125,-0.05,-5.91237050359572E-05,-0.0013215156,-0.1000037392
0.5847272727,0.2202781452,0.6388616891,0.0463590569,0.0659086247,0.1191000262,0.226044226,0.0004833537,0.0098086129,-0.0668298009,-0.4959299979,0.1333333333,0.0007485942,0.0107808434,-0.253459708
0.5541818182,0.1410628833,0.0723124752,-0.1326494775,-0.059329657,-0.0143306694,-0.1153153153,-0.0001481726,-0.0038797227,0.001417517,-0.2556429864,0,0.0001186393,0.0003795755,0.179158304
0.5549090909,0.0986176907,0,-0.2064115435,-0.128692585,-0.0835434214,0.0205920206,-0.0002069672,-0.0035917443,-0.0018078712,0.0265715739,-0.04,-0.000183207,-0.0009428889,0.2647857961
0.5738181818,0.1281283315,0.0844506407,-0.0648264192,-0.0714756727,-0.0351711004,0.0188014101,-0.0001490937,0,-0.0037445225,-0.0078481228,-0.05,-0.000178208,-0.0008515158,0.0242334243
0.5723636364,0.1757548796,0,0.0857977027,0.0161295495,0.0425863513,0.0259459459,-0.0004117268,-0.0082773737,-0.0189268266,0.2625500291,-0.0666666667,-0.0006694328,0.0027813811,0.1328592713
0.5912727273,0.1341128612,0.421178768,-0.0059844801,-0.0592616111,-0.0252570504,0.0926640927,0.0001792474,0.0132240712,0.0021472431,-0.0185998741,-0.1,-0.021356857,-0.0011514197,0.0551680745
0.5716363636,0.1615650675,0.013932934,0.0895497851,-0.0060849227,0.0180983006,-0.0918918919,-0.0003741832,-0.0086838611,0.0044838286,-0.0771427379,-0.2,-0.0004278048,-0.0003179366,0.0713976171
0.5658181818,0.1431654042,0,-0.0206515217,-0.0408059897,-0.0126944183,-0.0376028202,-0.0004091131,-0.0170250401,0.0032798595,0.0112253075,0,-0.0014020093,-0.0006996745,0.0274111004
0.5767272727,0.1958161998,0.0277258385,0.1186747493,0.0547237055,0.0682040042,-0.0113798009,-0.000496171,0.3128941762,0.0023466728,-0.0014966619,0,0.0012956902,0.0027219507,0.0170151655
0.5854545455,0.1303987816,0.0550368265,-0.0842689903,-0.0647784442,-0.0364680606,-0.0840840841,-0.0001361415,0.010043456,0.0008161946,-0.1675312466,0.4,0.0008550656,0.0039075127,-0.0587905639
0.5781818182,0.100493367,0,-0.1785010463,-0.1181782204,-0.0847235414,0.2751842752,-0.0004010995,-0.0047374135,0.0006749922,-0.0040257752,-0.1,0.000068206,-0.0003441422,0.2797407898
0.5818181818,0.1247933951,0.0136570343,-0.0580336832,-0.0705214092,-0.0467983639,-0.0864864865,-0.0004907842,0.0083918762,0.0005939288,0.1060570949,-0.2,0.0003405932,-0.0013230502,0.0077210585
0.5854545455,0.0964807022,0.0547636909,-0.1457062787,-0.1243754776,-0.0929472744,-0.0144144144,-0.000220063,-0.0042416107,0.0001441432,0.0215918306,0,2.51063370456279E-05,0.0014444976,-0.0382901649
0.5752727273,0.1360634844,0.210321799,0.0892670206,-0.0506434113,-0.0311295308,0.1544401544,0.0003876893,-0.0081682991,-0.0006514981,0.0827217478,0.4,-0.0005531411,0.0068408938,-0.1543028595
0.5752727273,0.1063869184,0.0137763842,-0.0326262513,-0.1045777765,-0.0784586509,-0.0810810811,-0.000452539,0.0131817639,-0.0002515,-0.0047704444,-0.1,0.0004644621,-6.34564491213257E-19,0.0344893548
0.584,0.0456594926,0.1388035688,-0.3146524831,-0.2195995493,-0.1746743255,-0.0432432432,0.0001798105,-0.0030883005,-0.000701241,-0.0067485874,-0.2,-0.0004668203,-0.0006626997,-0.0787508172
0.5781818182,0.1111823173,0.0542921708,0.0691683568,-0.0859049639,-0.0717663829,0.2342342342,-0.0004237242,0.0093405622,-0.0002838659,0.0667148216,0.4,0.0048757905,0.0006349261,0.0087158796
0.592,0.0669211655,0.0818409176,-0.1609653871,-0.1683747576,-0.1412266171,-0.1297297297,8.59471959146154E-05,-0.003537115,-0.0006314955,0.0278572462,-0.1,0.0001253261,0,-0.065833435
0.5890909091,0.0965909182,0,0.0751129858,-0.1017089236,-0.0944385776,0.172972973,-0.0006046568,0.0065724116,2.0462856599167E-05,0.1455453182,-0.2,0.0004710811,0.0014279631,0.1980861917
0.5985454545,0.0691611559,0.0535673967,-0.0639861141,-0.1569390972,-0.1374427186,-0.024024024,-0.0002644941,0.003326317,-8.4221245980974E-05,0.1185109504,0,0.0001291471,0.0003676021,-0.0279877897
0.5934545455,0.0633481624,0.080448727,-0.1266762586,-0.1660394617,-0.1464879317,0,-0.0001315816,-0.002518137,-0.0002904205,-0.0589066639,0.2,2.70605378831241E-06,5.99174964987959E-05,0.0454988954
0.5985454545,0.0352021963,0.134736065,-0.2672035187,-0.2271501017,-0.1906710507,0.0135135135,5.37365794939666E-05,-0.0016637016,-0.0005918305,-0.0004598606,-0.2,-0.0001023126,-0.0002057684,-0.1053887075
0.6072727273,0.1629509839,0.066315407,0.5171592176,0.0642680871,0.011197138,0.012718601,-0.0006165253,0.0086047142,-4.61108334455181E-05,0.036441403,0.2,0.0001370727,0.0005993214,0.0342223422
0.6036363636,0.1645028255,0.1187965951,0.3769614655,0.0741150692,0.0106638895,-0.024024024,0.0002148157,0.0056296148,-0.0005934879,0.1204483661,-0.2,8.37360687864511E-05,0.0002655333,-0.0843245014
0.608,0.1406047854,0.2279380598,0.1372824536,0.0214691698,-0.0251897471,0.1621621622,0.0002956854,-0.0035504041,-0.0010480745,6.21515841992707E-05,1,-0.0001791517,-0.0015031286,-0.1131678208
0.5941818182,0.1057152018,0.3034593023,-0.0752821845,-0.0610667412,-0.080968385,-0.0231660232,0.0007940562,-0.0034402266,-0.0021798052,0.1430395439,0,-0.0006079768,0.0370358959,-0.1645472743
0.5781818182,0.1303891628,0,-0.0422840302,0.0055066848,-0.044042985,-0.0691891892,-0.0009490008,0,0.0003492019,0.0352120802,0,-0.0038207321,0.0009689022,0.1218463103
0.5818181818,0.1089319065,0.1379360465,-0.0925156003,-0.0365847037,-0.0780384111,0.012718601,0.0001231973,0,-0.000417545,-0.1303605444,-0.04,0.0003999248,-0.0008785253,-0.0581759966
0.5774545455,0.0894204641,0.1393293399,-0.1268801347,-0.0798607262,-0.1027707793,-0.048048048,0.0003761608,-0.0037169276,-0.0013819634,-0.3252945016,-0.05,0.0003231312,0.0004855653,-0.056415186
0.5774545455,0.1090232856,0,0.0017168971,-0.0276775209,-0.0706981363,-0.0154440154,-0.0009615194,0.0059205284,0.0014626417,-0.3135706974,-0.0666666667,-0.0001511975,-0.0003596937,0.1244456253
0.5774545455,0.103847942,0.0410218726,-0.0235544382,-0.0320536914,-0.0745126362,0.0498960499,-0.0008047653,0.0041055169,0.0016221024,0.0691292678,-0.1,-0.0002212769,-0.0013956898,0.2362994121
0.5890909091,0.119140315,0.0134900779,0.0702467191,0.0107126398,-0.0438844473,-0.0135135135,-0.001688214,0.003740857,0.0020270258,0.1998154783,-0.2,-0.0006284616,0.0160444749,0.0003944493
0.5876363636,0.0891984289,0.095011299,-0.0721804511,-0.0689294803,-0.0918078391,-0.0432432432,0.000492941,-0.0022658087,0.0002748942,0.0595359564,0.2,-0.0028064338,0.0001708215,0.0021074882
0.5854545455,0.1836643822,0.2514277304,0.2954854777,0.1772600998,0.0731528311,0.2162162162,0.0047463835,-0.0054438458,-0.0021760814,0.0177894323,-0.2,-0.0042186583,0.0002707543,-0.1522018667
0.5745454545,0.1667548395,0.0967972256,0.1473005712,0.1336481728,0.0436636879,-0.0810810811,-0.0001324002,0.0075293768,-0.002006025,-0.0004845553,0.8,8.75538228596573E-05,0,-0.0714500189
0.5781818182,0.1593952146,0.2356696272,0.0625852087,0.1110810848,0.031053792,0.0432432432,0.0017572849,-0.0048788205,-0.0058540731,-0.0203402469,-0.05,6.8944335812852E-05,-0.0015015346,-0.1756735971
0.5847272727,0.098768386,0.1241424419,-0.1666549033,-0.0438889592,-0.0727159563,-0.0600600601,0.000641511,0.0043680244,-0.1123855047,-0.1809906108,-0.0666666667,-0.0001279708,-3.54121205144037E-18,-0.2039367922
0.5883636364,0.1331309366,0.1205266426,-0.0584724285,0.0493132169,-0.0119210736,0.3326403326,-0.0003236788,0.0046154237,0.0016046759,0.1955830492,-0.1,-0.0010302282,0.1450689712,0.2889800437
0.6065454545,0.0942799888,0.186355093,-0.1581534567,-0.0474863658,-0.0793226583,-0.0262080262,-2.4514211735307E-05,0.0025312467,0.0002364047,0.2341949147,-0.2,0.0013338573,0.0003130197,0.1643346333
0.6087272727,0.1037405314,0.1603130807,-0.0683234613,-0.0189541435,-0.0610148908,-0.0820130475,0.0002626831,-0.0024016059,0.0006234935,0.0993043951,0,0.0001330835,0,-0.0640539483
0.608,0.1340523426,0.1335942339,0.1074655371,0.0619800044,-0.0057041641,0.1321321321,-0.0002929228,0,-0.0010161506,-0.0147904465,0,2.01177334577468E-05,-0.0012052704,0.1464626585
0.6007272727,0.066794918,0.1749432785,-0.2122481657,-0.1207890546,-0.1254478488,-0.1192917055,0.0005156569,-0.0018225366,0.0007952613,-0.2052680758,0,-0.0001412791,-1.05239070223241E-18,-0.0830310639
0.5970909091,0.0745096389,0,-0.1214549767,-0.0976658534,-0.1109499219,-0.0332640333,-0.0004980934,0.0022972618,-0.0017978398,0.0063625687,0,3.36468754161671E-06,-0.0010251312,0.0081635263
0.6007272727,0.0939577572,0.0130900163,-0.0039372615,-0.0390858199,-0.0753083517,0.1572481572,-0.0006608184,0.0025300794,-0.0046438269,0.2286703378,0.4,0.000360472,0.0121597233,0.1713964587
0.6094545455,0.2016047453,0.1244068063,0.4365627976,0.2533279868,0.1196765992,0.4551920341,-0.0013068336,0.0046813183,-0.0294291591,0.8290311643,-0.1,0.0007574723,0.0014893574,0.1814228179
0.6494545455,0.1212897279,0.0122882892,0.0493348797,0.0218653753,-0.0261899034,-0.1355932203,-0.0017795743,0.0021740895,0.0079513356,0.5002072539,-0.2,0.000231412,1.38731732337675E-05,0.080446002
0.6414545455,0.196819366,0.2793641448,0.2451892636,0.2145815123,0.1129044823,0.0786240786,0.0062283864,-0.0031022955,-0.0013846852,-0.0058610169,0.2,-0.0001001683,-0.0004747462,-0.1016718642
0.6538181818,0.1719830869,0.3436893706,0.0538969335,0.1351498602,0.0714528173,0.2018018018,0,0.0033707503,-0.0013474388,0.0522017692,-0.2,8.21529170417267E-05,0.0005589832,-0.0790355065
0.6458181818,0.1349252535,0.0995254451,-0.1048482718,0.0358115599,0.0045824929,-0.1192917055,-0.0004443578,-0.0021805833,-0.0003311339,-0.1947267977,0,-6.70333351796361E-05,0,-0.0318508132
0.6392727273,0.1445889944,0.1595700649,-0.0345721212,0.0529699184,0.0234994734,0.0582120582,-0.0004273895,0.0027096454,0.0003022456,0.0676747023,0,-7.06586587174205E-06,0.0001396051,-0.0683601821
