date,open,high,low,close,volume
2017-04-28,37400,37800,37150,37800,10963
2017-05-02,37550,37800,37550,37750,5487
2017-05-04,37200,37950,37200,37800,20931
2017-05-08,37450,38400,37450,38350,38691
2017-05-10,38800,39550,37950,38000,24742
2017-05-11,38150,38900,38150,38900,16209
2017-05-12,38900,38900,38100,38150,9505
2017-05-15,38600,38600,37900,38600,5581
2017-05-16,38650,39000,38650,38900,10767
2017-05-17,38750,39100,38400,38550,12660
2017-05-18,38450,38950,38300,38750,8076
2017-05-19,38900,38900,38300,38650,6980
2017-05-22,38850,38850,38300,38500,19146
2017-05-23,38250,38800,38200,38200,19398
2017-05-24,38350,38700,38150,38450,10735
2017-05-25,38700,39150,38450,38950,14045
2017-05-26,38800,39400,38800,39250,16697
2017-05-29,39300,39700,38450,38650,17454
2017-05-30,38800,39350,38550,39000,12596
2017-05-31,38900,40000,38550,40000,37621
2017-06-01,39900,40000,39300,39600,21987
2017-06-02,39500,39800,39150,39400,20264
2017-06-05,39350,39800,39200,39400,20381
2017-06-07,39350,39400,38750,38950,32275
2017-06-08,38850,39700,38850,39650,32242
2017-06-09,39650,39950,39300,39500,10599
2017-06-12,39750,40050,38900,39200,16196
2017-06-13,39200,39600,39150,39350,8065
2017-06-14,39250,39700,39200,39250,10667
2017-06-15,39150,39450,39100,39250,14935
2017-06-16,39250,39650,38600,38800,19085
2017-06-19,38900,39200,38750,38950,12638
2017-06-20,38850,39000,38500,38550,13586
2017-06-21,38400,38500,37950,38150,12272
2017-06-22,38000,38400,37750,38150,9748
2017-06-23,38200,38450,37750,38300,5905
2017-06-26,38450,38450,37800,37850,10629
2017-06-27,37750,38050,37700,37750,35532
2017-06-28,37650,38400,37650,38400,8684
2017-06-29,38400,38750,38050,38300,7466
2017-06-30,38300,38550,38150,38500,7486
2017-07-03,38300,39100,38300,39000,13609
2017-07-04,39200,39200,38600,38850,8775
2017-07-05,38500,38900,38400,38850,10371
2017-07-06,38600,38800,38400,38500,5840
2017-07-07,38250,38600,38250,38600,5017
2017-07-10,38300,38650,38000,38400,12288
2017-07-11,38400,39000,38300,38300,11312
2017-07-12,38400,38450,38050,38050,8560
2017-07-13,38100,38400,38050,38050,7783
2017-07-14,38100,38400,38050,38250,6865
2017-07-17,38450,38450,38000,38200,8077
2017-07-18,38000,38400,38000,38300,6485
2017-07-19,38500,38550,38300,38350,7901
2017-07-20,38300,38550,38250,38300,7411
2017-07-21,38050,38450,37950,38050,14211
2017-07-24,38400,38400,38000,38200,4881
2017-07-25,38550,39000,38250,38700,21262
2017-07-26,38800,39550,38750,39550,21121
2017-07-27,39450,40000,39450,39850,16083
2017-07-28,39850,40000,39500,39700,18355
2017-07-31,39700,39850,38850,39400,11624
2017-08-01,39100,39650,39100,39600,11005
2017-08-02,39600,39700,39200,39600,10413
2017-08-03,39350,39900,39050,39550,13629
2017-08-04,39350,39750,39350,39550,7952
2017-08-07,39600,39850,39400,39650,12413
2017-08-08,40000,40050,39300,39650,14335
2017-08-09,39250,39850,39100,39350,12010
2017-08-10,39100,39500,38350,39200,22477
2017-08-11,38500,38900,38200,38750,14349
2017-08-14,38600,39100,38150,38250,6095
2017-08-16,38300,38450,38150,38200,9563
2017-08-17,38250,38850,38200,38800,7423
2017-08-18,38700,39150,38450,38800,8476
2017-08-21,38800,38800,38450,38750,6412
2017-08-22,39100,39100,38400,38750,5673
2017-08-23,38750,38900,38300,38300,7660
2017-08-24,38200,38600,38200,38350,4315
2017-08-25,38250,38550,38250,38550,5829
2017-08-28,38500,39100,38400,38700,12222
2017-08-29,38600,38800,37950,38650,11194
2017-08-30,38650,38800,38400,38650,5295
2017-08-31,38450,38800,38350,38700,13135
2017-09-01,38400,38550,37950,38050,20166
2017-09-04,37850,38200,37550,37950,12313
2017-09-05,38000,38000,37650,37750,9726
2017-09-06,38000,38000,37150,37200,10254
2017-09-07,37200,37400,37000,37050,10347
2017-09-08,37050,37350,36250,36750,16862
2017-09-11,36750,37700,36650,37200,8347
2017-09-12,37150,37200,36750,37100,5076
2017-09-13,37000,37100,36450,36750,12878
2017-09-14,36550,36900,35950,36850,18686
2017-09-15,36850,36900,36500,36900,7726
2017-09-18,36700,36800,36300,36300,7889
2017-09-19,36100,36500,36100,36300,11922
2017-09-20,36250,36500,36200,36300,7714
2017-09-21,36050,36100,35300,35800,12171
2017-09-22,36000,36000,34450,34700,18162
2017-09-25,35000,35250,34000,34000,8993
2017-09-26,33800,34450,33750,33800,15783
2017-09-27,33800,34250,33650,34100,7571
2017-09-28,33800,35100,33700,35100,11174
2017-09-29,35100,35550,34650,34900,8237
2017-10-10,34700,35100,34300,34300,14824
2017-10-11,34200,34900,34150,34750,9985
2017-10-12,34550,35000,34450,34950,8251
2017-10-13,34950,35250,34750,35100,6599
2017-10-16,35350,35950,35350,35750,9593
2017-10-17,35550,36100,35200,35500,8844
2017-10-18,35500,35700,35150,35350,7329
2017-10-19,35150,35750,35050,35450,10938
2017-10-20,35100,35950,35100,35750,6791
2017-10-23,35400,35450,35000,35050,8623
2017-10-24,34700,35650,34700,35300,5288
2017-10-25,35100,35550,35000,35450,5762
2017-10-26,35450,35800,35050,35650,11093
2017-10-27,35200,35800,35150,35650,15405
2017-10-30,35650,35750,35200,35700,9130
2017-10-31,35450,35700,35200,35200,10403
2017-11-01,35050,35500,34950,35450,9851
2017-11-02,35600,35650,35250,35400,5470
2017-11-03,35650,35650,35050,35500,7458
2017-11-06,35550,35650,35050,35100,10310
2017-11-07,35050,35500,35050,35300,8772
2017-11-08,35200,35650,35050,35650,14692
2017-11-09,35800,36650,35500,36650,20780
2017-11-10,36550,38750,36550,37000,38849
2017-11-13,37000,37350,36400,36400,15264
2017-11-14,36400,36950,36350,36600,10203
2017-11-15,36250,36800,35950,36300,100977
2017-11-16,36400,36400,35650,35800,6814
2017-11-17,35550,35800,34950,34950,20684
2017-11-20,34950,35250,34750,34750,12059
2017-11-21,34600,35250,34550,35100,12153
2017-11-22,34900,35000,34600,34850,11565
2017-11-23,34650,35300,34650,35000,7906
2017-11-24,35100,35350,34750,35250,13913
2017-11-27,35050,35650,35000,35000,12581
2017-11-28,34850,35350,34600,34700,11371
2017-11-29,34700,34700,34400,34600,8931
2017-11-30,34850,35250,34550,35250,27894
2017-12-01,35350,35350,34650,34700,9791
2017-12-04,35050,35300,34600,34850,9129
2017-12-05,34550,35650,34550,35600,12290
2017-12-06,35900,35900,35100,35100,9463
2017-12-07,35350,35600,34900,35350,9923
2017-12-08,35050,35300,34600,34800,8570
2017-12-11,34600,34800,34300,34800,9440
2017-12-12,34450,34700,34250,34550,7026
2017-12-13,34200,34700,34200,34650,9967
2017-12-14,34400,34900,33550,33550,31342
2017-12-15,33950,34450,33750,34400,20131
2017-12-18,34400,34500,34150,34400,7755
2017-12-19,34150,34600,33900,34000,16740
2017-12-20,34000,34600,34000,34600,9402
2017-12-21,34350,35550,34350,35500,11243
2017-12-22,35600,35750,35050,35500,14921
2017-12-26,35500,36300,35500,36200,15656
2017-12-27,32950,33050,32150,32750,9529
2017-12-28,32750,34150,32350,32800,22865
2018-01-02,32850,33150,32650,32900,10353
2018-01-03,32600,33100,32450,32550,16159
2018-01-04,32900,32900,32450,32750,10275
2018-01-05,32900,32900,32450,32650,6679
2018-01-08,32750,32850,32200,32400,8510
2018-01-09,32300,32750,32250,32650,9443
2018-01-10,32650,33100,32350,32950,11490
2018-01-11,33350,33350,32700,32950,16891
2018-01-12,32950,33750,32900,33450,14817
2018-01-15,33250,33650,33050,33150,12249
2018-01-16,33050,33800,33000,33600,13941
2018-01-17,33450,33700,33100,33250,8879
2018-01-18,33050,33500,33050,33050,7813
2018-01-19,33000,33500,33000,33150,13712
2018-01-22,33550,33550,33050,33400,10669
2018-01-23,33400,33950,33200,33700,9130
2018-01-24,33700,34450,33700,34400,13496
2018-01-25,34250,35750,34100,35700,24434
2018-01-26,35250,36000,35250,35950,10736
2018-01-29,35800,36100,35300,35300,13920
2018-01-30,35700,35750,35100,35100,10343
2018-01-31,34750,34750,33450,34400,27149
2018-02-01,34350,35100,34300,34700,17605
2018-02-02,34700,34950,34300,34450,11893
2018-02-05,34350,34500,33350,33600,15282
2018-02-06,33400,34000,33250,33950,28008
2018-02-07,33600,34400,33500,34000,20850
2018-02-08,33700,34050,33450,33900,19833
2018-02-09,33050,35500,33050,34950,71376
2018-02-12,34650,34700,34000,34000,14118
2018-02-13,33850,34350,33400,33650,13680
2018-02-14,33450,34100,33200,34100,16580
2018-02-19,33450,33900,33150,33900,31156
2018-02-20,33650,33950,33150,33750,14271
2018-02-21,33800,33800,33150,33250,12502
2018-02-22,33150,33450,32850,33300,11078
2018-02-23,33500,33500,32800,33400,9081
2018-02-26,33550,33550,32800,32900,10291
2018-02-27,32850,33050,32400,32450,16593
2018-02-28,32450,32450,31450,32050,36169
2018-03-02,31750,31950,30900,31200,25192
2018-03-05,31000,31000,29700,29950,21352
2018-03-06,30050,30200,29150,29850,28234
2018-03-07,29650,29700,28050,28200,34035
2018-03-08,28450,28550,27950,28550,25843
2018-03-09,28450,28600,28050,28400,15715
2018-03-12,28600,29450,28400,29400,21958
2018-03-13,29400,29400,28850,29050,12364
2018-03-14,28850,29450,28700,29200,7932
2018-03-15,28950,29450,28900,29450,13345
2018-03-16,29200,29200,28700,28750,10995
2018-03-19,29000,29500,28750,29000,12476
2018-03-20,29000,29250,28700,29000,13275
2018-03-21,28950,29250,28750,28900,10611
2018-03-22,28900,29250,28750,28950,11058
2018-03-23,29500,29550,28350,28600,63697
2018-03-26,29250,30950,28850,30850,67477
2018-03-27,31000,31400,30450,31050,20891
2018-03-28,30950,30950,30000,30300,11960
2018-03-29,29900,30650,29550,30650,14102
2018-03-30,30800,30900,30200,30650,6047
2018-04-02,30400,30900,30400,30900,7936
2018-04-03,30500,30850,30200,30650,6612
2018-04-04,30250,30500,29900,30300,11745
2018-04-05,30300,30700,30000,30100,5486
2018-04-06,30100,30350,29800,30350,598739
2018-04-09,30350,30350,29900,30200,4340
