date,open,high,low,close,volume
2009-09-07,17700,17750,17400,17500,864311
2009-09-08,17700,17750,17300,17500,844909
2009-09-09,17550,17550,16900,16900,1233563
2009-09-10,17100,17900,17050,17900,1718198
2009-09-11,18100,18350,17800,18200,1580927
2009-09-14,18300,18350,17850,18000,852877
2009-09-15,18150,18500,18100,18300,954771
2009-09-16,18550,19000,18500,18850,2716686
2009-09-17,19350,19450,19000,19000,2097057
2009-09-18,19100,19200,18650,19000,1199616
2009-09-21,19000,19100,18700,18800,899581
2009-09-22,18800,19250,18800,18800,896787
2009-09-23,19000,19000,17950,18250,1810858
2009-09-24,18000,18200,17500,17600,1651807
2009-09-25,17500,17700,17250,17600,958343
2009-09-28,17450,17500,17150,17200,1086874
2009-09-29,17400,17500,17000,17150,1263566
2009-09-30,17100,17300,16650,16750,1659397
2009-10-01,16900,17150,16600,17050,783435
2009-10-05,16700,16750,16450,16600,801907
2009-10-06,16900,17100,16550,17100,778781
2009-10-07,17300,17450,17100,17400,900586
2009-10-08,17200,17650,17150,17600,886994
2009-10-09,17700,17800,17400,17650,761490
2009-10-12,17850,17850,17500,17650,453042
2009-10-13,17500,17600,17100,17450,399972
2009-10-14,17400,17700,17300,17300,471602
2009-10-15,17600,17800,17250,17350,599371
2009-10-16,17250,17450,17050,17200,502508
2009-10-19,17100,17350,16850,17250,377298
2009-10-20,17450,17450,17250,17350,376422
2009-10-21,17300,17400,17150,17200,277837
2009-10-22,17100,17100,16600,16700,651805
2009-10-23,16800,16900,16550,16650,514376
2009-10-26,16500,16900,16450,16850,468038
2009-10-27,16700,16850,16400,16400,484597
2009-10-28,16400,16550,15650,15850,813677
2009-10-29,15550,15600,15150,15500,1018365
2009-10-30,15750,15900,15300,15300,686915
2009-11-02,14850,15050,14750,15050,917759
2009-11-03,15100,15250,14900,14950,653579
2009-11-04,15050,15650,14950,15550,1666209
2009-11-05,15400,15450,14950,15000,1103088
2009-11-06,15450,15850,15400,15700,1162479
2009-11-09,15650,16250,15550,15800,1030705
2009-11-10,16500,16500,15800,15850,844025
2009-11-11,16000,16250,15800,16250,521569
2009-11-12,16150,16400,15850,15850,476027
2009-11-13,16050,16100,15600,15900,315163
2009-11-16,15950,16000,15450,15800,838124
2009-11-17,15900,16150,15650,15650,771333
2009-11-18,15750,16550,15750,16350,1419093
2009-11-19,16500,16750,16450,16500,795435
2009-11-20,16500,16550,16150,16500,567241
2009-11-23,16500,16650,16250,16650,488512
2009-11-24,16850,16900,16250,16500,838899
2009-11-25,16650,16650,16100,16300,463414
2009-11-26,16200,16450,15850,15950,706339
2009-11-27,15500,15650,14700,14700,1339075
2009-11-30,15150,15250,14900,14900,1006532
2009-12-01,14950,15100,14700,15050,675254
2009-12-02,15300,16100,15200,15700,1716550
2009-12-03,15900,16450,15750,16200,813215
2009-12-04,16100,16550,16050,16350,737398
2009-12-07,16450,16650,16350,16400,668424
2009-12-08,16400,16550,16250,16400,380585
2009-12-09,16250,16300,16000,16200,583761
2009-12-10,16250,16350,15850,16350,957019
2009-12-11,16400,17100,16200,16850,1112963
2009-12-14,16950,17400,16750,17400,876865
2009-12-15,17350,17750,17200,17600,779404
2009-12-16,17600,17750,17400,17400,380271
2009-12-17,17300,17600,17150,17150,371577
2009-12-18,17050,17500,16700,17400,695373
2009-12-21,17500,17950,17150,17750,666903
2009-12-22,17950,18050,17400,17600,580713
