"low_close_ratio","close_lastclose_ratio","close_ma5_ratio","volume_ma10_ratio","volume_ma15_ratio","volume_ma60_ratio","atr5_ratio","kama5_ratio","wma5_ratio","rsi5_ratio","slowk5_ratio","macdsignal5_ratio","macdhist5_ratio","cci5_ratio","cmo5_ratio"
-0.068647402,-0.0357894737,0.0066993984,-0.1052609598,-0.0909116759,-0.0962010824,-0.0949355125,0.0032668366,-0.0016175143,-0.026586381,0.0172215537,-0.0015685595,7.74122627224309E-05,-1.42653803544383E-14,-0.0017200211
-0.0522223751,-0.0959435626,-0.0582878533,-0.0730889315,-0.0637528514,-0.0751814758,-0.0799503098,-0.0073811821,-0.0598550739,-0.0674824964,-0.0783543763,-0.0037955061,0.0007688894,4.11108370080809E-13,-0.008393196
-0.1229519578,-0.060822898,-0.0922424459,-0.0515173411,-0.0622253326,-0.0749214923,-0.0383613535,-0.0154680235,-0.0828638109,-0.0444393758,-0.1799777102,-0.007046958,0.0002368158,5.92553443847968E-15,0.0026637931
-0.0177245341,-0.0613718412,-0.1220109083,0.0877570524,0.0219342413,-0.0152733783,-0.0313226159,-0.0281628287,-0.1078859733,-0.0464322876,-0.2480469137,-0.0161062374,9.12847756637158E-05,-4.07962762464821E-15,0.0012898754
-0.2411164057,0.1981785064,0.0701686451,0.1044218128,0.0360363113,-0.0043909128,0.092470177,0.0023053917,0.0428367895,0.267199379,-0.0550172801,0.0138065258,-0.000583654,-1.67468416302179E-14,-0.0044428865
-0.0343843436,0.0120353982,0.0837796588,-0.0644268875,-0.077657021,-0.0929082804,-0.1262780134,0.0008675855,0.0591281894,0.0062862644,-0.0066139636,-0.0127751016,-0.001898423,6.5890536176838E-14,0.0005557632
-0.0513045829,0.0360424028,0.0947619506,-0.0470459551,-0.0732050922,-0.0895590886,-0.1684722159,0.0141247101,0.0850415273,0.0201043286,0.0593509875,-0.2656407685,0.0005625426,-3.09823317035864E-15,0.0015517961
-0.1528393073,0.0478031634,0.0963649821,-0.05073349,-0.0636048365,-0.0912855676,-0.0487414151,0.059423738,0.1007721365,0.0240587118,0.2752905228,0.0193455354,0.0002057488,-3.39067080506402E-15,0.0013466323
-0.2938242929,-0.1186736475,-0.0468296452,0.701670143,0.6728557027,0.4830789464,0.5367957949,-0.0015846222,-0.0112946858,-0.0879469637,0.1008689346,0.0004371784,-0.0006332207,-3.37645145960889E-14,-0.0037775579
-0.0897672438,-0.2536412078,-0.2315662654,0.2384959874,0.2645508472,0.1985335837,0.3611517175,-0.0905421023,-0.2034715558,-0.1271245754,-0.1070010496,-0.0150806803,-0.0244742939,2.49067793705326E-15,0.023344566
-0.3078274976,0.3387453875,0.0651288105,0.0953249057,0.1316162428,0.1086487407,0.2204904773,0.0018754485,0.0524518321,0.3392313218,0.1160738758,0.0078709776,-0.0006426791,-1.49130522612613E-14,-0.004195605
-0.1848678092,0.1195079086,0.1544133099,-0.0210018781,0.0240841133,0.0162984467,-0.16040656,0.0100445717,0.1289981599,0.0347275427,0.201013352,-0.0870410763,-0.0122257623,9.29001206065837E-14,0.003260415
-0.0673409635,-0.0117443869,0.1318013751,-0.0866767729,-0.0435109853,-0.0405965838,-0.118440528,0.0049516818,0.1035331009,-0.0056347562,0.1351399063,0.0175320598,3.31002475089589E-05,-8.69368335753132E-16,-0.0002966501
-0.0505057227,0,0.0977744946,-0.0498968839,-0.0092690142,-0.0054735302,-0.1242521645,0.0198046228,0.094730973,0,0.1569710351,0.0058699201,-0.0001648821,-4.3771001690745E-15,-4.55071044131803E-19
-0.0671087533,0.0235294118,0.0350858923,-0.0935802226,-0.0562903047,-0.0483663494,-0.1559985873,0.1805674464,0.0861094133,0.0098620639,0.0296077082,0.003061457,-0.0001740101,-4.72689108809531E-16,0.0005599199
-0.1632679401,0.1875862069,0.1499045049,-0.0799613946,-0.0419100807,-0.0310941115,0.0803208275,0.2495593271,0.1521302706,0.0565687869,0.0420198137,0.0053365291,0.0007521253,2.22777304369756E-14,0.0028356077
-0.2087458746,0.1140939597,0.1980358582,-0.0378266414,0.0030837669,0.0177176805,0.0357064703,0.2396673081,0.1865136592,0.0180212351,0.0118323807,0.0051622292,0.0002246264,-3.73263589480547E-15,0.0005791554
-0.1114818079,0.0561056106,0.1788069656,-0.1026138093,-0.0606925005,-0.0421229503,-0.1247239229,0.213641384,0.1809237443,0.0072079562,-0.0066223293,0.0035818203,-3.38567407597535E-05,-1.66817764666878E-15,0.0002091636
-0.0797604035,-0.0111292962,0.0989806553,-0.105697559,-0.0933320799,-0.0761654741,-0.052297868,0.0958285,0.1205749597,-0.0084267407,0.0384315995,0.0017354115,-0.0002621165,-3.85499887108545E-15,-0.0002356122
-0.049062702,-0.1672131148,-0.0901066864,-0.0397864302,-0.0580772755,-0.0424933721,0.125126021,-0.0124912319,-0.0423637754,-0.1013813923,0.0261169381,-0.0008648547,-0.0010440227,-2.27305654997497E-14,-0.0029649348
-0.2084019769,0.1371428571,0.0125273663,-0.0445733847,-0.0775101181,-0.0598121684,0.0939056004,0.0042783019,0.0258003893,0.066531027,-0.0437403671,-0.0007010672,-0.0001602119,-1.00291465684135E-14,0.0140905352
-0.160309213,0,0.0104360265,-0.0677365603,-0.1005691699,-0.0819867281,-0.0035706669,0.0005840232,0.0090889579,0,-0.0682372188,-0.0008407227,9.3168496738941E-05,-7.19710058935009E-15,-3.77602151242042E-19
-0.0804195804,-0.0224052718,0.0020913466,-0.0486083591,-0.0924510265,-0.0668299186,-0.0028619215,0.0013757688,-0.0075691261,-0.0181868949,-0.0568674223,-0.0012986724,0.000302521,-9.14643914699472E-14,-0.0008923864
-0.0487350713,-0.0674380165,-0.0377816719,-0.0798407002,-0.0970809429,-0.0908798116,-0.0274285323,-0.0060857251,-0.0439251218,-0.0549533364,-0.0997291206,-0.0023448816,0.000427159,-2.88834920431377E-14,-0.0034768203
-0.1718113347,0.2724540902,0.1538944999,0.125258116,0.0730568866,0.0470379167,0.2837876529,0.0892285088,0.1549905973,0.1437124838,0.0216010014,0.0006555449,-0.000825007,-6.85180616801103E-14,-0.1065712944
-0.2698826597,0.283788122,0.332314498,0.2639865022,0.2180132702,0.172139349,0.197481498,0.232481454,0.3065245331,0.0392691295,0.0068588007,0.0049154168,0.0045834236,-1.94541733348967E-15,0.0013826856
-0.0887304185,0.0942989214,0.3147990443,0.2062154488,0.1773730081,0.1492333974,-0.1181196703,0.2402916198,0.3042468144,0.0076284784,0.0049692593,0.0044877722,0.000156058,-3.29247470292795E-15,0.0002146526
-0.0891368174,-0.0310030395,0.1807490953,0.4615596684,0.4410648109,0.458538434,-0.1864806987,0.1449786458,0.2027523225,-0.0163910491,-0.0057458557,0.002290118,-0.0002183673,-5.4378929313029E-15,-0.0004443348
-0.2606456044,0.1764885496,0.1999987425,-0.0367064676,-0.0091572132,0.0099060246,0.1910042608,0.2979046563,0.2494017289,0.0183126341,0.0158071899,0.0020470839,0.000026724,6.63393204480687E-15,0.0005416448
-0.0729442971,-0.0505952381,0.0651390157,-0.0230202059,0.0049868721,0.0287382201,0.0092857008,0.0925202331,0.1085603537,-0.0273399979,0.086993856,0.0007814848,-0.0003764267,-8.35995826792402E-16,-0.0007381044
-0.1616895189,-0.0509745127,-0.0076333519,-0.1051140237,-0.0717142792,-0.0507332821,-0.0140919868,0.0115624448,0.012428029,-0.0304916696,-0.0332515134,-0.0003544627,-0.0009896843,-1.622619701541E-14,-0.0009618766
-0.0581809819,0.0719033233,0.0380404937,-0.1584058374,-0.120085856,-0.1036731644,-0.162874233,0.017558026,0.0427689815,0.0190567025,0.0085198268,-0.0005866737,0.0004103972,-5.33298099463161E-14,0.0007615252
-0.0437010594,-0.0101644245,0.0037892343,-0.1219800482,-0.0826480043,-0.0687428962,0.1179244123,0.0213974141,0.02063047,-0.0077957139,-0.0064281066,-0.0009550408,0.0003745951,1.41396964315754E-14,-0.0002694372
-0.1151570323,0.0814371257,0.0719092816,-0.140322244,-0.1000577575,-0.0856424474,-0.1564006554,0.0098612349,0.0576787374,0.0227603871,0.0772204028,-0.0007430489,-0.0001840262,-2.8606432167425E-15,0.0008340514
-0.1828034682,0.1609467456,0.174681789,-0.086632495,-0.0508640778,-0.0375276735,0.033706775,0.1590165324,0.161372563,0.0268087266,0.0072584952,0.0002389392,-0.0008730073,1.0021905942459E-14,0.0008448375
-0.0570719603,-0.098265896,0.0429457744,-0.0823476657,-0.061272198,-0.0468290151,0.145853556,0.0429895129,0.0581228189,-0.0608400137,-0.0912198772,-0.0004994838,-0.0020920158,-6.64825222160411E-15,-0.0016662478
0,-0.2991202346,-0.2064289404,0.0925533379,0.0735908066,0.0970534489,0.2856874648,-0.0147200114,-0.1709421634,-0.126298267,-0.1785179026,-0.0030868158,0.0033191701,-3.41371010328963E-14,-0.0055659534
0,-0.0208588957,-0.1924438163,0.0287803891,-0.0335614529,-0.0087350561,-0.109612995,-0.0169793015,-0.1635543729,-0.0101473533,-0.1953557521,-0.0046918483,0.0001239446,-1.88720196373564E-15,0.0003482139
-0.2351847548,0.1255384615,-0.0530492805,-0.0856524924,-0.1135541902,-0.0910475742,-0.0317284466,-0.0022610199,-0.0579334408,0.1061220857,-0.1562082451,-0.004600657,-0.0002326775,-5.72005636913602E-15,-0.0031715616
-0.0298489854,-0.1027190332,-0.0728686535,-0.0628986469,-0.1041283027,-0.0842715986,-0.1297885525,-0.0515841553,-0.1080461089,-0.0511715503,-0.1794334304,-0.006501606,-3.39214881852129E-05,4.91690967691413E-16,0.0838231972
-0.1469904718,0.1042944785,0.06173747,-0.077456674,-0.1074375343,-0.0946715,-0.0891357106,-0.0007863156,0.0167541883,0.0761029877,0.0169660463,-0.0058747841,-0.0003450266,-2.70878958188951E-14,-0.0038150026
-0.0152281209,-0.2362537764,-0.1355884367,0.0970517414,0.0265024377,0.0285250978,0.4170609663,-0.0194314099,-0.1157420443,-0.0980205302,-0.2014105222,-0.0195112622,0.0006217648,-4.27475682238425E-14,-0.0361059455
-0.1629200328,0.1915492958,0.025126839,-0.003635316,-0.003123526,-0.0320201441,0.0238937337,-0.0013961192,0.0281265101,0.1407096196,0.0280393339,0.0168940861,-0.0004420172,-1.19923126277146E-14,-0.003354175
0,-0.1863013699,-0.1051118906,-0.0492967937,-0.0339044328,-0.060218544,-0.0380089985,-0.0262741595,-0.1080659117,-0.0680024345,-0.2573951687,0.0141546317,0.0005673333,9.89305016773147E-14,-0.0781829737
-0.3365529208,0.2766823161,0.1221418213,-0.0112664938,0.0058963473,-0.034752762,0.1431194682,0.0020844483,0.107507766,0.1375539038,-0.0842739503,-0.0033941228,-0.0009917506,-2.02594980785176E-14,-0.0052157603
-0.0294425695,-0.0409022556,0.0853315583,-0.1013449011,-0.0775905976,-0.0970545802,-0.1814123976,6.73874052945809E-05,0.0603546592,-0.0155602136,0.0940852552,-0.0063958957,0.0002864699,1.1813045982302E-14,-0.0014535173
-0.089684509,-0.1028744327,-0.0347803781,-0.13862713,-0.1255447262,-0.1322746419,-0.0610042241,-0.0048349879,-0.00838476,-0.0414938532,0.1786465058,-0.0017132632,-0.0005717596,-1.69098372666065E-14,-0.0066212085
-0.0449112426,-0.0104454685,-0.0309821535,-0.1252573344,-0.1220548007,-0.1314413747,-0.1326504698,-0.0037962392,-0.0321612005,-0.0050933529,0.1448554793,0.002904664,-0.0016651191,-1.74967307568983E-15,0.0006698957
0,-0.0313846154,-0.0753344689,-0.1232409791,-0.1220456532,-0.131917654,-0.2025090613,-0.0079497674,-0.0434493772,-0.0178921268,-0.0434599206,0.0053996694,0.0008326566,2.900019302109E-14,0.0019162702
-0.0603458557,-0.0210200927,-0.0563622404,-0.0379744173,-0.058820082,-0.0905759269,0.0660682674,-0.1313064296,-0.0688958504,-0.0141636458,0.010225619,0.0046382404,0.0001270959,-3.96440086866716E-16,0.000894253
-0.0463369963,-0.1581395349,-0.1432419925,-0.0004946613,-0.0261854103,-0.0702827259,0.2662761484,-0.2105289758,-0.1469646299,-0.0903693203,-0.1446986456,0.0094601554,0.0011474193,1.51638333226473E-14,0.0042513743
-0.0761406043,0.0971428571,-0.031512835,-0.0106784631,-0.0342381586,-0.0876774627,-0.0019114488,-0.0074279003,-0.0399950671,0.1452789301,0.1462436029,0.0027741166,-0.0003405177,-8.39131517200964E-15,-0.0020163627
-0.0154211874,-0.0851330203,-0.0733072015,-0.0557060974,-0.0701628013,-0.1134767043,-0.1694397338,-0.0334108779,-0.0802235847,-0.0500131441,-0.1658630896,0.0025178609,5.84036654361967E-05,6.69085606925237E-15,0.0027633762
-0.0903786616,0.1616481775,0.0772939678,0.0252386137,-0.0168838781,-0.0807800599,0.1277221036,0.0006340876,0.0547570484,0.1603790766,0.2455091953,-0.0015272893,-0.0011480785,-2.34866118094472E-14,-0.0039443831
-0.3320588907,0.2947368421,0.2946070846,0.2091204729,0.1075619152,-0.001636498,0.2684790143,0.0612355509,0.2569109676,0.1003017816,0.0608899102,-0.009125961,0.0028937963,1.66656451988726E-14,0.0181919432
-0.0720797721,0.0100890208,0.2130675433,0.0057754502,-0.0332593534,-0.0872248425,-0.1523357946,0.1680412862,0.2183826721,0.0019285997,0.0667193318,-0.0283680915,5.6540549145153E-05,-4.63063030762044E-15,7.1875704575109E-05
-0.0436357365,-0.0604444444,0.0959671029,-0.0134026154,-0.0269752829,-0.0909982312,-0.1530797279,0.0497444277,0.1109507095,-0.0333254536,0.1222112307,0.0183655281,-0.0002255603,-6.44174220422576E-15,-0.0012234206
-0.0449112426,-0.1931240658,-0.122133631,0.1130479802,0.1002954497,-0.0212052991,0.1128943806,-0.0046825319,-0.0619099961,-0.0899650784,-0.0360923573,-0.0004634909,-0.0007082379,-2.83767641125561E-14,-0.004669893
-0.0910836433,-0.0941538462,-0.1987670404,0.0012281713,0.018086746,-0.0685328658,-0.0625753636,-0.0033813078,-0.1506383194,-0.0448281717,-0.016166112,-0.0060191693,0.0077342482,1.35830658795579E-14,0.0036441375
-0.0450498575,0.0742589704,-0.0828333779,0.0056206013,0.0324948061,-0.0639554304,-0.0080939113,-0.0231856256,-0.096414937,0.064682362,0.0445565827,-0.0084158884,-0.0001353687,-8.31736612176119E-15,-0.0020870625
-0.1463273569,0.1783950617,0.1004766478,-0.037920117,-0.0127663551,-0.0882405055,0.0592894393,0.0071098464,0.059101956,0.0985489287,0.194825028,0.0053012057,-0.0008376418,-2.9070698505957E-14,-0.0108990728
-0.246165293,0.0715789474,0.162159797,-0.0080925206,0.0098650431,-0.0722433819,-0.0178042014,0.0035057609,0.121901281,0.0233109786,0.1702659526,0.0150111654,0.0019425219,1.19396043752397E-14,0.0014790295
-0.3093597154,0.2023809524,0.2706573103,0.2032548259,0.2143520217,0.0635298634,0.1358942434,0.1876003877,0.2555476477,0.0458234728,0.2037902899,0.0154835001,0.0007603578,4.35237741170815E-15,0.0021633906
-0.164695671,0.1670520231,0.2969736861,0.140102002,0.1547636754,0.0466753637,-0.0387786769,0.4187877176,0.3095131294,0.0214653003,0.085675754,0.0100814748,0.0002478836,-9.68849735636688E-16,0.0007072337
-0.0687201217,-0.0095909732,0.1725124248,-0.0038684498,0.0090899201,-0.0455719943,-0.0725711314,0.2044353458,0.205353541,-0.005131656,-0.0234026576,0.0046473259,-0.0001388254,-3.26814569012798E-15,-0.0001494211
-0.122656755,0.0576271186,0.1357131348,-0.0530420921,-0.032584362,-0.0742555418,-0.1028946351,0.1634603734,0.1629154357,0.0078776412,0.0143615458,0.0026123721,-0.0001683002,-3.3344549997454E-15,0.0002360592
-0.0280425626,-0.1904761905,-0.0845149013,0.0353655819,0.0524135535,-0.0124254191,0.1153159057,-0.0112724698,-0.032461075,-0.0941724862,-0.0499570372,-0.0003284048,-0.0007690271,-1.75460723800012E-14,-0.0027042929
-0.0139809903,0.0195965418,-0.0736420095,-0.0558808706,-0.0406173549,-0.0744885134,-0.0825952427,-0.0014143532,-0.0481561277,0.0090122982,-0.0174729909,-0.0013003495,0.0019185252,4.00725925643559E-14,0.0010232983
-0.0142055025,-0.1074712644,-0.1302100972,-0.0048277423,0.0044347569,-0.0315690404,-0.0690847247,-0.0566435805,-0.1253849508,-0.0609560691,-0.0206397277,-0.0027195015,0.0006005096,6.48611751144146E-15,-0.0054328079
-0.3015167931,0.2481751825,0.092179433,-0.0114154768,0.0055556513,-0.0290053316,0.2646120081,0.0015491422,0.069860268,0.1310903809,0.1041110373,-0.0009301821,-0.0004847319,-1.69987783440035E-14,-0.0136810063
-0.107078616,0.1628169014,0.2214921828,0.0347815904,0.0515951609,0.0167815569,0.10504316,0.0156255995,0.1783575003,0.0357084204,0.0288833379,0.0016097513,-0.0017504898,5.62171381717662E-14,0.0017013117
-0.0266596417,0.0280605227,0.18181276,0.0164176203,0.0353112949,0.0121831823,-0.0924818894,0.113149737,0.1786618916,0.0050175216,-0.040163406,0.0018504052,0.000188399,-5.5893993134672E-15,0.0001767803
-0.1057692308,0.055890411,0.162159797,-0.0477092456,-0.0345342387,-0.0477643263,-0.0777780601,0.1202584843,0.1687009974,0.0103714686,-0.0169483668,0.001579151,-2.27011695924433E-05,-3.76394145885273E-15,0.000352727
-0.1601772713,-0.064673913,0.0226362932,0.0435474231,0.0301556212,0.011314909,0.0189682008,0.0896114808,0.0719648255,-0.0400940807,-0.0515448967,0.0002046562,-0.0005727165,-1.28780199865389E-14,-0.0012752888
-0.1732876712,0.0093278464,-0.0034634349,-0.1011077958,-0.0916074767,-0.0926559476,-0.0679968188,0.0451013965,0.0226073604,0.0034063954,-0.0718103068,-0.0004965765,-0.0023167156,-2.36536459158055E-13,0.0001529531
-0.1571591262,0.1210958904,0.0810356892,-0.0519096924,-0.0529150968,-0.0583109717,-0.0779472525,0.0675179989,0.0789958221,0.0380741639,0.005874871,6.23327948893987E-05,-0.0007502457,-3.92277351969428E-14,0.0016524866
-0.0132934006,-0.1006729475,-0.01723224,-0.0287891764,-0.0412384158,-0.0460544819,0.0696677159,0.0016689673,-0.0099738891,-0.0657524272,-0.0130071271,-0.0009805983,-0.0112439532,-5.39043460836366E-15,-0.0021471605
-0.0273720653,-0.1950819672,-0.1561538786,0.0479450053,0.0353017878,0.013426913,0.2053393799,-0.0256493131,-0.1434787764,-0.1009306079,-0.0237143881,-0.0033320227,0.0014456547,-3.59518843317452E-14,-0.0074412944
-0.0278818603,-0.1243319269,-0.2169908075,0.1346856,0.1256731103,0.0870828081,0.1482239786,-0.0620340595,-0.1954245451,-0.061204727,0.0015793111,-0.006197798,0.0002796449,3.33172862237831E-15,0.0022546237
-0.110263674,0.0779369628,-0.1056974721,-0.0274336949,-0.017094424,-0.0314722741,-0.0712420528,-0.0175012864,-0.1074351021,0.0948050123,-0.1322665661,-0.0084847769,-0.0001581874,-5.35335510643276E-15,-0.0016165083
-0.3813409563,0.3274787535,0.19923006,0.0699636008,0.0603760108,0.0404751672,0.2608899933,0.0031669297,0.1417972337,0.1839738059,-0.0150711468,0.0024070884,-0.0007441393,-2.45266350381201E-14,-0.0083246334
-0.0529565672,-0.0459459459,0.1497380855,-0.0862717717,-0.0751833567,-0.0797381655,-0.1972435718,0.0025527545,0.1122793988,-0.0207758359,0.0138985644,0.0057628219,0.0012081214,8.68900874486594E-15,-0.0009951829
-0.0270299145,-0.1387755102,0.0017572193,-0.028098957,-0.0274558581,-0.038728306,0.0271065955,0.0010400148,0.0126556346,-0.0610869487,-0.0904181829,-0.0009237183,-0.0008205921,-9.61917851631547E-15,-0.0039061875
-0.0796515899,0.1227777778,0.0539491454,-0.1187517674,-0.1069338816,-0.1082187751,-0.0332619741,0.0355291503,0.0834503462,0.0585702081,0.0134605372,0.001434705,-0.001640134,1.21187269645472E-14,-0.0146294574
-0.1454326923,0.0278308322,0.027616734,-0.0897116652,-0.0800546042,-0.0873877325,-0.1012406675,0.0330201458,0.057811346,0.0107557145,0.0816967491,0.0022978602,0.0005123362,-2.91838096974075E-15,0.0009272894
0,-0.2309782609,-0.1391853003,0.0294740453,0.0278599494,0.0020426125,0.3257132918,-0.0223244214,-0.1364139579,-0.0992136826,-0.2422578919,-0.0049639706,-0.00235192,-4.64611600579615E-14,-0.0069093232
-0.1876456876,0.1434599156,0.0069765384,-0.0127120638,-0.0022575507,-0.0219190622,-0.0784727006,0.0023828009,-0.0063202516,0.0925899826,-0.0074919033,-0.0038746241,-0.0003318645,-3.62977358604136E-15,-0.003725332
-0.3359893758,0.252892562,0.1832108775,0.0842957588,0.077854022,0.0663253437,0.1088669223,0.0573339957,0.1757838296,0.0846227189,0.2855682294,0.0120997698,-0.0021813338,-3.60532728657898E-14,0.0311367487
-0.1544566545,0.0270916335,0.1683255687,-0.028519248,-0.0306844289,-0.0335340604,-0.131991156,0.0398548551,0.1510880636,0.0058991182,0.2291611021,0.0086915653,0.0002264995,-2.01352409551754E-15,0.0002667457
-0.2120808679,0.2158730159,0.2953345095,0.1565432433,0.1207165221,0.1211833422,0.0814546048,0.1222445443,0.2692483979,0.0388492651,0.1720933297,0.0086864217,0.00041436,1.97098043187461E-15,0.0016574112
-0.0876645877,-0.0261538462,0.1551037931,0.033728321,0.0093028684,0.0198284506,-0.1244377373,0.3168111873,0.1926052391,-0.0125835529,0.0174953592,0.0041854585,-0.0001469169,-4.00987069941764E-15,-0.0004044898
-0.2021978022,-0.0612612613,0.023081139,0.0331759713,0.0155921379,0.0281512273,0.0389454365,0.0868931098,0.0692875367,-0.0324874316,-0.0203385054,0.0012748784,-0.0004045039,-1.09860026193466E-14,-0.0011395225
0,-0.0618181818,-0.0509753496,-0.1153141862,-0.1030792748,-0.091198556,-0.0763893643,0.0067399177,-0.024961031,-0.0355118778,-0.011311973,-0.0005682701,-0.0009946521,-8.05465573316222E-15,-0.0016969932
-0.2660757212,0.0445609436,-0.029506526,-0.1035766728,-0.083532276,-0.0809862758,0.0105944276,0.0121928626,-0.0071446989,0.0210056073,-0.0474876612,-0.0009800824,0.0004381706,-2.38550275823605E-13,0.0018350023
-0.0531010599,-0.3098958333,-0.2422823101,0.3367424497,0.3429498896,0.3413859672,0.4700409439,-0.1214473788,-0.2299406808,-0.1325719027,-0.148910405,-0.0044249857,0.0021409605,4.40022098602587E-15,-0.0079543157
-0.1331158582,-0.0185538881,-0.1847717209,0.0066594357,0.0363423112,0.0433689551,-0.0981774541,-0.0946276493,-0.1890211572,-0.009162732,0.0385289057,-0.0072687749,8.30172349713562E-05,-2.13505171766421E-15,0.0002021635
0,-0.1023255814,-0.1957703067,-0.0779381653,-0.0483889102,-0.0321067889,-0.1140397192,-0.130885915,-0.2027141466,-0.05152178,-0.0921240296,-0.0156718583,2.53571356886085E-05,-3.17974725812825E-15,0.001035588
-0.2112514351,0.1605555556,-0.0068573945,-0.0879094105,-0.0641175281,-0.047470167,-0.0970682513,0.0024892238,-0.0374088708,0.2094169524,-0.1582674421,0.0659428261,-0.000336489,-7.39017962110299E-15,-0.0026114195
0,-0.0830393487,-0.0155982704,-0.1171251519,-0.093762992,-0.0756014776,-0.1343402391,-0.0207734517,-0.0612679165,-0.0415656168,-0.2122995165,0.0084902756,-0.0001776645,-1.08940656483904E-14,0.0045723579
-0.3484848485,-0.0186813187,-0.0208376675,0.2180729184,0.1851722583,0.2310256506,0.1479963235,-0.0042693753,-0.0238633248,-0.0110932718,-0.1119164296,0.0036693476,-0.0002047912,2.18658732356198E-13,0.0004327613
0,-0.1685950413,-0.1380531458,0.0281716004,0.025984285,0.0619155184,0.057417852,-0.0451001175,-0.128331193,-0.0865984584,-0.2418158171,0.0050861094,0.0005012397,-4.70035631197709E-15,0.0028647486
-0.1490786372,0.0960451977,-0.0472088101,-0.0095032012,-0.0083948551,0.0294521839,-0.1080232591,-0.0018507766,-0.0368302121,0.1430395495,-0.1312557783,0.0016448333,-0.0003742581,-4.31039226782125E-15,-0.0017459589
-0.0690125477,-0.1231197772,-0.1058448884,-0.0622773162,-0.0435552301,-0.012465272,-0.0556768573,-0.0920965047,-0.1171546151,-0.0627243145,-0.159822281,0.0018939012,0.0001917653,1.61158380464518E-14,0.0024880254
-0.4098557692,0.2990070922,0.153133368,-0.008788618,0.0106741432,0.0505149104,0.1949273587,0.0029379369,0.1220149349,0.2605685865,0.2350701711,-0.0024725514,-0.0016609635,-2.77037171389662E-14,-0.004558132
-0.2185245402,0.1940217391,0.2809606416,0.0537831741,0.0413179241,0.0799057005,-0.0097724657,0.0393490379,0.2444286472,0.0517261562,0.4086810762,-0.0072596648,0.0009490434,9.37105006054423E-16,0.0043333245
-0.1282051282,0.0179656539,0.2065055374,-0.0736814131,-0.0680429784,-0.0407501307,-0.1260526874,0.1192079465,0.2138903597,0.003780573,0.2598317863,-0.0155832427,2.32301048649448E-05,-5.21678065135077E-15,0.0001606421
0,-0.2598155468,-0.063465307,0.0196506007,0.0149264119,0.045387923,0.1451962427,-0.001886651,-0.0307913324,-0.0977542976,0.1360560232,0.0351431348,-0.0005004294,-1.29909387586818E-14,-0.0040111581
-0.1725784447,0.0279452055,-0.0851175247,-0.0582759789,-0.0516669087,-0.0221677069,-0.0433101742,-0.0027139344,-0.027157214,0.0145143592,0.0436902704,-1.68173628969991E-05,-0.0006703415,-2.32155314869081E-13,-0.0016729039
-0.4033479474,0.3618008186,0.1837753391,0.0628148337,0.0562481213,0.1035757418,0.2912169531,0.058712195,0.1793451022,0.1266974308,0.218633186,0.0251432152,-1,-3.37916176600145E-14,-0.0316041826
-0.0990409082,0.1233160622,0.2509615906,0.0662777108,0.06371867,0.0880682616,-0.111038673,0.0609868687,0.2185466311,0.0195660326,0.0714365669,0.0133415459,0.000322911,6.72026122504532E-15,0.0008108454
0,-0.0519083969,0.1647195412,-0.1059587921,-0.0889852739,-0.0714376272,-0.0785232483,0.0287253317,0.144218459,-0.0217419349,0.1193066659,0.0049201131,-0.0001874993,-4.38521356563962E-15,-0.0007711302
-0.0124753452,0,0.0804693254,-0.1442790386,-0.125222338,-0.1088267873,-0.164624649,0.2008499308,0.1177447122,0,0.0638225564,0.0020434879,-0.0002936978,-5.23334038612923E-15,0
-0.1587202008,0.1482051282,0.1130769465,-0.0591774684,-0.0580410489,-0.0433209489,-0.0718765329,0.2476936326,0.1580178949,0.0333306013,0.1560879456,0.0020843361,0.0001128994,1.00497356184707E-14,0.0014303497
-0.0487757856,0.008531995,0.07863166,-0.0485471253,-0.0581946309,-0.041553311,-0.1913496472,0.117763012,0.0874375634,0.0016059256,-0.0381717687,0.0012406597,-0.0002116408,4.9296332954017E-15,5.35092000141881E-05
-0.0124593716,-0.1448621554,-0.0498097547,-0.0518822188,-0.0574663019,-0.0524503176,0.0806262596,0.0019658047,-0.0417047108,-0.0792874299,-0.1536095238,-0.0008098503,-0.0011447241,-1.68271304476669E-14,-0.0026138482
-0.0754323196,-0.0609475032,-0.0965531616,-0.0325072215,-0.0360300953,-0.0381892173,0.142088476,-0.0004476253,-0.0766913479,-0.0356650438,-0.1447450976,-0.0022083993,0.0010502423,3.46081481237579E-14,-0.0043060569
-0.0626982554,0.0175710594,-0.0740995099,-0.1327426334,-0.1208927036,-0.1168173691,-0.211415613,0.000217425,-0.0584255192,0.0130485492,-0.0528368998,-0.0027371191,2.95286845676594E-05,-1.44839733491174E-15,-0.0042541011
-0.1615581098,0.0613402062,0.0048498712,-0.0545224336,-0.0616021484,-0.0680272692,-0.0013753932,0.0132920008,-0.0129084879,0.0439376104,-0.0129097177,-0.0022798187,-0.0002206647,-8.45908557099781E-15,0.0487047739
-0.0250793021,-0.0607918263,-0.016257666,-0.0414966726,-0.0630863255,-0.0743696921,0.019911382,0.0002781176,-0.0375872671,-0.0468064691,-0.17209793,-0.0029451753,5.46836983389532E-05,-1.63205311623053E-14,-0.0037531302
