"close","volume_ma15_ratio","volume_ma30_ratio","volume_ma60_ratio","trsrange_ratio","adosc5_ratio","dmi5_ratio","mom5_ratio","macd5_ratio","macdsignal5_ratio","cci5_ratio","dx5_ratio","cmo5_ratio","ppo5_ratio","ultosc5_ratio"
0.583090379,-0.0121567042,-0.0163492895,-0.0199892629,0.0386100386,-0.0010260173,-0.0005949276,-0.0113378685,-0.0017122366,-8.6323712531274E-06,-2.99250361035948E-14,-0.0005949276,-0.000089903,-0.0014364567,0.2065802937
0.5794460641,0.0623785185,0.0241580304,0.012320233,0.0750750751,-0.0036047669,0.0015977932,0.012987013,-0.0007090408,-0.0002697747,-4.72260774698482E-13,0.0015977932,0.0002159472,-0.000368065,0.0559057292
0.5743440233,-0.0502852378,-0.0418542553,-0.0392518727,-0.0772200772,0.0084366338,-1.52811199469922E-19,-0.0266106443,0.0006623678,6.1341440214839E-05,-1.46487241882198E-14,-1.52811199469922E-19,9.17172550605758E-05,-0.0039117992,0.1667746327
0.5809037901,-0.0186109784,-0.0248504523,-0.0260532287,-0.0112612613,0.0017025043,-0.0005081157,0,-0.0018156263,-0.0006525804,-8.94081859421591E-14,-0.0005081157,-9.35941045613485E-05,-0.0023677512,0.0051938928
0.582361516,0.0398014685,0.0049101154,-0.001200914,0,0.0002654345,-0.0005660827,0.119047619,-0.0023024956,-0.0011456629,1.19920838376915E-15,-0.0005660827,-0.0002274907,-0.008867801,0.0153412072
0.5809037901,-0.0549860588,-0.0464761976,-0.0423446095,0.0122850123,-0.0002342874,-0.0006053429,-0.0297619048,-0.0015065995,-0.0012146643,-9.37405746755112E-15,-0.0006053429,-0.0002197234,-0.0080578531,-0.0829855706
0.5714285714,-0.0279207475,-0.0322567014,-0.0309764638,0.0900900901,-0.0003756253,0.018805369,0.0634920635,0.0054895311,0.0003860802,-7.62370558839045E-14,0.018805369,0.0009731676,-0.018167498,-0.191783729
0.5670553936,-0.0303382433,-0.0335295867,-0.0320448444,-0.0608108108,-0.0001762293,0.0001400932,-0.0021645022,0.0029824077,0.0014321105,1.15639853351064E-15,0.0001400932,0.000029811,-0.0726456392,0.0616911661
0.5597667638,0.0175294968,-0.0117058676,-0.0143003104,0.0368550369,-6.60475842998777E-05,0.0002221019,0.0452380952,0.0027260494,0.0020052644,-4.54403867137214E-16,0.0002221019,3.01490578728125E-05,0.0376716803,-0.1395924531
0.5583090379,-0.0007706078,-0.0189736727,-0.0208660273,-0.0096525097,0.0003038969,0.0001027973,0.0032840722,0.000936172,0.0013864453,-4.89909265267596E-15,0.0001027973,4.09635661531565E-06,0.0133453526,0.0797390663
0.5597667638,-0.071256776,-0.0547214207,-0.0491097921,0.0311850312,-0.0001529918,-0.0004724842,-0.0028860029,-0.0001996308,0.0005834916,-1.76713113742267E-14,-0.0004724842,-0.000018457,0.0037216658,-0.026431688
0.5685131195,-0.0428671694,-0.0382106543,-0.0372095672,-0.0168918919,0.0003252569,-0.0004352135,-0.0205254516,-0.0020464392,-0.0005450588,-9.39980077953573E-14,-0.0004352135,-0.0001035685,-0.0007343484,0.1220725568
0.5685131195,-0.0056927859,-0.0217082117,-0.0250722991,-0.0386100386,0.001008047,0,-0.0357142857,-0.0020191848,-0.0010037208,1.65594273431903E-15,0,-1.13199635176552E-18,-0.001371597,0.138459068
0.5736151603,-0.018220055,-0.0240134555,-0.0286894588,-0.0405405405,0.0009225983,-0.000213519,0.2023809524,-0.0038653151,-0.0017420321,1.05097165538206E-14,-0.000213519,0.0043725363,-0.0062363336,0.1177267423
0.5692419825,-0.0416248321,-0.0374265197,-0.0390611178,0.1158301158,0.0002693557,-9.37776459687705E-05,-0.0050125313,-0.0016100584,-0.0017035078,-1.64365312251434E-14,-9.37776459687705E-05,-0.0001067634,-0.0129057822,-0.0247115945
0.5583090379,0.051141814,0.0184891698,-0.0003468563,0.051975052,-0.0005550602,0.0022769647,-0.026984127,0.0113674791,0.000391911,-1.07715132146752E-13,0.0022769647,0.0038751679,0.1093602095,-0.0928142723
0.554664723,0.0847998435,0.0376495997,0.0115417308,-0.045045045,-0.0003621242,0.0003286044,0.2023809524,0.0034527076,0.0016282916,-2.04557631886641E-15,0.0003286044,0.000021924,-0.0060307259,-0.0554572664
0.5604956268,0.0231841564,0.0069680857,-0.0099315678,0.0788288288,0.0003380813,-0.0003670174,-0.0100250627,-0.0008202671,0.0003692496,-1.42999166963746E-14,-0.0003670174,-6.89223099447743E-05,-0.0104825547,0.0697215539
0.5481049563,0.0416868386,0.0194021446,-0.0008953821,0.0426742532,0.0001255842,0.0004244885,0.0519480519,0.0031125264,0.0014718761,2.55569457135708E-14,0.0004244885,0.0002022524,-0.3272831622,-0.1291832176
0.5510204082,0.0143689498,0.0015746061,-0.0139340219,-0.027027027,0.0003395738,0.0001209356,-0.0068027211,0.000111487,0.0007662712,-8.7793476753504E-15,0.0001209356,-0.000031372,0.0093335067,0.0863720232
0.5481049563,-0.023433288,-0.018706264,-0.0287994049,-0.0675675676,-0.0002111535,-1.15593026390983E-19,-0.0104761905,0.0002929465,0.00053656,-1.38571878309418E-14,-1.15593026390983E-19,2.32818362559128E-05,0.0016064003,0.0549777725
0.5532069971,-0.007117943,-0.0082686797,-0.0216996232,0.1486486486,-0.0003331541,-0.0008758852,-0.0204081633,-0.0013036039,-0.0002501087,-6.18810622228256E-14,-0.0008758852,-6.9184303307598E-05,-0.0019497303,-0.0416329687
0.556851312,-0.0206702686,-0.0163323009,-0.0269808781,-0.0321750322,-0.0006174374,0.0405804267,0.0357142857,-0.0022281107,-0.0009366215,4.46301229876236E-14,0.0405804267,-0.0001312891,-0.000810739,-0.1456361305
0.5510204082,-0.0124077498,-0.0110569827,-0.0239718567,0.0084459459,-0.0009475308,-0.0001957775,-0.0428571429,4.48588110224974E-05,-0.0006507585,-2.59330668211146E-14,-0.0001957775,-0.0006628876,-0.005799153,-0.0166618171
0.5481049563,0.0145129539,0.0056290842,-0.0116394269,-0.0635930048,-0.0014500316,0.0004388672,-0.0476190476,0.0007589722,-0.0002032869,-3.04819086356812E-13,0.0004388672,5.1353833270805E-05,-0.0060255916,-0.1451886101
0.5655976676,-0.0097733863,-0.0076180003,-0.0199112396,0.2402402402,0.0008182147,0.0007151484,-0.1666666667,-0.006122328,-0.0022981305,-5.84682850935352E-14,0.0007151484,-0.0002152166,-0.0218776851,0.3684169711
0.5655976676,-0.0294075724,-0.0204575291,-0.027978003,-0.0594594595,-0.0003021855,0.0003688126,-0.0069444444,-0.0489745773,-0.0041101517,7.87133635022307E-15,0.0003688126,0,0.0134701675,-0.0324209505
0.5444606414,0.020764922,0.0161546446,-0.0040913874,0.1544401544,-0.0030654303,-0.0006011139,-0.0476190476,-0.0128672298,0.0023141088,-4.00831125114888E-14,-0.0006011139,-0.0001978431,-0.0040090978,-0.2154403498
0.52696793,0.0629316325,0.0469871081,0.0197274965,0.009009009,0.142233378,0.0016855944,0.0224089636,0.0212952884,0.012239411,4.28289571157063E-14,0.0016855944,7.71434243747236E-05,-0.0186753275,-0.1667518075
0.5247813411,0.0052223427,0.0103608586,-0.0036906047,-0.0760135135,0.0020818195,8.64179274409553E-05,-0.0007215007,0.0027650951,0.0045214693,-7.14859803868692E-15,8.64179274409553E-05,4.38087859530692E-06,0.0262385171,-0.056213198
0.5160349854,0.0306620119,0.0278042803,0.009555035,0.0579150579,0.0013846687,0.0001505797,0.0267857143,0.0018556393,0.0026981265,-4.59932516992245E-15,0.0001505797,1.60424207345543E-05,0.0273762476,-0.3589560201
0.5145772595,-0.0060269677,0.0011870935,-0.0111187533,-0.0337837838,0.0001487164,0.0001106316,0.0007002801,0.0005459072,0.0014225664,3.57119017664925E-15,0.0001106316,2.22922161727738E-06,0.0080561324,0.1344817947
0.5102040816,-0.0082713916,-0.0020139878,-0.0129048865,-0.036036036,3.88919298891076E-05,0,-0.0078231293,0.0003058041,0.0008397111,-1.53484134529528E-15,0,6.84726855545433E-06,0.0017691235,0.1436128135
0.5335276968,0.1345090981,0.0997467589,0.0639909008,0.3194103194,-0.0011916292,-0.0008006467,-0.0283687943,-0.0024269278,-0.0006279227,-5.1952072305142E-14,-0.0008006467,-0.0001147076,-0.0019994569,0.8079779025
0.5371720117,0.0053773214,0.0106013934,-0.0029722753,-0.0876552228,-0.0009248994,0.0022341517,0.0211640212,-0.0030387616,-0.0013620178,1.91240190285298E-14,0.0022341517,9.24816418386139E-05,-0.0028309368,0.0114299518
0.5211370262,0.0574850158,0.0503364284,0.0290605873,0.1559251559,0.0002490892,-0.0001164163,-0.0140056022,0.0009531392,-0.0008456458,-2.48655188636716E-14,-0.0001164163,-0.0002326112,-0.0056526622,-0.0649301654
0.5233236152,-0.0477651438,-0.026769461,-0.0288252808,-0.0675675676,-5.39958086649223E-05,-6.82034729251558E-19,0.0170068027,-0.0004724183,-0.000722721,-5.44929800442387E-14,-6.82034729251558E-19,-3.07357181260794E-05,-0.0118070713,-0.0233405588
0.5349854227,0.0082143553,0.0148019812,0.0037433741,0.0675675676,-0.0014599207,-0.0006871036,0.0436507937,-0.003710328,-0.0016015622,-9.51302750904625E-14,-0.0006871036,-0.000207787,-0.4908092733,0.1827539896
0.5327988338,-0.010638294,0.0023515847,-0.0063342805,-0.0321750322,-0.0030730223,-1.35300213363979E-18,-0.0245098039,-0.0037381819,-0.0019585324,-1.07593817660704E-14,-1.35300213363979E-18,-4.48827421603659E-05,-0.0015430579,-0.0464817615
0.5247813411,0.0117037846,0.0195704705,0.008034391,0.0253378378,0.0211852134,0.0013839935,0.380952381,0.0059752382,-0.0010578192,-6.06075040761244E-14,0.0013839935,-0.0002752158,-0.0059610493,-0.0133491391
0.5320699708,0.0135350765,0.0206815284,0.010914375,0.0284495021,0.0017008701,0.0001696339,-0.0448179272,-0.0039774551,-0.0017901991,-1.09912708098409E-13,0.0001696339,-0.0001584449,0.0027198566,0.1169298197
0.5364431487,-0.050375058,-0.0271421981,-0.0260156483,-0.0705052879,1.44265922130294E-05,-7.56850105536986E-19,0.0047619048,-0.0139209476,-0.0035121615,3.25613991448399E-14,-7.56850105536986E-19,0.0001547565,0.001630993,0.0069957973
0.5430029155,-0.0348070055,-0.016464963,-0.0168549749,0.0245700246,0.0034324408,0.0009462738,-0.0092592593,0.0171752281,-0.0113403753,-7.19323540700263E-15,0.0009462738,8.22433814711096E-05,-0.0057179627,0.0088681438
0.5459183673,-0.0367463609,-0.0204207048,-0.0185100202,-0.0103950104,0.0022288261,0.0003358427,0.0151515152,0.0035209794,0.0136799703,-3.76146603250102E-15,0.0003358427,1.86304099691882E-05,0.0087917655,0.0130484226
0.5459183673,-0.0211907593,-0.0108260281,-0.0092635839,0.1013513514,-0.0001352331,0.0006111339,0.0145502646,0.0008522577,0.0031930641,6.23899735824482E-15,0.0006111339,0,0.0123261891,-0.0549105772
0.556851312,0.0078465527,0.0088893571,0.0097327433,0,0.0004580947,8.01222748159253E-05,0.0041050903,0.0028799138,0.0028900783,4.64241663313967E-16,8.01222748159253E-05,0.000053799,0.0024286909,0.1058507069
0.5510204082,-0.0168347108,-0.006836871,-0.0041437763,0,-0.0007980091,0.0000557,-0.0098039216,-0.0003693168,0.000975081,-8.88732151618193E-15,0.0000557,-5.15877507373E-05,0.0001568212,-0.1301150064
0.5320699708,0.0778995211,0.0640276921,0.0617652638,0.045045045,-0.0035411916,-0.0007218541,-0.0416666667,-0.0042730282,-0.0014211595,-6.7592727046487E-14,-0.0007218541,-0.0001915394,-0.0028033161,-0.2582928664
0.5400874636,0.0028897759,0.0047233234,0.0073492023,-0.0386100386,0.0028680124,0.0005391084,-0.0111111111,-0.0026318873,-0.0016493322,-6.94816463908746E-15,0.0005391084,-9.16832515572162E-05,-0.0036687353,0.0432716157
0.5364431487,0.0509658723,0.0389108844,0.0400774373,-0.0337837838,0.0048332336,-0.0005188065,0.0148809524,-0.0061465553,-0.0023865181,-1.27136857094692E-14,-0.0005188065,0.0003435346,-0.0084760054,-0.0079231099
0.5422740525,-0.0324610187,-0.0217233204,-0.0149091467,-0.027027027,0.000464997,-3.73547423796378E-19,0.0128205128,0.0305569355,-0.0017941282,-2.56068962825366E-14,-3.73547423796378E-19,-0.0001526829,-0.0362468037,-0.0346703276
0.5532069971,0.031948381,0.0233831243,0.0277729828,0.1013513514,-0.0002524648,0.0027743022,-0.0273809524,0.0299362559,0.0027519487,-1.24143054587095E-12,0.0027743022,0.0004434908,0.0056578573,0.2028515101
0.555393586,-0.0261371778,-0.0172055124,-0.010031827,-0.0643500644,4.15351076137965E-05,0.0001733635,0.2301587302,0.0035279933,0.0030718446,-1.12190942391844E-14,0.0001733635,1.41127751903109E-05,-0.0107310123,0.1177436071
0.5298833819,0.1145598521,0.0802008225,0.0864575009,0.3808353808,0.002211193,-9.93432919733597E-05,-0.0342261905,-0.0066334637,-0.0024916601,-4.96169168950993E-14,-9.93432919733597E-05,-0.0001865172,0.0121686992,-0.3085955135
0.5466472303,0.0099688876,0.008594255,0.0169923413,-0.0611325611,-0.0006360049,-1.69658065252675E-19,-0.0476190476,-0.1450504331,-0.0012827464,-1.36494335943536E-14,-1.69658065252675E-19,-0.0001272293,-0.0272171783,0.3231073801
0.5357142857,-0.0250965674,-0.0165886046,-0.0075579289,-0.0117508813,-0.0001723505,1.69658065252675E-19,-0.0391156463,-0.0135675776,-0.0040389917,1.59869656920638E-14,1.69658065252675E-19,-0.0002877163,0.0089531774,-0.096533747
0.5386297376,-0.0302262229,-0.0196211765,-0.0105563563,-0.0257400257,-0.0007176136,8.12294406134975E-05,0.0291005291,0.0023156487,-0.0086922693,-2.4551698003645E-15,8.12294406134975E-05,-0.000052612,-0.0106983702,0.0234217149
0.5400874636,0.0061244804,0.0061035181,0.0155939415,-0.0158982512,0.0002461644,-0.0006515345,0.0011904762,-0.0010332634,0.0102246124,-7.06697741566027E-14,-0.0006515345,-6.13354739615653E-05,-0.2134228085,-0.0033127236
0.5364431487,-0.0185755346,-0.0086878063,-0.0003197832,0.009009009,0.0005161922,0.0012450983,-0.0340136054,0.0035865021,0.004900871,-4.20635576117828E-14,0.0012450983,0.0003939569,-0.0055604181,0.0897043458
0.5488338192,-0.0226722582,-0.0110910211,-0.0026057854,0.0168918919,-0.0011920764,-0.0007485733,-0.0158730159,-0.0093701588,-0.0041997394,-1.00742559924447E-13,-0.0007485733,-0.0002793231,0.0048897078,0.0239024335
0.5473760933,-0.0801102462,-0.0516640555,-0.0422179146,-0.0375375375,-0.0012039714,0.0018686247,0.1031746032,0.0087876196,-0.0153062179,-8.31925163014556E-16,0.0018686247,-2.46072476022738E-05,-0.0079627183,0.0474642321
0.556851312,-0.0257984275,-0.0144723049,-0.0060258843,0.051975052,-0.0045688021,0.0012061953,0.0133928571,0.0095310021,0.0186596034,2.20461525627044E-15,0.0012061953,0.0001357077,-0.0418557328,0.1022963012
0.5634110787,-0.0156385482,-0.0114661078,-0.0033563165,-0.0525525526,0.00566489,0.0006670269,0.0066666667,0.0039501092,0.0059178811,2.7915860577575E-15,0.0006670269,3.08578873392713E-05,0.0199890325,0.1257181362
0.5648688047,-0.0189779775,-0.0119372535,-0.0061789172,0,0.0025814858,-0.0003849652,0.0052083333,0.0012565369,0.0026245901,-1.10622440101075E-14,-0.0003849652,5.14029262758344E-06,0.0041651663,0.1615682774
0.5714285714,0.030415672,0.0185852682,0.0229068056,0.1228501229,0.0015783714,0.0006875789,-0.0048840049,0.0013445673,0.0018320148,2.84042481788433E-15,0.0006875789,2.06658363357561E-05,0.0028777258,-0.0404111216
0.5787172012,0.0332904213,0.0249901176,0.0270204363,-0.0193050193,0.0013807363,0.0001607801,0.0092165899,0.0012874894,0.0014940943,9.85487759750581E-15,0.0001607801,1.45481029089776E-05,0.0021726294,0.1064274516
0.5685131195,0.0178301306,0.0120274925,0.0160371616,0,-0.000028072,-7.44574948849703E-05,-0.0149501661,-0.001072123,0.0002026232,-1.72132991250492E-14,-7.44574948849703E-05,-7.06335232879003E-05,-0.0007018472,-0.1534857957
0.5481049563,0.0545708883,0.0402435914,0.0421951333,0.0825825826,-0.0010493718,-0.000518572,-0.0550595238,-0.0041104687,-0.0014930115,-1.047618481106E-13,-0.000518572,-0.0002376726,-0.0039940321,-0.2238767777
0.5466472303,0.0178867575,0.0090106967,0.0136207656,-0.0838769804,-0.0021263949,7.4548888356541E-05,0.0045351474,-0.0069553545,-0.0025323868,-5.44300109335808E-15,7.4548888356541E-05,9.05942872960358E-06,-0.0071778326,-0.1080351775
0.5517492711,-0.0463412527,-0.0330088886,-0.0260212905,0.0245700246,-0.0046925939,-0.0002584536,0.0019047619,0.0303749978,-0.0031650167,-1.30495317227424E-14,-0.0002584536,-5.80978359662739E-05,-0.0159445989,-0.1346977703
0.5451895044,-0.0388305856,-0.0280789302,-0.0225445693,0.0207900208,0.0068403511,0.0008567166,0.0167548501,0.0104828304,-0.0062378222,1.05391261555421E-14,0.0008567166,0.0001165348,0.0769398296,-0.2503916054
0.5349854227,0.0374995493,0.0210680771,0.0224670499,0.0540540541,0.002712009,0.0005804848,0,0.0065618681,0.5039802385,2.92579272587121E-14,0.0005804848,6.46197610928375E-05,0.0073579716,-0.1708541399
0.5364431487,-0.0431455506,-0.0317795069,-0.0255356131,-0.0643500644,0.0006414726,2.02566169468058E-05,-0.0155279503,0.0010527818,0.0046203852,-1.02156700461284E-14,2.02566169468058E-05,-1.40403679010823E-05,-0.000309553,0.1811573484
0.5364431487,-0.0615883815,-0.0440865038,-0.0368075186,-0.0737100737,0.0004347058,3.30064498871612E-19,-0.0029761905,9.65385590952906E-05,0.0016418893,-1.14441378605597E-14,3.30064498871612E-19,0,-0.0007736655,-0.0045434219
0.5342565598,0.0509517323,0.0248952145,0.0256685799,0.2162162162,0.0004855678,0.0001419208,0.0170068027,8.67832769473307E-05,0.0008201619,5.80146909393473E-15,0.0001419208,1.38816057201168E-05,-0.0001631805,-0.21193285
0.556122449,0.2515178147,0.1770688565,0.1722434472,0.3222453222,-0.0010994985,-0.0005169758,-0.0386904762,-0.004628563,-0.0016023673,-9.46647263119838E-14,-0.0005169758,-0.0001743051,-0.0050252491,0.8112406088
0.556851312,-0.0176232778,-0.0081061556,-0.0010393033,-0.0829238329,-0.001490311,-1.14578792658122E-19,0.0238095238,-0.0094105812,-0.0029580597,-9.96638524016772E-15,-1.14578792658122E-19,0.00000467,-0.0108137774,0.2003071609
0.554664723,-0.0525653692,-0.031380874,-0.0243428159,-0.0238473768,-0.0016543,3.43736377974365E-19,-0.003968254,0.0081499656,-0.0046155618,-9.48361969780713E-15,3.43736377974365E-19,-3.07276446387305E-05,-0.055058745,0.021336819
0.5655976676,-0.0039125078,0.004059747,0.0085993713,0.0772200772,-0.0050930252,0.0006893558,0.0142857143,0.009064212,-0.0230625951,1.17153977828469E-14,0.0006893558,0.0001057122,0.0203018146,0.1210360252
0.5663265306,-0.0305449093,-0.0151895845,-0.010254237,-0.0737100737,0.0055619235,0,0.0023809524,0.0018895945,0.0071791897,1.17327294423132E-15,0,2.86148063578113E-06,0.009507852,0.0548128898
0.5779883382,0.0584497578,0.0474879967,0.0483879195,0.2702702703,0.0026566601,0.0004225887,-0.0075757576,0.003006705,0.0040198024,7.61838554822129E-15,0.0004225887,3.55967900514199E-05,0.0010994338,0.0151527681
0.583090379,0.0113039208,0.0147403868,0.0174967337,-0.0810810811,0.0018932635,0,0.0047619048,0.0015088084,0.0023570592,-4.95564522385182E-15,0,7.98550316439764E-06,0.0003212633,0.0853559814
0.5816326531,-0.0311627365,-0.0181846558,-0.0126705605,0.1238738739,0.0005183978,7.57159447065966E-05,0.0006613757,8.92245003526548E-05,0.0010694546,-7.60992396544269E-15,7.57159447065966E-05,-0.000013062,0.0007254639,0.0139232591
0.5670553936,0.0170257122,0.0179773252,0.0175162046,0.0117508813,-0.0003517588,-0.0005892563,-0.0225225225,-0.002143093,-0.0004330172,-4.42770568721757E-14,-0.0005892563,-0.0001061803,-0.002510585,-0.1459485406
0.554664723,0.0428076635,0.0414509925,0.0386300414,-0.0378378378,-0.0012502915,-0.0005460533,-0.2142857143,-0.004393473,-0.0017356654,5.90050933289309E-14,-0.0005460533,0.0013053111,-0.0048974819,-0.1162391281
0.5706997085,0.0208052284,0.0278529539,0.0273807854,0.03003003,0.0001847366,-2.13937534022955E-06,-0.0089285714,0.0011968725,-0.001267847,-1.84849934759103E-14,-2.13937534022955E-06,-0.0001394248,-0.0054541419,0.0498860344
0.5583090379,-0.0182146471,-0.003235451,-0.000358659,-0.0061425061,-0.0006366302,6.36008674660833E-19,0.0571428571,-0.0056116775,-0.0022388308,7.52454668327859E-15,6.36008674660833E-19,-0.0002404998,-0.017280703,-0.1481070319
0.5663265306,-0.0017490052,0.0117762653,0.0130732298,0.045045045,-0.0014932179,0.0027809147,-0.0091036415,0.0041755108,-0.0018935524,-5.7947872033843E-14,0.0027809147,-0.0001252473,0.0333186867,-0.0556742973
0.5728862974,-0.0167044769,0.0026432217,0.0055803759,-0.0772200772,-0.0008486865,1.53081310883048E-19,-0.0328798186,0.0137435269,6.4787762415527E-05,1.39639127643135E-14,1.53081310883048E-19,0.0004138439,-0.0009330884,0.1076900798
0.5626822157,-0.0468479111,-0.0225275906,-0.0172216874,0.0900900901,-0.0031015485,-0.0008019539,0.0089285714,-0.0043898499,-0.0016288129,-2.8945995817278E-14,-0.0008019539,-0.0001516924,-0.0044695117,-0.0324190091
0.5604956268,-0.0269953781,-0.0178724006,-0.0119371168,-0.0743243243,0.0851144271,-0.000229644,-0.0541125541,-0.0117432749,-0.0033459847,4.35444011560593E-13,-0.000229644,6.25998063912242E-05,0.0010924614,-0.2527716679
0.5685131195,-0.0514035012,-0.0346157751,-0.027475721,0.1351351351,0.0008553022,0.0068064968,-0.0476190476,-0.0115513748,-0.0009837184,-2.37803995186678E-14,0.0068064968,-0.0001756797,-0.011612281,0.1526846955
0.5597667638,-0.0618333574,-0.0412496232,-0.0337698818,-0.015015015,0.0010858647,-0.0001587817,-0.0391156463,-0.0198866268,-0.0060137439,1.73254709889313E-13,-0.0001587817,-0.000254327,-0.0728189873,-0.137073388
0.5517492711,-0.0277575373,-0.0201551523,-0.0135494944,0.0168918919,0.0011640084,8.22957420783179E-05,0.0529100529,0.0175483352,-0.6078838593,3.17502002627224E-14,8.22957420783179E-05,0.0001238138,-0.0448493287,-0.2007994429
0.5502915452,-0.0156482956,-0.0114798433,-0.0059637882,-0.0675675676,0.0001702293,0.0004909787,-0.0098522167,0.0028340795,0.0063911356,-7.21907186961946E-15,0.0004909787,9.78325321803898E-06,0.0125646461,0.1945404849
0.5364431487,0.0686427304,0.0414395563,0.043784545,0.2702702703,0.0012924999,0.0006671908,0.0224089636,0.0048231002,0.0050626249,6.21461026166832E-16,0.0006671908,6.71851126435881E-05,0.0042789008,-0.2176695221
0.5502915452,0.0128650544,0.0052373568,0.0094711121,-0.025025025,-0.0002560941,0,-0.0057720058,-0.0012697679,0.0008690775,-1.56016892698002E-14,0,-8.44672011624942E-05,0.0064022144,0.2332380751
0.5583090379,0.0427847247,0.0285958225,0.0303164879,-0.0675675676,-0.001441963,-0.0005438269,-0.0219047619,-0.0029708933,-0.0008605722,-7.4482093511346E-14,-0.0005438269,-0.0002014391,-0.0007330677,0.2679935804
0.5903790087,0.1600071117,0.1133946951,0.1115726083,0.5282555283,-0.0042413185,0.001407067,-0.6547619048,-0.0158639786,-0.0050839696,2.55931098503391E-14,0.001407067,0.000455323,-0.0093669571,0.383270417
0.583090379,0.0148349555,0.010321811,0.0167309173,-0.0525525526,0.0050217572,0,-0.0035938904,0.0037133674,-0.0262310138,-1.34320723950905E-14,0,-0.000035234,-0.0311819894,-0.0088784751
0.5874635569,-0.0117871569,-0.0097684042,-0.0015073912,-0.0122850123,0.0014432938,-2.15689116163998E-19,0.0132275132,0.0016673679,0.006661177,-8.55299771208373E-15,-2.15689116163998E-19,1.6039648715172E-05,0.0325756106,0.1404709712
0.5918367347,-0.0021951741,-0.0029508357,0.004255423,-0.0810810811,0.0008285751,0.000014778,-0.0044217687,0.0009424052,0.0025453504,9.65054067534825E-15,0.000014778,1.44638813939125E-05,0.0069565337,-0.0088038504
0.5947521866,-0.0102286757,-0.0098164552,-0.0017729353,0.1126126126,0.0004874963,0.0001032405,-0.0029239766,0.0004099612,0.0013006106,7.15367261226473E-15,0.0001032405,0.000008907,0.0027292714,0.0097958705
0.5918367347,-0.0239359143,-0.0200045594,-0.0110206872,0,2.34147909600142E-06,2.58706098851473E-05,-0.0228571429,-0.0005257022,0.0003959826,-9.22620682837635E-15,2.58706098851473E-05,-2.54891736106585E-05,-0.0023124043,-0.0774430607
0.5801749271,-0.018904908,-0.0156598311,-0.0075163261,-0.0184275184,-0.0005309094,-0.0005284173,-0.0714285714,-0.0021785298,-0.0006654224,-6.67783663633322E-14,-0.0005284173,-0.0001105781,-0.0026953057,-0.0551967785
0.5976676385,0.0509928671,0.0390706818,0.0385049839,0.0640113798,0.0002673389,0.0007558768,-0.1071428571,0.0011186031,-0.0001056028,-4.9513314359898E-14,0.0007558768,-0.001274655,-0.0039576268,0.0834967098
0.6071428571,0.0945652726,0.0770696411,0.0752470072,0.0530888031,-0.0003114813,0.0004125563,0.0119047619,0.0016479071,0.0005356093,3.57090457096441E-14,0.0004125563,3.94442072287544E-05,-0.0037412686,-0.097654808
0.5874635569,-0.001885559,0.008753083,0.014408308,-0.0103950104,-0.0013226111,-0.0003526616,-0.0351473923,-0.0022121142,-0.0006310851,-2.52117281300283E-14,-0.0003526616,-0.0001081069,-0.0087616575,-0.2243990124
0.5911078717,-0.0481356563,-0.0251683396,-0.0178062309,-0.0825825826,-0.0016347772,-5.43664641706221E-05,-0.0214285714,-0.0015101611,-0.0008897761,-8.42559917874827E-14,-5.43664641706221E-05,-0.0002955159,-0.0015792216,-0.0474968356
0.5976676385,-0.0296773653,-0.0113607029,-0.0041640354,0.0386100386,-0.0023471567,0.0002359416,-0.5952380952,0.0001837651,-0.000572965,-3.15230911694628E-14,0.0002359416,0.000282115,0.0168649866,0.0654781555
0.5969387755,-0.0340269793,-0.0155480536,-0.009555608,-0.0525525526,-0.0075790503,3.55028453402976E-19,-0.0248015873,-0.0004794499,-0.0005307647,-1.49918015547196E-13,3.55028453402976E-19,-1.26957914769701E-05,-0.0037937193,-0.1473522142
0.6078717201,0.007659413,0.0159891382,0.0198204917,0.171990172,-0.003136923,0.0002541438,-0.0476190476,0.0022078848,0.0003600254,-2.68925100053612E-13,0.0002541438,0.0001431367,-0.0073446094,0.1001723965
0.610787172,0.0302685399,0.0313180905,0.0351112771,-0.0378378378,0.1399871035,1.98275586212138E-05,0.7380952381,0.0010796925,0.0006413283,-9.54676417367091E-15,1.98275586212138E-05,1.35140802360446E-05,0.0389464832,0.3122422287
0.6034985423,-0.0058172637,-0.0014985227,0.0050867404,0.0900900901,0.0016452599,-0.0006039535,-0.0111607143,-0.0011307538,-0.0001343393,-2.5193968133847E-14,-0.0006039535,-6.85252856717634E-05,0.003927846,-0.0002979377
0.5947521866,-0.0234250906,-0.0135328785,-0.0071882858,-0.0540540541,-0.0001793285,-0.0002514435,-0.0294117647,-0.0029377626,-0.0011441647,-2.86698885402002E-13,-0.0002514435,-0.0001907548,-0.0046582409,-0.0254429683
0.5918367347,-0.0499364824,-0.0313953167,-0.0246869779,-0.0375375375,-0.0015478825,-1.99594203285722E-19,0.0178571429,-0.0043767178,-0.001918648,1.29394595054221E-16,-1.99594203285722E-19,0.000064669,-0.0016027822,-0.1037546088
0.5998542274,-0.0202953267,-0.0116847072,-0.0069014572,0.0415800416,-0.0006524206,0.0007912975,0.0136054422,0.0013558832,-0.0015117903,-2.10613462344753E-14,0.0007912975,-0.0001430064,-0.0037120793,-0.0245323107
