"open","high_close_ratio","close_lastclose_ratio","trsrange_ratio","obv_ratio","sar_ratio","atr5_ratio","natr5_ratio","b_middle5_ratio","dmi5_ratio","apo5_ratio","macdhist5_ratio","cci5_ratio","dx5_ratio","cmo5_ratio"
0.5974643423,0.1986388946,-0.057188755,0.1149425287,-0.0032012322,0.0187437532,0.059342685,0.0686568878,0.0720576461,-0.0006171514,0.0005767013,-0.0028387277,-3.671095185097E-14,-0.0006171514,-0.0012355233
0.588748019,0,0.1149907943,-0.0120415982,0.0042726861,0.0179510446,0.0268533896,0.0212698616,0.0215597551,-0.0003350936,-0.0027746948,-0.0308968961,1.36683074725628E-15,-0.0003350936,0.0198692681
0.5990491284,0.1124527531,-0.0142213416,-0.0266182698,-0.0034377892,0.0171935971,-0.0114475112,-0.0115029585,-0.0215425532,0.0019774636,-0.0054719562,-0.0015430237,-1.20038649863093E-14,0.0019774636,-0.0002520146
0.5958795563,0.1846979866,-0.1139218227,-0.0084291188,-0.0038334429,0.0164696993,-0.0174840151,-0.0115122896,-0.0646792654,-0.0003513812,-0.0103485839,-0.0207484029,-2.23280443448365E-14,-0.0003513812,-0.0020706567
0.5942947702,0.1721075672,-0.1007520013,0.0270935961,-0.0034888306,0.0157777347,0.0107913954,0.0186255694,-0.0864461046,0.0013755104,-0.0248161765,0.0029757484,3.28843548559421E-14,0.0013755104,0.00226358
0.5847860539,0.2468291653,-0.1307669703,0.029749831,-0.0049514488,0.3779043799,0.0414999393,0.0544820434,-0.1228586724,0.0004691276,0.0360962567,0.0013278118,-2.52791208336251E-15,0.0004691276,0.0007337282
0.5784469097,0,0.205926587,-0.0421455939,0.0039259513,-0.0087707104,-0.0231051992,-0.0381183608,-0.0798601775,0,0.0054179567,-0.001782673,-5.95665985233094E-15,0,-0.0013931185
0.5903328051,0,0.1443188636,-0.0361247947,0.003264039,-0.0086049319,-0.0513345489,-0.0645385354,0,-0.0007244275,-0.0008484163,-0.0052864434,-2.84696042569399E-14,-0.0007244275,0.0226118555
0.5998415214,0.0978762321,0.0569609114,0.0126436782,0.0058397722,-0.008442108,-0.0358131275,-0.0424861693,0.0873786408,0.0221990379,-0.006302521,0.0026347431,2.8998100365162E-15,0.0221990379,0.0004332159
0.6014263074,0.2567696454,-0.2124747338,0.091954023,-0.0062863815,-0.0082821927,0.0435093117,0.0626979356,0.0290322581,-0.000566069,-0.0084033613,-0.0026676697,-7.81166615833909E-15,-0.000566069,-0.0018229066
0.587955626,0.1129025641,0.1156106907,-0.0066545675,0.0034028057,-0.0067791486,0.0239970436,0.0181575312,0.1522556391,0.000278466,-0.0465686275,0.0108061422,-4.81766915331733E-15,0.000278466,-0.0024164666
0.5935023772,0.1275254866,-0.0428915663,-0.0351213282,-0.0028830626,-0.0079964787,-0.0232281478,-0.0224625619,0.0288384513,-7.93656709155955E-19,0.0084841629,-0.0030394016,-5.83437486676122E-14,-7.93656709155955E-19,-0.0013056224
0.5942947702,0.0136224136,0.4306382155,0.175066313,0.0084268284,-0.392227896,0.1365349501,0.1149711512,0.1728460923,0.0026263101,0.0086083214,-0.2752263526,-3.50617523968065E-14,0.0026263101,0.1997689058
0.617274168,0.1504273504,-0.0414011257,-0.0489432703,-0.0038306923,0.0114515796,0.0044429841,0.0076204619,0.1216538563,0.0001493812,0.0011312217,-7.84655970968682E-05,-1.90192323078348E-15,0.0001493812,-0.0002384186
0.6125198098,0.0266614997,0.2770773015,0.0465819722,0.0085080028,0.025432857,0.0533822977,0.0385042965,0.3704485488,0.0001534342,0.0100840336,0.0012059593,1.77765454857923E-16,0.0001534342,0.0006375786
0.6251980983,0.1213522783,-0.121544111,-0.0632183908,-0.0028824873,0.043601554,-0.0461379821,-0.0424938333,0.2459656429,0,0.0017447657,-0.001139578,-2.51885700655869E-15,0,-0.000560656
0.6220285261,0.0803894839,0.0682986724,0.0680813439,0.0051116399,0.0407585666,0.0098983054,0.0061551273,0.2994583441,-0.0002786472,0.0043449198,-0.0010237747,-2.16464011800264E-15,-0.0002786472,0.0002411565
0.6228209192,0.0946261912,-0.0950129632,-0.0379310345,-0.0042878794,0.0381147109,-0.0340733529,-0.0309500477,0.0413265306,0,-0.0015479876,-0.0031229924,-1.13089736474885E-14,0,-0.0006717401
0.6196513471,0.0540721092,0,-0.0361247947,0,0.0356543251,-0.0581840291,-0.0632139384,0.0618950586,-2.5735727342393E-19,-0.000768935,0.0123962162,5.85906060510472E-14,-2.5735727342393E-19,-2.28844156564082E-19
0.6244057052,0.1628402367,-0.0410838757,0.0505747126,-0.0029129949,0.033363192,-0.0187654057,-0.0177127206,-0.0960609911,0.0002410059,-0.006693712,0.0017964706,-5.29859542223699E-15,0.0002410059,-0.0006934389
0.6204437401,0.0678500986,0,-0.0632183908,0,0.0312283797,-0.073616813,-0.0799808601,-0.0344299923,0,-0.0074460164,0.0002095588,1.40204401396543E-14,0,-9.36220001981198E-19
0.6236133122,0.0132473284,0.2611986407,0.2528735632,0.0038580317,0.0292381031,0.0646595037,0.0515555699,0.0620531154,0.0003212262,-0.0128205128,-0.0030238255,-2.45270184091027E-14,0.0003212262,0.0055324488
0.6331220285,0.0265278581,-0.0134203899,-0.0903119869,-0.0019962187,0.0398409881,-0.0806708436,-0.0868574529,0.1031847134,0,0.0264705882,0.0044895182,-3.23285185438068E-15,0,-0.0001180485
0.6331220285,0,0.1612464897,0.1685823755,0.004485565,0.0364682077,0.0041142055,-0.006201792,0.1850253807,7.39658031975183E-05,0.018907563,0.0057195118,4.82169372137983E-16,7.39658031975183E-05,0.0004596559
0.6370839937,0.3809373146,-0.4236204076,0.1625615764,-0.0051534381,0.0520564381,0.1769094365,0.2295528914,-0.0136123015,-0.0007068541,0.0055147059,-0.0069182464,-1.35480870937536E-14,-0.0007068541,-0.0017667289
0.6156893819,0.2168423126,0.0413479109,-0.0474137931,0.0036075458,0.0465414679,0.0203143582,0.0192359109,0.0068095839,-0.0005754629,0.0020053476,0.0008210521,6.89948815946544E-15,-0.0005754629,-0.0004706311
0.6196513471,0.013381309,0.1372969471,-0.0568965517,0.001932354,0.0416398912,-0.0506305629,-0.063362228,-0.0544629349,-5.19493343844732E-18,-0.005,-0.0012406826,-4.81961085175857E-15,-5.19493343844732E-18,-0.0022965305
0.6267828843,0.0803894839,-0.0135561208,0.0229885057,-0.0025955989,0.0372777214,-0.0278930999,-0.0294366092,-0.0545730167,0.0129360891,-0.0102495544,-0.0009051295,-5.83121876537816E-15,0.0129360891,-0.0003908509
0.6402535658,0.0262320084,0.2307457679,0.0583554377,0.0038968753,0.0333910281,0.0267669966,0.0133881169,-0.0205063291,0.0014702357,-0.0441176471,-0.0054117247,-1.04009311148382E-13,0.0014702357,0.00674345
0.6450079239,0.0389617744,0.1062988012,0,0.0058824609,0.0281871333,0.020577663,0.0151101962,0.253103623,0.0001952875,-0.0286764706,0.0031593266,-3.107078079066E-15,0.0001952875,0.0003729389
0.6529318542,0.0255050973,0.1973538325,0.0133091349,0.0072545092,0.0420131327,0.0315156722,0.0206839871,0.3320783133,0.0001510867,0.0371517028,0.0016428903,1.00682630088376E-15,0.0001510867,0.0004158623
0.6632329635,0.1279880941,-0.0387574394,-0.0541871921,-0.0058333819,0.0624048728,-0.042728146,-0.0439934608,0.2410116539,3.28178652048155E-05,0.0096575944,-0.0007400237,-1.91454812945728E-15,3.28178652048155E-05,-0.0002289156
0.6561014263,0.2839774859,-0.090762081,0.1159003831,-0.0066163558,0.0687471387,0.0507397985,0.0617078195,0.1990661096,-0.0002730684,0.0050344462,-0.0021074137,-4.00603238792975E-15,-0.0002730684,-0.0006324229
0.6545166403,0.1426847662,-0.0523067881,-0.0329835082,-0.0082409663,0.0732074855,-0.0065202421,-0.0036094769,0.0592827519,-0.0005225184,0.0011843664,-0.0070555305,-1.68989983297164E-14,-0.0005225184,-0.0006398452
0.6513470681,0,0.2890975667,0.0371872887,0.0035022328,0.0201850137,0.0319413486,0.0149979206,0.1511684518,0.0011470636,-0.0012787724,-0.0049796005,-2.81279380093303E-14,0.0011470636,0.0032876907
0.6624405705,0.1275254866,-0.1023665066,-0.0287356322,-0.0036607101,0,-0.0111176534,-0.0052952503,0,7.13322367222471E-05,-0.0049019608,-0.0029640791,-3.31944610048019E-15,7.13322367222471E-05,-0.0006438631
0.6576862124,0,0.0775148788,-0.0371872887,0.0029514983,0.0556974103,-0.045145137,-0.0538336428,0.0588235294,0,-0.0040516206,-0.001664124,4.76957449511435E-16,0,0.0004943117
0.6656101426,0.0379376896,0.0128264253,-0.0316091954,0.0038775717,0.0453493919,-0.0620247759,-0.0681614791,0.1108695652,0.000163306,-0.0026926263,0.0292156275,3.83937367965921E-15,0.000163306,6.40524509059988E-05
0.6576862124,0.0638396585,-0.1024888083,0.0280970626,-0.003228617,0.0335718687,-0.0376637919,-0.034406395,0.0844358913,-0.0004244963,0.0010141988,0.0134007068,-2.0039860329713E-14,-0.0004244963,-0.0010340355
0.6545166403,0,0.0388041914,0.0114942529,0.0033509534,0.171097172,-0.0228829159,-0.0273527139,-0.0388489209,-0.000540982,-0.0068785579,0.0001286527,2.25906748505181E-16,-0.000540982,0.0012333094
0.6576862124,0.1154685315,-0.0902166358,0.0210727969,-0.0024708051,-0.0040929659,-0.0001622496,0.0058962551,-0.0324207493,-0.0003216007,-0.002228164,0.001268024,-8.95021022648044E-16,-0.0003216007,-0.0019217884
0.6561014263,0.1423359037,-0.0909821103,0.0632183908,-0.0050633827,-0.0040132037,0.0656958639,0.0781119531,-0.1168550132,0.0077202777,-0.0141806723,0.0008695771,5.10432859385242E-15,0.0077202777,0.0036490132
0.6537242472,0.5251908397,-0.4194774207,0.1143951834,-0.0109571476,-0.01233959,0.2102623469,0.2668842172,-0.3325283748,0.0006138285,-1,0.0029479277,4.80421258986988E-16,0.0006138285,0.00207682
0.6299524564,0.079783533,0.1364235568,-0.075862069,0.0045651252,-0.0306676501,-0.0280615829,-0.0390977595,-0.2178484108,-1.56760084543673E-19,0.0100965759,-0.0006203055,-3.82700718577203E-15,-1.56760084543673E-19,-0.0005937049
0.6370839937,0.0392993145,0.1616516317,-0.0079022989,0.0040600506,-0.0289409081,-0.030218702,-0.0429751612,-0.1597239339,-0.000419342,0.0023425299,-0.0016806611,-7.14821179347638E-15,-0.000419342,-0.001037923
0.6402535658,0.3519181586,-0.3450435405,0.1601532567,-0.0072650811,-0.0273053469,0.1094924315,0.1467142033,-0.287875031,0.0007755623,0.0042658285,0.0018877855,3.71777963253767E-14,0.0007755623,0.005110397
0.6212361331,0.067676569,0,-0.0483434753,0,-0.0426415183,-0.0039940437,-0.0043393219,-0.2436090226,7.61543780607191E-05,0.001566307,-0.0004453748,1.67604819499648E-15,7.61543780607191E-05,-2.32447150021781E-19
0.6251980983,0.174841169,0.0685606878,-0.0180623974,0.0040718527,-0.0568921086,-0.0215813645,-0.0278461493,0.0068285281,-0.0004410557,-0.0040893363,-0.0016564799,-8.20282666216326E-15,-0.0004410557,-0.000450559
0.618066561,0.0669065448,0.0545000842,0.0561941252,0.0054789179,-0.0515775385,0.0327864897,0.031820632,-0.0341340076,0.0004647132,-0.0030501089,-0.0039351056,1.56929369529388E-14,0.0004647132,-0.0005549005
0.6339144216,0.0665699081,0.0542244833,-0.0826702034,0.0046517726,-0.0467274904,-0.0775156739,-0.0873948872,-0.0888607595,-0.0001974901,-0.0015118197,0.0070519238,-3.86200384242047E-14,-0.0001974901,-0.0009627847
0.6331220285,0.3401226023,-0.2292945366,0.2950191571,-0.0041547473,-0.0423071409,0.0732210122,0.0969314475,-0.0274320549,0.0005139809,-0.0059742647,-0.0026472799,-1.16259351179591E-14,0.0005139809,0.0094224183
0.6236133122,0.2611788212,-0.1102610958,0.0337164751,-0.0073391356,-0.0229942873,0.1019183814,0.1193170656,-0.0823798627,0.0002023072,-0.0061919505,-0.0447400188,3.94119011893052E-14,0.0002023072,0.0003786619
0.6069730586,0.0691804927,-0.069629166,-0.0831820932,-0.0036078728,0,-0.0625412667,-0.0637130834,-0.1514919663,-1.53541081788229E-19,0.0102495544,0.0009953277,-3.37409824950276E-15,-1.53541081788229E-19,0.0001696696
0.6117274168,0.108979309,0.1682022206,0.0680813439,0.0049545386,-0.0608648537,-0.0140870589,-0.0261243598,-0.0969479354,-0.0004621142,0.0023634454,-0.0035773252,-8.16482594160991E-15,-0.0004621142,-0.0010000734
0.6156893819,0.3369108345,-0.3174086307,0.0252873563,-0.0057232327,-0.0539805465,0.0125372248,0.0358733469,-0.2849420849,0.0004587275,0.0063348416,-0.0110663592,5.48890745503822E-14,0.0004587275,0.0031215784
0.5958795563,0.1424578114,-0.1564347576,-0.0263409962,-0.0068585694,-0.0478325386,-0.0196624396,-0.0110801819,-0.2458376691,0.0002913453,0.0049019608,0.0024569998,7.65963834123755E-15,0.0002913453,0.0002835915
0.5911251981,0.0987897436,0.1010232045,-0.0332728373,0.0038118567,-0.071718908,-0.0466262707,-0.056865662,-0.1417694933,-0.0001393561,0.0009487666,-0.0015597649,-5.78073103600533E-15,-0.0001393561,-0.0004826606
0.5903328051,0,0.2859437751,0.2077175698,0.0057604646,-0.0622482457,0.1104093152,0.0982443634,0.0356294537,-0.0005065377,-0.0030080214,-0.0088177644,-8.82425172657067E-15,-0.0005065377,-0.0015945302
0.6133122029,0,0.139258332,-0.064926996,0.0049366486,-0.4057093546,-0.0308682389,-0.0422845743,0.0213494992,-0.0004910543,-0.0023809524,0.0025284586,-4.14716536326183E-13,-0.0004910543,0.0032488233
0.6141045959,0.0409199048,-0.0549891875,-0.0210727969,-0.0035507684,0,-0.0435538182,-0.0438728449,0.1564392942,-1.17194541285967E-18,-0.0105280749,-0.0002688145,-3.52434148917301E-15,-1.17194541285967E-18,-0.000575784
0.6101426307,0.1374625375,-0.0829089554,0.0084291188,-0.0029908996,0.0100443403,-0.0310110648,-0.0283762648,0.1908876669,-1.30216156984408E-18,-0.0364705882,-0.0010308219,-4.26369914963442E-15,-1.30216156984408E-18,-0.001516413
0.6069730586,0.0265278581,0.3899233297,0.1422413793,0.0065207898,0.0098308464,0.0929313397,0.0723043046,0.3369734789,0.0056374705,0.027027027,0.0024600276,2.25340150519538E-14,0.0056374705,-0.0391766692
0.6323296355,0.0799844991,-0.0537488299,-0.0966869506,-0.0036502343,0.0277710286,-0.0854431462,-0.0896908296,0.1664098613,-1.21054687647903E-19,0.0026610644,-0.0004276749,-2.48357525565926E-15,-1.21054687647903E-19,-0.0003249458
0.6085578447,0.4999480951,-0.7157597645,0.742816092,-0.0210137749,0.6641498507,0.2342590452,0.3239165732,-0.2687595712,4.91195837297026E-05,-0.0049810247,-0.0049164537,-2.00367416745993E-14,4.91195837297026E-05,-0.0030479468
0.587955626,0.0846769231,0.1302375494,-0.0850574713,0.0057980019,0,-0.0434060158,-0.0551828995,-0.180974478,1.24711455558793E-05,-0.0086083214,0.0005742317,-2.64756953661777E-15,1.24711455558793E-05,-0.0004933394
0.5990491284,0.1560734172,-0.057188755,-0.0210727969,-0.0040359327,-0.0242805898,-0.0529415871,-0.0539882742,-0.1681806385,-4.13355827779416E-05,-0.0220588235,-0.0001835849,-3.26642434820181E-15,-4.13355827779416E-05,0.0002199171
0.589540412,0,0.1437384928,-0.0084291188,0.003055791,-0.0233818499,-0.0517687446,-0.0649692403,-0.2961608775,2.36493806281624E-19,0.0778546713,-0.0016843584,-3.77399478498333E-15,2.36493806281624E-19,-0.0008694599
0.5990491284,0,0.028367438,-0.0451559934,0.0030611641,-0.0225137853,-0.0759587888,-0.084196383,-0.2566675469,-0.0001272497,0.0082462892,-0.002879953,-4.16667864002838E-14,-0.0001272497,-0.0005001873
0.5982567353,0.028001628,-0.0282925899,0.0280970626,-0.0030855083,-0.0216755386,-0.0546636828,-0.0576525495,0.1079712077,7.86376042433293E-05,-0.0047551955,0.0211866629,-4.39901212469723E-15,7.86376042433293E-05,0.0008033537
0.5990491284,0.1846979866,-0.156020909,0.0574712644,-0.0033138534,-0.0208662624,-0.0094625435,0.0001374967,-0.0358470526,0.0001745579,-0.0027329516,-0.0056087902,-2.12997791447459E-14,0.0001745579,0.0025853076
0.5919175911,0.0140940285,0.0863588583,-0.0711206897,0.0019169939,-0.0200851203,-0.077487083,-0.0892324329,0.0358947089,0,-0.0046355499,-0.0035891696,-2.7203265603935E-15,0,-0.0007668755
0.5950871632,0.0709424624,-0.0713907561,0.1625615764,-0.0045447485,-0.0193312876,0.0088588859,0.0144872692,-0.0716941052,0.0002610972,-0.0074696545,-0.0031908885,9.89474737997561E-15,0.0002610972,0.0010758927
0.5903328051,0.2732441472,-0.1437384928,0.0237068966,-0.003651954,-0.0297028434,0.033013271,0.0460809973,-0.1581469649,-0.000256017,-0.0066413662,0.1148412333,-1.73340411928957E-15,-0.000256017,0.0010135739
0.5903328051,0,0.5099201152,0.1064730792,0.0081592164,-0.0280269589,0.1573035254,0.1306467174,0.1084627745,-0.0004933113,0,-0.0112673351,-2.42866683265444E-14,-0.0004933113,-0.0023343095
0.6038034865,0.083234197,-0.1112621693,-0.0722495895,-0.0043061718,-0.0264399518,-0.0317650545,-0.027367117,0.1296345692,-8.82040858717971E-20,-0.0198961938,-7.72887501467815E-05,-4.1207083905266E-15,-8.82040858717971E-20,-0.0007430205
0.6069730586,0.055272143,0.0421607794,-0.0505747126,0.0020513568,-0.0249377368,-0.068731996,-0.0771849613,0.1075126095,0.0001633074,0.0245098039,-0.0002410665,-1.71535365663309E-15,0.0001633074,0.0004847043
0.6053882726,0.0973617709,-0.0699927648,-0.0140485313,-0.0041939389,-0.0235163463,-0.0692105795,-0.0709842953,0.1070861978,-0.0002217382,0.0229779412,-0.0012459855,-4.165333995945E-15,-0.0002217382,-0.0009115115
0.6061806656,0.3342510121,-0.0140905277,0.2844827586,-0.0054719198,-0.3695322526,0.0954404114,0.1047694375,0.1706610482,0.0024294076,0.0164992826,-0.0015927296,1.65234650335001E-14,0.0024294076,-0.0006065632
0.6053882726,0.0977471078,-0.0282181357,-0.0534924845,-0.0040059033,0.0104432644,-0.0172773348,-0.016931626,-0.0918607694,-0.0004840362,-0.0047329277,-0.0029735443,-2.13676509808219E-14,-0.0004840362,-0.0025140537
0.5966719493,0.0559292755,-0.0141462949,-0.0421455939,-0.0027813766,0.0102207714,-0.0533897766,-0.0571361925,-0.0425420168,-2.77932314588572E-19,-0.0059820538,0.0208629725,-3.2124861705756E-15,-2.77932314588572E-19,0.0016700707
0.6006339144,0.0135700197,0.3257945918,0.1770114943,0.005116329,0.0100033024,0.0729469405,0.0558072174,0.0994213572,0.0015026024,-0.0004201681,-0.0171557679,-2.09635115803097E-14,0.0015026024,-0.0115925363
0.618858954,0.0948685118,0.0137472969,-0.0632183908,0.0038021157,0.009790732,-0.0396202092,-0.0439067962,0.141509434,9.46174275631461E-05,0.0021626298,0.0005217687,-2.99492051847558E-17,9.46174275631461E-05,4.00055369326237E-05
0.6236133122,0.0269328636,0.0686484735,0.0105363985,0.0040794227,0.020862121,-0.0255525659,-0.0321388051,0.1830031283,-5.61538441855782E-05,0.0007541478,4.85647473067041E-06,-3.06888145934704E-15,-5.61538441855782E-05,0.0002023864
0.6259904913,0.2048635236,-0.1500659125,0.0194518126,-0.0034048951,0.0199744332,-0.0042645634,0.0054617093,0.1188503366,0.000034521,0.0107604017,-0.0021721314,-4.27390179363737E-15,0.000034521,-0.0010658056
0.617274168,0.248400361,-0.1106879129,0.0252873563,-0.003037268,0.029955594,0.022235594,0.0318764695,0.0696055684,-0.0004952748,0.0033140017,-0.0095884166,-2.74067088296044E-14,-0.0004952748,-0.0025758659
0.6141045959,0.0649362907,0.6710544918,0.2458492976,0.012070975,0.028050976,0.3069086118,0.2716406138,0.2429930573,0.0016532484,0.0035496957,-0.0101109587,-2.78833472440315E-14,0.0016532484,-0.0083849726
0.648177496,0.1282983683,0.1315692217,-0.0715679896,0.0087463675,0.060156861,-0.0019021283,-0.0107186956,0.3027522936,8.67676215458838E-05,0.0032679739,0.0013096554,-2.21510219651994E-15,8.67676215458838E-05,0.0001435749
0.6592709984,0,0.3119386637,0.0054972514,0.00865454,0.084236601,0.0041371576,-0.0158687886,0.4286794355,5.39935971348323E-05,0.0041221034,0.000904207,-1.22495552408769E-15,5.39935971348323E-05,0.0002388305
0.6727416799,0.2992117423,0,0.0421455939,0,0.1072753206,0.048312507,0.0524890402,0.4956586455,5.75395066870749E-05,0.0049599722,-0.0006037658,-1.495988305364E-15,5.75395066870749E-05,-2.63407546098334E-19
0.6727416799,0.0982330894,0.1641903302,-0.0158045977,0.0049909387,0.1427169193,0.015035828,0.0052931439,0.6248477467,1.21606953417799E-19,0.0055309735,-0.0004652613,-1.41436936047642E-15,1.21606953417799E-19,0.000097958
0.6941362916,0.2850657539,-0.099516395,0.0587027915,-0.0045548028,0.1205401595,0.0784045779,0.0926864996,0.2507142857,1.44937245087651E-05,0.0001891432,-0.0018280157,-2.95063539380905E-15,1.44937245087651E-05,-0.000406283
0.6798732171,0.0244166445,0.1632290285,-0.0246705915,0.0049346465,0.1229547076,0.0194029968,0.010030386,0.2675159236,-1.19274737645053E-19,-9.33706816059757E-05,-0.0012468991,5.90096283138706E-16,-1.19274737645053E-19,0.000234471
0.6814580032,0.0358800522,0.2226205862,0,0.0076852776,0.1016856804,0.01507838,0.0014886741,0.2270497547,3.42626285056195E-05,-0.0012685585,0.0024777417,1.79250089425925E-14,3.42626285056195E-05,0.0001999616
0.6996830428,0.1683916084,-0.0605813083,-0.0344827586,-0.0082911798,0.1137345351,-0.0273637246,-0.0258307594,0.1938846421,0.000007392,-0.0022110243,-0.0027099176,-3.69394771181623E-15,0.000007392,-0.0002711807
0.7004754358,0.1073974504,0.0852957284,0.0579501916,0.0101017542,0.1134161418,0.0270921508,0.0235524716,0.1552437902,-0.0002843097,-0.0042362624,-0.0548618247,-3.16168519121855E-15,-0.0002843097,0.0001211038
0.7020602219,0.3662496673,-0.2417788403,-0.0108374384,-0.0031678579,0.0931423633,0.0077378469,0.0251143642,0.0802652641,1.37214932494096E-05,-0.0022101326,0.0148027464,-6.74754427471222E-15,1.37214932494096E-05,-0.0010943481
0.6846275753,0.121383204,0.0618390517,0.0079022989,0.0051619088,0.3773434778,0.014737154,0.0118146042,0.0307797538,-0.0006973733,-0.0037014806,0.0003268998,-8.93453927469587E-14,-0.0006973733,0.0008566073
0.6909667195,0.1333685787,0.012296894,-0.0669371197,0.0041755453,0,-0.0643397994,-0.0706418021,-0.0737872922,0.001003493,-0.0064171123,-0.0001327859,-8.06441226288844E-15,0.001003493,0.0001168368
0.6893819334,0.2950415438,-0.1473936985,0.1185344828,-0.0028786947,-0.0085571899,0.0130264839,0.0243270961,-0.1171500343,0.0014496576,-0.0118595825,0.0006743324,3.00975373298947E-14,0.0014496576,-0.0018596707
0.6830427892,0.0986910525,-0.0373619915,-0.0774935113,-0.0027168374,-0.0083952181,-0.0768133342,-0.0812424783,-0.179587156,0,-0.0661764706,1.62671525048134E-05,3.29446809021913E-15,0,0.0010939135
0.6814580032,0.0842915901,0.262448395,0.1685823755,0.0043358463,-0.0082361417,0.0134022448,-0.0028896587,0.0748095128,4.2544787941441E-05,0.0003501401,-0.0016959336,-1.58134723953423E-14,4.2544787941441E-05,-0.0040663133
0.7028526149,0.3323076923,-0.2317803638,0.0180623974,-0.0044477375,-0.0080799152,0.0308351008,0.0500565504,-0.0746028091,-0.0004051091,0.0058139535,0.0013929272,-1.12511752037321E-14,-0.0004051091,-0.0018084456
0.6640253566,0.2317798989,-0.4738021855,0.0513649425,-0.0127047703,-0.0079264939,0.0866748055,0.131614572,-0.3179404295,0.0022797482,0.0095588235,0.003916966,7.90028171914267E-14,0.0022797482,0.0053684811
0.6576862124,0.0126007326,0.2348078445,-0.0730523627,0.0049029211,-0.0271384904,-0.0502669097,-0.0687821481,-0.1324766355,-3.74305852789793E-05,0.0002970885,-0.000836614,-5.70662223231453E-15,-3.74305852789793E-05,-0.0008426586
0.6656101426,0,0.0510613884,-0.0332728373,0.0026509661,-0.026143535,-0.0667574863,-0.0755775556,-0.0887532285,-0.0001371188,-0.0021840419,-0.0012827548,-4.3508645904922E-15,-0.0001371188,-0.0004656578
0.6679873217,0,0.1016387826,0.0541871921,0.0038325654,-0.0251818468,-0.0284178452,-0.0373063773,-0.1717314488,-0.0004440574,0.0066689466,-0.002455043,-1.37109025139251E-14,-0.0004440574,-0.0014796166
0.6664025357,0.1009260108,-0.1636121953,-0.0063218391,-0.0054047734,-0.0242525465,-0.0291600852,-0.0210797035,-0.1344238976,7.20159926878444E-19,0.0010588235,0.0044748928,9.36631337836406E-15,7.20159926878444E-19,-0.0241181747
0.6616481775,0.0504029304,0.0127805621,-0.0665456745,0.0027939962,-0.0233547608,-0.0809203471,-0.0886633335,0.1157969979,-1.80039981719611E-19,-0.007572432,-0.0009958985,-1.16376890056858E-14,-1.80039981719611E-19,-0.0001589932
0.6664025357,0,0.0510613884,0.1123882503,0.0034481342,-0.0224876239,-0.022260415,-0.0274629063,0.0256227758,0.0010307673,-0.0056561086,-0.0045299042,7.32097016681074E-14,0.0010307673,-0.0008101089
0.6703645008,0.1381147915,-0.0127048478,0,-0.001682346,-0.0216502787,-0.018431003,-0.019198895,-0.0063996208,-0.0007063379,-0.0047794118,0.0021432318,-1.88765568932701E-14,-0.0007063379,0.0004920357
0.6648177496,0.0252315027,-0.0508796753,-0.0520622042,-0.0028882987,-0.0208418782,-0.0631858651,-0.0655625048,-0.0832147937,0.003982983,-0.0076252723,-0.0016803556,-1.95776693415543E-14,0.003982983,0.0015606316
0.6632329635,0.0122083222,0.3578557376,0.2655172414,0.0065385168,-0.0200615863,0.1034189268,0.0856115086,0.1797859691,0.0024349767,-0.0554298643,0.0388720082,-2.6472582651328E-14,0.0024349767,-0.0041815356
0.6885895404,0.0735894465,-0.0494712414,-0.0530218762,-0.0062123132,-0.4827144676,-0.0137405281,-0.0116795248,0.1467044649,2.06021290317365E-05,0.0020424837,-7.91526970419048E-05,-3.45445863472103E-15,2.06021290317365E-05,-0.0003868648
0.6782884311,0.2001818512,-0.2112272962,-0.0070242656,-0.0045036249,0.0103791953,-0.0179240182,-0.005479788,0.0126879699,-0.0002914828,-0.0007173601,-0.0022685613,-8.4854256354348E-15,-0.0002914828,-0.001842544
0.6814580032,0.2484651499,0.0760488764,0.0892494929,0.007719458,0.0101581503,0.0678770142,0.0681842156,0.0570690465,0.0004509188,0.0037707391,-0.001698837,2.55173881304409E-14,0.0004509188,-0.0017166697
0.6782884311,0.2068258179,0.2265399627,0.0261593341,0.0090736428,0.0210344121,0.0866808142,0.0774147396,0.1961565503,0.0002776448,0.0132052821,0.0223166883,3.31428235649141E-14,0.0002776448,0.0148529375
0.6973058637,0.1087460485,0.0739509763,-0.0252873563,0.0046579088,0.0388120166,0.0226699527,0.0195578329,0.0565379246,1.69911862568983E-19,-0.0030044276,0.000996243,-3.34572573314091E-15,1.69911862568983E-19,0.0003187448
0.6838351823,0.1108981821,-0.2080926446,0.0225779967,-0.0064153131,0.0363034019,0.0441959483,0.0631342238,-0.0250754586,-0.000599962,-0.0053656598,-0.0024171932,-1.31675230804005E-14,-0.000599962,-0.0013549528
0.6854199683,0.0603455837,0.2246938861,-0.0383141762,0.0038151486,0.0339677572,-0.016840111,-0.0326132267,0.1945154543,0.0015440619,0.0090738423,0.0078097641,-2.46074610339807E-14,0.0015440619,0.7314443752
0.7083993661,0.250928382,0.6235661002,0.3133433283,0.0301524656,0.0317918171,0.2784997787,0.2466051384,0.4734656207,0.000813449,0.0129643963,0.0115063348,1.51780911603602E-14,0.000813449,0.0017635976
