"high_close_ratio","close_ma5_ratio","close_ma15_ratio","volume_ma60_ratio","sar_ratio","adosc5_ratio","b_upper5_ratio","kama5_ratio","willi5_ratio","mom5_ratio","macd5_ratio","macdhist5_ratio","cmo5_ratio","rocr5_ratio","ultosc5_ratio"
0.0887544125,-0.1662296301,-0.1551383218,0.0218468617,-0.0169897164,0.0003276662,0.0219224156,-0.0779914463,-0.0023553645,0.0111111111,0.0017703451,0.0012221647,0.000308,-0.0600737414,0.0817525132
0.1687116564,-0.1853055165,-0.1923644133,-0.0269757594,-0.026824836,0.0004804374,-0.0468566586,-0.2352901175,0.0034779278,0.0169312169,0.0013895531,0.0006209604,0.0003823167,-0.1362987589,-0.1871528732
0.0672782875,-0.0935756502,-0.1576144719,-0.0763106951,-0.0340553766,0.000188289,-0.1271084999,-0.0940232958,-0.0014298147,-0.0024024024,0.0001545708,-0.0006843765,-0.0004155892,0.0345265345,-0.0323129103
0.124678001,-0.0989132573,-0.1833558595,-0.0471437939,-0.030847586,0.000200215,-0.1431525409,-0.1109797819,0.0006881461,0,0.000370896,-0.000233608,0.0003685632,-0.0029951865,-0.1481780815
0.1345565749,0.0044122873,-0.1149047157,-0.0306834951,-0.0390681347,0.0001828143,-0.0756352057,-0.0052664457,-0.0084273592,-0.0141414141,-0.0005664108,-0.0020112658,-0.0013914388,0.1849120558,0.1693717883
0.0665658094,0.0816273147,-0.0598273472,-0.0761796398,-0.0346346632,2.06813136249489E-06,0,0.0003733721,-0.0144615549,-0.0222222222,-0.0011877341,-0.0373009657,-0.0022987412,0.1058039901,0.106567563
0.0328358209,0.1404197671,0.0054847354,-0.0176913944,-0.0306785121,-0.0003877793,0.1134389149,0.0439837839,-0.0157279622,-0.0333333333,-0.0021943349,0.0020721059,-0.0201056836,0.1591928133,0.4259362841
0.0438465371,0.0960999111,0.0018295209,-0.0915390401,-0.2262824931,-0.0004053008,0.0552436767,0.0260540986,0.0085788885,-0.0037037037,-0.0025296292,-4.03430887808873E-05,-0.000471835,-0.0262141229,0.0383283692
0.0108641975,0.0996230584,0.0448411442,-0.0666516836,0.0044407677,-0.0006735924,0.0309367688,0.1175499351,-0.0184982283,0.0192592593,-0.0074241879,0.0001075827,0.0022504896,0.1146621163,0.1885085894
0.0770770771,-0.0237373396,-0.0105386564,-0.0636457545,0.0096826481,-0.0004863155,-0.0345830057,0.0001404736,0.2550269574,-0.0126984127,-0.0021467422,-0.0010588264,-0.002724285,-0.1377803071,0.0146543806
0.043978011,-0.0258488584,0.0032122292,-0.1061748084,0.0092784311,-0.0004832458,-0.0193133279,0.0008849803,-0.0025736665,-0.0111111111,-0.0010348447,-0.0009491818,-0.0046255917,-0.0524989446,0.0108078525
0.0878243513,-0.0107767973,0.0197737987,-0.0971366456,0.0088917641,-0.0002981434,-0.0038210826,0.0006966905,0.0129783185,-0.0296296296,0.0011555196,-0.0007091004,0.0066598899,-0.0689289711,-0.1098567279
0.0441102757,-0.0345270394,0.0092174408,-0.0593342933,0.0085218301,-0.0004226607,-0.0004000122,-0.0006807702,0.0030160155,0.0222222222,-0.0048344522,-0.0020097001,-0.0064316401,-0.0173160362,0.0217558295
0.0330827068,-0.0129865099,0.0161548632,-0.0766970031,0.0081678547,-0.0004320789,-0.0739651421,-0.004702909,0,0.0333333333,0.0166429071,-0.0115047658,1.50074366526945E-18,-0.0512561552,-0.0891533107
0.0428849903,0.1528477446,0.1391414246,0.0900681039,0.0078291034,-0.0020788894,0.1731498647,0.0966250701,-0.0203887869,-0.0622222222,-0.039785359,-0.0297312464,-0.0180323391,0.2449015138,0.2774587842
0.0428849903,0.1156632741,0.1282483459,-0.0739994666,0.017115409,-0.0065124484,0.0732986254,0.0685973349,0,-0.0012345679,0.0022954556,0.0002433168,6.65801245862611E-19,-0.0086451536,0.0090485861
0.0862745098,0.0469546783,0.0875516434,-0.0651826763,0.016036818,0.0016932753,0.0233541103,0.0136163384,0.0257366654,-0.0065359477,-0.0001052928,-0.0009236229,-0.0011740755,-0.0423028857,-0.0015756164
0.0876930742,-0.0788758322,0.005034696,-0.0632474131,0.01502924,-0.0012017542,-0.0098707242,-0.0020718077,0.0400898058,-0.0148148148,-0.0021748053,-0.00333715,-0.003999716,-0.0676860086,-0.0911133511
0.0774258421,-0.1386476427,-0.0434121722,-0.0491430486,0.2347938512,-0.0025875582,0.008422279,-0.0020466066,0.0046241922,-0.0333333333,-0.0048418359,0.0038538981,0.0025387671,-0.0517158517,-0.0430684343
0.0891590679,-0.1375728548,-0.0794811549,-0.064137556,-0.0044785391,0.9304095881,-0.0264943244,-0.1442411133,0.0006055686,0.2666666667,0.027655203,0.0006588595,0.0008887553,-0.2024540821,-0.1442926323
0.1006097561,-0.0997129168,-0.0909461349,-0.0787218178,-0.0103309697,0.0042905189,-0.0858517929,-0.0986281304,0.0017157777,0.0017094017,0.002315113,-0.0001170849,0.0002528534,-0.0175268008,-0.1259749165
0.0887544125,-0.0043602524,-0.0526039713,-0.0631411852,-0.0099370551,0.0013440318,-0.1312719634,-0.0051434888,-0.0067139127,-0.0071428571,-0.0003854947,-0.0010552704,-0.0015425572,0.0781286378,-0.0264799349
0.0325443787,0.1435844024,0.0470820024,0.0726290115,-0.0095574503,-0.0012548175,0.0711731842,0.0103573775,-0.0212970906,-0.0304093567,-0.0036074756,-0.0042416864,-0.0066915398,0.2278183673,0.3643324283
0.1288433382,0.1751601293,0.0913485544,0.1110801916,-0.2297922164,-0.0016912082,0.1244449588,0.0717696734,0.0370356893,0.0412698413,-0.0251902834,0.0024365632,0.0011256431,0.1124346218,0.0241326594
0.0321167883,0.1372863299,0.0961907812,-0.0109269097,0.0066609001,-0.0064042604,0.0787203196,0.130234997,-0.0031895867,0.0077777778,0.0030849727,9.15213007619692E-05,0.0002093699,0.0608305729,0.0421354231
0.0214738897,0.0574561069,0.0751008819,-0.0851006861,0.0065195078,0.0037426887,-0.0029879431,0.0705951656,0.0068167384,0,0.0003676727,-0.0006659591,-0.0006014935,0.0006929436,0.0924197325
0.1412345679,-0.0572196621,0.0172839579,-0.0910819042,0.0063812865,8.20828427230897E-05,-0.0715885023,-0.0023590736,0.0171577769,-0.0106995885,-0.0013457868,-0.0019401417,-0.0026240665,-0.1106482883,-0.0507912546
0.0649926145,-0.0381352317,0.0254408302,-0.0816910707,0.0062461579,-0.0003183789,-0.0021705445,0.0001501739,0.0085445729,-0.0206349206,-0.0008652184,-0.0060646425,-0.0274423312,-0.1112445597,-0.0751667702
0.0540806293,-0.0169739315,0.0263155564,-0.0688497951,0.0061140461,-0.0006935777,-0.0129867291,0.0025812275,-0.00339581,-0.1333333333,-0.000551795,0.0005774645,0.0015555722,-0.0506682609,-0.0246881477
0.1416542843,-0.044714479,-0.0027252635,-0.0848056885,0.0059848773,-0.0019585136,-0.034498441,-0.0138138813,0.0128683327,0.0311111111,-0.002309192,0.0032380126,-0.0056284205,-0.0592362694,-0.1682252496
0.0875621891,-0.0491617494,-0.0168291169,-0.0744792133,0.0058585797,-0.0088095909,-0.0389147638,-0.0246512016,-0.0010294666,0.0018518519,-0.0053560959,0.0008346398,0.0023409139,-0.0088942435,-0.1230615583
0.0766169154,-0.0385315302,-0.0122928938,-0.0702706237,0.0057350834,0.0035255343,0.0002557494,-0.0096170383,-0.0003177366,-0.0136752137,0.0101504548,-0.0002077932,-3.45720447760896E-19,0.0683415403,0.0062998375
0.0326409496,0.0107127451,0.0127418639,-0.0429236301,0.0056143208,0.0002398295,-0.0155577389,0.0001640533,-0.0064341664,-0.0088888889,-0.0018104133,-0.001291056,-0.0028719257,0.0172891637,0.0121733385
0.0758247169,0.0450069042,0.0268116965,-0.0447280785,0.0054962259,0.0007948784,-0.0093282284,0.0006862415,-0.0064341664,-0.0148148148,-0.0061906102,-0.003000593,0.0145261732,0.0171233528,-0.0412834199
0.0107369449,0.087610188,0.0562108154,-0.0781734572,0.0053807345,-0.0004210859,0.0705735844,0.0349177389,-0.0225195822,-0.2444444444,0.0242449979,0.0090950343,0.0030935004,0.0943248095,0.2555290973
0.0969162996,0.0425977986,0.0312015276,-0.0701547146,0.0052677844,0.0003592397,0.0197864275,0.026952364,0.1427215083,0.0022222222,0.000835381,-0.0004107973,-0.000945826,0.0088584628,-0.0616060674
0.1860696517,-0.0745461476,-0.0474385052,-0.012197684,0.0051573148,0.0007855603,0,-0.0005687968,0.0245928136,-0.0222222222,-0.0038005504,-0.0038471552,-0.0051000004,-0.0931416917,-0.050986321
0.0776601109,-0.1432527838,-0.1018043154,0.0044486909,0.2524633332,0.0002645666,0.0441529121,-0.0313405528,0.0009191666,-0.0262626263,-0.0582322223,0.0043560762,0.0020491613,-0.111219773,-0.0438687431
0.0897043833,-0.1700700257,-0.1365821704,-0.0324649742,-0.006115078,0.0002502708,0.0183429907,-0.0885630473,0.0022186781,0.0170940171,0.0043246578,0.0007907281,0.0005874071,-0.0863471561,-0.0026925327
0.0332326284,-0.0389946495,-0.0718577539,-0.0545811175,-0.0135298963,-0.0003958694,-0.0870462131,-0.0287500031,-0.005719259,-0.0019323671,-0.0002852408,-0.0010146385,-0.0016739766,0.0192605604,0.1141986119
0.1229674797,-0.0502036272,-0.1007796276,-0.0525719228,-0.0130218647,0.0003042597,-0.1329525117,-0.0492381134,0.0050678376,0.0042328042,0.0005385774,-0.0003137554,0.0017649346,-0.0354813311,-0.0479162225
0.0890237734,0.0065701799,-0.0730788436,-0.0344827409,-0.0125317077,0.0002412347,-0.0806705107,-0.0109975562,-0.0103776877,-0.0124444444,-0.0004179803,-0.0014081556,-0.001018163,0.1214741841,0.0595481071
0.1119592875,-0.0241346475,-0.0906335695,-0.0491007698,-0.0120588853,0.0003616763,-0.01515417,-0.0084212935,0.0105974505,-0.0101010101,0.0001225327,-0.0004235787,0.0013651184,0.0430356775,-0.0789828132
0.0556398584,0.0087629018,-0.0545751456,-0.0920466257,-0.0116028675,9.43545034460902E-05,0.0012530491,-0.0046901741,-0.0085788885,-0.0407407407,-0.000799879,-0.0044590274,-0.0016095734,0.0973100566,0.031939123
0,0.1027455545,0.016057934,-0.0166722894,-0.011163134,-0.0007544685,0.070949644,0.0032172145,-0.0257366654,0.0088888889,-0.0026828516,0.0081236764,-0.0075838935,0.0167600148,0.0810332986
0.0320232897,0.229566178,0.1319096107,0.2241005985,-0.2684793722,-0.0025903281,0.2142665803,0.1239624704,0.0044343579,0.0761904762,-0.0138265269,0.0025966528,0.0033659608,0.209307296,0.3173260716
0.0106126387,0.2016392971,0.1494590392,0.0235314865,0.0065384295,0.5863926491,0.1318990154,0.1110407704,-0.0175977199,0.0007168459,0.0039309798,0.0001669548,0.0002077821,0.0071707535,0.1039051607
0.0643274854,0.063802455,0.0968005576,-0.0402487186,0.0134526077,0.0012448146,0.0096116052,0.0271115448,0.1973144349,-0.0020833333,2.6919778116014E-05,-0.0008410849,-0.0012725648,-0.0235567901,0.0385705131
0.0106434446,0.0527023203,0.1254169797,-0.0668780608,0.012881883,0.0006695595,-0.0256494287,0.0434287934,-0.0160854159,0.0007662835,0.0003465703,-0.000584731,0.0008240716,0.006895183,0.0735859598
0.0421455939,0.0690221511,0.1671586499,0.0664446087,0.0123366932,0.0004234438,-0.023641497,0.0604353692,0.0128683327,-0.0022222222,0.0006779949,-6.89525237875357E-05,0.0007472249,-0.028485001,-0.0458926077
0.0210727969,0.0500672043,0.1600881606,-0.0489901993,0.0216135312,0.0001560923,0.0297755151,0.0200754725,0.0116984843,-0.0148148148,6.4779294944682E-05,-0.0007636204,0,-0.1510825536,-0.0130772241
0.1159003831,0.0395792751,0.1478823269,0.0572597028,0.0202343967,-0.0007206989,0.0186026838,0.010066506,0.0279553435,-0.0098765432,-0.0002186477,-0.0013342306,-3.46303982525336E-19,-0.0333795512,-0.1242320682
0.0210124164,0.0311209097,0.1441794883,-0.0045487529,0.0297668377,-0.0002148257,-0.0087811443,0.1025742868,-0.0046793937,0.04,-0.0001859353,-0.0018869678,0.0002321301,0.0757514733,0.1367420875
0.0425737784,-0.0622418194,0.0671126243,0.0487034302,0.0272328994,3.06854963495372E-05,0,-0.0001866581,0.0316758959,-0.0222222222,-0.0012701411,-0.0590872343,-0.0025490473,-0.1156567972,-0.0722754587
0.3101711984,-0.274474787,-0.1153075961,0.2503470204,0.3115811101,-0.00179049,0.1466422172,-0.2041362033,0.0098565953,-0.053968254,-0.005171771,0.0053328573,-0.288817362,-0.281687922,-0.2262133464
0.0998487141,-0.2137925483,-0.124255009,0.1738191278,-0.007063261,-0.004378862,-0.012174508,-0.1396949856,-0.0019577463,0.0006535948,0.0122766973,0.0001399641,4.96444709144489E-05,-0.0087104493,-0.0439789848
0.1379310345,-0.3402416464,-0.2706773538,0.3040038112,-0.0153672448,0.0085833457,-0.013552112,-0.2743655242,0.0015937066,0.0146031746,0.0050350121,0.0006514915,0.0007809346,-0.2006434215,-0.0679505637
0.0352,-0.3302142329,-0.3461346723,0.1561001486,-0.0317009129,0.0001515031,-0.1403475123,-0.3072079148,-0.0012234748,0.0057471264,0.0019125098,0.0001117241,0.0001861306,-0.1336812331,-0.0949851068
0.0585729499,-0.1840577672,-0.3254756587,0.0199666901,-0.0502944079,2.25778661455293E-05,-0.2557234845,-0.1565347485,-0.0005184663,-0.00304414,0.0004138184,-0.000564388,-0.0001247617,0.0846686219,-0.0513304656
0.0700636943,-0.0862075966,-0.2944402763,0.0139175046,-0.0467130989,-0.000210444,-0.1345470382,-0.0588444516,-0.0024735121,-0.0102292769,-0.0001364134,-0.0009961313,-0.0003040698,0.2543562522,0.1417815662
0.1917211329,-0.1589861751,-0.3724204494,0.1605491852,-0.0433572959,0.0010852463,-0.2256161067,-0.1634584751,0.0051166942,0.0098039216,0.0004003947,-9.503150388631E-05,0.0004017617,-0.1384111778,-0.1149137797
0.0357142857,-0.0626524913,-0.3127748341,-0.0633184635,-0.0557279546,0.0002603152,-0.0979652015,-0.0389552689,-0.0054182454,-0.012244898,-0.0002208545,-0.0013335485,-0.0005599155,0.2469236686,0.1413226674
0.1085526316,-0.1166614469,-0.3357059376,0.0259277154,-0.0506868653,0.0004888628,-0.0035168994,-0.052860314,0.007307942,-0.0050505051,-2.85832024288941E-05,-0.0010104757,0.0003054463,0.0434945089,-0.1137995566
0.0474649407,0.0187142827,-0.2343538328,0.0115440468,-0.0581325583,-3.23325442655068E-05,-0.0433278136,-0.0025611652,-0.0098987175,-0.0117647059,-0.0007122229,-0.0082241974,-0.0014604159,0.0854778752,0.1139887456
0.1430894309,0.014095166,-0.2192645821,-0.0190532129,-0.0517226341,0.0002389365,-0.106904193,-0.0088834872,0.0011489583,0.0138888889,-0.000561464,0.0008357032,0.000481662,-0.0462667547,-0.1356027546
0.0469333333,0.1005892696,-0.1154509138,-0.0527785711,-0.0459634212,-0.0001148812,0.0780227411,0.0071012122,-0.0181776448,-0.0444444444,-0.0012240489,0.0014376068,-0.0024540327,0.246965932,0.2747300019
0.0467836257,0.0979005663,-0.0687140034,-0.0897996305,-0.0408008186,-0.0001587865,0.0595196685,0.0085063965,-0.0021447221,-0.0034188034,-0.0013718418,0.0002315722,-0.0094273091,-0.0191112236,-0.0030954122
0.0589496249,0.0069613879,-0.0687809674,-0.0149785014,-0.0361826097,-0.0003204389,-0.0252209077,0.0007205341,0.0474096468,0.0060606061,-0.0007180719,-0.0005093225,-0.0095842181,0.0292841607,0.1072485778
0.0594273366,-0.0487454043,-0.0707720496,-0.0370810017,-0.0320590468,-0.0003559428,0.0016219637,-0.0007927538,0.0142981475,-0.0238095238,5.71817926571185E-05,-0.0008834918,0.0031068459,-0.1389090929,-0.0545545326
0.0966501922,-0.1466138404,-0.1178293713,-0.0030783983,-0.0283832448,0.0002385504,0.0414275307,-0.0144666579,0.0091916662,0.1555555556,0.0013231865,-0.0020477056,0.0020933402,-0.0657848448,-0.0028001849
0.0360065466,-0.0677952805,-0.0641675685,-0.03531268,-0.0251114196,-0.0001017048,-0.0308398102,-0.032270056,-0.0042894442,0.0166666667,-0.0001749007,0.0042757488,-0.0010082735,-0.054870263,-0.0339622359
0.0358306189,-0.0023476644,-0.0301873422,-0.0467077939,-0.0222030001,-0.0002141243,-0.0798212589,-0.0147856231,-0.0056620664,-0.0015873016,-0.0007206734,0.0058890328,-0.001214426,0.0098288561,0.0330926789
0.047696477,0.0258833067,-0.0178347178,-0.075160334,-0.0196206428,-7.77837574769696E-05,-0.0551186303,-0.0050136748,-0.0072590595,-0.0102564103,-0.0008764608,0.0009516845,-0.0008208862,0.0558199243,-0.0771049743
0.0960174577,-0.007072934,-0.0401932158,0.0085038698,-0.0173301714,0.0001282182,-0.0307089554,-0.0084840169,0.0110299995,-0.0031746032,-0.0001089294,-0.0007310075,0.0038690106,0.0089202365,-0.1134153568
0.048166393,-0.035341556,-0.0457455582,-0.0140498031,-0.0153004635,0.0001043597,-0.0098015271,-0.004453684,0.0064341664,-0.0296296296,7.02477961505177E-05,-0.000970833,0.0007187949,0.0758110207,0.1553456978
0.0722495895,-0.0306493808,-0.0442682483,-0.0087003441,-0.0097278888,0.0003147852,0.0025695428,-0.0065722118,0,-0.0444444444,-0.0002157589,-0.0001823494,0,-0.0377500325,-0.1394771878
0.0359477124,0.0094367505,-0.0199044735,-0.0344309037,-0.0123585824,-0.000146428,-0.0112928033,-0.0041546162,-0.0091068201,0,-0.0009759157,0.0022951809,-0.0019282687,9.25260740569575E-05,0.109483682
0.1206140351,-0.0212814355,-0.0497611838,-0.0174754806,-0.0994432915,0.0001837385,-0.0350046119,-0.030674371,0.014706666,0.0555555556,9.29145851886047E-05,-0.0009643978,0.006729008,-0.0470031935,-0.1028789372
0.0480087289,0.0141876237,-0.0239035162,-0.0428425153,0,6.89022742029766E-05,0,-0.0004508957,-0.0079939643,-0.0222222222,-0.0009674378,0.0012966839,-0.0020251093,0.0663885234,0.0215906597
0.0239260468,0.0283380704,-0.0079695688,-0.0534668813,0.0021039501,-0.0002358544,0.018944807,-0.0045702856,-0.007353333,-0.0126984127,-0.0016022169,0.0008491386,-0.0056327439,0.0378740063,0.1365514537
0.0720130933,0,-0.0159634008,-0.0671209288,0.0020610548,3.41681369848301E-05,0.0004476313,-0.0023419818,0.0102946662,-0.0111111111,-0.0005965954,-0.0005738664,-0.0051375861,-0.0188134338,-0.0657793508
0.1344444444,-0.1018784519,-0.0850552666,0.0571750954,0.1009525204,0.0005213788,0.0412458558,-0.0520659518,0.0160612273,-0.1555555556,0.0062543581,-0.0042933038,0.0154066246,-0.1315699661,-0.2302703816
0.0613154961,-0.1022143518,-0.088288288,-0.0035347001,-0.0032665698,8.02091020370374E-05,0.0165921319,-0.0440187607,-0.0042298686,-0.0037037037,0.0016153244,0.0013376765,0.0002282901,0.0185887866,0.2127773949
0.1476510067,-0.0907779132,-0.0930166041,-0.0147711497,-0.008470782,0.0002309508,-0.0185630403,-0.0960535522,0.0027091227,0.0111111111,0.0007440988,6.53313045981902E-06,0.0002093113,-0.0475031763,-0.1569326846
0.0740740741,-0.0697167873,-0.1017089763,0.0176690632,-0.0081449379,0.000418065,-0.0707841414,-0.1238882457,0.002451111,0.0059259259,0.0003984046,-0.0003128008,0.0001885114,-0.0381003601,-0.1707659914
0.012345679,-0.0290127864,-0.0933234208,-0.0267346916,-0.0078311468,-0.0001711148,-0.1284611404,-0.0694779915,-0.0058868365,-0.0023391813,-5.50338767484724E-05,-0.0009495439,0,0.0188750162,0.3562547333
0.061213133,0.0338596055,-0.0480020054,-0.0179153948,-0.0138858681,-0.0002563375,-0.0096627361,0.000330278,-0.0100675779,-0.0209150327,-0.0009946073,-0.0039344533,-0.0020736389,0.1551437097,0.1478598682
0.0235042735,0.2709323407,0.1367964452,0.3239517702,-0.2181153814,-0.0014161573,0.2957910173,0.1586189805,-0.0227265291,-0.6,-0.0056279695,0.014896596,-0.0149446572,0.2607545749,0.4561462803
0.094017094,0.201918478,0.1300482461,0.0347957074,0.006866463,-0.0011390452,0.1267843292,0.1440837652,0.0631718151,0.0017094017,0.0086233748,0.0001921612,-5.83535378503115E-19,0.0193500586,0.0287819952
0.0935672515,0.157447323,0.1433744108,0.0700920888,0.0156064525,-7.82787730871286E-05,0.0790340302,0.1465826807,-0.0016427659,0.003968254,0.0018110168,-0.0002366653,0.0001710913,0.0472312328,-0.0157511574
0.0812236287,0.1253453254,0.1691074753,0.0238453764,0.0240268761,0.001005391,0.0272959791,0.1280318989,-0.0022162129,0.0033670034,0.0010503722,-0.0002768719,0.000240956,0.0459833928,-0.0387336546
0.0923884514,0.0757222644,0.179695094,-0.0271129633,0.0328440926,0.0009131262,-0.0796464722,0.0986672807,0.0090949118,-0.0011695906,0.0004991562,-0.0004595877,0.0001174743,-0.0209895857,-0.0281612155
0.0459770115,0.077670796,0.1865925347,-0.0114625058,0.0410991018,-9.96344010690531E-05,0.0488616577,0.0824207213,0.0033702776,-0.0135802469,0.0002530528,-0.0005686598,0.0001065353,-0.2048713336,-0.1296142336
0.09181012,0.0545670949,0.1795599733,-0.0183411294,0.0367052275,0.0003430735,0.017050678,0.0547849171,0.0118612458,0.0015873016,-4.0543262176862E-05,-0.0009196756,3.49558358974704E-05,0.0090381151,0.007707837
0.0572916667,0.0362295348,0.1730845768,-0.0278460221,0.0435803091,8.79654284474711E-06,-0.0029569088,0.0395515105,0.0047310047,-0.002962963,-0.000192217,-0.0013983165,0.000038295,-0.0186092416,0.0590829708
0.0341614907,0.054140256,0.1858122481,-0.031814053,0.0380386262,-0.0002576278,0.027611216,0.0587615239,-0.014706666,-0.0017094017,-1.30096703142078E-05,-0.0009556618,0.0001350648,-0.0098652385,0.0189951414
0.0225988701,0.0786101899,0.19761796,0.0171309485,0.033236013,-0.0006965682,0.0578582197,0.0783644386,-0.0118470365,0.0037037037,0.0001787183,0.0016759582,0.0001117125,0.0173155911,0.0966174441
0.0224948875,0.0805050828,0.1920823043,-0.0073001287,0.0387179255,-0.0012577351,0.0542754277,0.0706352133,0.0027091227,0,9.28096726260863E-05,-8.64015743468219E-05,4.87422888087196E-05,-0.0005849011,-0.0490608563
0.022289767,0.1044880785,0.2044174053,0.0119576062,0.0418699806,-0.0024956075,0.0702763144,0.0934543773,-0.0061767997,0.0079365079,0.0002906359,0.0017059831,6.9982738227672E-05,0.0439572575,0.1561373755
0.0447154472,0.0464569579,0.1587052673,-0.0191805376,0.0483907794,0.0033239287,0.007779343,0.022517871,0.0386049981,-0.0035087719,-0.0002593548,-0.0022112985,-0.0005830675,-0.0265092862,-0.0123877947
0.0657698057,0.1339190994,0.2148970932,0.1500886268,0.0393222567,-0.0351923174,0.0973463722,0.1075803385,0,0.0125,0.0006638858,-0.091027425,0.0004543519,0.0777461376,0.0783764543
0.0106589147,0.2538466019,0.3058654098,0.1979374819,0.060519582,0.0076605272,0.221271782,0.2192118864,-0.0226727767,0.0124444444,0.0014063202,0.0044603107,0.0002001843,0.1180805437,0.1043459956
0.04238921,0.2079508503,0.29996346,0.1451730121,0.0501783224,0.0014904497,0.1273705923,0.1653563978,0.0725306026,0.0005698006,0.0005328481,1.70755645603695E-05,2.34021878366405E-05,0.0068387094,-0.0115224114
0.1503172279,0.0574561069,0.2073531573,0.0587674146,0.0717021027,7.45186353663931E-05,0.0183369745,0.0144175144,0.0623399229,-0.0083333333,-0.0004192419,-0.0016199142,-0.0012479876,-0.1268920115,-0.0814092523
0.0638606676,0.0505794382,0.219073309,-0.0175203702,0.0582056773,-2.73596972722752E-05,-0.0393030783,0.0411878724,-0.0110299995,0.0071111111,-0.000193738,-0.0021758837,0.0004558449,0.0683904648,0.0186891793
0.0105820106,0.0418558921,0.2172645984,-0.0285134649,0.0460598905,0.0001785492,-0.0467065895,0.039347814,-0.0042894442,-0.0060606061,-0.0001448453,0.047356937,0.0002377186,-0.0792250819,0.0353572216
0.042206235,0.0480366688,0.2021744321,-0.0464889348,0.0365311819,9.32791192711613E-08,0.02878101,0.0127415354,0.0058492421,-0.0157407407,-0.0002216447,0.0022173722,0.0001113942,-0.1430622027,-0.0573965136
0.0952380952,0.0250553516,0.162224433,0.0089439776,0.0120145517,-0.0006514793,0.0041204244,0.0015039348,0.0252219321,-0.019047619,-0.000501106,0.0023710412,-0.0005259406,-0.0498291167,-0.094273699
0.0313837375,0.0706220202,0.1875704033,-0.009680862,0.0343748316,-0.0003624149,0.0306329511,0.104309351,-0.0168003233,0.3777777778,-1.86383150614077E-05,-0.0008036518,0.0007017432,0.1434272773,0.0979117503
0.0518623291,0.0950545031,0.1967115528,0.0574487569,0.0304279631,-0.000638394,0.0702678399,0.1070975437,0.0064341664,0,0.000147187,-0.0014842957,0.0002911402,-0.0012893923,-0.0040242476
0.0413728256,0.0822787723,0.1797713934,-0.0550631789,0.0361203774,-0.0006190708,0.0515206957,0.0817605925,0.0017157777,-0.0024691358,-4.35977157602612E-05,-0.0002186161,7.89905218827667E-05,-0.017065299,-0.0921946648
0.0414898633,0.0368991167,0.1395295471,-0.019444678,0.1533181521,-3.65023635950256E-05,0.0150623861,0.027786275,0.0205893323,-0.0055555556,-0.0004111587,0.0057492184,-0.0005525111,-0.0328129682,0.0331110501
0.0521574206,-0.0245296652,0.0896038085,-0.0803323218,0,-0.0002469563,-0.0395388105,0.0056864508,0.0171577769,-0.0037037037,-0.0007986899,0.002277226,-0.0012991964,-0.0160766886,0.04735629
0.0836899667,-0.0449710528,0.0569853233,-0.0668000498,-0.002682315,-0.0009420752,0,2.61146750791558E-05,0.0085788885,-0.0222222222,-0.0009752042,0.0006425364,-0.0011948644,-0.0820244305,-0.0845705939
0.1154029566,-0.0491708605,0.0246358178,-0.0008363241,-0.0026299967,-0.0014535653,-0.0006224379,-0.006835072,0,-0.0177777778,-0.0011861435,0.0002188704,-0.0022091818,-0.0652482881,-0.051810507
0.1064344461,-0.1112668136,-0.0500554934,-0.0274956095,-0.0060523464,-0.0041798336,0.0063178018,-0.0948479897,0.0082357329,0.0333333333,-0.0028247625,0.0008058607,-0.0502546606,-0.0985271651,-0.0938366029
0.0956521739,-0.0662578051,-0.0443389241,-0.0689602574,-0.0110189026,0.0056884254,-0.0401046421,-0.0365425996,-0.0013648232,-0.0033333333,-0.0044873879,-0.0002326474,-0.0004431791,0.024704858,-0.157202688
0.010227801,0.183541559,0.1221885013,0.27282064,-0.1795765849,-0.0054218096,0.1191556111,0.0317051036,-0.0247715405,-0.0405228758,-0.1566940849,-0.0026321425,-0.0064045022,0.2597321422,0.3867882329
0.2988840369,-0.0973161513,-0.0766122806,0.2338275648,0.0049562439,-0.0031699101,-0.008125036,-0.005218709,0.7720999627,-0.0444444444,-0.0036965341,-0.0074111207,-0.0035847327,-0.2255051779,-0.1642800793
0.0104911779,0.0269172333,-0.0021868356,0.0326630055,0.2426295929,-0.0035709565,0,0.0003367301,-0.0127938262,-0.0222222222,0.0023176262,-0.0010466115,-0.0029452078,0.1175086528,0.1656483413
0.2390123457,-0.1933391003,-0.1520272592,0.0461412184,-0.0057712113,-0.0183172736,0.0309069282,-0.0089413067,0.0225952359,0.0222222222,-0.0251074286,0.0055215955,-0.029620856,-0.1171675536,-0.090263749
0.0108964834,-0.1796674176,-0.1558596466,0.029945647,-0.0136941271,-0.0029551937,0.0129589201,-0.012031877,-0.0042809905,0.0047619048,0.0029108288,0.0001773523,0.0001928802,-0.0254176055,0.0870207518
0.1196834817,-0.0803895956,-0.141188951,-0.0619235561,-0.0251173544,-0.0013510266,-0.2159159272,-0.0724663149,-0.0010315092,0.0339869281,0.0005566652,-0.0005449042,-0.0002082276,-0.2088962296,-0.1540134794
0.0652818991,-0.0530904081,-0.1296488329,-0.0654991243,-0.0237224729,-0.0017033097,-0.0284840573,-0.0213790572,-0.0034448243,-0.015503876,1.45222725065198E-05,-0.000841404,0,0.251804256,0.1678781295
