"close","high_close_ratio","close_lastclose_ratio","volume_ma5_ratio","volume_ma60_ratio","b_lower5_ratio","dmi5_ratio","rsi5_ratio","slowk5_ratio","willi5_ratio","macd5_ratio","macdsignal5_ratio","macdhist5_ratio","cci5_ratio","rocp5_ratio"
0.6517690875,0.2130769231,-0.2037776004,0.0384289119,0.04493457,-0.2435420776,0.000064863,-0.0438370223,-0.1742071788,0.005,-0.0014032758,-0.0008828805,0.0012778297,5.27650657534272E-15,-0.0544290414
0.6331471136,0.2820135747,-0.2605442177,0.0485864074,0.047726196,-0.3524259412,8.71962193055323E-05,-0.0480776709,-0.2137293109,0.0066666667,-0.0034414864,-0.0017000801,0.0005941048,-2.24988924416872E-15,0.0132753759
0.6294227188,0.1891215294,-0.0536414566,-0.0712691161,-0.0033295057,-0.1665294439,2.91363397167741E-05,-0.0111858262,-0.0860197719,-0.0033333333,0.0108125612,-0.0029982134,-2.54136221094404E-05,-3.269657749977E-15,0.0043938608
0.6238361266,0.2226176808,-0.0809382925,-0.090050498,-0.0179697241,-0.1072313443,4.2681007081179E-06,-0.0185599238,-0.0872493307,0.002228739,0.0016064503,-0.0121551563,-0.0001542779,-4.24323239978154E-15,-0.00158131
0.6219739292,0.1913864579,-0.0272210377,-0.1592386805,-0.0483823183,0.0266562469,4.60531878315179E-06,-0.0073794736,-0.1985284953,-0.0003888889,0.0005042889,0.0042065489,-0.0003037403,-6.26848534299446E-16,-0.0018804722
0.6275605214,0.2529102945,0.0819076133,-0.0389786943,-0.0198845805,0.1413166655,-6.48213166525834E-05,0.0840456865,-0.2860652619,-0.0086956522,-0.0002367298,0.0009757619,-0.0006334687,-2.41432349642502E-14,-0.0082882597
0.6108007449,0.2598499062,-0.2435353964,0.0868876148,0.0068894289,-0.1568468994,0.0001801279,-0.0571760002,-0.3081888823,0.0077192982,0.0006578783,0.0009254092,0.0002352179,-3.8239631781926E-13,-0.0009250714
0.6108007449,0.2598499062,0,-0.0286023891,-0.0296450421,-0.0759264162,1.40501688898567E-20,0,-0.4388744049,0,0.0001183725,0.0005288303,-0.0003585044,-1.09008803963504E-14,-0.0030059431
0.6182495345,0.0962696942,0.1112078978,-0.0788258206,-0.0469368463,-0.0041894227,1.40501688898567E-20,0.1160524718,-0.2516776137,-0.0094117647,-0.0004486581,-4.83627699845137E-06,-0.0012480785,-1.57052558780445E-14,-0.0129599372
0.6033519553,0.2959401709,-0.2197360872,0.0191859553,-0.015933685,-0.1198307245,3.78759066823194E-05,-0.0533209359,-0.2564264627,0.0184615385,0.0003364193,0.0001766117,-0.0462860548,8.42903324992522E-14,0.0435517124
0.6014897579,0.1649202191,-0.0281452087,-0.0280803234,-0.0293176994,-0.0142567699,7.77589383717912E-06,-0.0079221697,-0.0125258122,-0.0053333333,8.0297521629547E-05,0.0001470607,-0.0001591702,3.84434988211235E-15,0.0072025808
0.5996275605,0.1654323937,-0.0282323456,0.0561709307,-0.0115458255,-0.0688465187,0,-0.0093298742,0.0884633721,0.0030769231,-4.37352170515092E-05,6.02873484447489E-05,-0.0007093668,-7.13787964019958E-15,-0.0104017427
0.6014897579,0.1979042629,0.0283200237,0.0244415843,-0.0169556004,-0.0284847503,-3.11840598708728E-05,0.0380859146,0.074339954,-0.0032653061,-0.0002859927,-0.0001208486,-0.0037503119,-1.03116621611649E-14,-0.0030975877
0.6238361266,0.0636050517,0.3387881468,0.1784152262,0.0500889282,-0.0568078371,-0.000062216,0.2142655229,1,-0.0341666667,-0.001525198,-0.0008503674,0.0071818536,-9.8480250922394E-14,-0.0296024889
0.6219739292,0.1594887149,-0.0272210377,0.1129888967,0.0433686548,0.0015643365,6.13417700489716E-05,-0.0080278014,0.4732617616,0.0488888889,-0.0017450206,-0.0011888373,0.0001075901,-6.50556210209299E-15,0.044895901
0.6368715084,0.0311515969,0.2184203023,0.054042207,0.0376887021,0.0058606651,6.28744253556625E-05,0.0346244434,0.3660674959,-0.0331428571,-0.0069290344,-0.0022323124,0.000363023,-1.48271242681614E-15,0.0168363003
0.6331471136,0.2193438914,-0.0533277639,-0.089337762,-0.0143858956,0.1810496779,2.81805974807178E-05,-0.0151740274,0.2545657498,0.1952,0.0017256706,-0.0042372415,-0.0002594686,3.40084505337054E-16,-0.0009235044
0.6294227188,0.1260810196,-0.0536414566,-0.0658901967,-0.0040188824,0.3240998909,-6.56835340368558E-05,-0.0169716442,0.1704581185,0.0184415584,-5.94115752870021E-05,0.0229772576,-0.0005104816,-1.81159671933884E-14,-0.003145538
0.6331471136,0.0626696833,0.0539588617,-0.0697879112,-0.0162660285,0.0478575823,0,0.012593664,0.0681507452,0.0056296296,0.0002767107,0.0023050165,-0.000366655,1.13074180000294E-14,-0.0126122676
0.6499068901,0,0.2413865546,0.1261420802,0.0514178998,0.0242426973,0.0001851542,0.0351118806,0.298885784,-0.04,0.0019467919,0.0024908404,0.0009042624,8.89733743718876E-14,0.0373379885
0.6368715084,0.2492127755,-0.1829035339,0.028595647,0.0148962385,0,6.56458421861947E-06,-0.0447816078,0.0904878926,0.0428571429,-0.000459058,0.0005143213,-0.0008140104,-9.7085908349223E-15,-0.0185855263
0.6331471136,0.1253393665,-0.0533277639,0.0403680364,0.0288499741,0,-3.61561354254679E-05,-0.0145505734,0.0715207749,0.01,-0.0007839025,-0.0002216265,-0.0018390869,-2.74298846526852E-14,0
0.6536312849,0.0607056761,0.2950280112,0.1594993474,0.100071399,0.0269406499,9.29646218306324E-05,0.0578945941,0.163284034,-0.0324705882,0.0016033994,0.000636945,-0.0045794187,-1.57468842671187E-13,0.0159168354
0.6610800745,0.1500541712,0.1039207706,0.0872694978,0.0969959623,0.0343858037,0.000018237,0.010180381,-0.0164976205,0.0308333333,0.0009383615,0.0009367242,0.0008839732,5.39276858462998E-15,0.0027331656
0.6554934823,0.3026660839,-0.0770623742,-0.0845707441,0.0112526254,0.0004833607,-2.94735196519749E-05,-0.0196766279,-0.0278202248,0.04,-9.93038514655756E-05,0.0003826762,-0.0006069743,-1.04773789644237E-14,-0.0149642776
0.6424581006,0.2779264214,-0.181344697,-0.087147904,0.0086735535,0.0490414496,-8.72878993621551E-05,-0.0423285205,-0.1349975883,0.028,-0.0009820729,-0.0003879776,-0.0026128903,-3.14708427547481E-14,0.0003804055
0.6368715084,0.0623031939,-0.0792960663,-0.1324448433,-0.016271067,0.0490271239,0.0007862195,-0.0198808554,-0.1174458271,0.0051764706,-0.0014802237,-0.000916389,0.0013862787,4.95922617094348E-14,-0.006122291
0.6294227188,0.1260810196,-0.1066555277,-0.1687880821,-0.047838424,-0.1681579764,-3.73631543821469E-20,-0.0274876815,-0.1356827921,0.008,-0.0032035179,-0.0016260311,0.0004312413,-4.92887451283365E-15,-0.1356055068
0.6405959032,0.061940966,0.161876585,-0.1357943094,-0.055851788,0.0366885136,-5.96317763139114E-05,0.0721654504,-0.069006741,-0.01,-0.0025781124,-0.0015460226,-0.0005602315,-1.37880710658324E-14,-0.0030365085
0.6387337058,0.2174254317,-0.0265088594,-0.0200694164,-0.0325333309,0.076621585,0.0002861322,-0.0077463254,-0.1852870083,-0.0040522876,0.0142502966,-0.0016961747,-0.000427994,-5.81298431849707E-14,-0.0032495871
0.644320298,0.0615829257,0.079758434,-0.0519718521,-0.0513418845,-0.0082396696,-2.68111917033449E-05,0.0262552589,0.063360217,-0.020979021,-0.0132478115,-0.0004411581,-0.0010564705,1.05250169477799E-14,-0.0206924845
0.644320298,0.1231658515,0,0.0291235207,-0.0377903151,0.0068721543,5.51962390120591E-05,0,0.0919798315,0.0033333333,0.0018167622,0.0004820459,-0.002429195,5.02822245653113E-15,0.0564087027
0.6312849162,0.3771272975,-0.1844894027,-0.0017026874,-0.0429591239,0.0278872172,-6.2789299091482E-05,-0.0576600821,-0.2385043291,0.0707692308,-0.005216637,-0.0030004779,-0.0098931267,-3.78275361588534E-14,-0.013884158
0.6294227188,0.0945607647,-0.0268998455,0.0040219364,-0.0385873931,-0.0845021515,0.0001706029,-0.0096785688,-0.2344417209,-0.0024444444,0.0042617149,-0.0185438548,0.0004080945,2.29192664846755E-14,-0.1281536873
0.6182495345,0.2567191844,-0.161876585,0.1981794526,0.0176092802,-0.1833524931,9.40924489895858E-05,-0.0500593551,-0.1907618329,-0.0001398601,0.0031219077,0.0077129473,0.0007427338,-4.59223101568023E-15,0.0155872781
0.6108007449,0.1299249531,-0.1098680436,0.011119444,-0.0218352354,-0.1652912609,1.38402884356997E-05,-0.0331436544,-0.104405015,0.0026105263,0.0013937201,0.0030261496,0.0002270323,-1.20661997316908E-15,0.0115634594
0.6089385475,0.1954834157,-0.0278019744,0.0598039036,-0.0014296946,-0.0421710563,-1.48886423429243E-05,-0.0097324031,-0.0852037865,0.0017391304,0.0004643488,0.001426298,-0.0001922556,-6.75854182260402E-15,0.0010325292
0.6052141527,0.0655621302,-0.0557739916,-0.0645250003,-0.0341678083,-0.0660790451,2.2421626448286E-05,-0.0211416655,0.0668021236,-0.0049122807,0.0002622943,0.000820654,-0.0002593894,5.62640754187738E-15,-0.0046081487
0.6052141527,0.0655621302,0,-0.0604822534,-0.0314500157,0.0461484028,0.000007546,-1.88466842030507E-17,-0.0162328013,-0.004375,-4.2323221003432E-05,0.0003767594,-0.0005464201,-1.58917335102611E-15,-0.0012764785
0.6052141527,0.1639053254,0,-0.0367985859,-0.0336552198,0.0386393068,-4.39401772578751E-05,1.88466842030507E-17,0.017337496,-0.0071794872,-0.0001968088,8.64025865346771E-05,-0.0009240327,-1.80870124812505E-14,-0.0083970751
0.5940409683,0.2337834579,-0.1683516484,0.0160635667,-0.0199399826,-0.1477061059,4.32506807366742E-05,-0.070063967,-0.3743635573,0.025,0.0003636177,0.0002515396,0.002442076,1.61783057538871E-13,0.0056015611
0.6052141527,0,0.171518137,-0.0157913967,-0.0344243069,0.0072088278,-1.2961862409737E-20,0.603384919,-0.0891080568,-0.0218181818,-0.0005761235,-0.0001949219,-0.0022553815,-1.45274582279825E-14,-0.014442779
0.5959031657,0.1997596154,-0.1402930403,0.1490556423,0.0188867467,-0.051855433,-2.35761136271241E-05,-0.0432643929,0.0109723101,0.04,3.70075250422071E-05,-0.0001050447,-0.0006034874,1.59452848891213E-14,0.0281642206
0.5847299814,0.101788339,-0.1709821429,0.1202304824,0.0259301363,-0.1612504376,5.4631933500581E-05,-0.0462764254,-0.1037982258,0.004,0.0005619528,0.0002228972,-0.003784259,2.85519419639841E-14,0.0223026316
0.5810055866,0.170734714,-0.0580831059,0.0299216952,0.0079751747,-0.1157274313,1.63954310538585E-05,-0.0172228486,-0.0095463561,-0.005,0.0002821311,0.0002896693,0.0004636077,-8.40279479983549E-15,0.0033791866
0.5884543762,0.067429406,0.1169108669,0.0414892406,0.0208490819,-0.0214816974,-1.65733268300211E-05,0.1448896628,0.2495058342,-0.0114285714,-0.0003961456,-0.000072601,-0.0015682622,-1.30222658585621E-14,-0.0142158885
0.5754189944,0.2413492656,-0.2020042194,-0.0471203473,-0.003111546,-0.0448461753,2.47567995747473E-05,-0.0508863851,0.0790963066,0.0144,0.0003128528,0.0001179997,-0.0032047229,4.05304594938478E-14,0.0787073212
0.5158286778,1,-0.944367391,0.6670993436,0.472141004,-1,2.39297670075778E-05,-0.1037432806,-0.0913133254,0.0059383754,0.0030176257,0.0017544313,0.0176969351,9.7221743497551E-15,0.0321435226
0.5046554935,0.2751915981,-0.1975244972,0.3089859737,0.3867871159,-0.6487442753,2.16346737211561E-06,-0.021129451,-0.0876251146,-0.0043360434,0.0009047793,0.0014335021,0.0002371499,-7.07531238303429E-15,0.0003551374
0.5176908752,0.1149695628,0.2355473555,-0.043857128,0.1531296644,-0.2272441448,-1.3940575221298E-05,0.3121335403,-0.0972752958,-0.0059574468,-0.000044079,0.0005923621,-0.0005334268,-1.01104775946848E-14,-0.0037957917
0.5121042831,0.2324475524,-0.0984069887,-0.1830876045,0.0462726831,0.0551500915,0,-0.012762802,0.1762631358,0.0025769231,-9.08763220635497E-05,0.0002493796,-0.0006346385,-5.55663883163051E-15,0.0035427362
0.5009310987,0.3564483843,-0.198961039,-0.1851624315,0.0523709759,0.4993405718,5.60432718116367E-06,-0.0266373835,-0.309177043,0.0042276423,-3.71653987436632E-06,0.0001382968,-0.0005055344,1.91198158909607E-14,-4.25432364952175E-05
0.5046554935,0.1572523418,0.0677996106,-0.2266313534,-0.0204209516,-0.0293726123,-1.53032175127746E-20,0.0497377208,0.3041789172,-0.0130103806,-0.0002491208,-6.00789099850749E-05,-0.0017912328,-1.16843319333646E-14,-0.0154756377
0.5009310987,0.2376322562,-0.0672992444,-0.0488271606,0.0287963933,-0.038638386,3.19631264377179E-06,-0.01201354,0.1950898299,0.011,-0.000241477,-0.0001626315,0.0020559377,2.63981678967892E-14,-0.0122531883
0.5139664804,0.3088071349,0.2372986369,0.1998465045,0.1308989331,0.0298218925,-5.78016581446032E-05,0.1498918774,0.3113391301,-0.0175438596,-0.0006259001,-0.0004142389,0.0017771873,-4.55445374871554E-14,-0.0004679809
0.5065176909,0.3916855204,-0.1321601104,-0.1432210365,-0.0244223928,0.0068570401,2.16181719668667E-05,-0.0240865426,-0.0036987545,0.02,-0.0003846133,-0.0004468907,-4.70064473685113E-05,-1.15483300940594E-14,0.00959689
0.5083798883,0.078050155,0.0335259104,-0.1863868667,-0.0519890984,0.0505681332,6.18858103114081E-06,0.0137586831,0.1527878586,-0.0033333333,-0.0004809646,-0.0005097109,8.97139154497733E-06,-3.47616623248331E-14,-0.0439189575
0.5102420857,0.0777653004,0.0334031048,0.0450800236,0.0430369324,0.0228147184,3.12597885531392E-05,0.0143407087,0.2543878007,-0.0070995671,-0.0005671348,-0.0005861167,-4.18916872501323E-06,2.31118653626978E-14,-0.0047492535
0.5065176909,0.1566742081,-0.0665623914,-0.1467034364,-0.0383600984,0.0848708965,-1.14624583319653E-20,-0.0188049051,0.1289277476,0.008,-0.000363663,-0.0005569628,-0.0002413712,-8.62842973540785E-15,0.0001381824
0.4897579143,0.4861070488,-0.3017331933,0.177296336,0.0489678742,-0.2839395428,2.40417049488392E-05,-0.0638816692,-0.0827166016,0.0265,0.0006075161,-0.0001494296,-0.0009520923,7.67274922673922E-14,-0.0970801948
0.4841713222,0.2458579882,-0.1040195546,0.0653861469,0.0265246417,-0.2305437588,8.91122659285946E-06,-0.0228469035,-0.0048439736,-0.0063157895,0.0003771341,9.60213030497689E-05,-0.0019979336,-2.63646464137452E-15,-0.0011773637
0.4916201117,0.0807109557,0.1402930403,-0.0505866918,-0.0027852622,-0.045767081,1.64979860715582E-20,0.1350179398,0.1144942347,-0.01,-0.0003181585,-0.0001201452,-0.0028195837,-1.1979908734983E-14,-0.0046974407
0.4878957169,0.2439812096,-0.0690836941,-0.0540971621,-0.013900574,0.0085620635,-0.000023128,-0.0172000993,-0.0435584554,0.0066666667,-0.0001849381,-0.0001684872,0.0004425759,-1.09825775308424E-14,0.0061047349
0.4953445065,0,0.1392221011,-0.0797496005,-0.0193342107,0.1206970283,2.21483808083002E-20,0.0773990827,0.1111080408,-0.0129323308,-0.0006740074,-0.0004411788,0.0018566405,-4.80446655721562E-14,-0.009224434
0.4916201117,0.2017773893,-0.0685642678,-0.1041190328,-0.0408907568,0.004744733,-5.12056304375934E-05,-0.0187513605,0.013585414,-0.0075213675,-0.0003974094,-0.0004701306,-7.0818890181752E-05,3.29558080171817E-14,-0.0217891151
0.5027932961,0.1183760684,0.2072510823,0.0616708223,0.001087798,0.0256534313,-6.58951959138104E-05,0.073837238,0.1480191576,-0.016,-0.0013202434,-0.0008790297,0.0007903639,1.75537892390393E-14,0.1694142206
0.5009310987,0,-0.0337742504,-0.0278952752,-0.0280537079,0.0172020098,-7.70304116980151E-05,-0.0095948523,0.0719878745,0.023030303,-0.0012336433,-0.0010490677,-9.99694949675225E-05,-1.60820063148783E-14,-0.0094335626
0.5065176909,0.0783371041,0.1016994158,-0.0160779806,-0.0275411525,0.0888930604,0.0026160931,0.0243907999,0.0984797836,-0.0216666667,-0.0028177729,-0.0015194786,6.30054847406197E-05,4.2114954660918E-14,0.0188692748
0.5083798883,0,0.0335259104,0.0039414464,-0.0233987989,0.0325353791,-5.24306676423982E-05,0.0067078858,0.142941545,-0.0181818182,-0.1350083608,-0.0022911804,-0.0001128466,-9.36302655036579E-15,-0.005771295
0.5046554935,0.0786261709,-0.0668062097,0.1677713641,0.0408428231,0.1872103037,7.38542489415399E-20,-0.0242052714,0.182994053,0.08,1.58985296438704E-05,-0.0034407325,-0.0004918055,-1.05053933466815E-14,0.0001407994
0.5027932961,0.0394586895,-0.0336496222,-0.1898851464,-0.0721297013,0,2.46180829805133E-20,-0.0138309816,0.1044068459,0.0133333333,-0.0008633178,-0.0148587423,-0.0007011601,-3.16375756964962E-14,-0.0185855263
0.4953445065,0.0801041064,-0.1350970018,0.0433724177,-0.0066867523,-0.0988236577,0.0001327002,-0.0484016929,-0.0283604808,0.04,-0.0048498087,-0.0047406621,-0.0023726267,1.90660463508179E-13,-0.007817173
0.4897579143,0.1215267622,-0.1028464017,0.0329389901,-0.0046727756,-0.1604849087,3.18144348203773E-05,-0.0354133465,-0.0303183277,0.0058333333,0.0079479323,0.0490540359,0.0018305654,-7.02290990797514E-15,0.0365560904
0.4767225326,0.2913161058,-0.242712294,0.0965855737,0.0256992607,-0.2730526699,4.02918279261149E-05,-0.0629654542,-0.1222966263,0.008,0.0036398921,0.0067821284,0.0011265711,3.32906900939079E-15,0.0163918745
0.4729981378,0.209721381,-0.0712425595,0.0723463146,0.0115679435,-0.1835809383,1.60410558596671E-05,-0.0197359436,-0.1183631139,-0.006,0.0010355243,0.0025517126,5.38677788278874E-05,-3.06446214809114E-15,0.0001371626
0.4618249534,0.3007133995,-0.2154105737,0.0986208773,0.0488423399,-0.2137767132,7.3393852333357E-06,-0.0507308517,-0.2002744178,0.0048179272,0.0009796507,0.0017564243,0.0001824454,1.03012258067039E-15,0.0055554122
0.4674115456,0.0424456022,0.1103110599,-0.2243226625,-0.0703515311,-0.0121424889,-1.60996687837035E-20,0.2331772189,-0.1376596955,-0.0068421053,-5.03197397376707E-05,0.0006825247,-0.0005347346,-7.33043002412892E-15,-0.0057230209
0.4674115456,0.1273368066,0,-0.1105070952,-0.038250337,0.0938545762,-0.000031151,0,-0.2088841397,-0.002,-0.0002013153,0.0002154044,-0.0007757973,-1.09266563471753E-14,-0.0035475035
0.4711359404,0.1684402554,0.072661734,-0.1192948249,-0.05159874,0.0328303581,-5.86084305417738E-05,0.0708687637,-0.1718450256,-0.0133333333,-0.0004922312,-0.0001618624,-0.0022156975,-5.85599357843782E-14,-0.0138120952
0.4729981378,0.0838885524,0.0360436665,-0.067413432,-0.0468291729,0,-5.20371664522834E-20,0.024076399,-0.0130390451,-0.016,-0.0006188911,-0.000410347,0.0017636945,8.84779659308738E-15,-0.0185855263
0.4599627561,0.3019308627,-0.251312336,0.223686333,0.0097464885,-0.0362788181,0.0001631194,-0.0681788299,-0.2632050472,0.0812121212,0.0004786957,-6.60368349750659E-05,-0.0010577704,-4.60459471456858E-14,0.0063950198
0.4618249534,0.1288771712,0.0369192211,-0.0438505287,-0.0437280202,-0.051832017,-2.47857475241281E-20,0.0361779286,-0.0538856149,-0.004,-8.22161287290363E-05,-8.31146569807388E-05,0.0002925901,-1.79758952820999E-15,0.0365046393
0.4953445065,0.0801041064,0.6618663594,0.3012359769,0.0763327965,-0.2110743255,-1.03616773680767E-05,0.2396863302,0.4574783911,-0.0355555556,-0.0026754396,-0.0014336635,0.0196082096,-5.44684046214949E-14,-0.1115131579
0.4878957169,0.2439812096,-0.1371285356,0.0259375326,0.0102488407,0.0122543081,1.39921103789521E-20,-0.0234441314,0.3386961938,0.08,-0.0142792179,-0.0021408844,-8.22974387780147E-05,-8.08903706780111E-15,-0.0075223632
0.5139664804,0.1158026756,0.4872773537,0.1844557713,0.1024639102,-0.1107836907,4.19414285994719E-05,0.0384316378,0.2852675165,-0.0266666667,0.0091669158,-0.0073712598,0.00063642,6.12956429245426E-15,0.0266668969
0.5176908752,0.1149695628,0.0660800552,-0.0159166709,0.0263015788,0.2847796666,3.62013192344318E-06,0.0031678761,0.2710737975,-0.0022857143,0.0012669441,0.0075549654,-0.000060542,-2.42344661645207E-15,0.0083453596
0.5400372439,0.0367374005,0.3936279548,0.058915353,0.0831018629,0.431043018,1.31833616117177E-05,0.0146546392,0.2009970965,-0.0288888889,0.0013495749,0.0029633427,0.0002066075,3.50088550257252E-15,0.0064933303
0.5400372439,0.2204244032,0,-0.0097796736,0.0445354795,0.1462246425,3.91794986225604E-06,0,0.1379261304,0.212,0.0003267939,0.0012908182,-0.0002801565,-3.53776972009245E-15,-0.0086838925
0.5437616387,0.0364857745,0.0628899836,-0.1469368965,-0.0194853391,0.5225218161,1.53968235425219E-20,0.0021680913,0.0807954013,-0.0095238095,9.27049443073533E-05,0.0006473426,-0.0004066313,-6.17004117990494E-15,0.0050010672
0.5586592179,0.071025641,0.2498369211,0.0427717999,0.0501161463,0.1589315359,5.83749048391205E-06,0.0070763691,0.0466636256,-0.0174193548,0.0002867016,0.0005187364,-7.78173924746794E-05,1.36098905653417E-14,-0.0044713005
0.5549348231,0.1430046464,-0.0607936508,-0.1169188496,-0.0199595418,0.3574976389,0,-0.0130640759,0.1448842612,0.0553846154,-0.0001246521,0.0001954761,-0.0007066004,-5.52269682247617E-15,-0.0032090117
0.5344506518,0.4825783972,-0.3366091403,-0.0743483182,-0.0195839908,-0.0703469673,-4.28540710537863E-05,-0.0576898304,0.0049960113,0.1652631579,-0.0007816445,-0.0003367948,-0.0034722401,-3.04090875323199E-14,-0.0212579968
0.5363128492,0.1109775641,0.0317736851,-0.2059902272,-0.0738302037,-0.0382196169,-7.10345504087692E-05,0.0055143096,-0.0998454348,-0.0062222222,-0.0006928247,-0.0005383313,0.0005652389,4.13945739147527E-14,-0.0061951754
0.5418994413,0.0732223103,0.0949900794,-0.1908968023,-0.0751108244,-0.0110476742,7.56928526438435E-05,0.016759336,-0.0468454198,-0.0085714286,-0.0004060488,-0.0005396527,-0.0001713064,-1.07214138805006E-14,-0.0093564122
0.5195530726,0.3818582851,-0.3760432008,0.1415132979,-0.0086144648,-0.2150202858,3.70543685943818E-06,-0.0628681384,-0.1531526502,0.0275524476,-0.0016715231,-0.0010503598,0.0008296399,3.10045783583558E-14,0.3613026316
0.5139664804,0.0772017837,-0.0980542755,0.0024264479,-0.0436717894,-0.1292292344,9.77469150779728E-05,-0.0175130331,-0.1489628186,-0.0049929874,-0.0031124038,-0.0015875271,0.0001188459,6.30364533562455E-17,0.0010156999
0.52141527,0.1141483516,0.1321601104,-0.1053241764,-0.0735821813,-0.0522160418,-5.93681725917666E-05,0.0499220907,-0.1252219631,-0.0120138889,0.0078208921,-0.0019004499,-0.0003704746,-1.34240827791041E-14,-0.012445297
0.5176908752,0.2299391256,-0.0651360544,-0.0938289504,-0.0710463794,-0.0421861883,-3.33389369160516E-05,-0.0140970764,-0.1260038385,0.0061538462,0.0024825161,-0.0029072885,-0.0002848122,-1.14974243229336E-14,0.0078730355
0.5437616387,0.2554004215,0.4592326139,0.4622537611,0.1046749472,-0.0216898012,0.000331091,0.1067255081,-0.0346652002,-0.0250666667,-0.0051202301,0.0030120942,-0.0015418914,-1.71668168737586E-13,-0.0204249186
0.5381750466,0.1843225978,-0.0936888454,0.083849903,0.0061982362,0.0250726826,-3.14551463815075E-20,-0.0167746748,-0.0802410149,0.0171428571,0.0018238098,0.0026304368,0.0006932674,-1.02535316662872E-14,0.1752635116
0.5344506518,0.1856070759,-0.063107596,-0.1625468676,-0.0636020451,0.1565848348,0,-0.012863961,-0.0973634736,0.0153846154,-0.0001923361,0.0007693201,-0.0006254228,-8.85117452477297E-15,0.0020807709
0.5456238361,0.1454449987,0.1906421105,-0.0905822873,-0.0390968263,0.0963636504,2.99848120026385E-05,0.0313518435,0.17961978,-0.0173913043,0.001728998,0.0015408951,0.0017366364,1.96464940625948E-14,0.003065405
0.5512104283,0.071985447,0.0933690882,-0.0397511425,-0.0142052257,0.2942560411,4.10516595845581E-06,0.0110400605,0.1579507286,-0.0180952381,0.0010423559,0.0014563503,0.0004027103,6.28866548677672E-15,0.0073334146
0.5549348231,0.0357511616,0.0616151866,-0.0062538166,-0.0295135144,-0.0279096743,0.000004348,0.006813257,0.1227203141,-0.02,0.0005501579,0.001048611,-0.000007068,-4.0181412983516E-15,-0.0126873798
0.5437616387,0.1094573235,-0.1836049856,0.0798071882,-0.0130582966,0.0475874525,-6.89007907178021E-05,-0.0423268459,0.0752111871,0.2866666667,-0.0006936776,3.16788362567087E-06,-0.0012304647,-3.11109818701784E-14,-0.0091962985
0.530726257,0.2990553306,-0.2186073059,0.0303494807,-0.0141109133,-0.06284185,5.89194533145929E-05,-0.0446416563,0.0088539393,0.0105263158,-0.0018618136,-0.0009947124,-0.3894143757,5.18214193283937E-14,-0.0310622211
0.5493482309,0.3611473272,0.3199665831,0.1776950272,0.0484949566,0.0079490584,1.58192454114597E-05,0.0853333421,0.0333725373,-0.0182857143,0.0017825379,-0.0003563569,-0.0009078242,-2.84780315212054E-14,-0.0367904616
0.5586592179,0.1775641026,0.1545601291,-0.0352856281,-0.0108684995,-0.0228639584,0,0.0193433711,0.0978119286,-0.02,0.0019240946,0.0006342923,-0.0032289185,2.62960078043093E-14,0.0182087927
0.5474860335,0.5073260073,-0.1823809524,-0.0208957405,0.0038522578,-0.0014967648,-7.42560747633399E-05,-0.0329731689,-0.05740605,0.06,-0.0006209586,-7.64117288267095E-05,-0.0014087091,-9.5807697195019E-15,-0.0370463176
0.5363128492,0.3699252137,-0.1861030126,-0.0046105038,0.014945727,-0.060281124,0.0001636732,-0.0328274669,-0.0854745182,0.0171428571,-0.0019790919,-0.0010724931,0.0157554945,-3.85103228988291E-14,0.0003818944
0.5549348231,0,0.3166335979,-0.0688403311,-0.00850307,0.1816485932,0.000102434,0.0670300017,0.0146946051,-0.0176,0.0037496372,-0.000061976,-0.001183862,5.06593412495524E-15,-0.0804720683
0.5456238361,0.1454449987,-0.1530041547,-0.168273529,-0.058024633,-0.0196772317,0,-0.0253065771,-0.0801481542,0.02,-0.0008950747,-0.0005045028,0.0086568484,-7.50298237861545E-15,-0.0213479122
0.5642458101,0.1758060421,0.3112302942,0.1463656188,0.0478749026,-0.039790716,-7.21661344552751E-06,0.0457741622,-0.0143152383,-0.0266666667,0.0037930559,0.0012167938,-0.0038213128,-9.11899771633203E-14,-0.0459991776
0.5661080074,0.0700910931,0.0300958667,-0.1196626202,-0.0438163792,-0.000757567,-1.16591370567837E-20,0.0030922769,-0.0224152721,-0.008,0.0009172224,0.0012217713,0.0003997541,-3.12408662833722E-15,0.0446305496
0.5586592179,0.1420512821,-0.1199874687,-0.1327039406,-0.0559825913,0.236746022,-6.65516352147985E-05,-0.0234465086,0.0677153917,0.04,-0.0004035872,0.0002614002,-0.0008864951,-1.39521518348479E-14,0.0041817434
0.5661080074,0.1051366397,0.1215873016,0.0029518652,-0.0240706024,0.0253076545,0.0001895003,0.0197199292,0.1262923473,-0.0122222222,0.0002794118,0.0003105234,0.0003324432,1.99349188213376E-14,-0.0096046008
0.582867784,0.0680756943,0.2699718045,0.0739796281,0.0086212732,0.1260857793,0.0001098529,0.0291943993,0.070531802,-0.0243478261,0.0014189458,0.0010163982,0.0031362275,3.13294174916591E-14,0.0444234252
0.5791433892,0.1370269602,-0.0582686749,-0.0028653828,-0.0287404627,0.0214981276,3.84920736141725E-20,-0.0124796067,-0.0047692816,0.0622222222,0.0001280753,0.0005718129,-0.0003555727,-1.04376166154126E-14,-0.0113966693
