"close","volume","open_lastclose_ratio","high_close_ratio","close_ma30_ratio","close_ma60_ratio","trsrange_ratio","ad_ratio","slowk5_ratio","willi5_ratio","mom5_ratio","macdhist5_ratio","cci5_ratio","cmo5_ratio","roc5_ratio"
0.6832298137,0.081114358,0.0033416876,0.0107438017,0.5863229362,0.8160101769,-0.0292479109,0.0001730035,0.0088217456,-0.0077397911,-0.0020898642,4.72746787656963E-05,-2.76246092653408E-14,3.15622691364032E-05,-0.0023109176
0.6634669678,0.0981409671,-0.0049586777,0.0331914894,0.4430084251,0.7109585162,-0.0073119777,-0.0003469728,-0.0594239921,0.0266015732,-0.0042571307,0.0003718502,-7.34996833082542E-14,-0.0002331533,-0.0042290097
0.6549971767,0.0972152112,-0.0127659574,0.0068965517,0.3597088903,0.6545909481,-0.0099708787,0.0002302844,-0.1664113114,0.0058360759,-0.0182555781,0.0001045181,2.16584371972576E-13,-0.0003085304,-0.0187544093
0.6442687747,0.0541075027,-0.0068965517,0.014022787,0.274794935,0.5902852691,-0.0359974288,-0.0001503846,-0.1752540264,0.0069971148,0.0620689655,4.77952028573289E-05,-1.67845384150939E-14,-0.0206163154,0.0618046916
0.6403162055,0.1027489531,-0.0096406661,0.0343915344,0.2233752873,0.5549810236,0.1525977958,-0.0001150325,-0.1584557797,-0.0063742769,-0.0001795977,-1.6737099298587E-05,-1.00076322954895E-14,0.0001134607,-0.0001072261
0.6770186335,0.1407317122,0.0317460317,0.0066722269,0.361474766,0.6806031781,0.0139275766,0.0004016034,-0.00439508,-0.0291805201,-0.0094873198,-0.0002434286,-1.0479434209214E-13,-0.0007753987,-0.0098059605
0.665160926,0.0752187195,0.0141784821,0.0339558574,0.294135371,0.610818894,-0.039664975,-0.0003441038,-0.0144294705,0.0560087445,-0.0146290491,-9.01604310058869E-05,-3.74241157181937E-15,-0.0001955762,-0.0151823872
0.6679841897,0.0406642437,0,0.0042265427,0.2926638693,0.6005507982,-0.0307103064,0.0001185051,0.0342496699,-0.0044652641,0.0766283525,-0.0001112942,-3.20917302531714E-14,9.70428684577403E-05,0.0801975095
0.6916996047,0.124654307,0.0126796281,0.0195918367,0.3751091765,0.6706983347,0.1349903578,0.0001087859,0.014378323,-0.0166898997,0.0304847576,-0.0008371388,1.61476751926358E-13,0.0005086358,0.0321580454
0.6741953698,0.0778714471,0.0057142857,0.0485762144,0.2739709212,0.5803510896,-0.007976703,-0.0003365884,-0.0413603799,0.0976073652,-0.0032840722,-0.0003698984,-2.26583306141228E-14,-0.0002366382,-0.0033344105
0.6973461321,0.0775675072,0.0100502513,0.008097166,0.3505943284,0.6469393008,0.0058495822,0.0002554567,0.0625825867,-0.0252518382,-0.0045977011,-0.0048446018,9.38486858735764E-16,0.0007246493,-0.005126899
0.6984754376,0.0700696584,-0.0072874494,0.0105092967,0.3263899959,0.6282005431,-0.0356458914,0.0001033886,0.1520067466,-0.0042026015,0.0073435504,-9.54922481747251E-06,2.121132932174E-14,9.5652639005133E-06,0.0079192892
0.7284020327,0.1189924856,-0.0016168149,0.0062015504,0.421735654,0.7166303754,0.0877437326,0.0004345008,0.1928767288,-0.0210668869,0.0093512566,0.0005790659,3.41907169788821E-14,0.0001963621,0.0095525535
0.7396950875,0.1645856883,0.0062015504,0.0244274809,0.4343468802,0.7319661993,-0.0277085471,-0.0001684449,0.1761447459,0.0681160781,-0.0023633043,0.00005787,-9.93454316710995E-15,0.000031741,-0.002759981
0.7284020327,0.074364635,0.0045801527,0.0317829457,0.3527489079,0.6634120269,-0.0101242768,-0.0002624724,0.0958950533,0.0223263204,0.0014874915,-0.0001950024,-2.18177813618095E-14,-0.0001208912,0.0018815411
0.7476002259,0.0877667493,0.0162790698,0.0083081571,0.3988485628,0.7064453465,-0.0019074724,0.0001083618,0.0011159374,-0.0204081064,-0.0008381226,1.92732718372842E-05,4.69056288073329E-15,0.0001164187,-0.0012291261
0.7436476567,0.0537683907,0.0113293051,0.0273348519,0.3493759772,0.6645864672,-0.0038997214,-0.0001661161,0.0184699205,0.0351767369,-0.0011623402,-0.0002539918,2.38471384179519E-15,-5.2476052443841E-05,-0.0012158809
0.7210615471,0.0670331348,0.0007593014,0.035238841,0.2281611379,0.5587290046,0.0346893827,-0.0001560982,-0.0975241578,0.0728399611,-0.013362069,-0.0023463153,-1.21787011891785E-13,-0.0002983757,-0.0137003924
0.6837944664,0.0991627273,-0.0133124511,0.0545004129,0.0571637349,0.4050965121,0.0087743733,-0.0004690654,-0.1694141171,0.007050417,0.0760389036,0.0005532686,1.02379428223046E-14,-0.0054327895,0.0770363918
0.738565782,0.2116528006,0.0239471511,0.0244648318,0.2475702905,0.5774949676,0.0837553811,0.0003845801,0.0760770877,-0.0244017248,-0.013584117,-0.0002286247,-5.02016331354951E-14,-0.0004818575,-0.0140419282
0.7436476567,0.1074193199,0.0129969419,0.0174639332,0.2376196752,0.5712158037,-0.0544147179,3.1426939374605E-05,-0.014254117,-0.0071444225,-0.0159642401,-0.0003188149,3.6218105649838E-13,5.88093746390552E-05,-0.0163446239
0.7995482778,0.2165043368,-0.0091116173,0.0487288136,0.4235935141,0.7377207259,0.2578591325,0.0002939143,-0.0189698866,-0.0002390166,-0.1740558292,-0.0107206228,6.4261151412572E-14,0.0004001556,-0.1803847459
0.8097120271,0.1332484632,0.0063559322,0.0209205021,0.4401915666,0.7417855777,-0.0518279042,0.0001483583,-0.026583633,-0.009318812,0.0067340067,7.23746268228424E-05,-1.62061051854051E-14,0.000022632,0.0075332018
0.8226990401,0.1752815426,0.0146443515,0.0295126973,0.4635909569,0.7542450997,-0.0144388421,-0.0002583741,0.007822451,-0.0041033063,0.0065158504,-2.46169359340208E-05,-2.56314873285359E-15,2.74808549086118E-05,0.0077316441
0.837944664,0.12282381,-0.003431709,0.0181940701,0.4947788739,0.7727242881,0.0159534059,0.0001769419,0.0458132388,-0.009111782,-0.0032707224,-4.70837997616667E-05,-5.16816154947925E-15,2.81609241301055E-05,-0.004001809
0.8808582722,0.4205157246,0.0040431267,0.0929487179,0.6249546764,0.8795656368,0.1608635097,-0.000639097,-0.0471351721,0.0664692059,0.0043756531,0.0001079361,4.24809010991847E-14,5.18338164541232E-05,0.0044005196
0.8994918125,0.1829149919,0.0032051282,0.025737602,0.6568317374,0.9025361724,-0.0551872345,0,-0.0172359196,-0.0001108617,-0.0031218958,-1.50107821126377E-05,-2.11972761210711E-14,1.35924981634685E-05,-0.0038230741
0.8622247318,0.1310197915,0.0106716886,0.0628683694,0.4882809776,0.7466509933,0.0149806373,-0.0006435129,0.0419389495,0.0310692324,-0.0054548997,-0.00032204,-3.12943255578418E-14,-0.000194257,-0.005703499
0.9322416714,0.1861835629,-0.0104780616,0,0.7078028604,0.9325850056,0.051183844,0.0009765079,0.1806654719,-0.0248850672,0.0124830058,0.0024948843,6.24894748528437E-14,0.0002753722,0.0124826757
0.9672501412,0.3209065993,-0.0078740157,0.0472854641,0.7898092479,1,0.0092361824,5.48244093406395E-05,0.010619509,0.011752226,0.0020737054,0.0002105152,6.57434741567291E-14,4.45135543708893E-05,0.0018839238
0.9683794466,0.1033926687,0.0099241097,0.0221574344,0.7500852652,0.9600791675,-0.0631963788,-0.0003035277,-0.0028361915,0.0005351963,-0.0037143001,-0.0001132581,-2.18706243295112E-14,0.000001251,-0.0042212079
0.9582156973,0.1000369418,0.0151603499,0.0294637596,0.6702381414,0.8873788352,0.0074675517,-0.0004714234,-0.0153261649,0.0081392155,-0.00378198,-0.0003527623,-2.0051518151588E-14,-6.41118446832997E-05,-0.0040648934
1,0.1438814944,-0.0070713023,0.0079051383,0.7651983112,0.9712707535,0.0843028019,0.0005329246,0.0217655823,-0.027251921,0.0154730327,-0.0038980647,2.5412086546177E-14,8.18987989742332E-05,0.01715844
0.9898362507,0.1405987661,0.0095990966,0.0444951512,0.6800690914,0.9007932016,-0.0193036212,-0.0006871247,-0.0427613335,0.1386078581,-0.0066892783,-0.0008483011,3.00503436978448E-14,-0.000064582,-0.0072704234
0.9548277809,0.1341428075,0.0039931546,0.0437610881,0.5179846152,0.7614428791,-0.0033747589,-0.0006845403,-0.1708439708,0.0543046377,-0.0139734055,0.0012817054,-7.08390706571505E-14,-0.0002369701,-0.0143174323
0.9548277809,0.1428269954,0.0082791248,0.0254287404,0.4812392761,0.7316306898,0.0233983287,7.60845120811595E-05,-0.0877189221,-0.0085584228,0.0010449321,8.46748390129661E-05,2.64896210774935E-14,0,0.0010624983
0.9316770186,0.1054379589,0.0118273211,0.0563636364,0.3705408171,0.6419562344,-0.0018472365,-0.000588455,-0.1464956843,0.0104614758,0.0110153257,8.48207185393507E-05,-7.02385355024512E-15,-0.0005797916,0.0116056862
0.9215132693,0.1423020685,0.0096969697,0.0245098039,0.3060909204,0.5915763697,-0.0254739869,-0.0001788592,-0.063339426,-0.0022077976,0.0224993886,9.18009107795747E-06,1.6179903410723E-14,0.0002646674,0.0217375423
0.8673066064,0.2656921712,0.0006127451,0.0904947917,0.1095771777,0.4181048533,0.1382628514,-0.0010181433,-0.1965538806,-0.0001484394,0.0064500124,0.000112355,9.01131470301967E-15,0.0005046988,0.0068415353
0.9678147939,0.3413895851,0.015625,0,0.3984841396,0.6764888688,0.0041291168,0.0022894157,0.0474220418,-0.0307801889,-0.0127125377,-0.0002675094,-5.76481640388954E-14,-0.0004416258,-0.0131557692
0.9322416714,0.1715517527,-0.0140023337,0.046638401,0.257266999,0.5531709523,-0.0497871741,-0.0009383192,-0.0383895058,0.0776032102,-0.0314842579,-7.89651615435318E-05,6.10242183952222E-14,-0.0003137771,-0.0324678958
0.9203839639,0.0983484603,-0.0187764991,0.0337423313,0.1945549088,0.4969234585,-0.007976703,-0.0003387775,-0.0367539162,0.0048892422,-0.0057471264,7.4179773763681E-05,-3.81139081180072E-14,-0.1981614434,-0.0057794104
0.9418407679,0.1276280076,0.036809816,0.0335731415,0.2376464227,0.531984878,0.0300835655,-0.0006655014,-0.0651480125,-0.0138514314,-0.032183908,-0.000274325,2.43567291052334E-13,-0.0006575978,-0.0334247287
0.9593450028,0.1036654183,0.0191846523,0.0176574456,0.2671161588,0.554691175,-0.0308036508,-0.0001064647,0.0728718282,-0.0122926094,0.0405491699,-0.0013909585,2.09832791892604E-14,0.0004659467,0.0451703517
0.9288537549,0.0942678344,0.0023543261,0.0382978723,0.1510990179,0.4491889346,0.0028768437,-0.0006359727,0.0754739892,0.1134333752,-0.0163599182,-0.0004874974,-6.3265554095665E-14,-0.0004150503,-0.0163499491
0.8932806324,0.1508075202,-0.0133738602,0.0347661188,0.0269773186,0.3347388026,0.0236768802,-0.0005729516,-0.0539725939,0.0077325305,0,0.0018682426,1.327189384595E-13,0.001141091,0.0004523087
0.8757763975,0.1391702042,0.0107458913,0.0477111541,-0.0396372091,0.2706753659,0.0274199164,-0.0004348743,0.0305422176,-0.0017801176,0.0016658337,0.0001356795,-1.14171701199662E-14,0.0001015875,0.0018927222
0.8633540373,0.1035335783,-0.0064474533,0.0274689339,-0.0912384265,0.2213305592,-0.0275766017,-0.0001375723,0.004887735,0.0007503912,0.0087298123,7.37454807157064E-06,-5.06851312123624E-15,5.35913984874535E-05,0.0085274164
0.8226990401,0.1182983345,-0.0058862001,0.0535346603,-0.2267507098,0.1014144817,0.0146239554,-0.0008195459,-0.0313902502,0.0043992407,0.0085173241,9.87580928247823E-05,1.26521895803035E-14,0.0001195751,0.0084068848
0.8424618859,0.1245934748,-0.010295127,0.0254691689,-0.1771230881,0.1386601984,0.004178273,0.0001494125,-0.2081076597,-0.0085245536,-0.0042272252,-0.0001417452,-1.60594308112598E-14,-0.0001259281,-0.0041132873
0.8656126482,0.1282604416,0.0006702413,0.0332681018,-0.1194950455,0.1831844866,0.0069796151,-8.19028827141356E-05,-0.045503787,-0.0115708143,-0.0078130869,-0.0003388423,-6.89999627849619E-14,-0.0002145731,-0.00790601
0.8633540373,0.0828866773,0.0287018917,0.0353172008,-0.1322437724,0.1638332406,-0.0277085471,-0.0004790697,0.0210917339,-0.0082004452,-0.0063335679,-0.0087922561,5.22825410997247E-14,5.28335168567011E-05,-0.0064250729
0.8718238283,0.0749780451,0.0241988228,0.0194300518,-0.1129743445,0.1755927943,-0.0229483608,-0.0001719019,-0.0050358316,-0.0097423944,-0.0193312435,0.0002745332,-1.46571835092152E-15,-0.0002459076,-0.0200514797
0.876905703,0.0462645693,0.0058290155,0.0141661301,-0.1030622658,0.1778345001,-0.025591922,-0.0001269438,-0.016738612,-0.0080374753,0.0620689655,6.68472296393425E-05,7.15108586038518E-15,-0.0007235429,0.0677569554
0.9141727837,0.1410635243,0.008370895,0.013588635,-0.000333147,0.2602317331,0.1393576929,0.0005997191,0.2396866613,-0.0120387765,0.0037116858,0.0002422244,5.19899105598661E-14,0.0029939186,0.0034597951
0.9119141728,0.0969931182,0.0129709697,0.0278637771,-0.0100385675,0.2430359815,-0.0159534059,-0.000216279,0.2009103042,0.0424914759,-0.0040727668,-2.74674632702023E-05,-1.9601048275014E-14,-0.000030325,-0.0044046974
0.9316770186,0.0865762073,0.0049535604,0.0012121212,0.0449821761,0.2794902591,-0.0304665738,0.0007219026,0.236258971,-0.0273099402,0.0054667788,0.000008524,-6.67779231036845E-15,0.0001305742,0.0056833309
0.9203839639,0.0808770017,0.0042424242,0.0257668712,0.0060255008,0.2391773052,0.0130682155,-0.0003822573,0.1432575783,0.1177466278,-0.0033247839,-0.0001279709,-4.34243686870763E-15,-0.0001321577,-0.0035105037
0.9181253529,0.0653001905,-0.0030674847,0.0135301353,0.0007743143,0.2226392766,-0.0276230269,-0.0001092258,0.1333732931,0.0104515147,-0.0017375033,-0.0001744717,-3.97374208409031E-14,-4.73387785912622E-05,-0.001850096
0.8904573687,0.0999247892,0.0178351784,0.0577045022,-0.0732109477,0.1446962096,0.1517729429,-0.0007162441,-0.0349735253,0.0422674687,-0.0181073847,-0.0006305745,-5.50468139614761E-13,-0.0005418121,-0.0183950866
0.9401468097,0.3326702252,0.0342422321,0.0408408408,0.0760622948,0.2552665294,0.0477812405,-0.0009446441,0.0207068896,-0.019548626,-0.0251778872,-0.0006437731,-1.01524349304766E-13,-0.0008953015,-0.0259994504
0.900621118,0.1602135101,-0.015015015,0.0319749216,-0.0349398726,0.1479847385,-0.0404971073,-0.0009673821,-0.0973509164,0.036772763,-0.024137931,-0.0006763033,-7.08597178744124E-14,-0.0003791837,-0.0246154751
0.8740824393,0.0897795219,0.0144200627,0.0465116279,-0.1014473429,0.0740036055,-0.0125348189,-0.0010529149,-0.1689909851,0.0072479649,0.0056426332,0.0007534233,2.32192730201949E-14,0.0008528409,0.0060357594
0.8853754941,0.0840155023,-0.0051679587,0.0331632653,-0.0577922323,0.0912411545,0.0158426184,-0.0002458048,-0.164065297,-0.0059536854,-0.0033641716,-6.33295180951461E-05,-1.41250032220112E-14,-0.0001488878,-0.0034486507
0.853190288,0.131180831,-0.0178571429,0.0258107214,-0.1441788295,0.0048262743,0.0010322792,-0.0002587792,-0.2228831276,0.0021917153,0.0015854142,0.0001559094,2.48289484658709E-14,0.0005154728,0.00205405
0.7859966121,0.2039824095,-0.0337524818,0.055316092,-0.3304643218,-0.1609854622,0.0703990413,-0.001018846,-0.1994864209,-0.0003473446,0.0360501567,0.0003194524,1.06927676106905E-14,0.0002264452,0.0345850786
0.7250141163,0.2605762914,-0.0280172414,0.0685358255,-0.4971680096,-0.3095350255,0.0011321772,-0.0011353818,-0.3309675377,-0.0001278529,0.0015999326,0.0001396328,-7.73050731809025E-15,6.13784538536363E-05,0.0022425384
0.7854319593,0.5274112237,-0.0109034268,0.0107836089,-0.3016104939,-0.1688567583,-0.0117364228,0.0070863839,-0.1479149599,-0.0113757918,-0.0056916879,-0.0001816148,-2.66269665510126E-14,-0.0002068414,-0.0056878287
0.7854319593,0.2302424662,0.0230050324,0.0445722502,-0.294194572,-0.1722826807,-0.0393556448,-0.0015255812,-0.0543563542,-0.0054077143,0.001464236,-0.0002454638,-5.99379603094843E-14,8.88704831128782E-20,0.0013395312
0.7961603614,0.1860074813,-0.0057512581,0.0063829787,-0.2454596235,-0.1511425178,0.0233983287,0.0018002246,0.4081454865,-0.0178783384,-0.0049353854,-0.0006775996,4.86614962407565E-14,-0.0001125257,-0.0048344252
0.8181818182,0.2204026872,0.0134751773,0.0282953761,-0.1666622705,-0.1031974911,-0.0138542736,-0.0003830609,0.1210949869,-0.012942588,-0.0179811085,0.0006528414,1.53777027669892E-13,-0.0003525952,-0.0191147551
0.8447204969,0.1498868521,0.022084196,0.0020053476,-0.0770049402,-0.0457386417,-0.0329038997,0.001292195,0.3670940731,-0.0328115347,0.0312563017,0.0001864967,-2.08452549908644E-15,0.0029492557,0.0359410009
0.8577075099,0.1977365987,0.003342246,0.0032916392,-0.0281136977,-0.0199956592,-0.0105292479,0.0014278125,0.3481307691,0.0324475857,-0.0045543266,3.13507609030197E-05,-6.29782830295866E-15,0.0001259317,-0.0052471327
0.8808582722,0.152582494,0.0092165899,0.0185897436,0.0522265546,0.0291350094,0.0658077994,0.0003083479,0.20789947,0.1206463804,0.0036817529,1.92726896766043E-05,6.64594655709333E-15,0.0001456179,0.003796779
0.8797289667,0.0821069187,-0.0096153846,0.0032092426,0.053914905,0.0204594501,-0.0489997468,0.000460637,0.1757935255,0.0241548829,-0.0014282799,-6.95054445487595E-05,-1.2898000574608E-14,-1.19967990649788E-05,-0.0016127811
0.8763410503,0.2174411531,0,0.0244845361,0.0451155813,0.0074215181,0.0412911683,-0.0008595532,0.1271669611,0.0239572337,-0.0034948742,-0.0001208593,-5.92081757561126E-15,-4.4355581661179E-05,-0.0038260926
0.8571428571,0.1149890613,-0.0019329897,0.0303030303,-0.0130257619,-0.0419864008,-0.0070194986,-0.0009552272,0.0447502433,0.0405762179,-0.0090391697,-0.0002620667,-6.92796480254933E-14,-0.0002721906,-0.0094011148
0.8413325805,0.1694555847,-0.0019762846,0.0181208054,-0.060288162,-0.0835170085,0.0343345041,0.0002220432,-0.0279412975,0.0044068946,-0.026645768,-0.0008874744,1.89402247931699E-13,-0.0013276636,-0.0272416561
0.8198757764,0.1134678131,0.0026845638,0.0344352617,-0.1272561525,-0.138594736,-0.0191939415,-0.0010184332,-0.1004573575,0.0128599606,0.0313119302,0.000474709,-1.66025086764137E-14,0.0004298005,0.0311300014
0.790513834,0.1953849353,-0.0055096419,0.0364285714,-0.2142947348,-0.2088379656,0.0210584958,-0.0013105025,-0.1522462829,-0.0017861056,0.0053214134,0.0001863815,9.27625740779496E-15,0.0001665888,0.0055099267
0.8243929983,0.1555250043,-0.0028571429,0.0047945205,-0.1037368411,-0.1328869348,0.0353805373,0.0014958365,-0.0987352751,-0.0144686818,-0.0048013968,-0.0001803495,-2.33413642290241E-14,-0.0002643473,-0.0049247202
0.8018068888,0.0946385791,-0.0068493151,0.0408450704,-0.1687392959,-0.1854737122,-0.0292479109,-0.0009451805,-0.1822270868,0.0090258005,0.0007496252,-1.69942814305569E-05,-2.66680950980983E-14,0.0006622071,0.00105585
0.8046301525,0.0918898472,0.0007042254,0.0350877193,-0.1531745732,-0.1787308721,0,-0.0007329754,-0.1821390061,-0.003878901,-0.0038705137,-0.0001318402,-4.51839464191434E-14,-0.000044738,-0.0038436963
0.790513834,0.1701187666,0,0.0292857143,-0.1893402317,-0.2104305548,0.0423590433,9.39604120375585E-05,-0.1806621874,0.0001697281,-0.0022988506,1.69715463391738E-05,3.63119262972218E-12,0.0001670731,-0.0021225023
0.7684923772,0.105878163,-0.0007142857,0.046289493,-0.24519617,-0.2593069037,-0.0173446913,-0.0010290873,-0.302548594,0.0178610563,-0.0028735632,0.0001886271,-2.50746809175893E-15,0.0001368527,-0.002633139
0.7634105025,0.3370640818,-0.0227773696,0.0029585799,-0.2470632853,-0.2671792075,0.0521375802,0.0040780842,-0.1242308702,-0.0148771523,0.0203359859,-3.2238440884847E-05,1.24410563458551E-14,1.96783865069133E-05,0.0196223674
0.7865612648,0.1579317485,0.000739645,0.0050251256,-0.1581488508,-0.2091870714,-0.0414788554,0.0011186312,0.1578511976,-0.0121630351,-0.0086206897,-0.000377996,-4.39477213284497E-14,-0.0002394721,-0.0088065447
0.790513834,0.117693994,-0.0028715004,0.0264285714,-0.1321004568,-0.1974129185,-0.0090769379,-0.0004186601,0.2560294152,-0.0146648673,-0.0008514261,0.0021759951,-4.27907933309517E-13,-0.0001496621,-0.0009165365
0.8046301525,0.1353065834,0.0128571429,0.0203508772,-0.0743586583,-0.1597474054,0.0033747589,-0.0004920492,0.358323245,-0.0120733273,-0.0229885057,0.0002924581,1.14983511457396E-14,-0.0009745649,-0.0239183847
0.8046301525,0.0712807728,0,0.0112280702,-0.0652587843,-0.1538601303,-0.0406220984,-6.79755121420653E-05,0.2698539426,0,0.0179310345,5.98135613567407E-06,-1.9894825748967E-14,-1.19652757755954E-19,0.0193607763
0.7843026539,0.1059392164,-0.0070175439,0.0223182145,-0.1154845011,-0.1952084219,0.063538565,-0.0003714284,-0.0042586729,0.10939897,-0.0048491379,-0.0002062148,-8.53802288870016E-14,-0.0007760128,-0.0049550185
0.7735742518,0.0946297308,-0.0122390209,0.0270072993,-0.1375700601,-0.2140563492,0.0157938719,-0.0002317809,-0.023818471,0.0130549027,-0.018639329,-0.0004024705,6.60850136665626E-14,0.0002019546,-0.0190047925
0.7566346697,0.1587586244,-0.000729927,0.0373134328,-0.1815376669,-0.2457771534,0.016359001,-0.0006708526,-0.0630040811,0.002627746,0.0184907546,0.0023354447,-2.64173201852355E-15,0.0001520867,0.0189138377
0.7707509881,0.0937929005,0.0074626866,0.0007326007,-0.1224780533,-0.2042910907,-0.0538997214,0.000917024,0.0018148653,-0.0093487623,0,-0.000221508,-1.99809460886029E-14,-0.0001925577,-0.0002079537
0.7967250141,0.1733568109,-0.0036630037,0.01275691,-0.0294936652,-0.1362228561,0.1689879294,0.0009136264,0.2356187005,-0.026330181,-0.0088122605,-0.0014488504,-1.10071707490185E-13,-0.0006188531,-0.0090875751
0.8040654997,0.1016811816,0.0070871722,0.0056179775,-0.0069270924,-0.1128947635,-0.0577553683,0.0003679098,0.1244713454,-0.0202708814,-0.0402298851,0.0001957567,1.72218621576446E-14,0.0001374059,-0.042254792
0.8153585545,0.1433609917,0.018258427,0.0138504155,0.0207039334,-0.0812126823,0.1299907149,0.0004951004,0.0537903387,0.0337375508,0.0128078818,6.74018931455471E-05,-9.64224808342914E-15,0.0001381018,0.0135555951
0.8486730661,0.6244733588,-0.006232687,0,0.1244014163,0.0021384402,0.0104768636,0.0051021916,0.0492419368,-0.0357221126,0.013824169,0.000167255,1.54917512533713E-14,0.0001845268,0.014840606
0.8322981366,0.1210886536,-0.00332668,0.0210312076,0.0646418524,-0.03605981,-0.0514763231,-0.0006578758,-0.0126059247,0.0514398422,-0.003807912,-0.0001195476,-1.31126949391373E-14,-0.0001540631,-0.0040720532
0.8119706381,0.078120085,-0.0006784261,0.0354659249,-0.0045563262,-0.0791919198,0.0735915177,-0.0003583547,-0.1062773296,0.0750825886,-0.0086470526,-0.0002951091,-4.9664867313366E-14,-0.0002952745,-0.0090129272
0.8283455675,0.110249014,-0.0055632823,0.0122699387,0.0486013736,-0.0353297348,-0.0030787275,0.000229417,0.0549368616,-0.01546181,0.0068114091,-0.0001086863,4.43879513117036E-14,0.0030400993,0.0068518752
0.7955957086,0.1137730803,-0.0102249489,0.0312278211,-0.054638327,-0.1101738732,0.0191440871,-0.0004425501,-0.0282080101,0.0571016628,-0.0208500401,-0.0026550298,9.68572397829619E-13,-0.0005949312,-0.0213678116
0.8023715415,0.0952679162,-0.0056777857,0.0021111893,-0.0260655502,-0.088236232,-0.0275017669,0.0005102539,0.0447168004,-0.0098798363,0.0154351396,8.31406028222433E-06,-1.41759759614626E-14,-0.0001561133,0.0148272326
0.790513834,0.0684723147,-0.0098522167,0.0214285714,-0.0557217244,-0.1107128389,-0.0057224173,-0.0001587389,-0.0397830043,0.0075819456,-0.0011213905,6.49963899328902E-05,-1.32392773996595E-14,0.0004496437,-0.00094597
0.7899491813,0.0877955064,0.0035714286,0.0264474625,-0.0477859084,-0.1067156747,-0.0040811038,-0.0004209708,-0.150440413,8.62762355181491E-05,-0.005436471,-4.72243450558579E-05,-1.77146888143331E-14,9.36262109317126E-06,-0.0054499251
0.7780914737,0.1065550598,-0.0057183703,0.0253991292,-0.0768841796,-0.1314582868,0.0064202731,-0.0003913672,-0.2162426692,0.0039608821,0.0147362216,2.29547144293779E-05,1.21879603047773E-13,0.0001939834,0.0146618836
0.7611518916,0.0882025293,-0.003628447,0.0267062315,-0.1236481075,-0.1688922193,-0.0159534059,-0.0005702799,-0.2670396615,0.0042866535,-0.0036161694,0.000079874,-7.54017670499543E-15,0.0001327573,-0.003394722
0.7583286279,0.0714486698,-0.0022255193,0.0275502606,-0.1242700354,-0.1719055378,0.0024373259,-0.0004895243,-0.3812513861,0,0.0032033164,-4.94043833027858E-05,-1.61286983845555E-14,1.39937478083651E-05,0.0031754
0.7227555054,0.1672078892,-0.0059568131,0.0546875,-0.234936916,-0.2563704287,0.0782579237,-0.0012038028,-0.4157624857,0,0.0061892131,0.000193392,2.64702848685872E-14,0.0001140591,0.0066561169
0.7001693958,0.1456294808,-0.00234375,0.0459677419,-0.3027737356,-0.307401685,-0.0100278552,-0.0009979813,-0.2575075374,-0.0010034301,0.0037356322,6.73296173941436E-05,-7.1461720304215E-15,2.80854983422976E-05,0.003863568
0.6821005082,0.1483067626,0.0056451613,0.0397350993,-0.3504518004,-0.3460317624,-0.002830443,-0.0008065521,-0.5219369813,-0.0013136037,0.0007951999,-1.25353597516565E-06,-4.38909772593461E-15,1.52927892335182E-05,0.0010131797
0.7165443252,0.1141336495,-0.0074503311,0.0141843972,-0.2229813414,-0.2546663248,0.0424094708,0.0006693688,0.4373133687,-0.0127030586,-0.0061528059,-0.0002786652,-2.94003816151274E-14,-0.0002236037,-0.0062224444
0.7216261999,0.1117979131,-0.0015760441,0.0266040689,-0.1965767234,-0.2363909319,-0.0384495008,-0.0003717954,0.2088037053,-0.0080371619,-0.0020369562,-0.0008916997,-1.12599541566321E-13,-9.10522715573801E-05,-0.0020642856
0.7120271033,0.0804799331,0.0046948357,0.0309278351,-0.2215183644,-0.2544608595,0,-0.0004322038,0.3403534781,-0.0021299823,-0.0081343943,0.000082593,-1.86728528887845E-15,0.000177619,-0.0082179963
0.7012987013,0.1117366385,-0.0023790642,0.0201288245,-0.2517592366,-0.2737567859,0.0210584958,0.0002166412,0.1520705185,0.013308238,-0.0127041742,-9.69134435413164E-05,-9.17605815464478E-14,0.0001199343,-0.0131413299
0.7357425184,0.1236006928,0.0104669887,0.0030698388,-0.1285925391,-0.1797651467,0.0042456645,0.0010478569,0.5586040343,-0.0310486934,0.5344827586,0.0006087899,-1.22631672675033E-13,-0.0004181843,0.5660960064
0.7329192547,0.0933029246,0.005372218,0.0200308166,-0.1325132261,-0.1792578947,-0.035097493,-0.0002764229,0.3857845618,0.0631390843,-0.0079854809,1.39700951137283E-05,1.2624729391782E-14,-0.000101788,-0.0084088989
0.7069452287,0.0900872224,0.001540832,0.0423322684,-0.2144294709,-0.237509079,0.0337475895,-0.00079267,0.1535684715,0.0632006608,-0.0217994451,-0.0002044862,-5.52064265279464E-14,-0.0011828726,-0.022405669
0.6962168267,0.0809099617,0,0.0243309002,-0.2405472718,-0.2567140624,-0.0357474466,-0.0007018252,0.0826216084,0.0094266686,0.0008841733,-0.0003474733,1.90974278708135E-13,0.0001358133,0.0010838885
0.6888763411,0.0673536653,-0.00081103,0.0172131148,-0.2541163662,-0.268095883,-0.0191939415,-0.000487845,0.0029702373,0.0092612885,-0.0024630542,0.0190842481,1.79955818733476E-14,0.00006337,-0.0023975306
