"high_close_ratio","volume_ma10_ratio","ad_ratio","obv_ratio","atr5_ratio","adosc5_ratio","b_upper5_ratio","dmi5_ratio","adx5_ratio","adxr5_ratio","slowk5_ratio","macd5_ratio","macdsignal5_ratio","dx5_ratio","cmo5_ratio"
0.0601928375,-0.0438022734,3.92651539229405E-07,-0.0151434643,-0.1401159046,-0.0002306726,-0.1684687863,0,0.1276494931,0.2874106267,0.0881555643,-0.0001319815,4.96671202337104E-06,0,0.0001883855
0.029724858,-0.0162062631,-8.04659520563788E-07,0.0174835748,-0.0753364783,-0.0008696271,-0.0942310029,-0.0003769103,-0.1285358961,0.0351009983,0.1499012938,-0.0007295581,-0.000494806,-0.0003769103,-0.0002953689
0.14923844,-0.0499233155,1.06014683035721E-06,-0.0135167452,-0.0649203326,5.42662164083022E-05,0.0143751247,-0.0006992669,-0.3374003287,-0.1139099672,0.1391910002,-0.0004920816,-0.0006087697,-0.0006992669,0.0004623728
0.0906670355,-0.0839657156,3.74107153540485E-07,-0.0097767562,-0.0863445625,0.000132637,-0.037921559,0.0072745204,-0.0872896067,0.0650351851,-0.1422786449,0.0002839425,-0.0002656935,0.0072745204,0.0005711853
0.2802080365,0.0514941602,0.000001618,-0.0213775655,0.0935611365,0.0011882127,0.114276907,0.0006908118,0.1842742372,0.190896981,-0.3078703438,0.0016257718,0.0008428492,0.0006908118,0.0003288515
0.0926043653,-0.0600937623,0,0.0125578722,-0.0242804298,0.0002708594,-0.0106604522,4.46053033887807E-05,0.1624023886,-0.0001162897,-0.2340150161,9.02478382450895E-05,0.0005060734,4.46053033887807E-05,-0.0001186491
0.1570247934,0.0394372587,1.02480421361343E-06,-0.0209655594,-0.01988346,0.0005261105,-0.0955946386,8.32195307934258E-05,0.1711436839,-0.1160154489,-0.2535828636,0.0004597597,0.0006325367,8.32195307934258E-05,0.0001389546
0.1301466756,0.1029683275,6.54316138407317E-07,-0.0275195473,0.1131830662,0.0003766683,-0.0721112055,0.0001945197,0.2480606549,0.1244494436,-0.0887789826,0.0010506136,0.0011752122,0.0001945197,0.0001248317
0.0980516809,-0.0136488343,0,-0.0168081432,-0.0350746757,-2.85038803260882E-05,-0.169875861,2.07158433158735E-05,0.1887587461,0.2344351195,0.0932824671,0.0003379663,0.0008653084,2.07158433158735E-05,8.80452591987395E-06
0.0633608815,0.0134488678,-6.58170827133252E-07,0.0190631836,0.0616120034,-0.0005459046,-0.0675971057,-0.0005012717,-0.188210454,-0.06039718,0.1172590252,-0.0005841904,-4.75190966976893E-05,-0.0005012717,-0.0002793419
0.0938070194,0.0355432623,7.5521993902494E-07,0.0214314735,-0.0390616767,-0.0001422725,-0.0902554204,-0.0006845263,-0.3385846066,-0.1384248971,0.3141660196,-0.0008840784,-0.0006221619,-0.0006845263,-0.000377608
0.0934026788,-0.0806913412,-1.07658908258435E-07,0.0107224013,-0.0028127808,-0.0003588346,0.0515644491,0.0027717328,-0.2457639815,0.0154585842,0.1710149089,-0.0010216126,-0.0009708041,0.0027717328,0.0032238104
0.1272800087,0.0922547541,0.00000114,-0.0268461526,-0.0319779314,0.0003186085,-0.0140860521,0.0005850906,-0.1279532069,0.0742366596,-0.0076724691,0.0001270242,-0.0006737771,0.0005850906,-0.0016091616
0.2579693034,-0.0069511216,1.31130222618413E-06,-0.019136482,0.0349230273,0.0007527922,-0.059074394,0.0003160035,-0.0075993135,-0.1527261785,-0.057124732,0.000564357,-0.0001777076,0.0003160035,0.0002166272
0.0318200022,-0.0647906078,-4.37796855394964E-07,0.0131867432,-0.0916337927,-0.0001029465,-0.0038174777,0,-0.0061053488,-0.2607769964,0.1358265998,-0.0004760586,-0.0004165271,0,-0.0002415953
0.2308766369,0.0824097391,1.44542917942561E-06,-0.0286261568,0.0821986724,0.0004950743,0.0115702646,0.0005626766,0.2554563959,-0.0297967516,-0.059140581,0.0013082701,0.0004925884,0.0005626766,0.0010064322
0.0980516809,-0.0327743112,2.22805671901123E-07,0.0171935822,-0.0595861701,0.0001289811,-0.1840698724,-1.8315835139651E-19,0.1788607793,0.03687187,0.0757093851,0.000009039,0.0002753583,-1.8315835139651E-19,-0.0001217363
0.1619538228,0.0254479229,6.13261007425777E-07,0.0219892088,0.0133778441,0.0001370523,-0.0769627036,-0.0005838064,-0.2432274783,-0.1734986139,0.1213313023,-0.0004743316,-0.0001927845,-0.0005838064,-0.0001823386
0,0.0094043315,-1.34638535785967E-06,0.0206913567,0.0105678298,-0.0007473735,0.1308481441,-0.0005088593,-0.3138627844,-0.2082343422,0.3687505491,-0.001585478,-0.0011336443,-0.0005088593,-0.000855459
0.0622684526,0.0386285163,-5.34575096468424E-07,0.0238397313,-0.0228695844,-0.0010288331,0.1472193541,0.0042675986,-0.0033782566,0.1669609922,0.1205117926,-0.0033598326,-0.0021313637,0.0042675986,0.0002338261
0,0.3180461675,-4.11445704498501E-06,0.0599184304,0.3645086609,-0.0042080823,0.7212408497,0.000990977,0.4586752659,0.3782980459,0.0757064734,0.0520493697,-0.0083762337,0.000990977,0.0004135175
0.1427498122,0.1808035978,-3.49796309080721E-07,0.050619403,0.0505457969,0.013140725,0.381825087,8.43536116546912E-05,0.3639820166,0.0543243197,0.0127076384,0.001665379,0.0121316761,8.43536116546912E-05,1.66442745998476E-05
0.0283260412,0.0622906202,-2.10267618639087E-06,0.0357965297,-0.0292970358,0.0029835296,0.1762119931,-1.38590661595887E-19,0.2420151193,-0.0071350988,0.1181286925,0.0005534461,0.0028625956,-1.38590661595887E-19,1.09935662157605E-05
0.0562112101,-0.0531917201,-7.25306643261877E-07,0.0204770018,-0.0473841684,0.0009708246,0.0589920917,2.83566672914592E-05,0.1902055798,0.148998933,0.2222706433,0.000207877,0.0013012057,2.83566672914592E-05,1.1211235744026E-05
0.1433162797,-0.0743352207,1.51568504297649E-06,-0.0179349708,-0.0884423521,-0.0002886311,-0.3421999892,0,0.1375596368,0.3114495332,0.1057918996,-0.0003653953,0.0002880214,0,-0.0001818173
0.1119866744,0.008977241,-2.68554505044652E-07,0.029599414,0.0558053757,-0.0002886224,0.0512906499,4.56984396514496E-05,0.1297538134,0.2745104304,0.1584093152,8.86037609590562E-06,0.0001696858,4.56984396514496E-05,0.0001442851
0.0553497356,-0.0818483042,-4.76571249061646E-07,0.0171853778,-0.0586865309,-0.000199054,0.1173423002,7.50427612747063E-06,0.1012641309,0.1990123645,0.1396009812,3.64461533411375E-05,0.0001244623,7.50427612747063E-06,4.2227139745111E-05
0.1111252384,-0.0974835001,4.14622184368064E-07,-0.0147082906,-0.0497243449,-0.0004997999,0.0478878563,8.10864039761938E-06,0.0812952204,0.1600579864,0.0609931906,-0.0002206064,-8.31088216857757E-05,8.10864039761938E-06,-5.10998326954569E-05
0.0817714018,-0.0226413243,-3.01228635800562E-07,0.0252887726,0.0144307871,-0.0003863268,0.1455427219,2.75574454471035E-05,0.0773857978,0.1301935596,-0.0356109059,6.1483408879326E-05,-9.93983052233994E-06,2.75574454471035E-05,8.55991497013947E-05
0.2248448403,-0.0447347434,1.87391238332078E-06,-0.0220912372,0.011388342,-0.0014608226,-0.072730487,-0.0003941796,-0.1562043842,-0.0354786307,-0.1181267931,-0.0007114725,-0.0004891865,-0.0003941796,-0.0003101343
0,-0.0411728195,-1.62618205722172E-06,0.0199998928,0.1186735714,-3.00604621869879E-05,0.0994786554,-0.0004679843,-0.2725610866,-0.1133020176,-0.0299152137,0.0001664459,-0.0002320139,-0.0004679843,0.0011303307
0.1078080671,0.0198970676,0,0.0244941999,-0.0132287026,-0.0002307065,0.1084508267,0.0011847112,-0.1003145497,-0.0022917539,-0.0185786909,9.26818465087498E-05,-8.77964107188564E-05,0.0011847112,4.79052979114787E-05
0.1635428037,-0.0422215785,1.38871421105116E-06,-0.0162545896,-0.0606153366,-0.0017302954,0.0142363556,0,-0.0850118431,0.0089611961,-0.0659396177,-0.0003851836,-0.0003088162,0,-0.0001591502
0.0808560503,-0.0603143009,2.35294736610627E-07,0.014209698,-0.0514585653,-0.0025330654,0.0445342299,0,-0.0713974829,-0.1522278081,-0.0354730684,-0.0001138018,-0.0002675012,0,0.0001609756
0.0271546635,-0.0550923109,-7.16386999069032E-07,-0.0143821111,-0.0432850673,-2.38118664637718E-05,-0.1439857305,-0.0007392043,-0.3486947374,-0.3821104936,-0.0066652826,-0.0004472678,-0.0004479316,-0.0007392043,-0.0001480451
0.1094415227,-0.0461076252,0,-0.0141884509,0.0219497736,-0.0002272456,0.0148364143,0.0070526901,-0.2362302957,-0.195682704,-0.0923598079,-0.0007109207,-0.0007066056,0.0070526901,-0.0002468195
0.1952200134,0.0185365771,1.26139392178397E-06,-0.0202843793,0.0172007711,-0.0098323276,0.037529229,0.0007418425,-0.0811118118,-0.1046887851,-0.1933425494,-0.0015174249,-0.0012660165,0.0007418425,-0.0015579201
0.1111252384,-0.0628584693,6.29374704882979E-07,0.0130521107,-0.070403518,0.0055078469,-0.0048504418,0,-0.0679666968,-0.0878449243,-0.1425057874,-0.0015871664,-0.0015370705,0,-0.0001268598
0.1959766801,-0.0259388838,9.22425612896356E-07,-0.015373728,0.0296017723,0.0025309338,-0.101034615,0.0003929339,0.0987423952,-0.2178295089,-0.2197995178,-0.0037186144,-0.0021241405,0.0003929339,0.0002967679
0.1352648033,0.2127970259,7.60930394875093E-07,0.0389360065,0.1980387521,0.0013573064,0.0305687721,-0.0003299877,-0.1122865205,-0.225197942,0.1409042551,-0.0171398776,-0.0003385079,-0.0003299877,-0.0007652116
0.1357733176,0.0025882634,1.00329415911033E-06,-0.0191483248,-0.0630379116,0.0010610353,0.0415920189,0,-0.0958359478,-0.1104940508,-0.0833523751,0.0011692578,0.0004887911,0,-9.2614057525467E-05
0.0525319309,0.1122745644,-1.53939585914294E-06,0.0301628915,0.1030153009,-0.000657741,0.2842230581,0.0009197745,0.2529424556,0.1054443333,0.0417605832,0.0036299283,0.0030784356,0.0009197745,0.0005232199
0.1058335604,-0.0042754982,1.53653827525919E-06,-0.019262345,-0.1151856404,0.0004060137,0.0935974765,-2.02841001594221E-19,0.1773183852,0.1747015176,0.0629217504,0.0003707746,0.0015302653,-2.02841001594221E-19,-0.0001037119
0.0779475593,0.1416177802,0,0.0370707218,0.0033396309,-1.55297768245693E-05,0.0457733054,0.0001903231,0.2505305104,0.0988009693,0.0146723225,0.0007310181,0.0013751896,0.0001903231,0.0001439755
0.1303815974,-0.0245691071,1.54141626644445E-06,-0.0196708481,-0.0772009562,0.0007615824,0.0454255105,3.11635028402247E-05,0.1976292836,0.0914248586,0.0124637179,2.90778948739897E-05,0.0006694752,3.11635028402247E-05,-5.87603375002042E-05
0.1852087307,-0.0495003886,1.31848173671487E-06,-0.0174358783,-0.0091928772,0.0008386007,-0.1075662935,-0.000542498,-0.213250016,-0.0414535567,0.0432909069,-0.0006142278,-0.0001414116,-0.000542498,-0.0002595435
0.052152639,-0.0789120345,-5.11943498059091E-07,0.0139635113,0.0215649517,-7.26706501780977E-05,0.0224685698,-0.0007015463,-0.3448894908,-0.1382046389,0.1439418074,-1.74687082177887E-05,-9.87558933647591E-05,-0.0007015463,0.0005461939
0.0257969303,-0.0489889264,-7.77359816451098E-07,0.0173975177,-0.0682996924,-0.0006052914,0.0589068162,0.0073898466,-0.1809912541,0.0577921874,0.187485905,0.0002569855,0.0001091444,0.0073898466,0.0001342466
0.1838617581,-0.0555472667,1.26866416644461E-06,-0.016669574,0.0023138422,6.87407734569092E-05,-0.0175743188,4.64479568510564E-19,-0.1610650027,0.0610548683,0.0690048344,-0.0007162769,-0.0004400052,4.64479568510564E-19,-0.0003134237
0.3874481492,0.237371435,2.11852018834368E-06,-0.0516097223,0.3352333912,0.000962983,0.1839852242,0.0020283957,0.4339868626,0.0311752357,-0.1229726473,-0.0032067305,-0.0021486491,0.0020283957,-0.0031213006
0.082081142,0.013493747,-8.60583569470086E-07,0.0272282087,0.0424868378,-0.0001787064,0.0052654206,1.97006666924875E-05,0.2959363382,-0.0702601411,-0.0767554019,0.0095955696,-0.0035467316,1.97006666924875E-05,-0.0001332629
0.1090285358,-0.0035938797,1.03975143518424E-06,0.0242380608,-0.0998636697,0.0001562006,-0.1017645082,-0.0001986153,0.0571705627,-0.0650349321,-0.1526426425,0.0006948557,-0.0093237874,-0.0001986153,-7.43258524543996E-05
0.1090285358,-0.1006631208,2.91561301508614E-07,0,-0.0638675103,-3.26990097072707E-06,-0.2819907568,4.8851590985786E-05,0.0700746857,-0.0349743728,-0.1380525332,0.0001318692,0.0064601794,4.8851590985786E-05,0
0.1915226647,-0.0447082104,0.000001207,-0.0170739025,-0.02841299,0.000322547,-0.3160718326,-0.0002944963,-0.1050096257,0.1331518016,-0.1337957198,0.0001508593,0.0018547125,-0.0002944963,8.27675057659891E-05
0.0525319309,0.0677132898,-1.32447457217621E-06,0.0302991093,0.1368780785,-0.0006056702,0.310767544,-0.0004819363,-0.2590187538,-0.0050206558,0.0720469184,-0.0027591303,-0.0018531723,-0.0004819363,-0.0008001067
0.1313298272,-0.0002892751,7.06609859267232E-07,0,-0.0448934976,-0.0002651125,0.14159701,0.0009832283,-0.0928241755,-0.0154635841,0.0816191819,-0.0458720682,-0.0041503354,0.0009832283,0
0.210894613,-0.0324042408,1.4167521925793E-06,-0.0201090195,-0.0128319983,0.0003924701,0.0592722429,0.0002598766,0.0169501854,0.0583966362,0.0110623037,0.0009987359,-0.0223632565,0.0002598766,-9.24281963010641E-05
0.0253443526,0.1337455249,-1.9806696207179E-06,0.0436163695,0.0895653534,-0.0010049511,0.259372981,0.0003233836,0.1708294419,0.0188794407,0.0447347844,0.0042050393,0.0120797219,0.0003233836,0.0005180806
0.024907381,0.013641172,-1.4977099449614E-06,0.0291270541,-0.0491118118,-0.0019839039,0.1692419983,0.0001972817,0.2495446975,-0.0232793494,0.1903976183,0.0014845076,0.0041723481,0.0001972817,5.14286466100176E-05
0.151534416,-0.0422803614,1.01992046479898E-06,-0.0190590413,-0.0412143518,-0.0011631572,0.0656355025,2.67657717550167E-05,0.1939251346,0.0793164256,0.149805839,-2.45760575800396E-05,0.0013185608,2.67657717550167E-05,-0.0001549819
0.2313461369,-0.0285736541,9.43307465212204E-07,-0.0203178762,0.0662500617,0.000970092,-0.0228597626,-0.0006154897,-0.2615686374,-0.1822293499,0.0212449667,-0.0006709457,1.88511170844618E-05,-0.0006154897,-0.0002751274
0.1276173232,0.013758676,2.01498211364793E-07,0.0255074819,0.0025557527,0.0005637844,-0.1008031728,2.09655554302094E-19,-0.2450306115,-0.0681673237,-0.0099335108,-0.0003980172,-0.0002614597,2.09655554302094E-19,0.0003336288
0.1553363547,-0.0275138301,7.6579573191143E-07,-0.0213575493,-0.0215545335,0.001244224,0.0160882574,-0.0005693729,-0.3249046408,-0.0343372797,-0.0553035594,-0.0010141573,-0.0007977717,-0.0005693729,-0.0004576337
0.0251677369,-0.0489319596,-1.01005584056012E-06,0.0192231933,0.0064834497,-0.000891525,-0.0803912758,0.0035575429,-0.1274866076,0.0816430568,0.0660744383,0.000796327,-0.0001900164,0.0035575429,-0.0026317475
0.3704174613,0.1735254053,2.28111233214245E-06,-0.0489963762,0.1966775861,0.0026354777,0.0232548906,0.0007546173,0.1357209073,-0.1490411014,-0.195109122,-0.0023335952,-0.0016113985,0.0007546173,-0.0006651666
0.1357733176,0.0846056068,3.08151485582114E-07,-0.041016792,0.0115414289,0.0008907221,0.0887087791,0.0004145227,0.3501742416,0.0016399147,-0.1621799954,-0.0140293698,-0.0038912905,0.0004145227,0.0002317243
0.0808560503,-0.0811657967,5.97250958109866E-07,0.0181140737,-0.1105621136,0.0006118856,-0.0860613622,9.49411579204125E-20,0.2343353205,-0.0607037929,-0.1136326588,0.0012798195,-0.0161062746,9.49411579204125E-20,-8.72519379649354E-05
0,-0.1270554551,-6.7257041713701E-07,0.0102158716,-0.0988422697,-0.0003544487,-0.0726142149,3.36171819320691E-05,0.188851043,0.0680651126,-0.2134885753,-0.0002095538,0.0037258049,3.36171819320691E-05,-0.000177637
0.164162284,-0.0828199856,9.83414734197004E-07,-0.0146928603,-0.038065618,0.000253284,-0.4465726961,6.60714882800967E-05,0.1794929093,0.2040170089,-0.3555134057,0.0010095865,0.0024008494,6.60714882800967E-05,0.0004924289
0.1362856697,-0.0419013754,8.51255605683813E-07,0.0195373167,-0.0571265166,0.000475218,-0.1146797632,0,0.130517615,0.267824042,-0.1814586246,9.60441129171232E-05,0.001062035,0,-5.78316876305433E-05
0.1090285358,-0.0567300747,6.78460212696916E-07,0,-0.07532352,0.0004138367,-0.0003755811,0,0.0973237055,0.191435249,-0.1432347811,-0.0001222329,0.0004172537,0,0
0.0264583901,-0.0113368063,-1.10966956874046E-06,0.0222017504,0.0514114209,-0.0006038807,0.116698581,-0.0007468931,-0.3487587927,-0.1535508801,0.3781698818,-0.0013567488,-0.0008033866,-0.0007468931,-0.0005366985
0.1611109404,0.0255810979,8.80633647213005E-07,-0.0266026365,0.0114875607,-5.58398759178858E-05,-0.0359714229,0.0032195851,-0.2965045103,-0.0736884344,0.1663607809,-0.0005217588,-0.0008273555,0.0032195851,-0.000506278
0.0537036468,-0.0154337154,-2.8994436897614E-07,0,-0.0731837748,-0.0004338029,0.008950062,-0.0004411975,-0.3270260643,-0.084115271,-0.0996564693,-0.0005212036,-0.0008440618,-0.0004411975,-2.23128544663705E-19
0.0256139734,0.1721002412,-0.000002404,0.0428629218,0.2318364178,-0.0022583493,0.3267336823,0.0133914636,0.3507716824,0.2385931236,0.3990907937,-0.0056898193,-0.0032668856,0.0133914636,-0.0031599104
0.0512279468,0.054484815,-8.0961791307854E-07,0,-0.0412472786,-0.0052143389,0.1280050546,3.18005950202139E-05,0.2593592004,-0.1349897953,0.2976962405,0.002948521,-0.0101543098,3.18005950202139E-05,-5.79755994459551E-20
0.1818776384,0.0311942931,0.000000495,-0.0259777954,0.0662052206,0.0037545326,0.0347892174,-0.0003634207,-0.0754870897,-0.2379615538,0.1361090239,-0.0001686708,0.0051457237,-0.0003634207,-0.0002194664
0.1054473065,-0.0485945775,1.24614187067108E-06,-0.0182150874,-0.1157134105,-0.001698169,-0.0290654235,-3.40125957818213E-19,-0.0630461955,-0.2388137629,0.0234684267,-0.0011067976,0.0001637894,-3.40125957818213E-19,-0.0004574894
0.133761861,-0.0201797591,9.8715913383687E-07,-0.0223022474,-0.0508714421,-0.0058558093,-0.0149647297,-0.0005196685,-0.2604987239,0.0117454758,0.0116281806,-0.002525271,-0.0017094531,-0.0005196685,0.001448267
0.2453142055,0.0412267435,0.000001614,-0.0312353947,0.0689284841,0.0144107374,-0.0291343303,0.0019181805,0.0435665062,0.1967319204,-0.0876224526,-0.0270220137,-0.0050050721,0.0019181805,0.0002828481
0.1362856697,0.0033098027,4.32353708954338E-07,0,-0.0006611625,0.0018631537,-0.1790280362,0.0001708605,0.1217932996,0.015971213,-0.0040268483,0.0015670256,0.1561210843,0.0001708605,0
0.0270529607,-0.010292623,-0.000000977,0.0264976499,-0.0791962744,-0.0003378454,-0.1958765273,3.71506562650588E-19,0.0912323185,0.0126867699,-0.1909179557,-7.41460724327962E-05,0.0027035578,3.71506562650588E-19,-0.0001581834
0.1660492068,0.0118475185,1.85311689158173E-06,-0.0292789034,-0.04015926,0.0012092045,-0.1298536982,0.000159776,0.1589333055,-0.0659982523,-0.1673813096,0.0011806651,0.0022779046,0.000159776,0.0003920022
0.1952200134,0.0093003266,1.36414854871645E-06,-0.0300743405,0.0255651831,0.0011981364,-0.0808552155,0.0001587465,0.2155324994,0.1744917147,-0.1609478982,0.0006115087,0.0015465742,0.0001587465,4.71298005869086E-05
0.2579693034,0.1417248403,0.000000829,-0.0498156637,0.1926727182,0.0007016252,0.0734598932,0.0002224124,0.3030692624,0.284067621,-0.3326322513,0.0010497914,0.0016780971,0.0002224124,0.0001063049
0.3060652752,0.3778168323,3.22614343110039E-06,-0.1068737322,0.2519037431,0.0015138251,0.1845616591,7.24535289658075E-05,0.2610364176,0.2421002968,-0.4635589563,0.0018297439,0.0024749105,7.24535289658075E-05,7.86948964421955E-05
0.0902892562,-0.011037995,-6.54191690955149E-07,0.0389363089,-0.033678421,0.000152823,-0.2403413999,-1.19952304442198E-19,0.1822708258,0.2174385517,-0.3412988365,0.0001938791,0.0011827925,-1.19952304442198E-19,-0.0001058327
0.2160768524,-0.0722963954,1.39516905197031E-06,-0.0268688234,-0.0683839268,0.000292393,-0.2241788174,0,0.1323510318,0.2052636333,-0.3965932463,0.0002649985,0.0008042955,0,4.86886972538173E-05
0.0926043653,-0.0676189026,-3.55106222286213E-07,0,-0.0368272349,-0.000169576,-0.4102323121,1.9246388917501E-05,0.1101104306,0.231670873,0.0518329481,-4.06543341526525E-05,0.0003804492,1.9246388917501E-05,7.60213284619631E-20
0.0307367681,-0.104209154,-5.12506393034113E-07,0.0203514324,-0.1204195065,-0.0004660777,-0.4925007378,0,0.082987708,0.195599473,0.3972873381,-0.0002478386,2.44623599070303E-05,0,-0.00004449
0.0914321582,-0.1040980145,0.000000504,0.0196469974,-0.0834160761,-0.0003332569,0.0127281955,-0.000365767,-0.1385279725,0.0001306551,0.4610761295,-0.0004357914,-0.0002845158,-0.000365767,-0.000107195
0.1860036179,-0.1043599969,9.72602565107202E-07,-0.0189435821,-0.0449176946,-4.14382785344575E-05,-0.1347044008,0.0001450266,-0.0748808104,0.0298170239,0.0169669298,-0.0001824044,-0.0002939993,0.0001450266,0.000108286
0.0934026788,-0.1082762971,4.43199615029708E-07,-0.0177136395,-0.0951277314,-6.19694039553902E-05,0.0137902196,7.27515406742229E-05,-0.0343429912,0.0483284595,0.2198169346,-0.0002068076,-0.0003150403,7.27515406742229E-05,1.91472853968929E-05
0.0604446903,-0.0351627569,-5.01724051245589E-07,0.0305667204,0.0746239719,-0.0004518395,0.1125872,-0.0006441693,-0.3065846012,-0.1283170926,0.5235817669,-0.0008409061,-0.0007154335,-0.0006441693,-0.0003547907
0.059449716,-0.0227917538,-7.6274154560887E-07,0.0302704901,0.0261820301,-0.0008480156,0.187549306,0.0002896689,-0.2722429655,-0.2438150109,0.3434903222,-0.001265963,-0.0011424726,0.0002896689,-0.0055408116
0.118899432,0.0067080033,1.9257042307559E-07,0,-0.0084063179,-0.0007076209,0.1070052734,0.0005712672,-0.1809186987,-0.1467866003,0.2944172473,-0.0014142338,-0.0014154278,0.0005712672,6.72057435516947E-20
0.0293623597,-0.0147436778,-5.67791218028688E-07,0.0219940364,-0.0940058401,-0.0011227221,0.1135876512,0,-0.1609931824,-0.1038289389,0.2745132928,-0.0028859962,-0.0019523047,0,0.0002934844
0.0584869676,-0.0271169814,0,0.0198359972,-0.0825878863,-0.0011117262,-0.0431726058,0.0003804821,-0.033513139,-0.2594022711,0.2653989984,0.1705138927,-0.0028169755,0.0003804821,5.06052782851882E-05
0.14862429,-0.0202802279,6.99583022614954E-07,-0.0197302659,-0.0023986627,0.00001236,-0.0525652233,-0.0006561238,-0.3116571729,-0.3613845638,0.0948437015,-0.0008938126,-0.003370566,-0.0006561238,-0.0003464629
0.2438190885,-0.0336892437,9.58546975429609E-07,-0.0184127902,0.0675382303,0.0013281315,0.0920568416,0.0035812965,-0.0370578854,-0.1549219431,-0.0920084665,-0.0058008337,0.0028682135,0.0035812965,-0.0067804749
0,-0.0177447364,-1.03374691943032E-06,0.0203637573,0.0181350345,-0.0009111593,0.0088898912,-4.74967925272955E-19,-0.0302725055,-0.1331181353,0.0032897653,-0.0026638206,-0.0017429763,-4.74967925272955E-19,-0.0004883984
0.1146530237,0.1765515112,-6.48499236824515E-07,0.0455648535,0.1746692205,-0.0018996488,0.1613663869,0.000346985,0.1269548442,0.0461743874,0.1257952349,-0.1177483123,-0.0145484454,0.000346985,0.0009249038
0.0863323565,0.0909010972,-2.90429990734334E-07,-0.0377033226,-0.0177271587,-0.0034276611,0.0793603576,0,0.094842843,-0.1563517984,0.1187963287,0.0011249917,0.0068703539,0,-6.0984611772813E-05
0.1733553719,0.0519050987,1.29255781277231E-06,-0.0340031002,-0.0144249062,0.0809679222,0.0622650991,0.0001336468,0.1473664149,0.0739020442,-0.0276183951,0.000054197,0.0017770844,0.0001336468,-8.23493729620118E-05
0.2063754427,-0.0202511712,1.25716760168293E-06,-0.0245465119,-0.0117004301,0.0075966501,-0.1216840315,-0.0005521932,-0.2288751837,-0.1737757097,-0.1058161301,-0.0011889849,-0.0003546412,-0.0005521932,-0.0004649938
0.0873766995,-0.0411517378,-3.58745510241232E-07,0.0217228028,0.047917844,0.0005493703,-0.0297430993,-0.000361158,-0.2800840554,-0.1039658326,-0.0834274509,-0.0002097562,-0.0003555609,-0.000361158,-0.0008905542
0.2072212437,-0.0890986159,7.54299897268982E-07,-0.0149756995,-0.0182190109,0.0010434747,-0.0435192136,2.37946563076364E-18,-0.2655895562,-0.0872088524,-0.2174154983,-0.001843577,-0.0013374074,2.37946563076364E-18,-0.0008283863
0.0880870792,-0.0750993488,1.6390042003997E-07,0.0166000101,-0.0706824114,0.0003948897,-0.0846576834,-2.18910838030254E-18,-0.249452905,-0.0163227661,-0.1804980639,-0.0008285996,-0.0013501176,-2.18910838030254E-18,-0.0003661815
0.3324457969,-0.0068645278,8.69672293606594E-07,-0.0253171639,0.1788788282,0.0007915277,-0.0196765006,0.0045106843,0.5149929485,0.0398836035,-0.1302950559,-0.0115938636,-0.0044619047,0.0045106843,-0.1186463467
0.1868053577,0.1047232469,1.04809801257423E-06,-0.0434028579,0.0199581706,0.0009500003,0.1143063545,0.0002849707,0.5730917279,0.1230552219,0.0367936223,0.0054113097,-0.0911444701,0.0002849707,0.0002109225
0.2227400153,-0.0108097966,0.000001336,-0.0287569243,-0.0345479958,0.0010241179,-0.0527005765,5.94534489047058E-05,0.4022869028,0.1315402943,-0.2203702812,0.0017140675,0.0060977301,5.94534489047058E-05,0.00006602
0.1926170799,-0.0024536461,6.36138557206461E-07,-0.0284044527,-0.0026157705,0.0005323394,-0.102183965,6.06160922612388E-05,0.3121091474,0.1390767689,-0.3126726131,0.0006280391,0.0024075788,6.06160922612388E-05,1.99593519217546E-05
0.095882396,-0.0510309542,0.000000447,0.0204528023,-0.1062028977,0.0002316564,-0.3672860026,-1.38040516579067E-19,0.2126416829,0.3767298034,-0.3386572163,1.89664615525296E-05,0.0009852969,-1.38040516579067E-19,-5.08901785931336E-05
0.0636400044,0.0644055581,-3.04666876355277E-07,0.0347829524,-0.0655571624,-0.0002203042,-0.3303078455,1.59408625747692E-05,0.1627163195,0.3687903793,-0.2854919752,-0.000250933,0.0002773342,1.59408625747692E-05,-6.52434421484068E-05
0.2545600175,0.0003963039,0.000000916,0,0.0675673236,5.54924462773176E-05,-0.1818727246,-0.0006267994,-0.2726507281,-0.0346501805,-0.0727634365,-0.000322986,-8.04429399071702E-05,-0.0006267994,0
0.095882396,-0.0712347146,1.49773745988858E-07,-0.0169959638,-0.0652533726,-0.000119319,-0.0132743066,0.000600238,-0.1778796933,0.0543587368,-0.1550706067,-0.00026241,-0.0002233348,0.000600238,3.77908698834454E-05
0.0628099174,0.0540486431,-7.648200005748E-07,0.0350898078,0.0371344345,-0.0006261968,0.1070382757,-0.0007416253,-0.3524962974,-0.075184189,0.3865043472,-0.0008114504,-0.000653321,-0.0007416253,-0.0003365191
0.0587247195,0.1974013838,-2.08958887246029E-06,0.0620340124,0.3274469677,-0.0017587131,0.6980830784,0.0573164265,0.1912358023,0.2183649838,0.4893233913,-0.0034796042,-0.0022710803,0.0573164265,-0.0060217034
0.2358576488,0.000346432,9.13406094741383E-07,-0.0317375918,0.0175045187,-0.0011764389,0.2528538073,0.0001063992,0.2074050651,-0.0984781103,0.3521319606,0.0077051373,-0.0042182475,0.0001063992,-4.43720730941635E-05
