"volume","open_lastclose_ratio","high_close_ratio","close_lastclose_ratio","ad_ratio","obv_ratio","sar_ratio","apo5_ratio","rsi5_ratio","willi5_ratio","macdsignal5_ratio","cmo5_ratio","ppo5_ratio","roc5_ratio","ultosc5_ratio"
0.1557398913,0,0.2698793255,-0.1676253706,0.0012817371,0.0003732684,0.0207730459,-0.0074324324,-0.0566142875,0.017921147,-1.97373922764932E-05,-0.0400461558,-0.0073751412,-0.0754869075,-0.2202258696
0.2863483613,0,0.2487642817,-0.1938759809,0.0012374302,0.0006600951,0.3245575042,-0.0335507922,-0.0563006587,-0.0035842294,-5.18527439641862E-05,0.0005522768,-0.0333802587,0.0405483594,-0.2847222312
0.0931505098,0.0522648084,0,0.1474335639,-0.0007296288,-0.0002006443,-0.0068646592,0.0965250965,0.1278602463,-0.0095766129,-0.0006918967,-0.0005122708,0.0960591587,-0.0085392915,0.277535277
0.1604178583,0,0.0732259988,0.1215903242,-0.0007285798,-0.0003530721,-0.0067334464,0.0143581081,0.0498241911,-0.0134897361,1.23177281356346E-05,-0.00097326,0.0142443848,-0.0117774766,0.2072079022
1,0.1025641026,0.3426976744,0.9644087256,-0.0034120727,-0.0022868361,-0.3302313742,-0.0182018753,0.1109008868,-0.012973352,-0.0001464084,0.0113922587,-0.0181600963,-0.1452469691,0.2327395218
0.8926014533,0.072,0.087601655,0.6093134328,-0.0055922191,-0.0026973517,0.0183725476,-0.1317567568,0.0131263674,-0.0252751423,0.0001529141,0.0001388004,-0.1299532574,0.0200237997,0.1451360495
0.3289762153,0.0460122699,0.265245878,-0.1297958062,0.0013185686,0.001394122,0.0444234321,0.0418482999,-0.0166303668,0.064516129,3.24872639048082E-05,-0.0001599889,0.0410726944,0.0008877163,-0.0342026629
0.2008640016,-0.1393188854,0.0663114695,0,-0.0008660257,0,0.0651825976,0.0136845706,0,0.0003840246,1.30166318890858E-05,-1.78239721657492E-19,0.0132627472,-0.0019203047,-0.0023931574
0.1692894559,-0.1160990712,0.2220695143,-0.06550067,0.0008797885,0.0006247622,0.0607507388,0.007267772,-0.0121410725,0.0161290323,0.000004129,-0.0001335718,0.0069382537,-0.0026631979,-0.0568013059
0.1515641053,0.0233281493,0.0662089788,0.0877416959,-0.0005750686,-0.000524492,0.0566529556,-0.0012529085,0.0057824518,0.0211585154,0.000000767,7.16545477025742E-05,-0.0014866125,-0.0133439177,-0.0312720135
0.1456599165,-0.0231839258,0.0886898743,-0.0653994325,0.0001996637,0.000533843,0.0528598456,-0.0073198198,-0.0156572245,0.0313782991,-2.478652977177E-06,-0.000183322,-0.0074743928,-0.027901199,-0.1340186261
0.1441455166,0.0931677019,0.223809871,-0.1314081765,0.0007418095,0.0004999062,0.0493451366,-0.0102960103,-0.032315687,0.0061443932,-6.04963188075394E-06,-0.0004520956,-0.0104084788,0.0001921612,-0.0140515645
0.1481581704,0,0.2719822813,-0.1768586534,0.0009967269,0.0004878799,0.0460852844,-0.017047817,-0.0417288328,0.0033548387,-1.02972872366324E-05,-0.0011383171,-0.017032495,0.0206893506,-0.1690953985
0.1131019164,0,0.1591616057,-0.0447761194,0.0001740908,0.0003540667,0.0430591309,-0.0411036036,-0.012182791,-0.0036881201,-1.33926790669677E-05,0.0005698928,-0.0407843492,-0.0012025886,0.0347595485
0.3271770997,0.3105095541,0.1566669097,0.2245935925,-0.0009033598,-0.0009870573,0.0402476124,0.0335135135,0.0720122812,-0.0164222874,-1.06311392605804E-05,-0.0018224732,0.0332078436,-0.0083524859,0.0187568896
0.3315567677,0.0470219436,0.0656006268,0.3316099752,-0.0021751186,-0.0011176092,0.0376335102,-0.0082046332,0.044569889,-0.0249266862,3.40137684314838E-07,0.0011827292,-0.0081626041,-0.0414750802,0.1323405916
0.2699232746,0.045941807,0.3295169946,-0.0647985189,0.0023135204,0.0010326095,0.0352012362,-0.0138600139,-0.0150332539,0.0944700461,0.000001545,-0.000197292,-0.0137922462,0.0071558778,-0.0639912518
0.1383521246,-0.0692307692,0.2227623989,-0.1952927669,0.0006976482,0.0004768949,0.0508524821,-0.0384068279,-0.0432229365,0.0193548387,-5.03113333030908E-06,-0.0006964679,-0.0382052462,-0.0014832841,-0.0119895123
0.1611705305,0.023400936,0.0657012413,0.2420425175,-0.0008015935,-0.0005287288,0.0464734053,0.1317567568,0.0449570299,-0.0139112903,-9.13216675035809E-07,0.0049712187,0.1308136042,0.02459481,0.1026154469
0.1004788098,0,0.1314024825,0,8.57377965107197E-05,0,0.0424957422,0.0132259919,0,0.0122358176,-0.000000505,0,0.0131223862,-0.0088097287,-0.066234392
0.16872362,0.0920245399,0.0217668746,0.0865305375,-0.0013377536,-0.0005864911,0.0388787471,-0.0023166023,0.0131858859,-0.0082712986,1.07062566368291E-06,0.0002468373,-0.0023497174,-0.0163577583,-0.0090181623
0.1489293531,0.0228658537,0.1530681292,-0.0645021842,0.0005734527,0.0005521292,0.0355864477,-0.0038006757,-0.0201139491,-0.0014662757,-1.94044743624111E-06,-0.0003067553,-0.003833548,9.54893105312096E-05,0.099028835
0.1104712924,-0.0689127106,0.1101780075,-0.1079975315,0.0007009586,0.0003868345,0.0325869853,-0.001965602,-0.0341746596,0.0353302611,-7.27561948513057E-06,-0.0007632031,-0.0020241637,0.0282636111,0.0419562519
0.1998270132,0.2314814815,0.4245732795,-0.1958955224,0.0013641918,0.0006720754,0.373150765,-0.0196078431,-0.0543404453,0.0100806452,-1.68703348056577E-05,-0.0371912785,-0.0195129455,-0.0584641882,-0.2340825432
0.1514708869,0.1408450704,0.066414278,0.1324364095,-0.0003460762,-0.0004754513,-0.0066302935,-0.0405405405,0.0659577878,-0.0092165899,-1.76898625571219E-05,-0.0006870477,-0.0403039466,-0.0095489311,0.0292216596
0.0930094836,0.0465116279,0.1782099191,-0.0874696286,0.0008559099,0.0003074981,-0.0065033597,0.0694980695,-0.0260593761,0.0086021505,-2.52052918280295E-05,0.0029746468,0.0692951865,0.0233746409,-0.2946244769
0.1137050396,0.0468018721,0.1115552326,-0.0220038652,-0.000093532,0.0003640134,-0.0063787494,0.0172972973,-0.0078006829,-0.0016977929,-4.05084122528026E-05,0.0001596199,0.0172707,-0.0026762029,0.1528674424
0.1113500758,0,0.0659033989,0.2203824627,-0.0005435339,-0.0003431863,-0.0134297229,0.0032959789,0.0970886967,-0.017921147,4.51672638506692E-06,-0.0015811276,0.0032360119,-0.0238968876,0.2399104112
0.0679373226,0.0461538462,0.1771047413,-0.1084959816,0.0004842435,0.0002173191,-0.0129153504,-0.0111633373,-0.0328492561,0.0084889643,-4.89672847486288E-06,-0.0008020099,-0.0110851085,0.0422528991,0.0331135864
0.0912616382,0.1162790698,0.1779323336,-0.0656022215,0.0002761251,0.0002853337,-0.012419837,-0.004004004,-0.0217453399,0.0120967742,-4.57158435939007E-05,0.0190875703,-0.003946619,-0.0309377964,-0.0943451347
0.078662502,0.023364486,0.1340757725,-0.0659087739,0.0002367052,0.0002386974,-0.0119425549,-0.0152761457,-0.0237040391,0.008797654,-0.0005366183,0.0007246134,-0.0151616174,-0.0068103791,0.0019705625
0.1122919814,0.0234741784,0.0439355993,0.2428000841,-0.0007567152,-0.0003323071,-0.0114828921,-0.0621621622,0.1103230507,-0.0245323936,-0.000039963,-0.0015284549,-0.0618378949,-0.1242977392,0.2104548264
0.1109098185,-0.0230769231,0.200486159,-0.1952927669,0.000289073,0.0003402434,-0.0110402529,-0.0228690229,-0.0508265588,0.0967741935,5.067651067914E-05,-0.0011833627,-0.0227392375,-0.0390232982,-0.0973213719
0.1223842077,-0.023400936,0.1344967325,-0.0880154609,0.0001009136,0.0003623308,-0.0106140574,-0.1891891892,-0.024502617,0.002016129,0.0001207274,0.0008129019,-0.1882029035,-0.0021562545,0.0904248542
0.1003666813,0,0.1576553444,-0.0664261112,0.000247779,0.0002861186,-0.0166961895,0.0112612613,-0.0204372858,0.0029325513,5.33594796343159E-05,0.0002888685,0.0112648216,9.66792084810233E-05,-0.0070574966
0.0543563301,0,0.0449734481,0.0222468101,-9.79247555315964E-05,-0.0001503788,-0.0228301351,0.0031796502,0.0156397563,-0.0017921147,1.9718771644976E-05,-0.000143723,0.0031903375,-0.0102961088,0.0536722696
0.0687580443,-0.0708661417,0.1131463531,-0.0888471031,0.0001551394,0.0001933138,-0.0210669923,0.0412517781,-0.0333740736,0.0037950664,1.60371527148932E-05,0.0004072305,0.041121217,0.0759219593,-0.1526392214
0.0916825859,0.0237717908,0.136641816,-0.0894103177,0.0001649826,0.0002525729,-0.0266305673,0.0028153153,-0.0340505348,-0.00237691,1.47674290513615E-05,0.0002241977,0.0029068679,-0.0052305206,-0.0072272487
0.1610767794,0.023923445,0.3250519947,-0.2699421553,0.0006842598,0.0004321347,-0.0358953588,0.0071392147,-0.0755920255,0.0015608741,2.25518147962448E-05,0.0003159124,0.0072606092,0.012026642,-0.0780582784
0.2621262191,0.0243902439,0.2113678091,-0.1605387696,-0.0002319218,0.0006723253,-0.0584627788,0.0072609923,-0.0424810374,-0.0043734491,1.9526207271009E-05,7.49161460375169E-05,0.0074047514,0.0038773991,0.1059153613
0.1011067025,0,0.18975508,-0.1391889238,0.000299569,0.00024202,-0.0825933101,0.0092209857,-0.0365390255,0.0065314737,1.44681196416428E-05,4.5331301421669E-05,0.0093828629,0.0055288561,-0.0335629196
0.2067780449,0,0.1437490245,-0.1405761888,-0.0001405466,0.0004825442,-0.0701404366,0.003793267,-0.0366410284,-0.0011428325,1.05565283204162E-05,3.44982904203227E-05,0.0040383354,0.0013930015,0.0064217573
0.1187108691,-0.0503355705,0.1697003198,-0.1656566162,8.09136280060159E-05,0.0002635028,-0.084339911,0.004989605,-0.0414734767,0.001099276,8.20185138901195E-06,3.00055036659834E-05,0.0052304502,0.0019166758,0.0129744721
0.098399373,0,0.0237588515,0.2873577782,-0.000736577,-0.0002124624,-0.0924014579,-0.0014040014,1,-0.014800759,-1.73141756650865E-07,-0.0005408372,-0.0012468514,-0.0129182287,0.2212420572
0.1299492825,-0.0499168053,0.0237588515,0,-0.000777796,0,-0.0748307285,-0.0035172158,0,-0.0094086022,-3.85294598133313E-06,3.03809936053475E-19,-0.0033715634,-0.0102255754,0.0551570847
0.1048904384,0.0998336106,0.1671463016,-0.0704050463,0.0007173781,0.0002317144,-0.302298618,-0.0061715259,-0.0208245074,-0.0014662757,-4.71210477713296E-06,0.0002322633,-0.0060112449,-0.0087490325,-0.0277729109
0.1724873806,0.2006688963,0.2841605924,0.1179304148,0.0009304853,-0.0003718777,0.0057373392,-0.0115830116,0.0741100792,0.0057603687,-7.64560435477741E-06,-0.0005660042,-0.011448353,-0.0572602078,-0.0998635848
0.1016443065,0.0995024876,0.2387804309,-0.1169525507,0.0007341308,0.0002281675,0.0164485337,-0.0226833977,-0.0355174775,0.0239867659,-6.78957679864116E-06,0.0013654735,-0.0225382886,0.0062273791,-0.1014530452
0.0833838821,0,0.0716341293,0,-0.0002901951,0,0.0157564997,-0.033033033,-3.61590212179561E-17,0.002688172,-6.59738872553349E-06,-2.04930711918128E-19,-0.0328690066,-0.0274481013,-0.0553714275
0.1087780463,0.025083612,0.144233028,-0.0943443319,0.0004759617,0.0002383953,0.0150949527,0,-0.0358146516,0.0075901328,-4.22890966335865E-06,0.000405958,6.29273379915062E-05,0.0275858008,-0.1140769328
0.1030361907,0,0.2152623583,0.0712347354,0.0001786448,-0.0002202271,0.014462437,0.0405405405,0.0683589068,-0.0046082949,-5.79750136812774E-06,-0.0004118332,0.0403746766,-0.0177189016,0.0747317128
0.1492275189,0.175879397,0.0939412485,0.259881497,-0.0003515673,-0.0003266062,0.0138575761,-0.0108108108,0.1137607293,-0.0240655402,-1.52737742099952E-05,-0.001976271,-0.01078391,-0.1232783363,0.1889321093
0.0860480648,0.0986842105,0.1406804903,0.023198154,0.0001497091,-0.0001951068,0.0132790668,0.018018018,0.0044919,0.0100806452,-2.29790810554307E-05,8.28314068812492E-05,0.0177701551,0.0252077941,0.067801493
0.0775750425,-0.0985221675,0,-0.0463201235,-0.0006728347,0.0001796227,0.012725675,0.0648648649,-0.0186658414,0.0107526882,-2.97054981907453E-05,-0.0003188609,0.0644183202,-0.0037617001,-0.0084971467
0.1007229089,-0.1235584843,0.0467399992,0.0929454867,-0.0005634669,-0.0002288485,0.0121962315,0.0381558029,0.025090133,-0.0161290323,-6.14192789735525E-05,0.0006495996,0.0378391409,0.0186536981,0.1159727622
0.0772007039,0.0245499182,0.1166590667,0.0230842514,0.0001715886,-0.0001797808,0.011689628,0.0105471325,0.005189862,0.0282258065,0.0003954995,8.34374678724998E-05,0.0104026931,-0.0025257765,0.0347640422
0.1116470431,-0.0980392157,0.1891267519,-0.1843722564,0.0003297419,0.0002650664,0.0183451894,-0.0042674253,-0.0688621274,0.0466793169,2.05534650617357E-06,-0.0010286446,-0.0042477955,-0.0261066937,-0.0976109756
0.0682270987,0,0,0.1167589206,-0.0006005753,-0.0001575394,0.0172029636,-0.0061936937,0.0534200746,-0.0135097877,4.2725820358292E-06,-0.0016073533,-0.0061974398,-0.0206893506,0.1878262548
0.0966521934,0.0492610837,0.0934799985,0.0463201235,0.0005166424,-0.0002269777,0.0161342746,-0.0036523009,0.0144419623,-0.0080645161,9.330699330949E-06,0.0005331676,-0.0036821449,-0.0207234352,-0.0721828065
0.0788221719,0.0245499182,0.0695409242,0.1154212571,-0.0002780338,-0.0001896853,0.0151340978,-0.0101351351,0.0285956414,-0.0177419355,2.10442561661919E-05,0.0006773701,-0.0101403583,0.0050030304,-0.0115639386
0.1123588323,0.0243506494,0.0229198552,0.1602781547,-0.0007472481,-0.000275959,0.0209630837,-0.0054054054,0.0231932919,-0.023655914,2.84128398785468E-05,0.0003402488,-0.0054672954,0.0247528473,0.1202878716
0.0598759263,-0.0481540931,0.0458397103,0,-0.0002694751,0,0.0303759734,0.0388513514,0,0.0297766749,1.61230539955848E-05,0,0.0384780583,0.015520127,0.1017117637
0.156300933,0,0.0677803945,0.2037564984,-0.0008486764,-0.000395492,0.0341897692,0.0159390159,0.0182861973,0.0161290323,0.000017396,0.0002104971,0.0156918384,0.0041500288,0.0005885418
0.072497568,0.0237341772,0.1818989779,-0.0892688456,0.0003033332,0.0001914982,0.0525318669,0.0056669573,-0.031790321,0.0505774592,6.97183649439872E-06,-0.0003169688,0.0055252271,-0.005447278,-0.0657488724
0.1048266503,-0.0477707006,0.2790697674,-0.3144310296,0.0006850966,0.0002713661,0.3329574431,-0.0025225225,-0.0794446457,0.0675403226,-8.35848928037425E-06,-0.0011014848,-0.0025205488,-0.023103635,-0.1795160482
0.1108889109,-0.0488599349,0.258764032,-0.1608002334,0.0006929793,0.0002790062,0,-0.0107313196,-0.0391585292,0.000662189,-0.000020608,0.000766048,-0.0106593898,0.1429657374,-0.1474880887
0.0912627035,0.0988467875,0.1176200146,0,0,0,-0.0148214596,-0.0230718523,0,-0.0028462998,-3.28945949142375E-05,-1.5844335639581E-19,-0.0229473687,0,-0.0287800188
0.1018553796,-0.0741350906,0.118596925,-0.1161818584,0.0003886851,0.0002488906,-0.0235403002,-0.2387387387,-0.035362228,0.0034606353,-0.00008333,0.0002759564,-0.2376699863,0.0175507565,-0.1964294621
0.0662771024,0.0747508306,0.1427906977,-0.0468587296,0.0005856137,0.0001577757,-0.0315176228,0.0258769408,-0.0161407645,0.0018975332,0.0001346818,7.5384862515726E-05,0.0258292533,-0.001256296,-0.0824603414
0.0748706428,0.025,0.1657603456,0.0705223881,0.0003632954,-0.0001752913,-0.0291169311,0.0026439483,0.0826227309,-0.0053763441,2.12582653267747E-05,-0.0003213703,0.0026919511,-0.0123760634,0.0363446517
0.0880001918,-0.0497512438,0.0712765546,-0.0467810203,0,0.0002099454,-0.0268905724,-0.0026759433,-0.01940788,-0.001843318,9.20634166409932E-06,0.0001849667,-0.0025741837,-0.0092741091,0.0976999349
0.0873766937,0,0.1677071953,-0.1173417439,0.000757689,0.0002039044,-0.03346448,-0.0014850015,-0.0456922288,0.008797654,0.000008899,0.000315439,-0.001364246,0.0172411255,-0.2158276254
0.087882337,0,0.0963175026,-0.0709956927,0.000250255,0.0002007308,-0.0392309903,-0.0065996229,-0.0289199907,-0.0033955857,7.92124932431386E-06,0.0001072608,-0.0064325299,-0.003621105,-0.0855362316
0.057530817,-0.0252951096,0.0719953098,0.0475699076,0,-0.0001286583,-0.0490749289,-0.0095634096,0.086883799,-0.0037950664,2.43389635176072E-06,-0.0002392171,-0.0094157797,-0.0091569533,0.2028562337
0.0508614381,0,0.0477560862,0.0711150132,-0.0001441167,-0.0001153215,-0.042478662,-0.0038610039,0.0807152428,-0.0133995037,-3.38693944046366E-06,-0.0004697765,-0.0037784347,-0.0001029321,0.1770517311
0.0488524479,0.1003344482,0.0715145397,0.023586083,0.0002082329,-0.000112142,-0.0367369297,-0.003003003,0.0179405382,-0.0089605735,-7.02172967096529E-06,-0.0003739742,-0.002954663,-0.0123860705,-0.0561061261
0.0917732741,0.0250417362,0.2156235368,-0.0706401216,0.0007791394,0.000213211,-0.0317471794,-0.0092905405,-0.0380277378,0.0299539171,-5.86223148959495E-06,0.0016623307,-0.0092072129,-0.0206893506,-0.1100742336
0.0680442574,0.0503355705,0.0713953488,0.0946609236,0,-0.0001545773,-0.0203947202,-0.0205920206,0.0831222537,-0.0129583678,-1.01942932047482E-05,-0.0009255302,-0.0204770698,-0.0733896273,0.1013300417
0.1608964683,0.025,0.1160899981,0.3526119403,-0.0007046012,-0.0003716214,-0.1759134577,-0.1351351351,0.0913105824,-0.0161290323,-3.35535528351519E-05,0.0081633847,-0.1341258458,0.0382243825,0.4008392112
0.269627639,0.0487804878,0.114050078,0.2522752093,-0.0006532002,-0.0006483867,0.0074604825,0.0445945946,0.0170419123,-0.0082949309,-0.0001276572,0.0001993129,0.0440781053,0.0081304304,0.0882574957
0.9166857653,0.1677316294,0.0428158014,0.9237756902,-0.0069999438,-0.0023676924,0.0202623369,0.0356960734,0.0190147455,-0.0260715864,0.0001937826,0.0001936222,0.0348239278,0.0294723328,0.3232986161
0.3873318822,0.0674662669,0.1715203576,-0.0211461433,0.0002576895,0.0013372019,0.0583209768,0.0153812349,-0.0033718155,0.0900712191,3.84132084133319E-05,-3.03606354903247E-05,0.0148173095,0.0007157143,0.0234864413
0.2803055434,-0.1351351351,0.1929604023,0,0.0001637074,0,0.0776265393,0.0082621482,0,0.0045097623,1.55037748780963E-05,1.30711406323165E-19,0.0078055175,-0.001312296,-0.029112545
0.1590380924,0.0225225225,0.0642237021,0.0211778943,-0.0007869472,-0.0004806837,0.0896271601,0.0034320034,0.0004080859,0.005314547,6.59775142929041E-06,0.000003753,0.0030670055,-0.0047862282,0.0088107873
0.1048503545,0,0.1296133413,-0.1268768601,0.000527063,0.0003339805,0.0797244935,0.0006661591,-0.0318219032,0.0456989247,2.3260027923095E-07,-0.0002918968,0.0003898218,-0.0070085239,-0.0340919598
0.0916353109,-0.0226928896,0.0646111754,0.0426761804,-0.0001302448,-0.0002818731,0.0710073658,-0.0066870995,0.0037206089,0.0360531309,-2.49908830603768E-06,4.50311491297765E-05,-0.0068519002,-0.0229085039,-0.157346928
0.1699502413,0.0226244344,0.0636511282,0.2127372189,-0.0012109198,-0.0005389305,0.063315224,-0.0077748982,0.015008779,-0.0257296467,-1.77983444742104E-06,0.0001752373,-0.0079589792,-0.0569500781,0.1603599435
0.477281804,-0.0222882615,0.1034715201,0.3562795236,-0.0028457463,-0.0016055498,0.0692675498,-0.0072765073,0.012803144,-0.0040322581,1.96245426846203E-06,0.000132076,-0.0075047374,0.0502455658,0.0877760653
0.165050814,0.0869565217,0.1241658241,0,0,0,0.1023663858,-0.0068752963,0,0.0055074744,0.000001362,0,-0.007063017,-0.0008917824,-0.0402915359
0.1469407377,0.0217391304,0.3802119169,-0.2861778066,0.0012735883,0.0005961021,0.1011676597,-0.0063593005,-0.0613691194,0.0752688172,-3.89184496307797E-06,-0.0005792513,-0.0064774199,-0.0070738173,-0.1139162307
0.1939547851,-0.0221893491,0.125254998,0.1669168948,-0.0011385856,-0.0007399115,0.0838647556,0.0103950104,0.0230321167,-0.0129032258,-4.3195208610425E-06,0.0005565614,0.0102441361,0.0081883644,0.0245866726
0.1094813127,-0.0657894737,0.2112288427,-0.1649646504,0.001183644,0.0004533352,0.05439923,-0.0012012012,-0.035758266,0.0345389378,-7.33358950045837E-06,-0.000568183,-0.001232694,-0.0177776462,-0.1166419864
0.1605833875,0.0665680473,0.1034715201,0.2921045659,-0.000698441,-0.000634348,0,-0.0075424261,0.0450045895,-0.0225806452,-4.29371185231555E-06,0.0020959074,-0.0075698014,-0.0206893506,-0.0102560976
0.2160330366,0,0.0406811104,0.2452952628,-0.00169697,-0.0009151373,0.0605406108,-0.0047951177,0.020695984,-0.0236034618,8.49536099489275E-07,0.000326141,-0.0048825667,0.080718452,0.0696160874
0.1058548496,-0.0427350427,0,0.0200918485,-0.0011734583,-0.0004967674,0.0731394846,0.0063593005,0.0014351821,-0.0161290323,1.46494346766087E-06,1.77568059444023E-05,0.0061207896,0.026825763,0.1706506378
0.1428211491,-0.106685633,0.1854424645,-0.200632683,0.0002026334,0.0007076386,0.0594028555,-0.0051480051,-0.0434649638,0.4873271889,-3.46282726630757E-06,-0.000529935,-0.0052147239,-0.0138735606,-0.1031651223
0.1535342102,-0.1082251082,0.3379661483,-0.3459972863,0.0009091615,0.0007074678,0.2685147976,-0.0015898251,-0.061636123,0.0374122456,-1.21986173650213E-05,-0.0017746001,-0.0015921465,-0.0206893506,-0.0667885238
0.1306086031,-0.0221893491,0.0618141548,0.3546984015,-0.0011602317,-0.0005597101,-0.007126851,0.0016891892,0.0847002817,-0.0212527286,-9.10450379428313E-06,-0.0012881678,0.0016674876,0.0068364811,0.0935736523
0.0762279031,-0.0216450216,0.1236283097,0,0,0,-0.0161434143,-0.0111287758,0,-0.0021399699,-7.26726858290039E-06,-1.99030254841782E-19,-0.0110746967,-0.0816964101,-0.0526891302
0.0875317026,-0.0216450216,0.1027271206,0.0407055631,0.0002487271,-0.0003988542,-0.0155306583,-0.0315315315,0.0071602116,-0.0090501792,-5.17342602675693E-06,0.0002468077,-0.0313464633,-0.0023249768,-0.0296912561
0.0844492356,-0.0215827338,0.1229188215,0.0405884248,8.68317368274232E-05,-0.0004018572,-0.3734988495,0.027027027,0.0076838197,-0.005355586,-3.16976535409803E-06,0.0002092307,0.0267779434,-0.0311832997,-0.0063188545
0.1195298595,0.0645624103,0.1019933555,0.0607079381,-0.000385598,-0.0005941891,0.0084466382,-0.0648648649,0.0116827804,-0.0067548939,-7.44841139329303E-07,0.0002615268,-0.0643794141,0.106568519,0.1252514277
0.090572754,-0.1071428571,0.0406232426,0.0604477612,-0.0006183257,-0.0004806181,0.0174491731,0.0135135135,0.0109558392,-0.0043010753,1.31292199644117E-06,0.000195507,0.0133641199,-0.0122802591,-0.0922777048
0.0860627134,-0.0426742532,0.1434052918,-0.1203796098,-6.60942806636286E-05,0.0004812905,0.0167128444,0.0167310167,-0.0406655299,0.1129032258,-4.25341404784943E-06,-0.0006151908,0.0166706662,-0.0124136104,-0.0108025356
0.1407651502,-0.1291248207,0.0608483087,0.1416518555,-0.0010148136,-0.0007488669,0.0160091347,0.0135135135,0.0379882823,-0.0215053763,-1.07518761190706E-06,0.0020825459,0.0134336811,0.0257277284,0.0939167559
0.3077927275,0,0.0598285046,0.240417232,-0.002635228,-0.0017791694,0.0243639226,0.0079491256,0.033675446,-0.0129032258,9.1769195988639E-06,0.0006084764,0.0077908592,0.0228628373,0.1035654732
0.0993452737,-0.0418994413,0.0798829078,-0.0196989911,0.0001763119,0.0007082998,0.0412775415,-0.0036855037,-0.0063720218,0.0107526882,6.97176888151086E-06,-7.66093425344658E-05,-0.0037944066,-0.0044256543,0.0159139404
0.120280401,-0.0839160839,0.3042415433,-0.2169919633,0.001489045,0.0007974783,0.0377702515,-0.0042674253,-0.0594850621,0.0887096774,-3.81830906465155E-06,-0.0007653599,-0.0042794944,-0.0193159466,-0.1801893692
0.1410380138,0.1065340909,0.0594136051,0.3405910787,-0.0010972945,-0.0008619859,0.0345768371,0.0112612613,0.0692845922,-0.0263929619,3.70838293107353E-06,0.0253655066,0.0110483769,0.480129478,0.0966798851
0.0848536704,0,0.1188272103,0,0,0,0.0451450796,0.0031796502,0,0.0387096774,3.78884417286663E-06,-1.42840494404922E-19,0.003051879,-0.0061801108,-0.0528462564
0.0918401251,0,0.2614477563,-0.2151862049,0.0009676265,0.0006179611,0.0524496739,-0.0088904694,-0.0516979011,0.0869565217,-5.11307721599037E-06,-0.0007797264,-0.0088748319,-0.0278690924,-0.2021939715
0.0928977547,-0.0211267606,0.1199921829,0.0794618457,0,-0.0005865246,0.0458394447,-0.0084790673,0.0207641593,-0.0075901328,-6.1854355602851E-06,0.0407745843,-0.0084689633,-0.0172363028,0.0176212883
0.101603823,-0.0840336134,0.1620319974,-0.1777875329,0.0005569733,0.0006841756,0.0400969293,0,-0.0445491268,0.0179652605,-1.3759940741316E-05,-0.0018354389,-7.56408131197272E-06,-0.0417019723,0.0260968356
0.0958771488,-0.0212765957,0,0.2400762147,-0.0011436146,-0.0006018168,0.0210269304,-0.0216216216,0.0722301859,-0.0175953079,-6.58156073185156E-06,-0.0016856748,-0.0215182561,-0.101495469,0.0201092802
0.0955122652,0.0418410042,0.0797713395,-0.0196715169,0,0.0006405292,0,-0.0849420849,-0.0053616996,-0.0053763441,-3.91594355634848E-06,-0.0001512391,-0.0843799241,0.0051723377,-0.0196103185
0.2826055083,0,0.07760364,0.3939798216,-0.0023455353,-0.0017743351,0.0216580468,-0.0576576577,0.0583774339,-0.0220713073,2.13656657403158E-05,0.0019811638,-0.057256684,-0.1299407778,0.2497515002
0.2863036164,-0.0407608696,0.519966126,-0.421601233,0.0009833919,0.0022157332,0.3887373285,0.0015898251,-0.0678035528,0.1620771046,-0.000002843,-0.0008580342,0.0015850914,-0.0206893506,-0.1189986876
0.2316001143,-0.0210084034,0.6190348165,-0.4345917471,0.0020772707,0.0014505161,0,-0.021021021,-0.0581523715,0.013811508,-3.05547734753382E-05,0.0049460142,-0.0208958297,-0.0104180418,-0.1202659327
0.1264254928,-0.0216763006,0.0824188731,0.0203821931,-0.0005863665,-0.0006859686,0,-0.1351351351,0.0066870361,-0.0023641513,-7.41679111159209E-05,-5.33973266992916E-05,-0.1348177487,0.0168671146,-0.0501449659
0.1238950121,0.0216450216,0.2678613376,0,0.0015116596,0,-0.0345170731,0.0304054054,0,0,0.0001629181,1.72586273044543E-19,0.0304644043,-0.0008343645,-0.0937658213
0.1432836457,0.0432900433,0.3122245576,-0.1424694708,0.0005165445,0.0008386293,-0.0325940432,0.0604133545,-0.0297955695,0.0012177032,3.7488172055829E-05,0.0002645259,0.0603777561,0.0230653016,-0.1348033155
0.1276581068,0.1967930029,0.2486920714,0.061681389,0.0006163131,-0.0006859824,-0.0460019397,0.0061425061,0.0370235572,-0.0044802867,1.27704777088058E-05,-0.0002062513,0.0062259828,-0.0100259318,-0.0603492267
0.1439787888,-0.0217706821,0.1018478585,0.2456512792,-0.0008735483,-0.0008345792,-0.0425794462,-0.0044044044,0.1017105057,-0.024577573,-4.23387943371562E-06,-0.000922504,-0.0043674866,-0.0283743082,0.3398562174
0.152703634,0,0.4829685363,-0.4225307131,0.0008709683,0.0009713852,-0.0393937389,-0.0026309495,-0.070991476,0.1058823529,6.04834771657266E-06,-0.0056488227,-0.002488292,-0.0505308446,-0.1551452762
0.0917293283,0,0.0621730179,0.1866769096,-0.000687733,-0.000528868,-0.0518631964,-0.0050344462,0.0653149967,-0.0111662531,-1.52333945568995E-07,-0.0005166815,-0.0049221752,-0.0143233966,0.1970922763
