"low_close_ratio","volume_ma5_ratio","volume_ma10_ratio","ad_ratio","atr5_ratio","natr5_ratio","b_upper5_ratio","ema5_ratio","kama5_ratio","dmi5_ratio","rsi5_ratio","slowk5_ratio","willi5_ratio","ppo5_ratio","ultosc5_ratio"
-0.0896323255,-0.1436617614,-0.049110686,-0.000006827,-0.0328411542,-0.0455267875,-0.0375269195,-0.0924004195,-0.0675156576,4.83000100954586E-19,0.0224367091,-0.1951472142,-0.0017746229,0.0071048524,-0.0090257302
-0.0418518519,-0.1940758579,-0.0834640938,-5.87237768447801E-06,-0.0674163014,-0.0896707181,-0.0475216716,-0.0478159844,-0.0334088416,-4.83000100954586E-19,0.0247110048,-0.0844233623,-0.0021803258,0.0034540391,0.0714930693
0,-0.119796605,-0.0431414991,3.20013052693535E-05,-0.0398680894,-0.0377800846,-0.1846370611,-0.0747008558,-0.1123664894,0.0001992146,-0.0243424884,-0.0594837226,0.0066408844,0.0086546083,-0.11748213
0,-0.110411914,-0.0687003971,2.26122075757325E-05,-0.0440688111,-0.0508024882,-0.0944253611,-0.0676902933,-0.0724579097,0.0001117381,-0.0111088312,-0.1064077272,0.0019553715,0.0011960319,0.0566495423
-0.0431957187,-0.0506734399,-0.0743960231,0,-0.0422000162,-0.0535552673,0.0002464557,-0.0456558615,-0.0192136305,0.0001015165,-2.01691029363892E-17,0.0390638304,-0.0070393375,-0.0020325687,0.0594408335
-0.0162730415,-0.0450746973,-0.0761043232,9.93528800599948E-06,-0.0482064125,-0.058628049,-0.0153593332,-0.0394691128,-0.0487819235,-4.02583230523112E-19,-0.0081247147,-0.2026406616,0.0043995859,-0.0025906507,-0.1051934403
-0.0328106852,0.0304857864,-0.0495395282,9.82752366717592E-06,-0.0179010103,-0.0179066879,-0.0610927535,-0.0419826062,-0.1031616787,0.0001310602,-0.0155949521,-0.1001314899,-0.001303581,-0.0011826259,-0.0242438512
0,-0.0177605544,-0.0630199764,2.01847930990365E-05,-0.0493840649,-0.059449178,-0.0152326053,-0.0393360007,-0.071051861,0,-0.0125508761,-0.5375409781,0.0042204173,-0.0049101315,-0.0308087508
-0.0110007788,-0.024460519,-0.0460398999,0.000011391,-0.0487984358,-0.0619292007,-0.0102208393,-0.0264017692,-0.0400438895,2.89197632155329E-05,0,0.0782081586,-0.0017229148,-0.0039394615,0.095784042
-0.0056252489,0.0370473189,0.0082801089,2.26445097570535E-05,0.0260397531,0.0477457322,0.0023965387,-0.0605127787,-0.0711160986,0.0001803252,-0.046999838,-0.0944018488,0.0020252062,0.0025692245,-0.119737475
-0.0866564417,0.2259689169,0.1382704628,9.95740983656629E-06,0.0907479218,0.1348627757,0.0103299853,-0.0908777649,-0.0972735402,0.0001239983,-0.0443304741,0.06574003,-0.0064500192,0.0031208936,0.0782623363
-0.1174287411,0.235311062,0.1648682509,-0.000011628,0.0824882794,0.0816229515,-0.0264298658,0.000932475,0.0018140621,-0.0011618886,0.6053704256,0.5052390902,-0.0187246733,-0.001672728,0.1801800009
-0.0056590545,-0.1088981549,-0.031081847,2.012913564178E-05,-0.0275240319,-0.0279643815,-0.0285274947,-0.0225136413,-0.0015224924,-3.49102797358827E-19,-0.0176705081,0.3769158897,0.0119668737,8.29011833001864E-05,-0.0221709471
-0.0337514934,-0.1575150417,-0.0602462178,4.52634842000746E-06,-0.0310825183,-0.0428814025,-0.0410239325,-0.003454812,0.0002842595,3.49102797358827E-19,0.0198857406,0.4034958922,-0.0089483103,0.0003619252,0.0324162759
-0.0277941755,-0.1277454319,-0.044474645,6.28287821196466E-06,-0.0141714481,-0.025027291,0.0186418437,0.0209338647,0.0014112277,-0.0013145224,0.032979261,0.3018539091,-0.0186368424,-0.0043793858,0.0631896673
-0.0495035047,-0.1094868643,-0.0521545634,-4.87062844247457E-06,-0.0372273161,-0.053208535,0.009632502,0.0347459969,0.026102423,-0.0013497001,0.0206893788,0.3001715057,-0.0101190476,-0.0131572875,0.0311832497
0,0.3057528699,0.0957659493,5.49179218337229E-05,0.0784424884,0.0929384433,0.0397642922,0.0414418912,0.0201247832,0.0123865955,0.0141724395,0.1213359302,0.0988859312,-0.0547744862,-0.1097980708
0,-0.0836970327,-0.0585678533,1.69695007932814E-05,-0.0452352169,-0.0502232323,-0.0044109131,0.0022912589,0.0069210858,-0.0011873637,-0.0259590532,0.0903699493,0.012905452,0.0220621879,0.007352843
-0.0110136452,-0.1076549783,-0.0670988573,1.16034708955919E-05,-0.0136453088,-0.0187139074,-0.0121821079,0.0060963995,0.0065997437,0.0008619607,0.0054957265,0.0455311957,0.0053653487,0.0072543134,-0.0402566302
-0.016895933,-0.0487430061,-0.0424301135,1.47467589880703E-05,0.002284144,0.0169303293,0.0181020266,-0.039304896,-0.0023920489,-0.001445984,-0.0438735316,0.0064337704,0.0094242496,-0.0027547249,-0.0635916054
-0.0170798065,-0.063252667,-0.0364871707,1.2054467018183E-05,-0.0250882225,-0.0254981819,0.0095867101,-0.0470611669,-0.0196065084,0.0029004243,-0.021574003,-0.0403221714,0.0002340666,-0.011312061,-0.0731733476
-0.0172466422,0.0244782286,-0.0121954335,0.00000993,-0.0400855297,-0.0453663828,-0.0263622686,-0.0501607756,-0.0529192476,0.001020918,-0.02017167,-0.1495690005,-0.0003939928,-0.0469860281,-0.0648562453
0,0.0315459656,-0.0030360749,2.1307397350688E-05,-0.0349628986,-0.0408688128,-0.0246909227,-0.0454128596,-0.0435135553,0.0001796143,-0.0140227019,-0.1487080097,0.0019922653,0.0192456664,0.0045780724
-0.0351368159,0.074641582,0.0257885996,3.95137890267427E-06,-0.0079161895,-0.0025283338,-0.0601569129,-0.0540609409,-0.059630147,0.0011238279,-0.0274855342,-0.1767930246,-0.0037049145,0.0096641106,0.0828626162
-0.005856136,-0.0687889998,-0.0413233771,1.30445272227088E-05,-0.0233885663,-0.0296820009,-0.0374630269,-0.0363772517,-0.0335288461,-0.0005183545,0,-0.2701596839,-0.0014788524,0.0018488944,-0.0267014072
-0.0349196539,-0.0817105967,-0.0502334953,-1.23966021420263E-06,-0.0315343071,-0.0435701084,-0.0348320238,-0.0124447605,-0.0023351907,0,0.0904930345,-0.2588715298,-0.0091902461,-0.0007462588,0.0678320258
-0.0175902864,0.0262687103,0.0191879276,7.30993504623469E-06,-0.0396858289,-0.0461494238,-0.023784537,-0.0226952864,-0.0087128822,0.0002707563,-0.0226538345,-0.2232667384,0.0104531515,-0.0022122938,-0.0004294259
-0.0292443064,-0.0388326675,-0.0187840434,-1.80430843679922E-06,-0.0345831519,-0.0453064871,-0.0218047625,-0.0103768132,-0.002257263,-3.2946401418322E-19,0.0282325569,0.0314227856,-0.0090117122,-0.0027571086,0.1402922996
-0.0117268576,-0.0379130126,-0.0339265456,4.65005819768458E-06,-0.0521430657,-0.0648081398,0.0002181598,-0.0117511326,-0.0003849241,3.2946401418322E-19,-0.0101114743,-0.0482462086,0.0115989083,-0.0057763502,0.0024112309
-0.0175902864,0.1347189209,0.0550028215,0.000021405,0.1118737623,0.1419769417,0.000039023,-0.0078498782,-0.0003807372,-0.0008825708,3.38701140527094E-17,0.0569232615,0.0029240325,-0.0059603159,-0.0414890712
-0.0175902864,-0.0657217306,-0.0330020843,3.57471794588341E-06,-0.0425868097,-0.0540461398,-0.0157745195,-0.0052402934,-0.0062336483,8.27725210017339E-19,-3.38701140527094E-17,0.0592372616,0,-0.0038877742,-0.0303379865
-0.0058634288,0.0235464573,0.0061247174,1.44135409739162E-05,-0.0447905677,-0.0568428887,0,-0.0034966654,-0.000117305,0.0002374351,3.38701140527094E-17,0.0486440839,0,-0.0071119407,-0.0294102943
-0.0510542169,0.7121958433,0.5726609921,0.0001499657,0.59961506,0.7162169131,0.0929600068,0.0630669783,0.0472211375,0.003890989,0.2528550563,0.2400526553,-0.0088355321,-0.0293696775,0.0559800085
0,-0.102796207,-0.002828355,3.76696215097565E-05,-0.0236294856,-0.0278674245,0.0297770935,0.0344066136,0.0215462645,3.58619500846349E-19,-0.011622929,0.118559452,0.0018205183,0.0215135408,-0.0575795211
0,-0.1053623903,-0.0077902463,3.83121133137769E-05,-0.0314184342,-0.0278126859,-0.0011153896,-0.0176957181,-0.0012621573,-0.0010069343,-0.0499900568,-0.0156636744,0.0098089129,0.0027869199,-0.0162714456
-0.0579844007,-0.0918887281,0.0046998351,1.41352501779803E-05,0.0225055848,0.0269775546,-0.0029067945,-0.0070539046,-0.0012159037,-0.000765897,0.0088462209,-0.1359677603,-0.0001049394,0.0044027464,0.0183405576
-0.0347051597,-0.172425195,-0.0552268383,1.94479680101846E-06,-0.0457165341,-0.0593852688,-0.0073574837,7.65724546118968E-05,-0.0009922436,0,0.0091498826,-0.0238616887,-0.0009262286,0.0024642819,0.0308276665
-0.0785729568,0.2647923271,0.1083482654,-2.88924132813721E-05,0.1116044789,0.1756074503,0.0180683872,-0.0836829124,-0.0816503422,9.95428009058704E-05,-0.0741901754,-0.1423997098,-0.00085731,-0.0146994161,-0.0353960813
-0.0427475141,-0.0673256046,-0.0431306681,1.67483958780898E-05,-0.0050821291,-0.0001405276,-0.0221709426,-0.0760166735,-0.0731327756,-0.0004878218,-0.0181706979,-0.0586156461,0.0023485059,-0.0155845248,0.0446495283
-0.0727155727,-0.0549427727,-0.039519414,-1.28450572403405E-05,-0.0326415313,-0.0458499837,-0.0226620879,-0.0365909041,-0.0193614667,-3.14016208312791E-19,0.0682945535,0.0549091721,-0.0035196687,0.0074211355,0.1140275251
-0.0181788932,-0.1229543671,-0.0741650419,1.09051491695857E-05,-0.0547716758,-0.06950973,-0.047410261,-0.0245476863,-0.0185377878,-0.0004451887,0,0.0766997402,-0.0014865398,0.0054550758,-0.0068715522
-0.006219727,-0.0378149125,-0.0397585517,3.68391117568095E-05,-0.0019719704,0.0136661657,-0.0961074035,-0.0661363007,-0.0598829043,0.0027804398,-0.0484562923,-0.0604836872,0.009057971,0.0062151385,-0.0623711686
-0.0063369224,0.0291908465,-0.0077183112,3.61922064374608E-05,0.0027457945,0.0151288443,0.0117427163,-0.0797855786,-0.0589016037,0.000628368,-0.0318036606,-0.2248739958,0.0003110818,-0.0007983449,-0.0686573739
-0.0514571949,0.0494322813,0.0041395887,8.83413755991464E-06,-0.0107319717,-0.0045902768,0.0067958167,-0.0819588755,-0.0649156387,0.0004380188,-0.0250801231,-0.1513658234,-0.0039653052,-0.0009859668,0.0497815762
-0.0953103914,-0.0452139568,-0.0378863698,-9.0042767880623E-06,0.004428805,-0.0019111921,-0.0445845342,-0.0321550757,-0.0246837359,-0.0004627349,0.1852247225,0.1623981889,-0.005976796,0.000354137,0.0536402125
-0.1055958663,-0.0193108309,-0.018322067,-0.000019131,-0.000852158,-0.0148386429,-0.058604606,0.0226264314,0.0011653208,-0.0014403986,0.106180713,0.4456740041,-0.0171243142,-0.0010629798,0.1120017921
-0.043595679,-0.1002336366,-0.0609231083,-8.53765727173798E-06,-0.0531323006,-0.0659819782,-0.0024329144,0.0098482875,4.89482462238148E-05,-4.16458361022018E-19,-0.0050968572,0.4073890352,-0.0143362117,-0.0043232852,0.0829081044
-0.061546841,-0.0801468582,-0.0457193731,0,0.0013501213,-0.0055360383,0.0355056798,0.0298153817,0.0078736848,-0.0003028855,0.0289690046,0.3064599852,-0.0037573806,-0.0064930034,0.0805396608
-0.0123903509,-0.0987417354,-0.0639493101,1.07900541823763E-05,-0.0331939279,-0.0383602514,-0.0092886565,0.0069188847,0.0058537712,-4.83290409529874E-19,-0.0144093094,0.2242931467,0.0197532429,-0.0134894884,-0.0081852775
-0.0125221631,-0.0421011276,-0.0446556141,1.26307449589396E-05,-0.0337657852,-0.0367702785,-0.0206740495,-0.015939906,-0.0016161386,-0.0014379412,-0.0234976811,0.0416167801,0.0425810904,-0.1154784255,-0.0547578119
-0.0188836898,-0.0065645841,-0.0441809814,9.3514899287964E-06,-0.0290375664,-0.0337620648,0.004983249,-0.020957305,-0.0044064626,0.0047538596,-0.0131666563,-0.0397976239,0.0116302097,0.0032959047,-0.0816395476
-0.1265681004,0.0681128639,-0.0096375672,-1.06714115655523E-05,0.0714587281,0.0944782367,0.0043500399,-0.0243605526,-0.0073114053,0.0041220312,-0.0145736175,0.116530061,-0.0114255042,-0.0032139953,0.0940162972
-0.0128117914,0.0045111457,-0.0258586961,1.26904981874054E-05,-0.03922552,-0.0428655764,-0.0186813499,-0.0396678868,-0.0580662728,-3.0797503890522E-19,-0.0310031296,0.0625117444,0.009155487,-0.0196044542,-0.0187868241
0,0.0085228949,-0.0070223375,0.000021438,-0.0227478603,-0.0216091263,-0.0181960697,-0.0501452605,-0.0593743198,0.0003697842,-0.029707575,-0.0218966399,0.0083360575,0.0701728868,-0.0261143152
-0.0196180556,0.0275316074,0.0110924295,1.09146990058392E-05,-0.0310561202,-0.0346204422,-0.0161002434,-0.0495348276,-0.0514215149,0.000329446,-0.0207248132,-0.0578448368,-0.0008310329,0.0084927334,-0.0058569294
-0.2242063492,0.5241888135,0.3989203942,8.38813852492236E-06,0.395207229,0.4484054758,0.0243603671,0.0623971849,0.0035388051,-0.0007246467,0.3878719715,-0.0423753901,-0.01569582,-0.002238945,0.0384633868
-0.0500886525,-0.0199237338,0.039661725,1.59166038014506E-05,-0.0088789102,-0.0080594346,0.0165573393,0.0306372534,0.0029333696,3.42282301668196E-19,-0.0090290502,-0.1059464145,0.0034338232,-0.0029335761,-0.0529116027
-0.0187832447,-0.1089660411,-0.0186926564,1.84956118231894E-05,-0.0394933603,-0.0501202998,0.0205724655,0.0203182818,0.0092407088,3.42282301668196E-19,0,-0.1239680796,0,-0.0086253192,-0.0099095594
-0.0507637017,-0.1329256049,-0.0362026961,1.50560906158661E-06,-0.0265955884,-0.0259253152,-0.0031380921,-0.0125766943,0.0038877531,-0.0015615218,-0.0276162774,-0.1436484322,0.0078214861,-0.022290195,0.037695826
-0.0064058957,-0.1823967824,-0.0710890123,1.18543978811816E-05,-0.0638058572,-0.0758937469,-0.0296184223,-0.0266946184,0.0008888911,0,-0.0203082538,-0.0549675587,0.0060254069,0.0407665206,-0.0071336678
-0.1508678238,0.2041344876,0.0737106263,4.79764792580947E-06,0.150472299,0.1759064656,-0.0143813273,0.0188739632,0.0038406173,0.0065400949,0.0596662689,0.1616798877,-0.0116594485,-0.0034466942,-0.0083089772
0,-0.0279395602,-0.0352065551,0.000029121,-0.0206432254,-0.0261979391,-0.0059267031,0.0125421224,0.0016337206,0,0,0.0273914573,0,-0.0033075547,-0.068044258
-0.0252457551,-0.141934076,-0.0833984362,7.35607024887911E-06,-0.0324100299,-0.0388252415,-0.0117144191,0.0005102378,0.002516692,-0.0007863787,-0.011092341,0.065563059,0.0037710736,-0.0089056088,0.0017692178
-0.0745382586,-0.0494829944,-0.0520564194,-1.4179156960213E-05,-0.0359117943,-0.0545815707,0.0295319482,0.0316704519,0.0182333956,0.0001840256,0.0375452827,0.2132325305,-0.0136245241,-6.30622488329882E-05,0.0581951141
-0.0495614035,0.0100638407,-0.0218683555,0.000001986,-0.0222563509,-0.0297878768,0.0050540498,0.0261933586,0.048438438,0.0006719068,0.003956558,0.1864821156,-0.0037049145,0.0096689318,0.0275809234
-0.0552477184,0.1090829618,0.0305401074,5.60266896673025E-06,-0.0002682928,-0.0059455011,0.0304277429,0.0354806395,0.041952602,0.0005221638,0.012529478,0.0508832848,-0.0002797829,0.0146563552,-0.0276512759
-0.0061466493,0.0260646939,0.0027903981,2.48358720267119E-05,-0.0508280358,-0.0637869326,0.0124989115,0.0209413847,0.0242447174,0,-0.0045254163,0.0548056971,0.0029330573,0.0058414745,0.0354131352
-0.0733766234,0.0002657815,0.0055685218,-1.38837469070474E-06,0.0213996574,0.0238246769,-0.0049161102,0.0241526907,0.0422318724,-0.0011232038,0.0075699457,0.0616523298,-0.0037130571,0.0062496324,0.0554597523
-0.0663995726,0.1293664114,0.0890318237,1.37875022079063E-05,0.045934757,0.0496695096,0.0330658759,0.0415341628,0.0503824032,0.0020050518,0.0128810093,0.0700256025,0.0086252752,0.0008038525,-0.0461740986
-0.0717005076,0.0071797683,0.0171923291,-3.73986827456676E-06,0.0020869257,-0.0036168867,0.0362558723,0.0477489033,0.0523378365,0,0.0060186619,0.1241213644,-0.0127099149,0.0003110666,0.0224552773
-0.0060596311,-0.1146562222,-0.0449205706,1.84756906754722E-05,-0.0207245531,-0.017974152,0.0015877773,0.0039497919,0.0005507623,-5.70159033542628E-19,-0.0374641154,0.0027311883,0.0387163561,-0.0011286377,-0.0587233046
-0.0304549375,-0.1328205438,-0.0577587997,4.87488466477126E-06,-0.0313537919,-0.0368166571,-0.0059626277,-0.0074071587,-0.000535906,-0.001557786,-0.0150194213,-0.0175183572,0.0067041309,-0.0014967484,0.0326691577
-0.0183441558,-0.1404393459,-0.0687851378,7.77306725833887E-06,-0.031821167,-0.0381468817,0,-0.0124828634,-0.0001481154,-0.0006073496,-0.0126780054,-0.0630690202,0.0156682028,-0.0039104626,-0.0342485559
-0.0898536896,0.0670276968,-0.002514475,-0.000023803,-0.0004812764,-0.0131070493,0.0111109066,0.0319516355,0.001528109,0.0046691501,0.0526187925,-0.0047029462,-0.0201123928,-0.0035508014,0.0855670703
0,0.1980603588,0.045340561,4.43966401803441E-05,0.0532005439,0.0798838178,-0.0226818194,-0.0138779517,-0.001695379,0.0013403323,-0.0386711375,-0.1134104005,0.0419516072,-0.0126849735,-0.123800198
-0.0562002653,-0.0098531805,-0.0242124913,1.23973710325517E-05,0.0721439321,0.1084117659,0.0168883297,-0.0544625699,-0.0138228434,-0.0014507446,-0.0417576717,-0.1227711821,-0.0005028098,-0.0693889964,0.0071379756
-0.0190107672,-0.0457283572,-0.0321497126,0.000016712,-0.0043954514,0.003436659,0.0133787461,-0.0645251509,-0.0247712756,0.0009231636,-0.0255054466,-0.1596273097,0.0047821586,0.0210246113,-0.0335258872
-0.0517399267,0.023783207,0.0149543844,1.14875083395028E-05,0.0049324746,0.0190498868,0.010406679,-0.0819332136,-0.0443790463,0.0019347187,-0.0324052211,-0.1797335573,-0.0018524572,0.009933747,0.0068680351
-0.1594963866,-0.0612377446,-0.0198186062,-1.98161758417519E-05,0.0164994753,0.0123290295,-0.0773144683,-0.0294105992,-0.0386167691,0.0002597782,0.0928377185,-0.1156764992,-0.0073270243,0.007682243,0.0765820941
0,-0.0355324677,-0.0166280605,2.23225986876903E-05,-0.0156514236,-0.0075262728,-0.0690776118,-0.0588862595,-0.0538381444,-0.0003834507,-0.0314482948,-0.2389517471,0.006820735,0.003203356,-0.0091753456
-0.0260488704,-0.1125796917,-0.0584891248,2.71611417393764E-06,-0.0548897531,-0.0696595798,-0.0469676984,-0.039657238,-0.0315652426,0.0002301499,0,-0.1340602311,-0.002268315,0.0007225745,0.0370520066
-0.0517399267,-0.1083687932,-0.0617842255,-0.000002935,-0.0353319858,-0.0487516131,-0.0332224489,-0.0133357078,-0.0074638683,-0.0006829594,0.043076997,0.0605362238,-0.0123726982,-0.0010204919,0.0730893266
-0.0334398674,0.1492027915,0.0300732227,2.15928969618254E-05,0.0562744446,0.0948000568,0.0257252434,-0.0728157843,-0.0286711767,0.001581852,-0.0516992658,0.0089320494,0.0252476238,-0.0013118505,-0.0461045455
-0.0212087087,0.1655940982,0.055304525,3.26551231120185E-05,0.0906285827,0.156638489,0.0374965179,-0.151616477,-0.1721430245,0.0006096946,-0.0567191738,-0.3025775796,0.0030233052,0.0023896483,-0.2009388519
-0.0563872255,0.0037631687,-0.0015538357,7.52322463412053E-06,-0.0082553044,-0.0122850788,-0.0160306184,-0.0982344489,-0.0931958727,2.50713237518089E-05,0.0290308142,-0.0293341615,-0.0026361511,0.0006815196,0.0960895213
-0.0070589705,-0.0882376584,-0.0389808723,1.37785365896034E-05,-0.0537386118,-0.0673796599,-0.0543619796,-0.0694251688,-0.0693703664,0,-0.0022261356,-0.0485690808,0.0005414875,0.0020687292,-0.0279895282
-0.0558852621,0.04248778,0.0439843491,1.99209246978181E-06,-0.0219129748,-0.0339024777,-0.1316945699,-0.0268945724,-0.0305906863,-0.000622633,0.1092208574,0.1141701253,-0.0041657915,0.0027522174,0.0102222081
-0.0208641064,-0.0575444791,-0.0142880412,1.27636061563515E-05,-0.027594137,-0.0375870312,-0.1083794449,-0.009425031,-0.0092483663,-0.0008184749,0.0254952087,0.2080643477,-0.0089134468,0.000277783,0.0047283821
-0.2498836127,0.2538905165,0.1560183779,-2.49941426071444E-05,0.1724058701,0.1734085829,0.1663306024,0.1055257785,0.0953805867,0.0001460788,0.1550094998,0.2859664604,-0.0220565908,-0.0067678698,0.300202236
-0.026713948,-0.0201677502,0.0078088768,2.01896616985838E-05,-0.0102002121,-0.0035590914,0.0388530316,0.0381231267,0.0099330625,0,-0.0196838062,0.2085637886,0.0295972144,-0.0095101177,-0.0171930202
-0.1235612339,-0.0701901365,-0.0184043812,-2.54808555247471E-05,-0.0267741758,-0.0492130319,0.056533985,0.0784132422,0.0446463523,0,0.0250137668,0.2720362052,-0.0247680393,-0.0332180073,0.0943410334
0,0.4017646561,0.2900862387,0.0001373383,0.1412751516,0.1760141362,0.0250068449,0.0598660593,0.0371461997,0.0020842915,0.0029474392,-0.0021071772,0.1165295731,0.0249714002,-0.1187521708
-0.0193228454,-0.1209898414,-0.0323556037,2.41848392495058E-05,-0.0152502864,-0.0226104182,-0.0277703012,0.0504377452,0.035089731,8.21077408962692E-19,0.0042422498,0.1260162808,-0.0012023361,0.0069195852,-0.0167601037
-0.0263035382,-0.1450035391,-0.0560975599,1.62861897988866E-05,-0.0094768653,0.0005945183,0,-0.0073062728,1.80883500351171E-05,-0.0010085562,-0.0323671721,0.0422082326,0.0220910425,-0.0030121908,-0.1213864019
-0.0850115741,-0.1507116117,-0.0614042633,-2.73055967981426E-06,-0.0236448534,-0.0332543768,-0.0201167369,0.0059749219,0.0022656934,-0.0005430831,0.0088753763,0.0225300284,-0.0003825727,-0.0017053498,0.0763826949
-0.0578103683,-0.152531321,-0.0644395248,-1.18594907654421E-06,-0.026578594,-0.044030373,0.0173713402,0.0392117545,0.0049886175,0.0008145561,0.0235838985,0.067415923,-0.0063173541,-0.0040414209,-0.0200094434
-0.0065484469,-0.0609001196,-0.0707161664,1.56218837364942E-05,-0.0295780371,-0.0263028093,-0.0033701807,-0.0117228855,0.0004645834,-0.000747275,-0.0311721816,0.0141029191,0.0041187613,-0.006894077,0.0426653643
-0.0391274238,-0.0950505536,-0.0875492213,-1.09985858953279E-06,-0.0553653704,-0.0725245075,-0.0155998893,0.0002616467,0.0011764747,-0.0004075577,0.0076520179,0.0096846185,-0.0087843833,-0.013238645,0.0654117862
-0.0336309524,0.05885859,-0.0425344163,0.000015644,0.0393908571,0.0708738804,0.026243237,-0.0591687803,-0.0064847793,-0.0002625561,-0.0459135624,-0.1765417021,0.0209408209,-0.0336406811,-0.0360877635
-0.0208641064,0.1215639899,-0.0163539684,0.000023878,0.0252049831,0.0539502197,0.0385429719,-0.1025248498,-0.0452923523,0.0026639329,-0.0407762493,-0.1685276336,0.0025241163,0.0951569675,-0.0979049593
-0.0553921569,-0.1213515697,-0.0885048004,1.59731261022309E-06,-0.0257394145,-0.0352322927,-0.0493548375,-0.0612497414,-0.063395328,9.63381164729129E-05,0.0207988166,-0.2706476089,-0.0028851131,0.0137772211,-0.0582898749
-0.0555555556,-0.0298573852,-0.0266241289,2.54564769360636E-06,-0.0217476034,-0.0258682443,-0.0442952888,-0.0468719651,-0.04447058,0.000106703,-0.0050560219,-0.155230225,-0.0006933173,0.003888146,0.107650497
-0.0883237133,-0.0698831315,-0.0339266485,-1.00207142618771E-05,-0.0264924511,-0.0461940056,-0.0919408344,0.0108855914,-0.0007654673,-0.0009079421,0.0981401068,-0.0484529553,-0.0107744961,0.001903907,0.0947154581
-0.0875655699,-0.0474561682,-0.0287188197,-4.11462363568872E-06,-0.0092878411,-0.0169604454,-0.0034761225,0.0241665526,0.0002181711,-0.0020332579,0.0177748449,0.3445695369,-0.0237232574,-0.0011788319,0.1022537306
-0.0802556818,0.0923139789,0.0157843551,-9.84105199542907E-06,-0.0254284912,-0.0364059119,0.0344915482,0.0300890583,0.0252161663,0.0053925068,0.0127219892,0.3029659855,-0.0161428416,-0.0061419304,0.1168452328
-0.0265632346,0.1221373814,0.0552998677,1.55347241829342E-05,0.002082715,-0.0017090027,0.0281308968,0.0339290183,0.0292486449,0.0101876759,0.0112945347,0.1289036413,0.0620741577,-0.0124184958,-0.0380949411
-0.0530516432,0.0167151096,0.009435867,5.98681348655229E-06,0.011039907,0.0131253316,-0.0095959849,0.0252670882,0.0269028448,-0.0005544796,0.0022110875,0.127607852,0.0051328502,-0.0716105288,0.0013911822
-0.0067261905,-0.0441721432,-0.0196120301,1.38707900884687E-05,-0.02346609,-0.0214273895,-0.0096795692,-0.0108916709,-0.0018131661,-0.0007902303,-0.034275902,-0.0230823797,0.0324892499,0.009199187,-0.0858706888
-0.0068634597,-0.0366964767,-0.0084333841,1.53898987707728E-05,0.0091876524,0.0244384513,0.0241859459,-0.0460764154,-0.0111659787,8.64042447551682E-05,-0.0407680046,-0.0239557495,0.0183374741,-0.0018506388,-0.0896655441
-0.0875655699,-0.0683423568,-0.0217050939,-6.10647024150113E-06,-0.0117055419,-0.0260072943,-0.0043542625,0.0053548092,-0.0005687724,-7.90169440448469E-19,0.0740044355,0.0891152798,-0.0117322291,-0.0057646971,0.0374528688
-0.0270983213,-0.1293434873,-0.0679760962,3.29408139255724E-06,-0.0289839123,-0.033458019,-0.019059075,-0.0075975064,-0.0041657301,-0.0004657532,-0.0120145499,0.0345308985,0.005414875,-0.0126459247,6.78617380819881E-05
-0.0068435078,0.0122237069,-0.0142386093,1.19370686631137E-05,-0.0349744171,-0.0385849083,-0.0360242435,-0.0246342331,-0.012146021,0.001776947,-0.02178331,-0.0106752781,0.0070393375,-0.1132541577,-0.0431867283
-0.027294686,-0.0257981739,-0.0345854251,1.2919258457364E-06,-0.046828434,-0.0610379797,-0.0163039696,-0.0108793731,-0.0036358283,0.000249325,0.012095355,-0.0470374881,-0.0049773093,0.005325413,0.0335156124
-0.2444216758,0.7754100549,0.552354011,-4.3526325642839E-05,0.2968758921,0.3198847656,0.135844009,0.1108263025,0.0498492811,0.0026626816,0.1087653347,-0.0358367995,-0.0204603581,-0.013556428,0.2328135655
-0.0900500911,-0.0270926346,0.0386977234,-3.32534695145237E-06,0.0023134195,0.0029359183,0.0608312194,0.0725086877,0.0312441094,0,0,-0.0624323806,0,-0.1113297572,-0.0114696472
-0.0257990868,-0.1218453513,-0.0187191155,1.59126810796821E-05,-0.0285217713,-0.0346120913,0.0323948284,0.0422954068,0.026954421,4.49021633566118E-19,-0.0054555756,-0.0187021454,0.0031996989,0.0217177902,-0.0100266284
-0.0193758573,-0.1783414051,-0.0594679508,8.15155432354403E-06,-0.0524767993,-0.0658457769,-0.0025354215,0.0252882986,0.0319130112,0,-0.0033207638,-0.0105066218,0.0014665286,0.0112237088,0.0102722993
-0.1318333333,-0.0055685791,0.0806276815,-2.4657824949053E-05,0.0388573944,0.0307267159,-0.0202453648,0.0733665944,0.0766843813,0.0003983696,0.02067733,0.155220541,-0.0219410734,0.0069434463,0.0393071493
-0.0064321494,-0.0758710133,-0.0443061367,2.27531726961943E-05,-0.017282875,-0.0073623143,0,0.0004084562,1.44557153899395E-05,3.79921600272878E-19,-0.0386124167,0.0866939136,0.1322021916,-0.0032190478,-0.0784404726
-0.0920623836,-0.0695331624,-0.053226173,2.25394233814294E-06,0.037768469,0.062733983,0.0118639519,-0.0422989479,-0.0056167864,-0.0021510258,-0.0320860769,-0.026695993,0.0051228447,-0.0042866254,-0.0202872205
