"low","close","close_lastclose_ratio","volume_ma5_ratio","ad_ratio","obv_ratio","natr5_ratio","adosc5_ratio","dmi5_ratio","adx5_ratio","apo5_ratio","macd5_ratio","macdsignal5_ratio","dx5_ratio","ppo5_ratio"
0.5871670702,0.6050119332,0.1168966415,-0.0952884196,0.0343786204,0.0279541843,0.1281149239,6.67512093645813E-05,-0.0025741238,-0.3225860132,0.0022857143,-0.0007228742,-7.45947630403818E-06,-0.0025741238,0.0021901446
0.5920096852,0.5918854415,-0.2117742904,-0.1541149619,0.0078953986,-0.0180622554,0.0373818138,-8.51084565161323E-06,1.65813471385702E-17,-0.3213906584,-0.0017673736,-0.0023827803,-4.5985152227246E-05,1.65813471385702E-17,-0.0018086835
0.5998789346,0.6062052506,0.2361500701,-0.1385188391,0.0177424978,0.0153958713,-0.0545084937,1.28336419126237E-05,0.0699137168,-0.1204525237,-0.002500605,-0.0001514942,-3.35146728348573E-05,0.0699137168,-0.0025413545
0.6162227603,0.6145584726,0.1345001712,0.0685218789,0.0222855532,0.0281407327,-0.1065784505,5.22395065763561E-05,0.0014931151,0.0220718662,-0.0047547815,0.0006854637,-1.1522317656275E-05,0.0014931151,-0.0047749287
0.6101694915,0.6145584726,0,-0.0755788211,0.0262249393,0,-0.0552889555,9.31519193576833E-05,-0.0013262525,-0.1554397807,-0.0016006403,-0.0001720662,-1.00673232698654E-05,-0.0013262525,-0.0016553079
0.6210653753,0.6217183771,0.1137188687,-0.0290855859,0.0212403993,0.0175165256,-0.0866235836,0.000077618,0.0022300857,0.0227894221,-0.0040341718,0.0004288988,0.00000117,0.0022300857,-0.0040720611
0.6138014528,0.6050119332,-0.2622882417,-0.0933224287,-0.0207057721,-0.0133594329,0.1376139686,-0.0001645154,-0.0017723283,-0.2133963835,0.0039246468,-0.0026126067,-4.63244075715155E-05,-0.0017723283,0.0038754615
0.6113801453,0.6109785203,0.0962610411,-0.1343754625,0.0067047778,0.0107442176,-0.073748652,-0.0001512858,-0.0017312812,-0.2821165698,0.0008503401,-0.0013785999,-5.12216003494373E-05,-0.0017312812,0.0008360712
0.6101694915,0.6038186158,-0.1143851902,-0.0604222397,-0.0090248495,-0.0115792335,-0.0738753801,-0.000244389,-0.0024865193,-0.3241554612,-0.0013082156,-0.0031196231,-7.84283462174296E-05,-0.0024865193,-0.0012802289
0.5938256659,0.5912887828,-0.2025476886,0.1956848296,-0.00486779,-0.0239007336,0.0719678144,-0.0002897624,0.4507806787,0.3781074357,-0.0100540216,-0.0078947423,-0.0001459888,0.4507806787,-0.0100127406
0.5817191283,0.5799522673,-0.1871407888,0.2083556529,-0.0135309756,-0.0278027945,0.0663515989,-0.0004219161,0.0010609802,0.4755711566,-1,-0.1120998562,-0.0002942987,0.0010609802,-1
0.5762711864,0.5745823389,-0.0903784219,-0.0359390814,-0.0011094705,-0.0163777608,-0.0235740472,-0.0004261949,0.0002692945,0.3581535221,0.0076793604,0.0066986221,-0.0012397805,0.0002692945,0.007699122
0.5750605327,0.5799522673,0.09122308,0.0156109092,0.0207708848,0.0212318438,-0.0056804817,-1.73219420116393E-05,-3.0179311634859E-19,0.2350960376,0.0036014406,0.0003149825,0.000350415,-3.0179311634859E-19,0.0036469062
0.5895883777,0.5906921241,0.1807568438,-0.0478084638,0.0096677714,0.0187590661,-0.0232594911,8.82338320630903E-05,-0.0022444571,-0.2528024997,0.0001774623,-0.0026972444,2.6832793210314E-05,-0.0022444571,0.0002180515
0.5841404358,0.576372315,-0.236627141,-0.1207815952,-0.0182340506,-0.0127833485,0.0217326315,-0.0003844675,0.0037636226,-0.1135941333,-0.0006105006,0.0018995929,5.24234325894778E-05,0.0037636226,-0.000546524
0.5823244552,0.5841288783,0.1313574579,-0.0632976184,0.0211126156,0.0135870504,-0.0858572097,0.0001490002,0.0005191012,-0.0525662567,-0.0035714286,-0.0016945173,-8.17687688009761E-06,0.0005191012,-0.0035147145
0.5762711864,0.5680190931,-0.269196607,-0.0132819414,-0.0243237739,-0.0157574065,0.0506908811,-0.0005697264,0.0013701187,0.1036130195,-0.0028542886,0.0035720187,5.68928918866015E-05,0.0013701187,-0.0027964055
0.5696125908,0.5668257757,-0.0205060285,0.050878227,0.0035119188,-0.0180612062,-0.0720813766,-0.0004640685,0.0007872205,0.1985721801,-0.0029720626,0.0011299856,5.38946918165822E-05,0.0007872205,-0.0029052259
0.5720338983,0.5668257757,0,0.0315734956,-0.002368807,0,-0.1082013701,-0.0005807656,0,0.1416752152,0.0025160749,2.62026249995263E-05,2.89041118533191E-05,0,0.0025868816
0.5690072639,0.5686157518,0.0308237986,-0.0096153757,0.0072398697,0.0155778665,-0.0107811518,7.72561192014676E-06,0.0002952533,0.1524925129,-0.0013455932,-0.0008657803,-1.01960570494686E-06,0.0002952533,-0.0013053386
0.5569007264,0.5650357995,-0.0614535335,-0.0384906162,0.0102310988,-0.0143753431,0.1711356761,0.000779266,0.0006981129,0.227438437,0.005037458,-0.0002384809,-4.86918263618012E-06,0.0006981129,0.0050562944
0.544188862,0.5417661098,-0.4019787889,0.322665781,-0.0384175592,-0.0399764994,0.2607369116,-0.0019659774,0.0002886565,0.2129091285,0.0028536838,0.0047317732,8.01831169804966E-05,0.0002886565,0.0029167739
0.534503632,0.5369928401,-0.0859988508,0.0687682581,0.0073350745,-0.0274159639,0.0112321592,0.0021080412,0.0001231399,0.1729807163,0.0018921476,0.0018542287,8.16307571397181E-05,0.0001231399,0.0019757588
0.5357142857,0.5304295943,-0.1192995169,0.0201865371,-0.0173971383,-0.0263885852,-0.0869501137,0.0017095929,-4.27421047496113E-19,0.1251612012,0.0011971269,0.0011162775,6.56447421222847E-05,-4.27421047496113E-19,0.0013143101
0.5302663438,0.526849642,-0.0658776349,-0.1235564891,0.0019556471,-0.0164863433,-0.0966307762,0.0002765635,6.41833630695075E-05,0.1032175357,0.0029081633,0.000407941,4.25371369143484E-05,6.41833630695075E-05,0.0030126763
0.5205811138,0.5137231504,-0.2431926732,-0.0443653825,-0.0328109267,-0.0237395695,0.0225695916,0.001016367,8.21461778836528E-05,0.0902545833,0.0021440483,0.0010505865,0.000044617,8.21461778836528E-05,0.00229313
0.5205811138,0.5155131265,0.0340099985,-0.112873888,-0.0109033103,0.0150641992,-0.0767679646,0.0004315518,8.09467649315419E-19,0.0684314239,0,-0.0001725902,2.04007009827386E-05,8.09467649315419E-19,9.82192946751551E-05
0.5278450363,0.5280429594,0.2372433575,0.0318341984,0,0.0228492037,0.0899601471,9.16225774230297E-05,-0.0021342843,-0.2539644095,-0.0011483693,-0.0017911189,-2.29047475488355E-05,-0.0021342843,-0.001078826
0.5357142857,0.5471360382,0.3529353967,0.2022339236,0.0027454102,0.0355491611,0.2674543881,-7.95030838940081E-05,0.0034518976,-0.1269935016,-0.0032904466,-0.0040225265,-7.98126077268776E-05,0.0034518976,-0.0032517625
0.5484261501,0.5471360382,0,-0.1276134023,-0.0065019434,0,-0.0032961262,-4.90086037865197E-05,9.08081898159545E-19,-0.1101374236,-0.0056749973,-0.0046615354,-0.000111035,9.08081898159545E-19,-0.0056336869
0.5453995157,0.5489260143,0.031933052,-0.1704731268,0.0104628551,0.0101276195,-0.0582270677,-0.0002652419,-0.000684201,-0.1547110542,-0.0178264077,-0.0069917038,-0.0001423744,-0.000684201,-0.0177764166
0.5338983051,0.5393794749,-0.1697542533,-0.0022857501,0.0050747133,-0.0203422007,0.0765068148,-0.000353404,-0.0023122755,-0.3033949531,0.0138248848,0.0043949518,-0.0001271139,-0.0023122755,0.0137790505
0.5411622276,0.5363961814,-0.0539871104,-0.1199009751,-0.0115563574,-0.0122677475,-0.0363299217,-8.54483087493148E-05,-5.15857969263785E-18,-0.2979218671,0.0020268381,0.0063973354,-8.49442059171971E-05,-5.15857969263785E-18,0.0020199114
0.5363196126,0.5411694511,0.0868597959,0.0445316759,0.0092735821,0.0166014026,-0.0029949696,-0.0003589085,0.0097364794,-0.1584955942,-0.0022157434,-0.0034023318,-0.0001003917,0.0097364794,-0.0022226691
0.544188862,0.5453460621,0.0753319592,0.0614164447,0.0122535401,0.0181766154,-0.0704536423,-0.0007280682,-0.0011205624,-0.2196089993,-0.0027558469,-0.0106927789,-0.0001711302,-0.0011205624,-0.0027701601
0.5532687651,0.5465393795,0.0213585767,-0.1605946617,-0.0090128376,0.0082912207,-0.1136413024,-0.0003162334,-0.0008357113,-0.2422415239,-0.0064285714,0.0308468917,-0.0003025566,-0.0008357113,-0.0064251486
0.5544794189,0.5465393795,0,-0.0812264367,-0.0158652281,0,-0.1083030597,0.0008949838,0.0009507924,-0.1915065692,-0.0077220077,0.0031334527,-0.0011249368,0.0009507924,-0.007704559
0.5520581114,0.5542959427,0.1385276248,-0.0723604154,0.0159426895,0.0100252806,-0.065143971,-0.0005393655,-0.0016616848,-0.2701837937,0.0181405896,0.0090817163,0.0008812134,-0.0016616848,0.0179304894
0.5544794189,0.5483293556,-0.1050685637,0.0542821748,-0.0125464163,-0.0138766248,-0.0615907189,0.0003813,-0.0025173591,-0.3241222578,0.0089795918,-0.0012304529,0.000115083,-0.0025173591,0.0089386867
0.5556900726,0.5501193317,0.0318635568,-0.0487672055,-0.0077782892,0.0088239675,-0.024132245,0.0005326047,0.3235424098,0.1852059827,0.0023881893,-0.0002107905,4.80098946553183E-05,0.3235424098,0.0023715661
0.5405569007,0.5381861575,-0.2117325285,0.0245281175,0.0071303165,-0.0116232065,0.1232724415,-0.000185898,0.0025619812,0.5790448236,-0.0017593244,-0.0080959309,-0.0001436953,0.0025619812,-0.0017355445
0.5381355932,0.5405727924,0.0432854526,0.1400812945,0.0058333563,0.0171611875,0.0573860911,-0.0004964805,-0.0019935631,-0.1623296535,-0.0046768707,-0.0555298251,-0.0002367688,-0.0019935631,-0.0046589489
0.5399515738,0.5441527446,0.0646415203,0.0502781693,0.0060305839,0.0151942548,0.0757030942,-0.0009423489,-0.0010665814,-0.2180428073,-0.0184458399,-0.0026686714,-0.0003037671,-0.0010665814,-0.0183587288
0.5411622276,0.5357995227,-0.14983791,-0.0119359913,-0.0140722581,-0.0125915631,0.0360506907,0.0013278883,1.4976724437025E-18,-0.2012330825,0.0160349854,0.0233592716,-0.0028694877,1.4976724437025E-18,0.0159951534
0.5387409201,0.5322195704,-0.0652173913,-0.1054448099,-0.0093976426,-0.00926389,-0.1094660871,0.0012782034,5.98986487454626E-05,-0.1802875729,0.00718065,0.0058810026,0.0005529666,5.98986487454626E-05,0.0071930844
0.5284503632,0.5232696897,-0.1641401833,0.0156917679,-0.00880137,-0.0143216623,-0.0132858191,0.0007828947,0.0149768885,0.7740021575,0.0012200532,0.0058038998,0.000331909,0.0149768885,0.0012639689
0.5296610169,0.5262529833,0.0556491993,-0.0484592723,0.0129351879,0.010782651,-0.1347362435,-0.0002891709,4.39786204289238E-19,0.4204436556,0.0013869626,0.0004896192,0.0001215701,4.39786204289238E-19,0.0014247112
0.5278450363,0.5262529833,0,0.0716152654,0.0101552138,0,-0.0533774157,-0.0007543665,4.39786204289238E-19,0.2676296067,0.0011337868,-0.0002656059,4.88886344934483E-05,4.39786204289238E-19,0.001188169
0.5254237288,0.522673031,-0.0664004732,0.2366279617,0.0233788425,-0.0245576543,-0.0383023216,-0.0030794477,0.0005364903,0.2877278499,7.84929356357928E-05,0.0003606628,0.000033572,0.0005364903,0.0001273777
0.49031477,0.4868735084,-0.6685527099,0.4466962828,-0.0672638088,-0.0531712032,0.7052289105,-0.0045182301,0.0018323282,0.5581089468,0.0035831126,0.009538228,0.000210077,0.0018323282,0.0037330479
0.4866828087,0.4892601432,0.0478473998,-0.0716068614,0.014429867,0.0199201362,-0.042379781,0.0005135943,3.41528507940694E-05,0.341506652,0.0018448057,0.0016301093,0.0001261237,3.41528507940694E-05,0.0019495731
0.49031477,0.4850835322,-0.0833244963,-0.1310189423,-0.0168725369,-0.0164017978,-0.0625977697,0.0006702711,-0.0001000559,0.2051243682,0.0021970511,0.0006856184,7.37766440589507E-05,-0.0001000559,0.0023205745
0.4897094431,0.4898568019,0.096047917,-0.1370144224,0.0085939346,0.0161484316,-0.0618596224,-3.17217902990658E-05,1.02635415024188E-05,0.1476653475,0.00124538,-0.0006555568,2.25248883565732E-05,1.02635415024188E-05,0.001361266
0.4927360775,0.4886634845,-0.0237780014,-0.2155165491,-0.0024184349,-0.0090940611,-0.0957168067,-5.32540787599391E-05,0,0.1083594515,0.0012531328,-0.0007745455,-2.2696558380668E-06,0,0.0013540819
0.4866828087,0.4809069212,-0.1549344375,0.0659977364,-0.0223561427,-0.0191200957,-0.0412032849,0.0004127685,0.0001167616,0.0993441088,-0.0021045918,-4.69587973965621E-05,-2.2037552549187E-06,0.0001167616,-0.002013518
0.4891041162,0.4874701671,0.1332128601,-0.0981286126,0.006382911,0.0103447561,-0.06136504,-3.32050572032324E-05,-0.0003343426,0.0240847352,-0.0021693717,-0.0013401734,-2.51335272829015E-05,-0.0003343426,-0.0021030148
0.4915254237,0.5023866348,0.2986802193,0.2775348995,0.012114455,0.0302290271,0.2830939366,-0.0003406795,-0.0017102543,-0.20493642,-0.005,-0.0035310016,-7.27397565786553E-05,-0.0017102543,-0.0049546095
0.5,0.4982100239,-0.0811473717,-0.0712172074,-0.0074688,-0.0130372279,0.0379236145,-0.0001466728,0,-0.187406462,-0.0075030012,-0.0027755492,-8.61172901057085E-05,0,-0.0074570179
0.5024213075,0.5047732697,0.1285863056,0.0804605278,0.0025221125,0.0235679777,0.0250357692,-0.0002489092,0.0008701539,-0.1172945968,-0.0317460317,-0.005141256,-0.0001186942,0.0008701539,-0.0316943518
0.4939467312,0.4988066826,-0.1153767088,-0.0413241247,0.0088461072,-0.0164736252,0.0426608196,-0.0005437249,-0.0026365668,-0.3266484209,0.007160759,-0.0021217283,-0.0001156059,-0.0026365668,0.0070895737
0.5036319613,0.5208830549,0.432000208,0.186793971,0.0286389769,0.0364754601,0.1615128162,-0.0020277973,1,0.0556229109,0.0062066064,-0.0287789863,-0.0002805879,1,0.0060769603
0.5139225182,0.5137231504,-0.1341700284,0.1648700245,-0.0242538964,-0.0367698918,0.0684329278,-0.0005465434,0.0001169125,0.0594062461,-0.0006541078,0.002453803,-0.0007663419,0.0001169125,-0.0007060669
0.5121065375,0.5101431981,-0.068019997,-0.1387217884,-0.0045887288,-0.015810016,-0.0668592741,-0.0016345849,-0.0003982374,-0.0103249376,0.0004193458,-0.0009014032,0.0003948074,-0.0003982374,0.000374756
0.5115012107,0.5232696897,0.2511568777,-0.0348527027,0.0195295809,0.0233821114,0.038559406,-0.0438997196,0.0009775756,0.1095960306,0.0002685285,0.0047654608,0.0002670371,0.0009775756,0.0001958243
0.5266343826,0.5238663484,0.0111298399,-0.1338580145,0,0.0160539997,-0.1094935832,0.0007604198,-3.13037827946594E-19,0.0821761563,0.0007849294,0.0013211455,0.0001326596,-3.13037827946594E-19,0.000689234
0.5084745763,0.5053699284,-0.3446320689,-0.0145825376,-0.0222552714,-0.0217899957,0.0991536297,-0.00129523,-0.0023593156,-0.2851930644,-0.0049805637,-0.0044656511,-5.17691217679143E-05,-0.0023593156,-0.0049784471
0.5108958838,0.5101431981,0.0921923926,-0.1340651745,-0.0042495273,0.0109881733,-0.0288208526,-0.0070807569,1.08337503046642E-18,-0.2762783243,-0.0029663028,-0.0031474006,-7.90878731393915E-05,1.08337503046642E-18,-0.0029651143
0.5181598063,0.5149164678,0.0913297737,-0.1731429933,-0.0016622668,0.0082662063,-0.1030488233,0.0011631962,-1.80562505077737E-18,-0.2658891656,-0.0020073603,0.0006731162,-5.24490659551467E-05,-1.80562505077737E-18,-0.0020257562
0.5121065375,0.5065632458,-0.1583455086,0.041332233,-0.021130986,-0.0163798504,0.0277362169,0.0017688134,0.008099516,-0.0289508576,-0.0122865473,-0.0065179905,-0.0001254509,0.008099516,-0.0122355733
0.5024213075,0.5,-0.126465919,-0.0972782243,-0.0031790798,-0.0097968196,-0.0503033551,0.0004556352,0.0022010321,0.2291976615,0.0836734694,-0.0364327268,-0.0002877578,0.0022010321,0.0833095058
0.5006053269,0.5005966587,0.0116478157,-0.0274401053,0,0.0103196427,-0.0244565268,9.94662298442305E-05,0.000184541,0.19489779,-0.0019964508,0.0049916149,-0.001010216,0.000184541,-0.0019558261
0.5072639225,0.5005966587,0,-0.0563282477,-0.0131053309,0,-0.0657084482,0.0002650353,-0.000930575,-0.0248318939,0.00137893,0.0012009005,0.0004436188,-0.000930575,0.0014030075
0.5078692494,0.5274463007,0.5235269731,0.5278425719,0.0158654902,0.0448944396,0.335980672,-0.0002812044,0.0013502329,0.1366327708,-0.0015792031,-0.0144998704,-0.0003456074,0.0013502329,-0.0016018142
0.5254237288,0.5256563246,-0.033125123,0.0370184852,-0.006385431,-0.0207964644,-0.0120437697,-0.000124116,0,0.1008871217,-0.0086231676,0.0094537801,-0.0043032805,0,-0.0085886348
0.5248184019,0.5220763723,-0.0664758427,-0.0790318303,-0.0114675371,-0.0156422413,-0.0238482966,0.0001389059,-0.0001337108,0.0556360721,-0.0714285714,0.0006060712,0.0002809875,-0.0001337108,-0.0711577848
0.5296610169,0.5375894988,0.2900372671,-0.0544979169,0.016018608,0.0184649753,-0.0240519425,-0.0004089647,0.0006169322,0.1294306606,0.0108225108,0.0051507338,0.0002481145,0.0006169322,0.010647127
0.5405569007,0.5572792363,0.357501327,0.0700875847,0.0420577996,0.0313221643,0.0337516989,-0.0018013647,0.0006815952,0.205027521,0.0083283313,0.0054808515,0.0002464538,0.0006815952,0.008126733
0.5411622276,0.5548926014,-0.0418024393,0.0661399651,0.0214810168,-0.0266316196,0.0763607803,0.0087144165,5.47194176551257E-05,0.1555545904,0.0010328018,0.0009899663,0.0001181293,5.47194176551257E-05,0.0009430827
0.5447941889,0.5489260143,-0.1049555867,0.0324795336,0.0175065613,-0.0256991446,-0.0329573351,0.001065535,0,0.1136464169,0.000262605,-0.0007369277,3.62974531618247E-05,0,0.0001778193
0.5363196126,0.5411694511,-0.1379253308,-0.0261032158,-0.0045822697,-0.0233614707,0.0807426356,0.0001787315,-0.001529383,-0.1533906547,-0.0001828688,-0.0019577046,-1.97380510169543E-05,-0.001529383,-0.0002594089
0.5496368039,0.5674224344,0.4735151719,0.2044925148,0.0102196417,0.0496276284,0.1458504041,0.0001359285,0.0029436967,0.0782693099,-0.0004468941,0.0024848995,2.84072118619885E-05,0.0029436967,-0.0005656977
0.5774818402,0.5823389021,0.2565948887,0.0506795926,0.030082154,0.036963785,-0.0886120967,0.0003567987,5.53468628306499E-19,0.0597587281,-0.0020641845,0.0024637797,6.4583465628587E-05,5.53468628306499E-19,-0.0021770006
0.5829297821,0.5793556086,-0.0500044547,-0.0618721444,-0.0126370941,-0.0265461544,-0.0922395288,-6.48875851061734E-05,5.88301430467715E-05,0.0544295178,-0.0002441168,0.0002251258,3.80653002145339E-05,5.88301430467715E-05,-0.0003364531
0.5677966102,0.5680190931,-0.190995388,-0.0741137917,0,-0.0255660104,-0.0136786101,-0.0001283795,-0.0021253716,-0.2547320227,-0.0003501401,-0.0015090681,-9.93022864899177E-06,-0.0021253716,-0.0004234927
0.5629539952,0.5811455847,0.2255663135,-0.0862065356,0.0386457062,0.0248262258,0.0076470931,0.0002866423,-6.8790357710567E-19,-0.2413325283,0.0018129079,0.000043685,-5.36527093989906E-06,-6.8790357710567E-19,0.0016796633
0.5780871671,0.5733890215,-0.1302785466,-0.1857170472,-0.0037115442,-0.0120660874,-0.0938220451,0.00000267,6.87903577105671E-19,-0.2264432304,-0.0017593244,-0.0014124716,-0.000028033,6.87903577105671E-19,-0.0018053808
0.5714285714,0.5918854415,0.3148667602,0.1878008548,0.0430653553,0.0392309594,0.0851614195,0.0003415316,0.0072806884,0.1123277161,-0.0013818027,0.0011810759,5.06544322085011E-07,0.0072806884,-0.0014296021
0.5950363196,0.5894988067,-0.039358345,-0.0584887627,-0.0126806026,-0.020262463,-0.1132700124,-4.50691977338687E-05,0,0.0840929003,-0.0014752889,-0.0002494519,-4.17479397926395E-06,0,-0.0015218198
0.5889830508,0.5841288783,-0.0889148037,-0.1156489105,-0.0084248304,-0.0150220187,-0.0851970182,-0.0001886254,-0.0014435504,-0.1495668922,-0.0003592986,-0.0013473443,-0.000026274,-0.0014435504,-0.0004177677
0.5926150121,0.5942720764,0.16949416,-0.0828791379,0.006214039,0.0157336371,-0.0477357252,-0.0001486111,0.0021296216,0.0258842613,-0.0033517056,0.0001542583,-0.000014467,0.0021296216,-0.0034003558
0.5992736077,0.6038186158,0.1568011175,-0.0520418182,0.0195871153,0.0185650045,-0.0477566011,3.03910983449112E-05,0.0006533615,0.1062751171,0.0045474712,0.0009926506,7.71724631899012E-06,0.0006533615,0.0044374367
0.5998789346,0.6014319809,-0.0385805121,0.0255580379,0.0049469331,-0.0189207188,-0.0016742748,-2.22774239080399E-05,0.0001973687,0.1102183084,0,-0.0003529926,-1.97310865177477E-06,0.0001973687,-3.30718148726385E-05
0.6047215496,0.6097852029,0.1355676329,0.1007967904,0.0355095574,0.0235565551,-0.0596788101,0.0002822976,0.0001002057,0.0981428109,0.0013042811,0.0004488684,0.00000679,0.0001002057,0.0012398082
0.6047215496,0.5990453461,-0.171913554,-0.003088722,-0.0190940495,-0.018904046,0.038160663,-0.0001392884,0.0003689825,0.1300667981,-0.0001360544,-0.0017122792,-2.74777566241887E-05,0.0003689825,-0.0001879734
0.5962469734,0.6062052506,0.1166637797,-0.0531014164,0.021613523,0.0164174,0.0169679995,4.45089341147176E-05,-0.0019884482,-0.2221236612,-0.000137893,-0.0004967474,-2.56293405067398E-05,-0.0019884482,-0.000179527
0.6186440678,0.6181384248,0.1921431017,0.0052743237,0.0163533158,0.0197725641,-0.058536311,9.51323723847063E-05,0.0049490301,0.0223455093,-0.0018870562,0.0012985496,0.000004283,0.0049490301,-0.0019411335
0.6222760291,0.6312649165,0.2072771529,0.0854615908,0.0334734499,0.0257813195,0.002921961,0.0002734305,0.0008665553,0.1306514381,0.0029154519,0.0021063637,4.09074197847074E-05,0.0008665553,0.0028183075
0.6271186441,0.6288782816,-0.0369030985,0.016670443,0.015605235,-0.0212365042,-0.0331217694,0.0001614201,2.97977761701968E-19,0.0967969973,-0.0001333867,0.0001104578,2.44414394185236E-05,2.97977761701968E-19,-0.0001978335
0.6234866828,0.6252983294,-0.0555647224,-0.0185038321,0.0080693153,-0.0194323052,0.004461147,4.76645347099597E-05,-0.0008350084,-0.0532940245,0.0012839573,-0.0008928724,-3.65207763039788E-06,-0.0008350084,0.0012017183
0.617433414,0.6133651551,-0.1862761367,-0.1218868946,-0.0072772854,-0.0131159308,0.0188524473,-0.0001184168,-0.0017789333,-0.2345925297,-0.0004801921,-0.0026779119,-0.0000495,-0.0017789333,-0.0005083557
0.6319612591,0.6324582339,0.3038402977,0.094052402,-0.0043456992,0.0270952126,0.1383173492,-0.0001952246,0.007430018,0.0853145204,0,0.0011194497,-1.85165051326225E-05,0.007430018,-4.72027030640582E-05
0.6198547215,0.6109785203,-0.3315012305,0.0270282583,-0.0322229866,-0.0221604557,0.146850748,-0.0005005,-0.0019187145,-0.219618474,-0.0052910053,-0.0037229871,-7.3296390640242E-05,-0.0019187145,-0.00527693
0.617433414,0.6109785203,0,-0.0533822379,-0.0185078569,0,-0.0244677075,-0.0007430369,-0.0012242677,-0.2605373072,-0.0081109367,-0.0041150529,-0.0001019416,-0.0012242677,-0.008078167
0.6234866828,0.6145584726,0.0571925951,-0.0405337433,-0.0252897217,0.0170786774,-0.0489999843,-0.0015396136,6.49625015662659E-18,-0.2478732486,-0.0395408163,-0.0027141997,-0.0001055225,6.49625015662659E-18,-0.0393059042
0.6101694915,0.6396181384,0.3980160405,0.0366116829,0.0352572256,0.0234631139,0.1344957602,-0.002726475,0.006877226,0.0100724194,-0.0070984916,0.0191677946,6.01315275693408E-05,0.006877226,-0.0070860597
0.6440677966,0.6396181384,0,-0.1045739513,-0.0052744797,0,-0.0924950382,-0.0062828161,-0.0025241857,-0.3120106504,0.0087463557,0.0027069618,8.95563065860303E-05,-0.0025241857,0.0086456919
0.6416464891,0.6408114558,0.0182105775,-0.0133672314,0,0.0166811866,-0.0492031743,0.0009909441,0.013958922,-0.2076989968,-0.032967033,0.0008471099,6.30428103575841E-05,0.013958922,-0.0327976126
0.6283292978,0.6264916468,-0.2181199903,-0.0450103237,-0.0110405788,-0.0147709561,0.1041481599,0.0034315882,0.0095733637,0.3059398044,0.0098522167,-0.0027601014,-2.74581511515396E-05,0.0095733637,0.0098195451
0.6004842615,0.6062052506,-0.3160662526,0.2982729465,-0.0173515946,-0.0393872239,0.2087716308,0.0020063644,0.0019689663,0.6033385268,0.000358038,-0.0083107866,-0.0001494028,0.0019689663,0.0003887847
0.6023002421,0.6145584726,0.1345001712,-0.0500240024,0.0208974744,0.0175551555,-0.0349283664,-0.0004045145,0,0.3527009947,-0.0074368731,-0.0804442951,-0.0002055293,0,-0.0074069848
0.6198547215,0.6264916468,0.1895314479,-0.128669815,0.014191765,0.0129966069,-0.0792523498,-0.0011260584,-0.0015761295,-0.1011849235,-0.0108418367,-0.0092031604,-0.000144577,-0.0015761295,-0.0107981037
0.6186440678,0.6145584726,-0.1859213251,-0.0583826307,-0.0146128184,-0.0170133362,0.0091238298,0.0004827562,-0.0010221418,-0.1794453495,0.4795918367,-0.1168836469,-0.0003286771,-0.0010221418,0.4773502589
0.6259079903,0.6372315036,0.3601097509,-0.0235773304,0.0184455981,0.0200224267,-0.0048732759,-0.002741099,-0.0012898852,-0.2422609455,0.0008503401,-0.022797282,0.0019083504,-0.0012898852,0.0008006934
0.6416464891,0.646778043,0.1462302557,0.0540447124,0.0213307845,0.0201506523,-0.0792011716,0.0057995066,0.004785678,-0.0466171843,-0.0080455259,0.0138461797,0.0007493967,0.004785678,-0.0080236285
0.6428571429,0.646778043,0,-0.0276734308,0.0132936874,0,-0.0554873683,0.001088817,0.0002855356,-0.0071927239,-0.0445269017,0.0023651174,0.0002365178,0.0002855356,-0.0443059429
0.6259079903,0.6288782816,-0.2701347666,0.0837985719,-0.0099780295,-0.0238322247,0.1443425247,2.22543205088126E-05,-0.0005873211,-0.0771803615,0.0035852179,-0.0033774784,-7.43749933994138E-06,-0.0005873211,0.0035940077
0.6368038741,0.6336515513,0.0740862965,-0.180672947,0,0.0087475991,-0.1103896112,-7.94326581001897E-05,-1.37385079532691E-18,-0.064798851,0.007755102,-0.0018575813,-3.68447296174113E-05,-1.37385079532691E-18,0.0077437714
0.6501210654,0.6455847255,0.1838205191,-0.0114729662,0.0080538967,0.0164651515,-0.0869703441,5.61687015707918E-05,-0.001799562,-0.2399706366,-0.0002319109,0.0036352126,3.02735362712622E-05,-0.001799562,-0.0002610576
0.6476997579,0.6420047733,-0.0541268183,-0.1448495406,-0.0058151272,-0.008720564,-0.0662449924,-0.0001968936,0.0040465578,-0.0681750002,-0.0045087803,-0.0002736821,1.13911266159766E-05,0.0040465578,-0.0045223853
0.6440677966,0.6503579952,0.1270001616,-0.0078558929,0.0206216569,0.0140449793,-0.0480926768,0.0003344391,-0.0022002852,-0.2818820768,-0.0051020408,0.002091918,4.57423041870475E-05,-0.0022002852,-0.0051097202
0.6452784504,0.638424821,-0.1790985241,0.2448503661,-0.029053555,-0.0243379748,0.1138460019,-0.0005813683,0.0303749543,0.3595855888,0.0025510204,-0.0027742599,-3.3144412045409E-05,0.0303749543,0.0025168433
0.6501210654,0.6515513126,0.2006907761,-0.047488991,0.0125157653,0.0133711921,-0.0637260712,-0.000165059,0,0.2358667882,-0.0003401361,0.0024081277,1.5244606341793E-05,0,-0.0003953388
