date,open,high,low,close,volume
2011-12-07,42200,42900,42100,42900,1160309
2011-12-08,43300,43300,41750,41800,1570277
2011-12-09,41250,41250,40100,40250,959937
2011-12-12,40900,41000,40000,40450,784594
2011-12-13,40300,40300,39000,39100,1374161
2011-12-14,39000,39800,38900,39350,739088
2011-12-15,38600,39100,38000,38000,1376178
2011-12-16,38100,39350,38100,38650,878221
2011-12-19,39100,39100,36800,37600,1492843
2011-12-20,38000,38300,37800,38100,656038
2011-12-21,39500,41000,39200,40500,1953514
2011-12-22,41200,41200,40100,40800,843405
2011-12-23,41000,41500,40750,41450,799523
2011-12-26,41100,41400,40700,40850,384626
2011-12-27,41050,41700,39550,41050,961978
2011-12-28,41800,41800,39600,40100,899650
2011-12-29,39500,40300,39300,39750,649390
2012-01-02,39600,39900,38800,39600,612935
2012-01-03,39650,41350,39650,41350,1062177
2012-01-04,41000,41500,40200,40550,792094
2012-01-05,40300,40650,39800,40200,754394
2012-01-06,39750,40000,39000,39650,1018212
2012-01-09,39250,39250,38600,39000,879755
2012-01-10,39200,39850,39100,39400,1284533
2012-01-11,39350,39550,38450,38650,1383058
2012-01-12,38950,39400,38650,39400,767283
2012-01-13,39050,39850,38900,39650,1681847
2012-01-16,38800,39100,38450,38800,1051146
2012-01-17,39200,41700,39100,41650,3951641
2012-01-18,41600,42350,41000,42100,2363443
2012-01-19,42150,43200,41750,42950,2108630
2012-01-20,42850,44650,42500,44050,2051116
2012-01-25,44750,44750,43000,43650,1497552
2012-01-26,43650,44850,43500,44300,1265683
2012-01-27,44900,45050,44450,45000,1018095
2012-01-30,44400,45950,43950,45350,1532963
2012-01-31,45800,45800,43500,44750,1953367
2012-02-01,44750,45000,43950,45000,956998
2012-02-02,45500,46250,45300,45900,1849405
2012-02-03,45900,46600,45450,46150,814814
2012-02-06,47200,47500,46550,47000,983293
2012-02-07,47100,47350,45400,45800,1240339
2012-02-08,45500,47100,45500,46650,758266
2012-02-09,46250,46550,45050,46550,1355374
2012-02-10,45900,46100,44800,44950,2023317
2012-02-13,44700,45500,44700,44700,838834
2012-02-14,44550,44650,43700,44550,1363196
2012-02-15,44200,45100,44200,44850,789334
2012-02-16,44100,44400,43250,43400,2333552
2012-02-17,44900,44900,43550,43800,1444516
2012-02-20,44500,44500,43550,43800,996519
2012-02-21,43950,44200,43500,44050,640488
2012-02-22,43600,44300,43450,44250,1123467
2012-02-23,43550,43850,43150,43550,981681
2012-02-24,43800,44300,43250,43900,776045
2012-02-27,43600,43850,43150,43600,747847
2012-02-28,43150,43650,43100,43650,1154209
2012-02-29,43450,43700,43150,43300,1332407
2012-03-02,43350,43850,43100,43300,1487839
2012-03-05,43200,43200,42500,42800,1134442
2012-03-06,42900,43200,42150,42500,775854
2012-03-07,42050,42250,41400,41850,1059704
2012-03-08,41950,43700,41400,42900,1933379
2012-03-09,43500,43550,42100,42450,1509896
2012-03-12,42550,43300,42200,42950,1042421
2012-03-13,43400,44950,43050,44850,2880865
2012-03-14,45550,45700,44850,44850,1558779
2012-03-15,45500,45550,44750,44950,1116003
2012-03-16,45250,45500,44850,44900,734827
2012-03-19,45300,45900,44500,44900,1430341
2012-03-20,45100,45300,43950,44600,1067767
2012-03-21,44300,45700,44000,44900,1059533
2012-03-22,44200,45600,44100,45450,1389468
2012-03-23,45450,45500,44600,44600,1119179
2012-03-26,45000,45300,44000,44500,939390
2012-03-27,45000,45300,44500,44550,777652
2012-03-28,44500,45100,44000,44500,829683
2012-03-29,44500,44850,43400,44450,882340
2012-03-30,44050,44500,43350,43750,1148018
2012-04-02,44250,45150,43700,44650,1108733
2012-04-03,44700,44800,44200,44650,788430
2012-04-04,44600,45150,43850,44450,1347832
2012-04-05,43950,44550,43600,44100,563905
2012-04-06,43800,43950,43000,43300,981428
2012-04-09,43100,43100,41850,42550,819826
2012-04-10,42600,42800,41650,42250,1201402
2012-04-12,41850,42950,41800,42450,1220668
2012-04-13,42700,42950,42400,42800,779614
2012-04-16,42150,42250,41600,42200,1037009
2012-04-17,41900,42650,41850,42400,1003800
2012-04-18,42900,43150,42000,42350,933118
2012-04-19,41950,42250,41000,41500,1135708
2012-04-20,41400,41400,40500,41250,818921
2012-04-23,41250,42000,41000,41400,659830
2012-04-24,41000,41050,40600,41000,951248
2012-04-25,41000,41200,40250,40650,879894
2012-04-26,40500,40800,40000,40150,683480
2012-04-27,40200,40300,39600,39900,1049826
2012-04-30,40300,40350,38800,39500,1150626
2012-05-02,39500,39950,38950,39600,1301519
2012-05-03,39700,41050,39700,41000,1494595
2012-05-04,41000,41300,40700,41300,709755
