close,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,close_ma5_ratio,close_ma10_ratio,natr5_ratio,b_middle5_ratio,ema5_ratio,ma5_ratio,rsi5_ratio,willi5_ratio,rocr5_ratio,ultosc5_ratio
0.12433628318584071,0.233473722761399,0.010990161189030772,-0.3572147988988116,0.3578687734134491,0.3818616294947656,0.6087036837487108,0.06740620763874665,0.580009677196378,0.47071153719343667,0.580009677196378,0.006232003203164438,-0.0245960245960246,0.26550629421767685,0.1065097901086019
0.12345132743362831,-0.023818197102586373,0.033206831119544596,-0.11361330898762428,-0.02857191506751349,0.23105841526894155,0.4563684830115151,-0.02254467709716526,0.40090778786430964,0.2712924128218437,0.40090778786430964,-0.009749438942064113,0.08648648648648648,-0.1399564225710096,-0.038045668002918226
0.1261061946902655,-0.047977873733525245,0.20588235294117646,-0.16683217477656406,0.08633019498893862,0.2296066982771007,0.4627730126447962,0.09541563881731104,0.3788025965534956,0.26695807649246206,0.3788025965534956,0.0027247903697219605,0.07567567567567567,-0.019139703603371375,-0.10644435359821695
0.12743362831858407,0.14090343970161623,0.08578431372549018,-0.055031446540880505,0.0422563585998489,0.1665440128637607,0.42034726539345657,-0.0273711498154114,0.4090695112866147,0.2181745641507312,0.4090695112866147,0.0012329342916028102,-0.0033191085822664754,0.031350399957968296,-0.0484013198595492
0.13097345132743363,0.06971784776902887,0.01043322734499205,-0.17848036715961246,0.11150983519404571,0.16873222057051523,0.4492819249420884,-0.030359235164989604,0.47459488906055347,0.2582727767027769,0.47459488906055347,0.002737963776241112,-0.011583011583011584,0.05900139871503949,0.08955356132295808
0.12168141592920353,-0.06783358161310918,0.24705882352941175,0.0,-0.2848021466442519,-0.1594763958134951,0.04384702066190137,0.08397435811487232,-0.07294333439098705,-0.12802911350925383,-0.07294333439098705,-0.07508102053819128,0.10571054925893635,-0.4377771116569858,-0.24261450041465094
0.12654867256637167,-0.21904080171796708,0.0,-0.62805119408893,0.16057416267942584,0.0,0.1602193199977958,0.07921277659440955,0.08545937853279965,0.07075860818629764,0.08545937853279965,0.03479280356124363,-0.017026310129758405,0.14133524396821678,0.2408157444918897
0.12787610619469025,-0.09360718022135345,0.010685935273763485,-0.457008552588627,0.042108609094255026,0.03626632995799394,0.1535764996412814,0.024828998637840483,0.04859488337749208,0.08947250166482323,0.04859488337749208,0.0070098611201087,-0.013146479813146478,-0.03211771743945663,0.1582116251484847
0.12345132743362831,0.02315886984715146,0.1217583807716635,0.0,-0.13890498501680437,-0.09953285580815945,-0.04082861648807467,-0.0247517770441794,-0.10903349879154864,-0.08166392374361485,-0.10903349879154864,-0.03836742085083148,0.033783783783783786,-0.13300529220922222,-0.03601834111931867
0.1261061946902655,-0.1199446843338131,0.054179566563467486,-0.27805362462760674,0.08633019498893862,0.036779290777767544,0.010887925650219538,-0.002661729846248655,-0.13410482728560533,0.030286146664294838,-0.13410482728560533,0.024003171947735606,-0.009009009009009009,-0.018176125520530904,0.008201028244293532
0.1256637168141593,0.02348390661693604,0.05437033968516984,-0.055806537337230934,-0.014085452866616301,-0.009967274738343444,-0.009322670200855579,-0.04608170446405205,0.11057569820868512,0.005992239854485935,0.11057569820868512,-0.004954305602508925,-0.011024182076813657,0.21618475801318984,0.06303968692187437
0.1252212389380531,-0.09426638571587002,0.16368738308044065,-0.18667911194079606,-0.014135049531639599,-0.01664722060171681,-0.031031952504836237,0.04232564416304923,-0.036625447942628425,-0.010147967268402131,-0.036625447942628425,-0.005969562158159398,0.048489666136724965,-0.1246331244266197,-0.13487027086731845
0.12212389380530973,-0.02364987062129601,0.06713554987212275,-0.03828274541974296,-0.09929497692190643,-0.09072557752236284,-0.12607754726753687,-0.032548313676105715,-0.15904557781471437,-0.10584019085741352,-0.15904557781471437,-0.03970537641934836,0.021106821106821105,-0.10381966665381932,-0.1311826384238057
0.11946902654867257,-0.04849937236106356,0.06862745098039216,-0.039133473095737246,-0.087268566673601,-0.16232826269141884,-0.1926718198825778,-0.03412311111116197,-0.11112582606046961,-0.1568558938946509,-0.11112582606046961,-0.033844110165365995,0.005077805077805077,0.039682659133333104,0.04378343944402853
0.11946902654867257,-0.14873140857392828,0.0,-0.21523410202655488,0.0,-0.11281110012963842,-0.1533568693235963,-0.021080670316169236,-0.1864020472902727,-0.10595137980579483,-0.1864020472902727,0.0,-0.006237006237006236,-0.06270079991593684,0.011863908188000526
0.11769911504424779,0.0,0.05804953560371517,-0.05958291956305859,-0.05947191210349105,-0.1212259141253224,-0.20302109529706347,-0.029687523608376253,-0.22610851376295119,-0.12964281205624242,-0.22610851376295119,-0.029064600535717907,0.003861003861003863,-0.03379121748208234,0.02090702489947935
0.12389380530973451,-0.10064531407258302,0.0,-0.33962264150943394,0.21128179299924452,0.1319066114050865,0.028611415591267054,0.01090858610719701,-0.038181694082315205,0.11918966320637332,-0.038181694082315205,0.19472436113783273,-0.024162749706227966,0.16782987963364673,0.16486209094866638
0.12699115044247788,-0.07170978627671541,0.032281205164992825,-0.23930050621260932,0.10035885167464115,0.21349181380555687,0.14315999671745494,0.0023284979654558326,0.1403079140102699,0.18094753597456753,0.1403079140102699,0.024874118677960636,0.0030514385353095056,0.1518818968978199,0.06514366625378146
0.12920353982300886,0.13992153419846912,0.05288074133763094,-0.14474024295683638,0.06993648200323424,0.22029225255031706,0.2010743861282756,-0.014328934109706936,0.2783676312920431,0.19081086183869814,0.2783676312920431,0.012753327182595493,0.009720246562351823,0.11922376259664072,0.039575706185663015
0.13008849557522123,0.09168374501132563,0.031512605042016806,-0.10781671159029649,0.027495575801271547,0.16992131303401425,0.21778848893918792,-0.03205691481156216,0.298884659052962,0.15355916119639343,0.298884659052962,0.004603881727845805,-0.00942084942084942,0.020399232849362656,-0.03934775673470962
0.13053097345132744,0.11382505758208797,0.05234297108673978,-0.017908538535337384,0.013654265533964781,0.0881566903135114,0.21536483923770544,-0.04555291674484598,0.3550440122735371,0.1150731870915244,0.3550440122735371,0.0024772623393083805,0.014461830251303936,0.055068851238122475,0.0007919810802330005
0.13451327433628318,0.04537568397170692,0.0,-0.3649453823237339,0.12247181899278242,0.15416773861589914,0.32143365059261386,0.05217480948175195,0.28794482001304006,0.20070713249152808,0.28794482001304006,0.017516641044763782,-0.02702702702702703,-0.06259452737370647,0.04067870012399419
0.1407079646017699,0.08806464981351014,0.0,-0.29903880384478465,0.18487156887433895,0.27366568637872185,0.46742148209649015,0.008118088163650032,0.3658646705374021,0.3224340467691462,0.3658646705374021,0.012486410700512448,-0.0,0.0611715121131091,0.05339437761753083
0.14026548672566372,-0.04209379487941366,0.009742067173872703,-0.11665972263555742,-0.012623754927627817,0.17636466433284798,0.37367333160758587,-0.03532206904109117,0.288966580296963,0.19607311328291163,0.288966580296963,-0.005607235671321449,0.005868725868725869,-0.060203396318009764,0.0455864754145726
0.13008849557522123,-0.02111329143793934,0.2310924369747899,0.0,-0.291262282462681,-0.17945878125096812,-0.010503689387028893,0.09885743233959643,0.0,-0.1718031412978967,0.0,-0.08167311355838473,0.6216216216216215,-0.23488075678288553,-0.17963631731950785
0.12654867256637167,0.02276501151641759,0.20516248457424927,-0.055416281831376174,-0.10923412427171825,-0.27700799731994347,-0.15947411385827118,0.050122737070189306,-0.10232594061981724,-0.22220221389405975,-0.10232594061981724,-0.029238219942567503,0.00900900900900901,-0.09086302360699275,-0.08889514185412012
0.12433628318584071,0.09360718022135345,0.1428720954574,-0.037601557778822264,-0.07018101515709171,-0.28758741258741255,-0.23540579873530587,-0.00017951425074558795,-0.2630489984012038,-0.21842234720625361,-0.2630489984012038,-0.020072630323882283,0.0010178447678447684,-0.13869948582803088,-0.18494981621145484
0.12831858407079647,-0.09527278841034549,0.031947261663286,-0.23682498373454783,0.1285736178038107,-0.05797043032423456,-0.10567680224425467,-0.013634812359669086,-0.3251569402464543,-0.02455820591667364,-0.3251569402464543,0.0755769609923887,-0.007571843432093927,-0.039929150375079506,-0.044540148456114356
0.12876106194690265,0.11539505837632365,0.12734990903577925,0.0,0.013842600230984986,0.04262242611757174,-0.08933440872604372,-0.017356112222942404,-0.30769035490040114,-0.0026277131731563537,-0.30769035490040114,0.005498267946050183,-0.00165825165825166,0.019697586223999013,-0.12327112536744961
0.13451327433628318,0.02299970235679303,0.010158668730650154,-0.24329692154915591,0.17933540505434156,0.22141262001401862,0.08903462883098986,-0.020177177576632836,0.12047621919177127,0.1773995963856911,0.12047621919177127,0.057134358203002895,-0.02552123552123552,0.3764547115134254,0.2762118095161022
0.13849557522123893,0.17612929962702029,0.1479984965232099,-0.06751461812044125,0.11884600856207504,0.274909882336938,0.19470014230019,0.03264562956462039,0.3230455315435553,0.2387752270914431,0.3230455315435553,0.01959001515884533,0.1955484896661367,0.17394813263391914,0.053801089525919825
0.14424778761061946,0.0855324394354859,0.0,-0.2592892695913879,0.16673036060962745,0.3288372237493982,0.3514214488958276,-0.021581804220001704,0.5285802476912804,0.3292022320039346,0.5285802476912804,0.01780846006775542,-0.023423423423423424,0.17889435815611676,0.13815463460195776
0.13628318584070798,-0.020530409158977827,0.17045454545454544,-0.017152658662092625,-0.22165145155135468,-0.006132050130852884,0.10283844725439915,0.034786067560268384,0.20518902528488286,-0.019691323172732547,0.20518902528488286,-0.05419270509233116,0.3357041251778094,-0.2517715005721164,-0.17292673099056866
0.13628318584070798,0.0,0.06016042780748663,-0.017152658662092625,0.0,-0.057619244622747846,0.11640859890809527,-0.04895358255955743,0.19152749917425949,-0.01314906113366899,0.19152749917425949,0.0,-0.0,-0.010234666652944662,0.01392569805757491
0.13672566371681416,0.0,0.09994288977727012,-0.017097148439885208,0.013033617100602747,-0.05743503987651144,0.1084986535687991,-0.024181946066782967,0.055717353455591465,0.004221840975166377,0.055717353455591465,0.003914655384467237,0.01943371943371944,-0.1181047433481496,-0.1283000349702875
0.13716814159292035,0.0,0.03984819734345351,-0.03408399269628728,0.012991437109985909,-0.03331577012156522,0.08727736641985191,-0.049106439468149736,-0.03332353735445029,0.015806485156849345,-0.03332353735445029,0.004493001453065432,-0.00187167777195478,-0.07627634610367691,0.013452258591130736
0.13805309734513274,-0.04318008636017272,0.09898190045248867,-0.08466376390904692,0.025899058496681587,0.039729501267962805,0.07055701998209672,0.011956162648079508,-0.1558087067933042,0.036475577378739896,-0.1558087067933042,0.00975626457761739,-0.0038475975975975976,-0.10031755727694218,-0.21379058716620108
0.13539823008849558,0.021451645467393497,0.1513840830449827,-0.13811814033789618,-0.07719911667280088,-0.045901074280461876,-0.03867685042512388,0.07045610960289805,-0.022459820048420707,-0.053376412603563496,-0.022459820048420707,-0.037104133306276064,-0.0020790020790020796,0.11343379605171479,0.09689870221850934
0.13274336283185842,0.043744531933508315,0.0926470588235294,-0.07044025157232706,-0.0787128248428558,-0.113811967522993,-0.1371179296725322,-0.0036492197428917633,-0.08995557699652255,-0.11370853522049591,-0.08995557699652255,-0.03622964397890789,0.0072765072765072734,-0.05839780384327446,0.034900831384769314
0.13185840707964602,-0.06692913385826772,0.14508487958941965,-0.017728251234646067,-0.026762360446570974,-0.11153419622015245,-0.1574193707162809,0.004355928436952052,-0.12433271235002445,-0.10276513472922018,-0.12433271235002445,-0.013834155223654781,0.0024570024570024574,-0.029429469302507064,-0.07486023840626736
0.13008849557522123,0.11229720446018072,0.14705882352941174,-0.017969451931716084,-0.053883947207861015,-0.12524001724205494,-0.1886320330133606,0.006871542940804834,-0.18215120112664132,-0.1220248552235193,-0.18215120112664132,-0.02860844703860879,0.0012426219322771042,-0.04945544258361896,-0.0901371728784655
0.1323008849557522,0.09106004606567036,0.0619712768050364,-0.05300687827349025,0.06827132766982391,-0.0063163802951069796,-0.07844641081626638,-0.027680471313263875,-0.1495660400641685,-0.015349549546788877,-0.1495660400641685,0.09249592078450562,-0.005033094318808605,0.03123487977671746,-0.03049277448826615
0.13053097345132744,0.06715297711531878,0.12562313060817545,-0.017908538535337384,-0.05370373333760061,-0.03499725246282861,-0.11817430280008982,-0.000676634341936179,-0.12765489571275054,-0.06378121637933121,-0.12765489571275054,-0.029025429697942133,0.003750161644898488,0.01777324464795298,-0.13103326091128584
0.13185840707964602,-0.06806352595756038,0.010363205684958547,-0.1772825123464607,0.0408239396642608,0.019115137402510408,-0.06001462512727763,-0.020838394791295425,-0.023381791127124383,-0.0023820968100254345,-0.023381791127124383,0.04258818432359388,-0.009406465288818229,0.09045918794651715,0.29209827869729227
0.13451327433628318,0.0,0.0,-0.22591857000993049,0.08082592081179152,0.09519081847424644,0.03518875250879971,-0.009773448264153129,0.07023990892501382,0.07915808436671316,0.07023990892501382,0.05375677804959878,-0.01776061776061776,0.08035649338355003,0.3674340515441018
0.13982300884955753,0.11008081226688768,0.0,-0.21733938380702172,0.15846134474943338,0.2126264049340972,0.20193360225268187,-0.01691179171792975,0.25650923339864107,0.21286501573190922,0.25650923339864107,0.04538562138887281,-0.02702702702702703,0.15968443516005962,0.26078510277763195
0.13893805309734514,0.21180105651350545,0.1376920194829524,-0.05047470255978849,-0.02540730422142814,0.13313415716317334,0.16962902609290442,0.026610834649040842,0.17234792467711724,0.11316891074050231,0.17234792467711724,-0.012579003797184494,0.0472972972972973,-0.06833885499495344,-0.09155352273865967
0.13451327433628318,0.0,0.1117453560371517,-0.06951340615690169,-0.12784567092310975,-0.049248027613412224,0.026339165511219374,0.019958908542607557,0.10239295171387083,-0.05540776596395948,0.10239295171387083,-0.05330383995229329,0.019305019305019305,-0.05575247096055401,0.025514363385045067
0.1314159292035398,0.0,0.07278669043374926,-0.053363826948732616,-0.09243578443716947,-0.15400034693444867,-0.07177231148228519,-0.01499071802786271,-0.011310332556935818,-0.1286363404293812,-0.011310332556935818,-0.036388520426907406,0.010713416118821527,-0.09787137235200467,-0.07816060582408903
0.13097345132743363,-0.06760518571542194,0.031299682034976156,-0.03569607343192249,-0.01351634365988433,-0.14551872992253828,-0.08354558641714693,-0.050102358671589346,-0.09054160681408947,-0.09990054686468104,-0.09054160681408947,-0.006252522331990859,0.0033335042822708856,-0.06861198643999772,-0.08328967818194573
0.12787610619469025,-0.06783358161310918,0.10685935273763485,-0.01828034210354508,-0.09493404888141731,-0.17335305719921104,-0.17911370992582268,0.005202407449830757,-0.3071788551416125,-0.1604478787096956,-0.3071788551416125,-0.041119936113177366,0.0009712837837837819,-0.1808573791622445,-0.19978339549929022
0.12389380530973451,-0.04631773969430292,0.09926470588235292,0.0,-0.12501448651512392,-0.2128482284847066,-0.28515077639968545,-0.005380204168015976,-0.3937805383022775,-0.22997538709465118,-0.3937805383022775,-0.047230736336187316,0.000693000693000693,-0.07437022677530497,-0.06426092021531006
0.12477876106194691,-0.02390326209223847,0.0,-0.22480931352870334,0.028673957621326043,-0.11131964136438886,-0.23742567688263966,0.004333429936050487,-0.2607085660054401,-0.1287628024957812,-0.2607085660054401,0.0518373327926879,-0.009538950715421305,0.11994327126776272,0.3770885526677393
0.11946902654867257,-0.18986988328586585,0.11437908496732024,0.0,-0.17082357731853812,-0.22354503430449363,-0.3774923490679774,0.024246843038144075,-0.3248352574800846,-0.2538010379914341,-0.3248352574800846,-0.05879214365874152,0.014742014742014744,-0.05952735517486592,-0.13259166442342393
0.12787610619469025,0.0,0.010685935273763485,-0.34732649996735654,0.2824915824915825,0.11735700197238659,-0.07076489679984362,0.03120890081882218,-0.08582123899235987,0.09731699174355882,-0.08582123899235987,0.3564660457835861,-0.017707362534948746,0.22035306456943593,0.28640677111131907
0.1256637168141593,0.18527095877721167,0.15223695111847554,0.0,-0.06945249250840219,0.0504748468066289,-0.09894439245302776,0.012983455801622934,-0.061605215629267435,-0.006167519446386492,-0.061605215629267435,-0.019789974730420393,0.012162162162162158,0.01936291928774551,-0.08466545339282189
0.12831858407079647,-0.21209936786070754,0.0,-0.27325959661678595,0.08481029718983758,0.11694231291948062,0.029163141758710206,0.0019286303006125092,0.12364890254415242,0.0805597813903269,0.12364890254415242,0.0311921884812942,-0.011583011583011582,0.16067474223931102,0.2375887745299568
0.12876106194690265,0.0,0.04244996967859308,-0.10892822408091811,0.013842600230984986,0.10292284422578286,0.06475810172295847,-0.023184276325530224,0.11049755283892633,0.06736787295430775,0.11049755283892633,0.004494249646981944,-0.00337837837837838,-0.010925487879703117,-0.03163635112539228
0.1256637168141593,-0.18399761885434424,0.043496271748135876,-0.07440871644964125,-0.09656521810618393,-0.05917982734073458,-0.02323320437095883,-0.0022654963280735723,0.17079872984855887,-0.05292090481903538,0.17079872984855887,-0.03505732809884713,0.02702702702702703,0.057541570293223904,0.04898071021872683
0.12345132743362831,0.07069978928690251,0.08855154965211891,0.0,-0.07067524765819799,-0.10925612848689772,-0.07479159800319939,-0.02282292457498868,-0.12081134080287495,-0.10544626603308477,-0.12081134080287495,-0.02632379901517992,0.017626321974148058,-0.24479178835546478,-0.1757745214441907
0.12035398230088495,-0.19191149493410098,0.09083044982698961,-0.019422863485016647,-0.10071856082042839,-0.18697556246448033,-0.15832235959796367,-0.008400622322844456,-0.14598883031473459,-0.1697988983383656,-0.14598883031473459,-0.036038055464595875,0.004326695116168801,-0.02360498840795103,0.04926060499983359
0.11858407079646018,0.0,0.08066286215978928,0.0,-0.05903461863214185,-0.18314331072304804,-0.20307756031333288,-0.024627818568738278,-0.2699143769519599,-0.17213051322629797,-0.2699143769519599,-0.022277376405682617,0.0011750881316098722,-0.10451193170572186,-0.22713607851468037
0.12035398230088495,-0.1748149018686097,0.03406141868512111,-0.21365149833518315,0.05991573234306934,-0.051576116191500807,-0.12480964820407071,0.023317642874525445,-0.2367867613641427,-0.058275668451287524,-0.2367867613641427,0.07359337581025967,-0.011011011011011011,0.034064636770249866,0.1131323237126312
0.12168141592920353,-0.049212598425196846,0.08983957219251336,-0.09605488850771869,0.044275963974106394,0.0311495577291275,-0.08516079690610372,0.010127521621861584,-0.11371202710333145,0.004779907794109958,-0.11371202710333145,0.03602116615459036,-0.0059771309771309775,0.10706692425579191,0.0308380185228035
0.12654867256637167,0.0,0.0,-0.20319303338171266,0.16057416267942584,0.1962747320470442,0.09314571248997168,-0.01867032346210546,0.08902539945254313,0.16379259598045828,0.08902539945254313,0.07731732877272834,-0.02702702702702703,0.1746408301601226,0.19987794347521418
0.1256637168141593,-0.09360718022135345,0.043496271748135876,-0.055806537337230934,-0.028072406062836685,0.11947535940871125,0.061570894696760935,-0.028732789478850593,0.15183688979565987,0.07891975962267113,0.15183688979565987,-0.012288371109482287,0.00867534200867534,0.05528393493205121,0.08384785749758249
0.1252212389380531,0.0,0.05456246102681355,-0.03733582238815921,-0.014135049531639599,0.05065511411665258,0.05697706383314599,-0.025847967627493015,0.18815166939480235,0.03795963925569497,0.18815166939480235,-0.007339709874668959,0.006756756756756758,0.03380860874172334,-0.0017096464790187086
0.12389380530973451,0.0,0.0551470588235294,-0.09433962264150943,-0.04255499010938848,-0.026862560516406668,0.02701218287566144,0.006333285861437732,0.09927240461401952,-0.017570551550912868,0.09927240461401952,-0.023600039234518977,0.03783783783783783,-0.0749060169438471,-0.07067907869919314
0.12035398230088495,-0.04780652418447694,0.11353806228373703,-0.019422863485016647,-0.11469583048530417,-0.1514245404198867,-0.08138748279642632,0.02226112208223856,-0.03701563382269904,-0.12602411834353647,-0.03701563382269904,-0.053325911602808265,0.030206677265500803,-0.11665605968775383,-0.0678997044080802
0.12256637168141593,-0.07381889763779528,0.011148863877681036,-0.24793951365710784,0.07379327329017732,-0.037253522320747356,0.001596985638114541,0.024240773721331894,-0.1112840122897372,-0.012715914604905723,-0.1112840122897372,0.0692434886947312,-0.013865427927927929,-0.06190728724731729,0.05652291916154777
0.11946902654867257,0.07248642656130078,0.11437908496732024,-0.019566736547868623,-0.10144577064584664,-0.1094717372130263,-0.1070753764148623,0.011864883542884418,-0.17422449233835807,-0.1096579701589407,-0.17422449233835807,-0.04308705445217824,0.017199017199017196,-0.0548197617610481,-0.06845808537899861
0.11858407079646018,-0.04957713619130942,0.0576163301141352,-0.039425513939735285,-0.029735956051745525,-0.09338031278270995,-0.13903817534467194,-0.026423672990058218,-0.18856010283053637,-0.10294947775880603,-0.18856010283053637,-0.01407945383411043,0.0021450021450021436,-0.011615362162152625,-0.005515692275798432
0.11858407079646018,-0.07492067222940416,0.046093064091308165,-0.05913827090960293,0.0,-0.05233738727919823,-0.1328376468515927,-0.025213129690095898,-0.15250332822929114,-0.06922510007020695,-0.15250332822929114,-3.774602849576827e-17,-0.0010598834128245904,0.03191022852864657,-0.04039379782132742
0.1168141592920354,0.07492067222940416,0.12867647058823528,0.0,-0.05991573234306934,-0.09476680591979547,-0.17996728269519854,0.019595492545922508,-0.10256927413994638,-0.1056047812948364,-0.10256927413994638,-0.03475973298482409,0.007722007722007725,0.041837232604136645,-0.05052388534748957
0.11415929203539824,0.025351944643283227,0.16757865937072502,-0.06143045195261079,-0.09123531970421923,-0.1352837385043131,-0.23376492856066064,0.07154939428055893,-0.24504880871686335,-0.16059387163341457,-0.24504880871686335,-0.04676351875795183,-0.003243243243243243,-0.12022626304852618,-0.29611545920499577
0.1088495575221239,-0.07782457425379967,0.17575322812051647,-0.02147568645497776,-0.18671414265049516,-0.2682960031945402,-0.3720714930819996,0.048988739467833844,-0.3139639302551822,-0.2900678862774509,-0.3139639302551822,-0.06851923235860524,0.002661752661752663,-0.06490153858654346,-0.06609930165877578
0.1088495575221239,0.0,0.08787661406025823,-0.08590274581991104,0.0,-0.19176767070682826,-0.3155032317238588,-0.006730727309365658,-0.2930972068742141,-0.1981541144184287,-0.2930972068742141,-2.840376388880231e-17,-0.002457002457002459,0.02222602982094768,0.059567773580396007
0.1079646017699115,0.0,0.13922372227579558,0.0,-0.032637024934842655,-0.1428114505037582,-0.2927727551188195,-0.0021524197873832003,-0.3252294066917957,-0.16583988779006673,-0.3252294066917957,-0.016107358593591515,0.0018639328984156578,-0.02421372354477233,-0.1757337176507184
0.1079646017699115,-0.3840196204982574,0.03797010607521697,-0.41138261676461496,0.0,-0.06874038103067555,-0.24804553912231286,0.07327125897041337,-0.2761950843792276,-0.11210457696702024,-0.2761950843792276,0.0,-0.009887031849969393,0.04512557569707555,0.7354306669195593
0.11371681415929204,-0.027429972892732673,0.024032959487296862,-0.28779091109316496,0.21387951996234997,0.18345587004252512,0.008619986806898954,-0.00770061989169988,-0.014032852025406639,0.13429556298146939,-0.014032852025406639,0.7981397448724128,-0.023138444567015998,0.23163200578933507,0.18850711061460346
0.11504424778761062,0.0,0.04751131221719457,-0.08127721335268506,0.046860164206058125,0.18518203188928145,0.07788352071908507,-0.040070696902201094,0.1966187480229166,0.13640864154191568,0.1966187480229166,0.017397619025543657,0.005313005313005317,0.18174425182048903,0.11197707338319283
0.13097345132743363,0.2059357964869776,0.0208664546899841,-0.5532891381947986,0.5558336400441664,0.6504827874779983,0.6454177578169047,0.08995615695953368,0.6943513512171628,0.6578776021999123,0.6943513512171628,0.07168968694063514,-0.019807478711588302,0.41237833790866024,0.2245873445923261
