"volume","high_close_ratio","low_close_ratio","close_lastclose_ratio","volume_ma10_ratio","close_ma60_ratio","trsrange_ratio","natr5_ratio","adosc5_ratio","apo5_ratio","macdhist5_ratio","cci5_ratio","cmo5_ratio","ppo5_ratio","ultosc5_ratio"
0.067294979,0.2598684211,-0.0538302277,0.0540565013,-0.0562903507,-0.4470465284,-0.0416666667,-0.1025915818,0.0008142866,0.0039384846,-0.0002207334,-3.72061879889863E-15,-9.12230419235988E-06,0.0043197486,-0.1070614808
0.0750759518,0.1152683689,-0.3223417994,0.0269209957,-0.0378015092,-0.4312915741,0.0606060606,-0.022340551,5.38148006954459E-05,-0.0004811548,-0.0003397668,1.44105029795745E-15,-5.90007913954712E-06,-0.0001342543,0.1781669451
0.0755645789,0.2037368421,0,-0.1343384338,-0.0398078494,-0.4638378084,-0.075,-0.1269846528,0.0001934841,-0.0021290534,-0.0003570594,-8.52827987740187E-16,0.000007856,-0.0018277208,-0.0798437169
0.0591967074,0.2025217118,-0.0809058691,0.0814090909,-0.0737325715,-0.4267419066,0.0571428571,-0.0852431337,9.12627206033747E-05,-0.0048674959,-0.0009022996,-1.8262065092253E-14,-2.16402626885168E-05,-0.0046106318,0.0447530489
0.0452407618,0.1152683689,-0.1074472665,0.0539490331,-0.1000569985,-0.3968695189,-0.0266666667,-0.1045438274,-2.39378687704117E-07,-0.0085499316,0.0023320423,2.49303466970351E-14,-1.96927039498243E-05,-0.0083592268,0.0539192093
0.0591554195,0.204966642,-0.0545884,-0.2149414941,-0.0752031161,-0.4535225533,0.0333333333,-0.0343625693,1.98735088229937E-05,-0.0093744366,-0.0001540714,-6.43190803380773E-14,0.000035549,-0.009201106,-0.0188543772
0.0429419711,0.0582105263,-0.1085217391,0.0819004939,-0.0999154038,-0.416873602,-0.0533333333,-0.1248781176,-6.13254013220571E-05,-0.0099667774,0.0002484546,-7.52741588073651E-15,-2.88571439190831E-05,-0.0098605891,-0.1200585626
0.1178459443,0.0564055488,-0.4206268959,0.4341818182,0.0759048528,-0.2694681758,0.2666666667,0.1045821375,-0.0002721863,-0.0216701903,0.0008523685,-4.14175734179233E-14,-0.0001423777,-0.0216824821,0.4796564722
0.077209266,0.110877193,-0.2067080745,0.236654334,-0.0044989692,-0.1843628273,-0.037037037,-0.0097930312,-0.0003656624,-0.2480620155,0.0002314528,1.58375891517989E-16,0.000093472,-0.2477012983,0.1220257215
0.0561131222,0.1102472089,-0.2826086957,0.0775324675,-0.0318005357,-0.1517308414,0.0205128205,0.0380646563,-0.0006144635,0.0160384924,-1.46277620949665E-05,-4.95237686492326E-15,1.39331929437659E-05,0.0158485506,0.0725018123
0.0600429459,0,-0.3853754941,0,-0.0190775614,-0.1454093981,0,0.0345662619,-0.0045182271,0.018035121,-0.0001406913,-6.96393078596599E-15,0,0.0178535274,0.1813387576
0.0741513639,0.3994840041,-0.0531969309,-0.4625516529,0.0208172184,-0.2942433664,0.0444444444,0.1576158771,-1.84674123026906E-06,0.0040096231,-0.0005761439,-3.56295975671775E-14,-0.0001437042,0.0039857345,-0.1625127178
0.0980833657,0.6198889719,-0.0275156539,-0.4522727273,0.0790954102,-0.4327517545,0.0133333333,0.1573503617,-0.0007459708,-0.0088919289,-0.0032718597,1.61880037415905E-14,0.0001238636,-0.0088784245,-0.2197463547
0.0805165208,0.1461107588,-0.5175484547,0.1376083349,0.0247607257,-0.3785814583,0.0121212121,0.0985482094,0.0023939407,-0.0180878553,-4.10827747520084E-05,-4.13658289112389E-15,-3.32531938422618E-05,-0.0180954076,0.1163716775
0.0389695591,0.2342475908,-0.0818825999,-0.027245345,-0.0839225104,-0.3761836757,-0.0722222222,-0.0858341875,0.0023618904,-0.0897009967,-0.0001673009,-8.02794924707415E-15,5.68632586880768E-06,-0.0898680583,-0.0759811483
0.0355813541,0.2969924812,-0.1107364685,-0.1911011524,-0.0896639557,-0.427559524,0.0363636364,-0.0179025356,0.0006899215,0.0401162791,2.81989384352752E-05,1.273321797228E-14,3.684284480364E-05,0.0402315727,-0.1329165874
0.0796881629,0.2722945618,-0.1410105758,-0.2492115028,0.0205557445,-0.4967005853,0,-0.0068622957,0.0004796976,0.0083208876,0.0001691184,1.09797110573779E-14,2.63294341829915E-05,0.0084452051,0.0543547911
0.069295977,0.1800325556,-0.3356342447,0.1128331128,0.0065309092,-0.4539395864,0.0380952381,0.0267305254,-8.88609397640596E-05,-0.0023570082,-0.0003263094,-6.93105067736704E-15,-3.01421091779645E-05,-0.0022298913,0.1893903914
0.0494053086,0.0892799483,-0.2496665778,0.1119025305,-0.0432057624,-0.4119732098,-0.0444444444,-0.0671201088,-0.0003461791,-0.0031474034,-0.0007819998,-1.10610671513315E-14,-4.23233253182893E-05,-0.0030046892,-0.0477835196
0.0829554302,0.3761117505,-0.3775607226,0.3884551032,0.0451387979,-0.2828469279,0.1666666667,0.1415774462,-0.0004596498,-0.0074823054,0.0106941481,-1.18404466029962E-13,-0.0001855179,-0.0074081917,0.0345429454
0.0769274033,0.1418385144,-0.1851004322,0.2697451654,0.0229078216,-0.1866561937,-0.0592592593,-0.055800842,-0.0013611192,-0.0181872391,0.0004513539,-2.88814634524576E-15,8.68581274722464E-05,-0.0181845888,0.0588770789
0.0916587152,0,-0.4392546584,0.31738437,0.056979419,-0.074981219,0.0177777778,-0.0272754759,0.0062453426,-0.0998632011,0.0001964628,-1.97841854814857E-15,3.80812931035885E-05,-0.0997017053,0.1699626898
0.0593020402,0.2265001024,-0.1055658941,-0.2842857143,-0.020133471,-0.1663484024,-0.0156862745,-0.0036770621,0.0001909782,0.0153654485,-0.0002702536,-6.6308013029892E-15,-6.25328856267138E-05,0.0152136862,-0.0499713866
0.0310897556,0.2553093259,-0.1057716756,-0.0263972409,-0.0927616975,-0.1680953005,-0.0177777778,-0.0484237555,-2.08941628308745E-05,0.008252063,-0.0003376268,-7.0112201026483E-15,-1.51652846567609E-05,0.0081634209,-0.0875364747
0.0914470743,0.283125128,-0.3958721029,0.0264486975,0.0694812613,-0.1495338374,0.1230769231,0.1294761503,3.67163843991025E-05,0.0009228498,-0.0003657229,-5.74976277479803E-14,1.52104491627312E-05,0.0008416708,0.0372533621
0.0635176278,0.400268845,-0.0799521654,-0.1319862045,-0.0162220674,-0.1856287368,-0.0426666667,0.0017345428,-0.0002244071,-0.004793183,-0.0010361528,-1.23749479753185E-15,-9.79861177767351E-05,-0.0048660949,-0.1087858672
0.0335332164,0.1141382869,-0.0797953964,0.0266565458,-0.0907058263,-0.1696253434,-0.0784313725,-0.1411181195,-0.0002541588,-0.0131932021,0.000556695,8.62035356485183E-15,-0.0010483414,-0.0132599497,-0.113565604
0.0430612832,0.257822213,-0.0267031838,-0.0532085561,-0.0579220229,-0.1790746975,0.0571428571,-0.0774748136,-0.0006236703,-0.0180878553,0.0002912254,-5.37493265930604E-15,-0.0002487449,-0.0181238097,-0.0371077409
0.0469221854,0.5844430353,0,-0.2670901933,-0.0457261177,-0.2595702935,0.1333333333,0.1154873614,-0.0056116377,-0.0906976744,0.0007987315,1.80796522534256E-14,0.000572088,-0.0906420324,-0.1784389341
0.0552584311,0.0568462171,-0.5563858696,0.3814348302,-0.0127049618,-0.1265263433,0.02,0.0771966042,-6.89927766423982E-05,0.01042502,-0.0005566127,-8.37942428599147E-15,-0.0001309352,0.0103730029,0.1961731082
0.0290055316,0.1412876852,-0.2107218236,0.0795010653,-0.0877363115,-0.0927006974,-0.0579710145,-0.0607937258,-0.0001646183,-0.0055370986,-0.0015990177,-3.63400121368182E-14,5.40141547388206E-05,-0.0055478915,0.1167865481
0.0340979172,0.2859063179,0,-0.1580759047,-0.0563235384,-0.1398660196,-0.0307692308,-0.0758745175,0.0003555882,-0.0101744186,-0.0006796533,-6.96763375132025E-15,-9.99894587906263E-05,-0.0101404666,-0.1217055742
0.041888318,0.2904716882,0,-0.2132523665,-0.0203434975,-0.2058667864,0,-0.059398662,0.000513158,0.0012919897,-0.0616618611,-3.19348766872591E-14,0.002581799,0.0013556431,-0.0381564794
0.0323176629,0.2945876838,0,-0.1895753947,-0.0589028825,-0.2615561676,0,-0.0502110278,0.0003142063,-0.0134638923,0.0005846021,1.2916771918429E-14,6.10173203152807E-05,-0.0134365668,0.0542562051
0.0452264574,0.1455263158,-0.1899130435,0.1647957306,0.0121177283,-0.2001775414,0.0266666667,-0.0342209138,4.38382663527429E-05,0.0290697674,-0.0002952212,-6.70069041075966E-15,-6.0961840259305E-05,0.0292350436,-0.2361550809
0.0311336442,0.1763955343,-0.0822134387,-0.1356818182,-0.0387794351,-0.2387012411,-0.0333333333,-0.0594052808,1.9210203231574E-05,0.0335917313,-0.000023237,2.0469682814277E-15,0.000088513,0.0337731304,-0.1245820297
0.066171104,0.3000542594,0,-0.2741046832,0.1044501088,-0.3210682535,0.0148148148,-0.0179386895,0.0002214656,0.0121564482,0.0004793331,1.42099962722503E-14,6.92226599769448E-05,0.012341516,-0.0668015631
0.0372481481,0.2405393649,-0.0560546173,-0.0279756326,-0.0209389865,-0.3205510072,0,-0.0316227885,0.0001146714,0.003471017,-6.97217704476053E-05,-4.91914235836353E-15,3.47266488711304E-06,0.0036019975,0.092454119
0.0470249174,0.3025495131,-0.0282021152,-0.0841003005,0.0227634133,-0.3401868501,0.0133333333,-0.0004976625,0.0001084209,0.002718212,-0.0001140992,-2.68049719682202E-15,1.074862354741E-05,0.0028089085,0.0557456309
0.0983281669,0.1440854612,-0.5909599656,0.676998677,0.2113304687,-0.1175392331,0.2181818182,0.2898359815,-0.0001315688,-0.0045970795,-0.0016226095,-3.35471361944751E-14,-0.0001425466,-0.004573984,0.3680299498
0.066739381,0.3492631579,-0.0542608696,-0.1343384338,0.0627300682,-0.1584646519,-0.0689655172,-0.0016755683,-1.94833083392567E-06,-0.0084260195,0.000103527,-2.54236880741914E-16,-5.49927199410841E-05,-0.0083869658,-0.0914037291
0.0633869371,0.2603850581,-0.3505920996,0.0814090909,0.0369996685,-0.1276874079,0.0761904762,0.1078367163,-7.70938988897814E-05,-0.0221987315,2.34896637063146E-05,-6.40259382007537E-15,6.13731567922345E-05,-0.02221294,0.2010543153
0.0595624463,0.0852693257,-0.2649456522,0.2427706488,0.0166276273,-0.0420798743,-0.0545454545,-0.064472568,-0.0001894721,-0.523255814,0.0001885169,1.2391606064714E-14,9.79363043600726E-05,-0.5225110964,0.1396224838
0.0365368267,0,-0.2111317882,0.0530007102,-0.0632951502,-0.0214328539,-0.0512820513,-0.1159829138,-0.0003341989,0.0248783126,-4.98146195166777E-05,-1.3413011422727E-15,9.61651073436271E-06,0.0247021903,0.159030424
0.05095149,0.1722204921,-0.0535117057,-0.1847806862,-0.0160218076,-0.0813679205,0.0166666667,-0.0678238609,-0.0001865603,-0.0007839038,-0.0003940209,-1.04415405142409E-14,-6.93731935151387E-05,-0.0008160219,-0.1473429403
0.02466478,0.0285345717,-0.1861892583,0.0802850995,-0.1035841411,-0.0477178332,-0.0148148148,-0.0952475311,-0.0003682112,0.0013520822,-0.0003040527,-1.18711404288796E-14,7.42388612347104E-05,0.0012791653,0.1670805932
0.0301310321,0.2323773506,-0.0812288467,-0.2394385027,-0.0777650234,-0.1233987577,0.0666666667,0.020653066,-0.0001691927,-0.0051111679,-0.0015357483,-4.66499669255054E-13,-0.0001552529,-0.0051726412,-0.0519622784
0.0227489585,0.0288170922,-0.1880327163,0.108328797,-0.1022780698,-0.0800210213,-0.0444444444,-0.0856442659,-0.0006144517,-0.0114641336,-5.15444639950065E-05,-7.68603574058665E-15,-0.0001134897,-0.0115213196,0.0323254253
0.0239749152,0.1164210526,-0.1356521739,-0.1343384338,-0.093331325,-0.1207881677,0.0333333333,-0.0135206399,-0.0025242932,-0.0303617571,0.0004435033,4.01770050076115E-15,-0.0007382951,-0.030356228,-0.061485826
0.0734397173,0.2982096635,-0.1111903065,-0.3256363636,0.1171374978,-0.2226122999,0.08,0.137231313,-0.0015634485,0.044397463,0.0007565081,7.39584867691145E-15,0.0001805373,0.0446568003,-0.0866153714
0.0549521857,0.2415374536,0,-0.1668219076,0.0465191025,-0.2639010118,-0.0666666667,-0.0632301339,0.003935564,0.0276162791,0.0001530211,-4.19637227783842E-15,2.12681229191744E-05,0.0278180154,-0.1420441458
0.0295087883,0.1207687268,-0.0281436045,0,-0.0514168298,-0.2484915044,-0.05,-0.1277296406,0.000456524,0.0056478405,-0.0001304998,-3.70938775250134E-15,0,0.0057732376,-0.002720805
0.0522268621,0.1815297078,-0.0564042303,-0.0281497548,0.0578854445,-0.2438112928,0.08,-0.042819843,0.0002576773,0.0045442395,-0.000213639,-2.51177638581257E-15,3.5733547501111E-06,0.0047209324,-0.1766942949
0.0526208848,0.1842105263,0,-0.1974579475,0.0501554456,-0.2942243798,-0.0166666667,-0.0456108408,0.0002812495,0.0026833631,-6.78245576552254E-06,1.68869938482453E-14,2.08348425304929E-05,0.0028958424,-0.2190425081
0.0629945399,0.1190399311,-0.3606295012,0.4293728423,0.0890096126,-0.1405455353,0.2285714286,0.2112800484,-3.51972402222404E-05,-0.0040096231,-0.0009450221,-2.41476225973588E-14,-0.000100984,-0.0039418444,0.5539456836
0.0489608952,0,-0.4340869565,0.3052147239,0.015810931,-0.0271932422,-0.0210526316,0.0763186228,-0.0002213674,-0.0111434109,0.0023874153,8.1627480072687E-15,0.0007627902,-0.0111264609,0.3685773226
0.0573436304,0.3860902256,-0.3045252884,-0.2713636364,0.0371001803,-0.1133733318,0.0666666667,0.2583769776,-0.0001954601,-0.0125581395,-0.0002302714,-8.77617336689862E-15,-0.000099439,-0.012542827,-0.0181810635
0.0680232057,0,-0.4621416747,0.2492115028,0.055922851,-0.0242702464,-0.0388888889,0.0197345642,-0.0006143574,-0.0424671385,0.0001706718,6.20521511240296E-16,-0.0020006972,-0.0425203867,0.1394308394
0.0766426146,0.0282027744,-0.4206268959,0.4622426672,0.061723678,0.1359943822,0.0078431373,0.0077554875,-0.0046723065,0.0832313341,0.0005071779,2.56858117484567E-14,0.0001245635,0.0829415319,0.1094805314
0.0371044534,0.1423936554,-0.1592784821,-0.13147463,-0.0587977006,0.0872750464,-0.0518518519,-0.0569829917,0.0004548825,0.0056134723,-0.0001653908,-7.47980567943575E-15,-3.29257419360799E-05,0.0054824471,-0.0051486212
0.0559704028,0.262472313,-0.0815544132,-0.3186265789,0.0063450467,-0.0253675388,0.0484848485,0.0336142454,-1.4269614235423E-05,-0.0040913006,-0.0005703847,-1.52565929567691E-14,-0.0001005664,-0.0041601391,-0.1211855883
0.0801888188,0.6858822261,-0.1111903065,-0.2990981964,0.0664917083,-0.1267517166,0.1066666667,0.22345662,-0.0003053435,-0.0026130128,-0.0029795749,3.55630146099722E-13,0.0014757806,-0.0026398905,-0.1248350375
0.0350943525,0.0300054259,-0.1118780816,-0.0834109538,-0.0731035138,-0.1528404026,-0.0987654321,-0.1305993748,-0.0001680579,-0.0094200765,0.0003145308,9.78868911375441E-15,2.22903677254066E-05,-0.0094378362,-0.093522196
0.0321911985,0.0887355584,-0.2205726405,0.1958294283,-0.0787075105,-0.0848898129,0.0761904762,-0.0786984525,-1.78593149198685E-05,-0.0326571004,-0.0002919081,-8.84175503630358E-15,-7.34016309934694E-05,-0.0326458105,-0.0707493341
0.0674656571,0.0859407377,-0.3471413899,0.4412416851,0.0388275995,0.066106472,0.096969697,0.0369990008,0.0003752963,0.0305997552,-0.0011779915,-4.56016369558284E-14,-0.000495241,0.0304158224,0.1278506997
0.0540259723,0.0862804244,-0.3485134903,-0.0534180387,-0.0079141147,0.0457401886,-0.0210526316,0.0160313058,0.0003187604,-0.0042283298,0.0002418471,-4.17035403809805E-15,-2.12862088573241E-05,-0.0042541569,0.1271872694
0.0300751146,0.2041451324,-0.1631088263,-0.18770212,-0.0825060347,-0.0203471743,-0.025,-0.0202814327,6.58496787368768E-05,-0.0083979328,-0.0005177095,-8.93737158705847E-15,-9.38533776824086E-05,-0.0084305401,0.1448331579
0.0511852378,0.0867950194,-0.2157489844,0.1087629805,-0.0029200127,0.0195669837,-0.0205128205,-0.0694110443,8.88972432769702E-05,-0.0323559151,-2.56536954060907E-05,-8.64655524739939E-17,0.0020205563,-0.0323712195,0.0023876871
0.0542545185,0.2296273227,-0.1605351171,0.1078980661,0.0169661826,0.0603150554,0.0363636364,-0.0112974906,-3.11141860495788E-05,0.1007751938,0.0006401599,4.91160207005148E-14,8.95346955127927E-05,0.1010690202,-0.0693963604
0.1180133714,0.1698750768,-0.1583488411,0.1873318989,0.1951623164,0.1289006147,-0.0095238095,-0.0336364527,-6.22397677416877E-05,0.0043604651,0.0007205881,4.76609569207843E-16,7.02785069936464E-05,0.00434693,-0.0687948289
0.0701087301,0.0564055488,-0.4994944388,0.0527944818,0.0343493309,0.1498120616,0.0820512821,0.1134754883,0.0001677767,0.0012239902,2.48600725564575E-05,-8.87942211428702E-15,1.06442477586225E-05,0.0011418537,0.0793042454
0.106858173,0.3437629507,-0.160219103,-0.210359408,0.1361378645,0.0742788623,-0.019047619,0.0594717126,-9.74323940749296E-05,-0.0007751938,-0.000676267,-7.04013905291252E-15,-8.28747582239479E-05,-0.0008650413,-0.0148363163
0.1054589373,0.6467836257,-0.1370223979,-0.3472172513,0.0992958044,-0.0493052355,0.0666666667,0.1972929658,-0.000379631,-0.01042502,-0.0367758265,-9.76669255318623E-14,-0.0005909174,-0.0104577304,-0.1680815514
0.1190572715,0.3050866159,-0.0568772218,-0.4933884298,0.1000565338,-0.2168102893,-0.0345679012,0.0691165865,-0.0011505558,-0.0327034884,0.0008146237,1.71130536442046E-16,8.15381611637127E-05,-0.0327544871,-0.1259495641
0.1093156131,0.1528637771,-0.1139934235,-0.0284448256,0.0630080769,-0.2231339999,-0.0733333333,-0.1162807942,0.0012466262,0.0787119857,-1.27637738042067E-05,-5.87393173732699E-15,1.87015587177666E-06,0.0794198331,-0.0461811713
0.0990170564,0.120518688,-0.1404266811,0.1995320856,0.0275639439,-0.155597138,0.0296296296,-0.0933156813,0.0001461173,0.0175438596,-0.0003027324,-8.47322733814391E-15,-4.76752747268709E-05,0.017744742,-0.1326790806
0.0555029072,0.0898310591,-0.1116478798,0.0842744212,-0.0704590294,-0.1278753931,-0.0484848485,-0.1328054422,-1.49948145898867E-05,0.0072093023,-0.0004740724,-1.73148821026761E-14,-3.77979024922742E-05,0.0072941566,0.0428706645
0.0681220365,0.2385677308,-0.1389878831,0.0558361392,-0.0465072022,-0.1093478365,0.1142857143,-0.0175227935,2.19262533202628E-05,-0.0001775253,-0.001014297,2.30180757856105E-13,-4.40521958893366E-05,-0.0001076662,0.0783517969
0.0464732206,0.1197747455,-0.2232957595,-0.0556073025,-0.090522692,-0.1278753931,-0.0102564103,-0.0227240007,-0.0001044703,-0.0069767442,0.0004916995,-1.21264069149292E-14,7.19372582801993E-05,-0.0069122075,0.2412927321
0.074755402,0.1183140779,-0.3032873807,0.1675084175,-0.0235162783,-0.0691857253,0.0333333333,0.0152961751,-0.0002988381,-0.0138001533,0.0009178155,5.34701375286493E-14,-0.0001536056,-0.0137673607,0.0764642394
0.0413528763,0,-0.1650939236,0.0275776053,-0.0936878157,-0.0565579057,-0.08,-0.1314804653,-0.0006947947,-0.027027027,0.0001009873,-6.93250282484189E-16,0.000039445,-0.0270636597,0.0136451703
0.0368411214,0.0591570389,-0.1378579003,-0.027521667,-0.0961851326,-0.0609025282,0.0222222222,-0.0953266819,-0.0096974658,0.1085271318,-0.000130181,-2.68735080482107E-15,-4.19258338755534E-05,0.1090363094,0.034517574
0.045443625,0.301921817,-0.0844308136,-0.2757760532,-0.0651025558,-0.1511492612,0.1142857143,0.064756266,5.24835112042043E-05,0.0006839945,-0.000772338,-3.25296893861066E-14,-0.0005256782,0.0007486191,-0.0244294905
0.0697940321,0.1742830129,-0.5686019266,0.5348453414,0.0148927396,0.0317668076,0.1435897436,0.2573747377,0.0004798492,0.003986711,-0.008625188,-3.79311283946998E-14,-0.0001794487,0.0038553925,0.1239228027
0.0933947558,0.0562964471,-0.3148599781,0.4333151878,0.0902185559,0.1837525208,-0.0444444444,0.0168900096,0.0006316775,0.0051049348,0.0008805349,2.41399651936495E-15,7.36874509548931E-05,0.0048719927,0.062933621
0.1237549842,0,-0.4409344085,0.1574643925,0.1666457326,0.2385917235,-0.0074074074,0.0128095662,0.000657257,0.0093023256,9.17773377949436E-05,-6.10950846598102E-15,1.11418800318411E-05,0.0090460683,0.0480148591
0.0781761171,0.3753654971,0,-0.4929167391,0.0286812448,0.058588177,0.0156862745,0.0957055426,-0.000027517,0.0019933555,-0.0005100537,-1.05349557679188E-14,-8.98194908153862E-05,0.0019033841,-0.1515989397
0.0515526022,0.0570691434,-0.2127877238,0.161525974,-0.0414143161,0.115422095,-0.0631578947,-0.1017572222,1.06761128657851E-05,0.0104039168,-0.0004716589,-1.9228344402017E-14,0.0002820249,0.0102629709,0.0960441365
0.0608885342,0.0851031086,-0.23798627,0.0798128342,-0.0186173502,0.1415472319,0.0266666667,-0.0530652952,2.9896158331339E-05,-0.0006342495,-0.0003575081,1.15290536108801E-14,3.65624407635525E-05,-0.0007562772,-0.004242018
0.0343979857,0.1978027593,-0.0263402279,0.052897395,-0.0860886734,0.160097335,-0.0333333333,-0.0910555118,-8.47669126508831E-05,-0.0058682895,-0.0002970112,-9.65171729493268E-14,1.93673709729494E-05,-0.0059516306,-0.1163982523
0.0396867325,0.1695452223,-0.1317011397,0,-0.0701677478,0.160097335,0.0296296296,-0.0405200335,-0.0001056263,-0.0110465116,-0.0017395016,-2.47735600806224E-15,2.62285097266749E-20,-0.0111072157,-0.1512073377
0.0776887903,0.1132500512,-0.1583488411,-0.0263459841,0.028393653,0.1497587789,-0.0121212121,-0.0494040265,-6.73425071466653E-05,-0.0011074197,0.0016798433,-1.25946076805702E-14,-1.94250661318669E-05,-0.0012039139,0.2022822581
0.0343579982,0.1705386513,-0.1324728261,-0.0527944818,-0.090500477,0.128929137,0.0133333333,-0.0199514431,-9.47983864770456E-05,-0.0151162791,0.0005708731,-9.30924469706908E-14,-5.28033110306404E-05,-0.0151745165,-0.0505314977
0.046063268,0.166633186,-0.2847660139,0.3180042614,-0.052578938,0.2381135359,0.0848484848,0.0854071526,-0.000054878,-0.0016611296,-0.0009357184,-5.61114035985942E-14,0.0003856106,-0.0017588546,-0.0129829427
0.0343531217,0.2528449502,-0.1309383918,-0.1553608605,-0.0766759399,0.1781215967,-0.0296296296,0.0269983177,-0.0001152415,0.0089445438,-0.0011042397,-9.22089765266251E-15,-6.1953557103082E-05,0.0089445264,-0.0320131827
0.045103244,0.1947770957,-0.2074985452,0.130967006,-0.019140535,0.2209808818,0.0095238095,0.0165954885,-0.0001051305,0.0206718346,-0.0009965497,5.70254264624183E-15,0.000084649,0.0206862603,-0.0214240705
0.0815357132,0.166633186,-0.1812147361,0.0259429863,0.1149386417,0.2240113334,-0.0177777778,-0.014105491,-0.000077498,0,0.000109013,-8.61689046282575E-16,8.87588852258128E-06,-9.00620854709437E-05,0.0311594799
0.1002163549,0.2213327997,-0.1805257067,0.0517869535,0.1516108957,0.2360033739,0.0205128205,0.0199516713,-0.0001321955,0.0082079343,0.0002692018,1.34186856616859E-14,0.000017596,0.0081164841,-0.0125540222
0.0697186086,0.2504276945,-0.0778119544,-0.0773850674,0.0446710119,0.2007010995,-0.0266666667,-0.0244581716,-0.0003896315,-0.0060667341,-0.0028333963,-8.68784809139006E-15,-5.06236335940071E-05,-0.0061040849,-0.1229881163
0.0772934673,0.4255155432,-0.0528858378,-0.2594298627,0.0516810847,0.1048912266,0.0555555556,0.0840153943,-0.001425813,-0.0054719562,0.0023993647,-5.6471012594037E-14,-0.0002312429,-0.0054689195,-0.1062052017
0.0496449082,0.1715437907,-0.0266507218,-0.10579479,-0.0364095649,0.0656555153,-0.0784313725,-0.1089175128,0.0013739161,-0.0196779964,0.0002491415,-2.99358076527347E-15,4.22147817364258E-05,-0.0196875863,-0.1135403867
0.0395979798,0.0280938834,-0.1833137485,0.2399089123,-0.059063373,0.1482415186,0.0571428571,-0.0690444927,4.38229149630569E-05,-0.0930232558,-0.0003654013,-1.01835674885066E-14,-0.0001077452,-0.0930343634,0.1158120273
0.030753926,0.2553093259,-0.0793287567,-0.130967006,-0.0871527859,0.100870128,0.0266666667,0.0074605783,6.24426078384562E-05,0.0523255814,-3.97504764330752E-05,-1.66237414236611E-15,-0.0003847555,0.0523475262,-0.0907201706
0.0580250425,0,-0.1833137485,0.1322434875,-0.0019178092,0.1474302148,-0.0555555556,-0.1082779975,-0.0003066671,0.0023852117,-0.0005213455,-2.70164008017043E-14,-0.0001427046,0.0024165683,0.154415132
0.070108405,0.1702062173,-0.0793287567,-0.130967006,0.0238576776,0.0992635558,0.0380952381,-0.0333534949,-0.0001287231,-0.0027041644,0.0006216886,-2.06426680901186E-14,-0.0002810318,-0.0026862002,0.1251354277
0.0524362273,0.0568462171,-0.0529891304,-0.0264486975,-0.0312964182,0.0895043054,-0.0740740741,-0.1427689278,-0.0001296489,-0.0104039168,9.63622301719358E-05,1.61727002041502E-13,2.84332150565314E-05,-0.0103838082,0.0614856085
0.0480421591,0.1412876852,-0.0790206838,0.0795010653,-0.0363455849,0.1155626229,0.1333333333,-0.0401499653,2.3184650518642E-05,-0.0033222591,-0.0005532565,-2.20268667804891E-14,-9.48702136957121E-05,-0.0032897855,-0.141962281
0.0454176169,0.0842816501,-0.1571260702,0.0790379523,-0.0301243538,0.1417586159,0.0166666667,-0.0089467608,-0.0002199182,-0.023255814,-0.0031428986,5.84586051698047E-15,-0.0063936322,-0.0232720429,0.1590367199
0.0391470644,0.1128110975,-0.078867543,-0.0523868024,-0.0437401753,0.1203210186,-0.0296296296,-0.0485016408,-0.0001167891,-0.003875969,-0.0002051408,-6.1381535428297E-15,-8.28578352159285E-05,-0.0038899819,-0.1098359216
0.0290032559,0.0558642287,-0.1822581991,0.13147463,-0.0698874373,0.1620834441,0.0380952381,-0.0020223508,-0.0004592417,0.0620155039,0.0010893331,1.75899325406466E-14,0.0011805073,0.0619263055,0.2010002282
0.030387862,0.0560795051,-0.1045488816,-0.0520851509,-0.0589023861,0.1372812291,-0.0444444444,-0.0680245298,-0.001281448,0.0084566596,-0.0002275215,-8.01718013757337E-15,-5.12285973793337E-05,0.0084010956,0.0440808048
0.0304769398,0.1119433198,-0.052173913,0.0261429322,-0.0558103474,0.1405524511,0,-0.0637127385,0.0001283824,0.0124031008,-0.0001406004,1.62047253530705E-14,4.37169356533977E-05,0.0123979387,-0.0273391533
0.0624997359,0.491838443,-0.0809058691,-0.4435751748,0.0642668341,-0.0225221261,0.3111111111,0.4171926284,-0.0027924799,-0.0202224469,-0.003514529,-3.54625604256955E-14,-0.0003589296,-0.0202306706,-0.2294103613
0.0479862417,0.2619473684,-0.0271304348,-0.0809235496,0.0100332964,-0.0546943833,-0.0666666667,0.0024747926,0.0013784672,-0.1085271318,0.000270599,-5.07206461834101E-15,1.05901434585339E-05,-0.1089018652,-0.1379921829
0.0523393472,0.0859407377,-0.1335159192,0.2170909091,0.0367168449,0.0173350807,0.0133333333,0.0006958097,0.0001126719,0.044397463,-0.0003792374,-9.1461053527287E-15,-7.35558692773312E-05,0.0444944047,0.0685602573
0.0484430089,0.3753654971,-0.0269151139,-0.1068360773,0.0219269262,-0.020768127,0.0363636364,0.0920888868,0.0002954232,0.0159883721,-0.0001848479,-8.04780131171002E-15,9.22607903766859E-05,0.0160608434,-0.1778999261
0.0416451423,0.3214436694,-0.0272393924,-0.161525974,-0.0047835927,-0.0782112167,-0.019047619,0.0338022451,0.0002412686,0.011627907,0.0002786429,6.45589325563491E-14,0.00005898,0.0117522222,-0.1203822856
