"volume","open_lastclose_ratio","high_close_ratio","close_ma5_ratio","volume_ma5_ratio","close_ma30_ratio","volume_ma30_ratio","close_ma60_ratio","natr5_ratio","b_upper5_ratio","kama5_ratio","apo5_ratio","willi5_ratio","macdsignal5_ratio","rocr5_ratio"
0.0380311665,0.1448143406,0.3633302409,-0.1551687558,0.1299908307,-0.0155450401,-0.0164844419,0.1383538565,0.1455429711,0.0291256697,-0.0217741679,-0.008912656,0.0007763975,-0.00443146,0.0159669647
0.0219429972,0.0564359188,0.0418488865,-0.0218272567,-0.1048803965,0.0238815976,-0.0721855399,0.1714448166,-0.0870693171,-0.0321379523,0.004933303,-0.0325174825,-0.0140468227,0.0209453898,0.0266483132
0.0200069547,0.0884050082,0.083199572,0.0365677418,-0.1135789781,0.0251449119,-0.0783501954,0.1768138554,-0.1029105853,-0.0717385394,0.0109452693,0.023059867,-0.0059288538,0.0004160023,-0.0064048425
0.0327912779,-0.0549242424,0.1988672696,-0.0515657409,0.0662805908,-0.040442953,-0.0343119394,0.1277013077,0.0435796373,-0.0566676138,-0.0163329738,0.0117302053,0.0251716247,0.0025937073,-0.037142332
0.0239420324,0.0225055432,0.0568192199,-0.0411248832,-0.0560450079,-0.0481370203,-0.0643654836,0.1224360607,-0.0370133161,-0.0025502118,-0.003999655,-0.0030897207,-0.0076726343,0.0015770392,0.0933191416
0.0358542845,0.1125277162,0.0412722286,0.0900500777,0.1498257304,0.0170582613,-0.0219962676,0.1728487564,-5.4207625151351E-05,0.0480050741,0.0283820822,-0.0094488189,-0.0371064468,-0.0011204069,0.1648369327
0.1076790137,0.0980851825,0.0127299892,0.4109380803,0.650764765,0.1916507157,0.2137649099,0.3094172659,0.2145488306,0.3420457721,0.2959663247,-0.0357675112,-0.0372975277,-0.0091092084,0.2071352017
0.06754683,0.0504222553,0.113741187,0.3447151076,0.1176432062,0.1957997646,0.0726788647,0.3122217912,-0.035834889,0.1785229524,0.2527600599,0.0382126348,0.2891304348,0.0080292838,0.0046030862
0.0459378862,0.0500575374,0.0249598716,0.2710848294,-0.0822275491,0.215089772,0.002908074,0.3255922334,-0.1155079012,0.1106484827,0.4727915096,0.017088922,-0.0338164251,0.0023940509,0.1332779162
0.0359586296,-0.0197727273,0.050278878,0.1035862443,-0.1740778375,0.1879048299,-0.0265984304,0.3000784791,-0.0734229666,-0.0280312477,0.1691786042,0.0070678617,0.1208490243,0.0009074074,-0.025483304
0.060636985,0,0.2018415609,-0.0037728622,-0.0206674223,0.1692437561,0.0538674642,0.2818303201,0.0905111193,-0.1666482123,0.0727818545,0.0021021575,0.0834582709,0.0002779002,-0.1247964445
0.0718831201,0.1099277978,0.0477864208,0.2178827946,0.1237753141,0.3004586202,0.0982404246,0.3764442421,0.1090596788,0.1923104838,0.2506121286,-0.0007933884,-0.0297731569,0.0006132531,-0.0817118668
0.0459812286,-0.0094638695,0.0842019764,0.1272263427,-0.0527640007,0.2740797441,0.0107548731,0.3484883921,-0.0252670051,0.061261181,0.1003424965,-0.0014517802,0.04743083,0.0003461,-0.050023701
0.0340395633,0.0667031763,0.1198758841,0.10242549,-0.1419838864,0.2740213401,-0.0293816698,0.3402002398,-0.0695295951,0.0455188829,0.0784356324,-0.0033809166,0.0063405797,0.0001289344,-0.0324681856
0.0310963856,0.0474816778,0.0118654738,0.0958322665,-0.1630415623,0.2921605054,-0.0385826701,0.3462695475,-0.0978150885,0.0301089898,0.1505035655,-0.0028610983,-0.0260869565,3.71798755344071E-05,0.0626477267
0.0412849542,0.0187991974,0.2439359178,-0.0826322931,-0.0358827573,0.2142599052,-0.0029786764,0.2797510856,0.0686182728,-0.079165272,0.0035409295,-0.0029572837,0.2546583851,-0.0003544055,-0.0843846564
0.0343775344,-0.1062827225,0.0855268327,-0.0685676704,-0.0359266432,0.2026473547,-0.0260313482,0.2644333893,-0.0242156526,-0.0035370576,0.0028821525,-0.0064094179,0.0080645161,-0.0005594656,-0.1949519703
0.0295503001,0.048394787,0.1346346839,-0.0597517913,-0.0597736535,0.1880958812,-0.0419636082,0.2502330213,-0.0875211102,-0.0035256716,-7.13095055685051E-05,-0.0076767677,0.0020703934,-0.0006910007,0.0182821075
0.0436100832,0.0969590829,0.2561327137,-0.0236203725,0.0954983197,0.1851855687,0.0091957215,0.2466140898,0.1769938004,-0.02146068,0.004089955,-0.0115384615,-0.0032732213,-0.0007166614,0.0002143429
0.0529755197,0.0193241314,0.2495987159,-0.0899368784,0.1408516382,0.1185378125,0.043632763,0.1948858105,0.0329272844,-0.0719904336,-0.0935343483,-0.0593301435,0.020881396,-0.0011231117,-0.1164601122
0.0800364623,-0.0098863636,0.3303779367,-0.1406292348,0.2990262221,0.0671181153,0.130327665,0.1541754423,0.1111780674,0.0261543261,-0.1372364311,0.0177589852,-0.0015780595,-0.0018460644,0.0341333959
0.0979860531,0,0.3170705805,-0.2592985325,0.2752158466,-0.0310076229,0.1797688328,0.0798637337,0.1115378495,0.0442670252,-0.2966063635,0.0064171123,-0.000352908,-0.0045527667,-0.1302208177
0.0437245022,0.0104657158,0,-0.1370591442,-0.1411404276,-0.0095500727,-0.000815752,0.0941758285,-0.1063658359,-0.0553466047,-0.0810197716,0.0041106719,-0.0051096247,0.0265024345,0.0467839443
0.0600481629,0.0103483432,0.2968200946,-0.1981341312,-0.0464773201,-0.0855572604,0.0521662216,0.0339139109,0.1031891347,-0.1032600847,-0.2159559789,0.0058027079,0.0048983484,0.0035957775,-0.1254218639
0.0415897189,-0.0641277641,0.0269316534,-0.1104618921,-0.1608481457,-0.0818077463,-0.0097008135,0.0329599837,-0.0369536978,-0.1161735454,-0.120747733,0.0011730205,-0.0067472802,0.0013637219,0.0898680032
0.0199549065,0.0426694693,0.0537597234,-0.0418973401,-0.2798538487,-0.0794444923,-0.0815032451,0.0312099692,-0.1182725079,-0.1320678425,-0.0658514557,0.0006427916,-0.006954727,0.0005371401,0.0718656849
0.0294194646,-0.074527972,0.0953632521,-0.0802946191,-0.1102331014,-0.109531676,-0.0499892464,0.0042697981,-0.0913941232,-0.0146939534,-0.0573558159,-0.0023946785,0.0042646141,0.0003233539,0.0916946864
0.0297203117,-0.0323763955,0,0.0845365115,-0.0801089968,-0.0466034014,-0.0490173691,0.0478251327,-0.0028828307,-0.0550937679,0.0003173557,-0.0029622063,-0.0241545894,-0.0002851599,0.0631365327
0.0258906984,-0.0209710744,0.0668141878,0.0241068939,-0.0526353768,-0.0698846957,-0.0619714827,0.0264852431,-0.0746302554,0.0099519927,-0.0033213161,-0.0073215375,-0.0170011148,-0.0004085609,0.0821920039
0.0277685365,0.0423431253,0.0661814777,0.0560556041,0.0206668954,-0.0527594899,-0.0555364524,0.0377942286,-0.0570569697,0.027025145,0.0007504303,-0.0102145046,0.0017391304,-0.0006402294,0.0271678457
0.0142212755,0,0.0937190581,-0.0080018165,-0.1983536276,-0.0827978634,-0.0999746221,0.0141325302,-0.0955455466,0.0014363215,-0.0012987115,-0.0149184149,0.052173913,-0.0005508391,-0.047324545
0.0161626037,0,0.0533493439,-0.0099603563,-0.1305123183,-0.0774153886,-0.093119883,0.0159589391,-0.1132624264,-0.0315749189,-0.0061709074,-0.0701298701,-0.0079051383,-0.0005994428,0.0625372801
0.021835543,-0.0211311589,0.1198073836,0.0059830516,0.0140402513,-0.0760364414,-0.0738221529,0.0136761617,0.0658274125,-0.0131609905,-0.0014242951,0.0036363636,0.0204603581,-0.0006819474,-0.0947389576
0.0536962345,0.0632727273,0.4603377515,-0.1910664507,0.4543530832,-0.1795457485,0.0320996564,-0.0665766666,0.3659666927,0.0931039878,-0.1144404087,-0.0204545455,0.038647343,0.0006728764,-0.1305446811
0.0481811187,0.011050626,0.1992722946,-0.2203481091,0.2538421115,-0.2220310355,0.0106498439,-0.1008564136,0.0146413395,0.0093301627,-0.2782602751,0.2787878788,-0.0028355388,0.0012731167,-0.1043211681
0.0455239882,0,0.1007648781,-0.2049038275,0.102614265,-0.2426088216,0.0008086871,-0.119908909,-0.0987936647,-0.0193029829,-0.2362007548,0.0142857143,0.0016380182,0.0010412467,0.00058463
0.0319693895,0.0057017133,0.0713867625,-0.0933783406,-0.092624381,-0.2178715343,-0.0374323001,-0.1083371434,-0.0921614116,-0.0950753809,-0.1023626837,0.0094545455,-0.0035858359,0.0004474181,0.0156644959
0.0647429449,-0.0339307271,0.3058050436,-0.1996774369,0.1469332409,-0.2973038825,0.0768179845,-0.1749234057,0.1494627433,-0.1595491495,-0.291346275,0.0073137389,0.0053737176,0.0006770412,-0.1595600163
0.0396975784,0.0531774522,0.0509597378,-0.0314032771,-0.0619310103,-0.2374855438,-0.0096290131,-0.1382686999,-0.0354932201,-0.0812640317,-0.0220920951,-9.74896417255667E-05,-0.0136986301,0.0001643445,0.262674483
0.0981187541,-0.0346022727,0.4101932385,-0.2587071499,0.3387588145,-0.3480014016,0.1786309179,-0.2263696538,0.2772166137,0.0293093198,-0.1618984747,0.000245038,0.0178602833,0.0005334714,-0.1434830687
0.0676694572,-0.0183932347,0.0615072743,-0.1595080527,0.0539013756,-0.3225022585,0.0759621476,-0.2150296812,-0.0297775875,-0.0408282285,-0.0880887638,-0.0005319149,-0.0091963985,0.0003198771,0.0643903091
0.049535055,0,0.1485307795,-0.1510931741,-0.1015851375,-0.3381580357,0.0186164356,-0.234679559,-0.0851992865,-0.1200338593,-0.159671632,0.0007970112,0.0075161887,0.0002256099,-0.0875447628
0.0478151647,-0.012385601,0.1579381705,-0.1447764384,-0.0948714283,-0.3406464183,0.0125939435,-0.2450602011,-0.0467211544,-0.0316603028,-0.1063835209,-0.0029109998,0.0029129953,0.0001255451,0.1223906073
0.0320287132,-0.0813251156,0.0398447209,-0.0971402254,-0.2061270457,-0.3401612738,-0.0403945371,-0.2537610313,-0.0319096407,-0.2150953128,-0.309602989,0.0023295455,-0.005953959,3.68909392889441E-05,-0.1169526484
0.0366846922,0,0.2356676248,-0.1477171489,-0.0969893929,-0.3582629554,-0.0252154663,-0.2761976061,0.0446146558,0.0048044925,-0.2413517645,-0.0018131453,0.0058915344,4.51297086389447E-05,0.1516794152
0.0412075971,0,0.0545997191,0.080594905,-0.002681025,-0.2595442374,-0.0100199344,-0.2145180312,0.0620089402,-0.0455024175,-0.0017446309,-0.0027412587,-0.0296010813,-0.0003566958,0.1248093175
0.0469962611,0,0.2086198222,-0.0405086262,0.0665757399,-0.2987039088,0.0079309644,-0.25065563,0.0074389588,-0.0316028688,-0.0196789862,-0.0040843215,0.057675244,-0.0003216131,-0.0413542502
0.0509518596,0.0127126605,0.0929769053,0.1234306526,0.1016448191,-0.2101256144,0.0184213958,-0.1978601252,0.039722751,0.0513372439,0.000935291,-0.0058623619,-0.0305141547,-0.000650774,0.1645502698
0.0341623771,0.0122757509,0.1249387986,0.0602822199,-0.0840917857,-0.2086972432,-0.0357660977,-0.2067670633,-0.0787727387,0.0245616958,-0.0016407923,-0.0126645768,0.0253623188,-0.0007400114,0.0046047216
0.0499458438,0.0927882174,0.2014499614,0.0515190844,0.0534135317,-0.1764333318,0.0166420624,-0.1933031716,-0.0044641696,-0.0062724015,0.003783773,-0.0351239669,0.0051245689,-0.0008924519,0.0989786494
0.0353946812,0.0613787543,0.0461812602,0.0724005356,-0.0838777669,-0.1480110788,-0.0274326188,-0.1815006656,-0.069258683,0.0265977492,0.0032509075,0.0110864745,-0.0045506881,-0.0010987671,-0.1205654102
0.0558116784,0.0365839007,0.1315714161,0.0057973249,0.1051334594,-0.1484038535,0.048727529,-0.1883399447,0.0857223109,-0.0552354576,0.0082091162,0.0151515152,0.0127118644,-0.0011306167,0.0821917336
0.0550509792,0,0.3998148767,-0.1306713414,0.0878049526,-0.2036753335,0.0443090849,-0.2324525922,0.1502017172,0.0496778579,-0.0560484059,-0.0067618332,0.0591304348,-0.0001303947,-0.2332520165
0.0336752262,-0.0063345122,0.1286768984,-0.1302602704,-0.1205553251,-0.2034887684,-0.0280213067,-0.2376548002,-0.0430870192,0.0171798481,-0.0555618036,-0.0105263158,-0.0073484385,0.0004668838,0.0073339061
0.0603571561,-0.0318547965,0.3611981417,-0.2694473958,0.1153202232,-0.2786982634,0.0641546565,-0.2937433783,0.1849751313,0.0395929415,-0.3087072883,-0.0636363636,0.0023651612,0.0016147815,-0.1784108926
0.0369949913,0,0.08379813,-0.1722042125,-0.1060236419,-0.2588820288,-0.0198502024,-0.2864319691,-0.1171618826,-0.0782694006,-0.2412821055,0.0195454545,-0.0009451796,0.0010363454,-0.0150554212
0.0411083511,0.0464682799,0.2383500527,-0.1545268047,-0.0429306064,-0.2760904932,-0.006848648,-0.3032355082,-0.0126999446,-0.1337181292,-0.2314044525,0.0124863089,0.0062801932,0.0007576334,-0.0361644718
0.0489426263,0.0269737571,0.1464969035,-0.1405493045,0.0481724497,-0.2831226801,0.0176586379,-0.3147786531,-0.0495111429,-0.0817112411,-0.199856852,0.0022727273,-0.0029861013,0.0005386758,0.0734808601
0.0318753048,-0.0068265889,0.0252910641,0.0228072128,-0.1230943461,-0.2216540521,-0.0407401592,-0.280551264,-0.087777059,-0.1573564037,-0.0018183874,0.0008080808,-0.0126446103,-2.58479541451761E-06,0.1001666374
0.0369204325,0.0601052747,0,0.1324643287,-0.0258604972,-0.1524455045,-0.0245600742,-0.2422154471,-0.0882709341,0.0689575013,0.0180848061,-0.0048632219,-0.0434782609,-0.0005454249,0.2530522004
0.0449980344,0.0586203209,0.0490439582,0.1368174246,0.0467423157,-0.1245654377,-0.0008865997,-0.2308654874,-0.0598893088,0.0620735516,0.0252414966,-0.0071671068,0.0070639737,-0.00087602,0.0123803779
0.042910822,-0.0323763955,0.1239142561,0.0486610107,0.0195162619,-0.1313498322,-0.0104460087,-0.2421921089,-0.0264817369,0.0191433966,0.0203842911,-0.0133250311,0.0652173913,-0.0008921546,0.0183426205
0.0358126211,-0.0588974855,0.118167508,-0.0845020724,-0.0314904419,-0.1600239283,-0.0344162896,-0.2681307065,-0.0084957383,-0.0352731194,-0.003983887,-0.0372960373,0.06342711,-0.0004270958,-0.0328527838
0.0372237669,-0.1337285903,0.1303873889,-0.2037670315,-0.026751248,-0.2068336758,-0.0285131507,-0.3043392442,0.0495773562,0.0534206742,-0.0322597608,0.0066518847,0.0203557312,0.0004944537,-0.1786294923
0.0334983743,0,0.1106625245,-0.0616827555,-0.0624577893,-0.1491065545,-0.0393531705,-0.2718606299,0.0240790499,-0.0359166469,-0.0156179243,-0.0152597403,-0.0129672006,8.69346366669751E-05,-0.0145703047
0.0342111295,-0.0067434393,0.0505821282,0.0215349274,-0.0309167525,-0.1161489096,-0.0361040774,-0.2538796135,-0.0463461225,-0.0744449756,-0.0017213524,-0.0949494949,-0.0086956522,-0.0003484478,0.0136972464
0.0394058724,0.1001754578,0.204051505,0.0076450103,0.0422148728,-0.1215626521,-0.0197581335,-0.2591665182,0.0628523242,-0.0742818534,-0.0091708413,0.0234449761,0,-0.0003556559,0.0075083626
0.0329732288,0.0067352356,0.0770819564,-0.0153348594,-0.0316294823,-0.1274016135,-0.0381901451,-0.2624559729,-0.0472973238,-0.0201429461,-0.007363457,0.0060606061,0.0108695652,-0.0002095318,0.0509504333
0.0381117572,-0.094986631,0.1500113494,-0.1537996197,0.0312498457,-0.1778718633,-0.0208634285,-0.2958508744,0.0279626585,0.0345520847,-0.0199618768,-0.0020376176,0.0205533597,0.0005675785,-0.0015661381
0.0322786936,0.0838842975,0.0346836925,-0.0450237509,-0.0396858783,-0.1318775958,-0.0347589894,-0.2643678349,-0.0797885822,-0.0136182468,-0.0170977713,-0.0024713151,-0.0112721417,0.0001209297,-0.0121147513
0.0253694705,0.013737875,0.1221506824,-0.0414500833,-0.1106591448,-0.1362425926,-0.0559924669,-0.2655832849,-0.0376111561,-0.0548129856,-0.056965973,0.0004085802,0.0054347826,1.20315274370581E-05,-0.0563469142
0.0224504824,-0.0483827034,0.0087359551,-0.0195361908,-0.1160343627,-0.1309231731,-0.064771527,-0.2582633001,-0.0447535023,-0.0540834949,-0.0420324166,-0.0003996004,-0.011847251,-9.52115026511317E-05,0.0258896145
0.0336117361,0.0207613636,0.1984463865,0.0534788401,0.0481894285,-0.0970911505,-0.0216903523,-0.231911461,0.1218471792,-0.0267515671,-0.0031345267,-0.0012257406,-0.0098782609,-0.0004906366,0.0711565052
0.0381324023,0,0.0169219468,0.1125251732,0.1151983074,-0.0487348186,-0.0053876067,-0.1949024301,-0.0102271997,0.0749016826,0.0221605993,-0.0100766703,-0.0302457467,-0.001192613,0.1807188595
0.0311493665,0.0201078582,0.0844053629,0.0964794663,0.0150487567,-0.0403738444,-0.0310294124,-0.1821498719,-0.0538096246,0.0519818271,0.019797107,-0.0181818182,0.012987013,-0.0018079649,-0.0534809636
0.1134630139,0.4145586298,0.4235614573,0.2131255284,0.6198582189,0.045569177,0.2544869972,-0.1206883291,0.4666834585,0.1456565429,0.2376581932,-0.0417690418,0.0544334132,-0.0052037287,0.1523400759
0.0354117197,0.0322631914,0.0485893213,0.1624359186,-0.1337115991,0.0600749966,-0.0214859318,-0.1038489401,-0.0628098213,0.0712965834,0.1806252644,0.0181818182,0.0006881345,0.0173912651,0.0252761408
0.0432481091,0.0128305067,0.3115473128,-0.0683960259,-0.0778526086,-0.0241907367,0.0075663648,-0.1548305215,0.0785183879,-0.0225772804,-0.0126808743,0.0027807487,0.0339534724,0.0006821538,-0.1787837713
0.0728780049,-0.0667031763,0.2650605832,-0.2696103646,0.1038291122,-0.1227487304,0.1064286852,-0.2161963808,0.1391088077,0.0643863337,-0.0606930644,-0.0064007421,0.0110903533,-0.002135326,-0.2334972131
0.0462537819,0.0349959775,0.0344698597,-0.1233952162,-0.1157950562,-0.0591415479,0.0138039002,-0.1712815371,-0.100725939,-0.0006401425,-0.0112759962,-0.005583393,-0.0073072707,-0.0036137332,0.0813709537
0.0310338283,-0.0341329447,0.0521549556,-0.100782088,-0.145043736,-0.0692560475,-0.0391943438,-0.1760338073,-0.1191666115,-0.0796460634,-0.0905967211,-0.0229338843,-0.0014790585,-0.0312383289,-0.1544603808
0.108567377,-0.048202171,0.42468051,-0.2723944179,0.3593938938,-0.1880209075,0.2183448978,-0.254910494,0.2111671948,-0.1174647241,-0.3293960161,0.1335968379,0.0131707461,0.0098698183,-0.2280191801
0.4390026576,-0.2706016573,0.5215495556,-0.6589348697,0.966951751,-0.4167483711,1,-0.4069819669,0.5356581144,0.1220973438,-0.7290241272,0.0170454545,3.31505801351564E-05,0.0061469549,-0.2844772398
0.1098445781,0.0578426052,0.0304300321,-0.4008436083,-0.1137568478,-0.3484959418,0.1266368764,-0.3630225397,-0.1191299032,-0.0426000353,-0.2435782043,0.0032746823,-0.0057374531,0.0019268933,0.2820632517
0.1176519275,-0.0562475261,0.0690004913,-0.121039326,-0.1217708521,-0.2811499824,0.1369891914,-0.3170485305,-0.0688406067,-0.2036674682,-0.1485731623,0.0035203976,-0.0074165133,0.0005931819,0.013024884
0.0559044572,0.0234260803,0.2427356542,-0.0907225288,-0.2990285388,-0.3209978277,-0.0141744949,-0.3423863085,-0.0497231018,-0.3338596406,-0.1923466449,0.0020471895,0.0071987205,0.000273534,-0.0603022069
0.0519369194,0.0640968294,0.1927235368,-0.0045497567,-0.2994872749,-0.3158059936,-0.0244243986,-0.3376718383,-0.0965566215,-0.2854805029,-0.1122846861,-0.0011850928,-0.0129471475,4.56417091168754E-05,0.2105389271
0.0537302492,0.0562475261,0.1523713091,-0.0392264466,-0.1394617496,-0.3083981215,-0.0204720681,-0.3301659119,-0.0420415758,-0.0328819145,-0.0514867979,-0.0059382819,-0.0010659187,-0.0001217409,0.4574132457
0.0514558003,0.0563292812,0.2391987694,-0.1349369815,-0.1000194455,-0.3420470714,-0.0271569289,-0.3515859559,0.0084501237,0.0267324523,-0.0657881597,-0.0042110478,0.0235050542,-0.0001082335,-0.1790634973
0.0325489461,-0.0494318182,0.0411103767,-0.0305800414,-0.1519858191,-0.3041183525,-0.0715280957,-0.326219892,-0.0984421663,-0.0962273532,-0.1832517141,-0.0047066409,-0.008201581,-0.000252677,-0.0593651958
0.0408398398,0.0407085561,0.0905019804,0.0778880084,-0.0514355441,-0.2456779236,-0.0517342591,-0.2873847089,-0.061558639,0.0170354888,-0.0065147367,-0.0101783384,-0.0247002744,-0.0005056577,0.1736832408
0.0556835168,0.0796599084,0.1597431782,0.0989511382,0.0849414763,-0.2176701246,-0.0174894058,-0.2679138686,-0.0625447374,0.0412652323,-0.015155936,-0.0156126482,0.0016394518,-0.0006944439,0.0360972009
0.041206913,-0.0316363636,0.1639592738,-0.0289747898,-0.0319059162,-0.2586395548,-0.0517984521,-0.2936592634,-0.0033658775,-0.0055639891,-0.0099952912,0.0335664336,0.0489130435,-0.0005544317,-0.0866876814
0.0384868522,-0.0162356705,0.1900268169,-0.166709971,-0.0352506966,-0.3065499317,-0.0582350025,-0.3245806667,-0.0022549004,0.0259844917,-0.0250113054,-0.0034398034,0.0194099379,-0.000176296,-0.0221702254
0.0507126992,0.0585416094,0.1694245829,-0.1523064196,0.0528850483,-0.2984372575,-0.0306597994,-0.3198785917,-0.0754150166,0.0149876877,-0.0735648249,-0.0054545455,0.001610306,-4.90121799756939E-05,-0.0526241324
0.0464260943,-0.0838842975,0.0632467334,-0.0807596459,-0.0007472778,-0.2743747946,-0.0412942315,-0.3052889499,0.0276860354,-0.0528592194,-0.199830311,0.0311688312,-0.0123384254,-0.0001417453,-0.0611332631
0.0553230351,0.0751542575,0.071210114,0.126286271,0.0862938005,-0.1878009904,-0.0218131483,-0.2478191265,0.0213252265,-0.0700150159,-0.0088172751,0.0076555024,-0.031553967,-0.0006597572,0.1027403796
0.027900367,0.0161175069,0.1767990904,0.0250200338,-0.1633730412,-0.2207938122,-0.0843926579,-0.2710459408,-0.0147632075,-0.030679401,-0.013814762,0.0008978676,0.0501672241,-0.0006042674,0.0142086985
0.031790983,0.0411931818,0.1247993579,0.0093545386,-0.1129903339,-0.209459163,-0.0752288637,-0.2626995435,-0.0573758028,0.0055542092,-0.0217314064,-0.0042780749,0,-0.0005823164,0.1077843676
0.0433318712,-0.0247159091,0.0951571504,-0.0779312529,0.0261573969,-0.2302825896,-0.0492330328,-0.2785858521,-0.0408615709,-0.0016234414,-0.0041917236,-0.0058741259,0.0217391304,-0.0002669958,-0.0477651071
0.0323886975,-0.0418786962,0.2729985955,-0.2071586715,-0.0680184727,-0.2816354004,-0.0745432104,-0.3148641137,0.074850638,0.0537024682,-0.0762033234,-0.0037190083,0.0237872799,0.0004651263,-0.1289751988
0.0524486331,-0.3114204545,0.0906160654,-0.2837419104,0.1784141189,-0.3381463077,-0.0306104843,-0.355560658,0.1678092212,-0.0177448182,-0.6705795771,0.0296103896,-0.0059676044,0.0010783656,-0.2483683212
0.0571843944,-0.0628112568,0.3442740909,-0.2517332945,0.1427217283,-0.3455141888,-0.0214841389,-0.3648825638,0.103684596,-0.04168467,-0.4648564355,0.0104743083,0.0040481303,0.0009108702,0.0323445907
0.0434424347,0.1363636364,0,0.0413047952,-0.0228138245,-0.2335367217,-0.0522375449,-0.2962873149,-0.0157609996,-0.1226085991,0.0011430528,0.0055172414,-0.0210512654,-1.14652635493431E-05,0.1698886936
0.0452677272,-0.0607438017,0.0216370404,0.132804751,-0.0085796933,-0.1892738523,-0.0488956769,-0.2728288124,-0.0462626719,-0.0747640655,0.0050301905,0.0015392015,-0.0155811711,-0.0004954718,0.1048511324
0.0395695411,0.0599915564,0.1300235171,0.1160199984,-0.0758824096,-0.1709310206,-0.058127428,-0.2674436034,-0.0803620303,0.0180434865,0.0018272793,-0.0024833703,-0.0119501653,-0.0006998163,0.111360017
0.0405493774,0.1030021142,0.106373882,0.1473010443,-0.0463865145,-0.1093082177,-0.0561349936,-0.2349410705,-0.0479548028,0.0687182405,0.0941439263,-0.011299435,-0.0129076087,-0.0011057267,0.2018416762
0.0399088803,0.0505603985,0.0315757412,0.1126286446,-0.0198461206,-0.0677847058,-0.0574371087,-0.2122652281,-0.0860707882,-0.0190478392,0.1917447579,-0.0320217096,-0.0297933001,-0.0016412208,0.0853768037
0.0563113284,0.1083926616,0.3368079058,0.0702332818,0.121898353,-0.0537937339,-0.0189541326,-0.2049109948,0.1020902546,0.0224028523,0.1029282445,0.0213903743,0.3494363929,-0.0023280413,-0.1621664803
0.0434395742,-0.1000547645,0.0750327428,-0.0350524423,-0.0052913592,-0.0772069379,-0.0483975745,-0.2232972272,-0.0252859756,-0.0060008415,-0.0027363238,0.0034398034,0.0333850932,-0.002455627,-0.107858947
0.0365772379,0.0339654211,0.1296215897,-0.0780238022,-0.0704634201,-0.0770037325,-0.0644358996,-0.2260339644,-0.0645053432,-0.0054977908,-0.0017978772,-0.0004132231,0.007681408,-0.0007268876,-0.0218705333
0.0279833207,0,0.2104382201,-0.1653180689,-0.1418830774,-0.1185550952,-0.0813785182,-0.2529670358,0.0024692514,0.0404968611,-0.1071591723,-0.0093023256,0.0028367078,0.0081571191,-0.151777928
0.0217169577,0,0.1006382022,-0.1527007098,-0.1875857255,-0.1345188997,-0.0813306401,-0.2585313956,-0.1075356165,-0.026930018,-0.2383904925,-0.0271284271,5.57413600891878E-05,0.0038220767,-0.0711771604
0.0338740912,-0.0354327273,0.0217042362,0.0343272674,0.0159186704,-0.0631585387,-0.0379660315,-0.2085989147,0.0253373712,-0.0810058699,0.0073141626,0.0269794721,-0.0260740645,0.0002702548,0.108456942
0.0455844313,0.1289525692,0.0103999465,0.2290510646,0.1690712904,0.0391099603,0.0084905001,-0.1400233987,0.0376433127,0.1113252907,0.0353062144,-0.0033057851,-0.0413600892,-0.0022884378,0.2236331563
0.043838237,-0.090625,0,0.2506924349,0.1203210647,0.0752186679,0.0039012471,-0.1120739723,-0.0284482513,0.130019962,0.0941220614,-0.0095238095,-0.0434782609,-0.0077154871,0.0810713047
0.0353718596,-0.0487070115,0.1661518941,0.1094702391,-0.008808627,0.0455884872,-0.0239028133,-0.1273255801,-0.0159669719,0.0396743807,0.0984683685,-0.0412121212,0.5319693095,0.0058310449,0.0421893164
0.0265683817,0.082263947,0.178391875,-0.0109692267,-0.1274548158,0.0236387638,-0.0528357813,-0.1382172313,0.0165752884,-0.0575333808,0.0522468322,0.038277512,0.0190217391,0.0009349788,-0.0032146071
0.028099232,0.0249385749,0.14824651,-0.0826564017,-0.0978376813,0.0039812174,-0.0453855929,-0.1460540594,-0.0659954618,-0.0496899701,0.0073244522,0.0055469954,0.0546214307,-0.0002247351,-0.1364499672
0.1697800632,0.067107438,0.038611956,0.3301836183,0.8090934956,0.2231539896,0.4108285234,0.005518836,0.3710987364,0.2714316759,0.2232146933,0.0037780401,-0.0401269953,0.0031713904,0.1828877527
0.0975722173,0.0994098443,0.0282184282,0.3756686615,0.1644967388,0.2834548081,0.1600413244,0.0536408095,-0.0810367237,0.2128927683,0.2757389686,0.0025415445,-0.0176946411,0.0025441429,0.0399419133
0.0600379025,0.0074513642,0.1533885113,0.1826206729,-0.0965561633,0.2307858642,0.0408047842,0.0259300418,-0.0036344988,0.0752525702,0.1410428565,0.0012006861,0.2028985507,0.0009910762,-0.020412573
0.0466128334,-0.1063224841,0.1687627681,-0.0587549109,-0.1894268041,0.1407830794,-0.0020630254,-0.0271641248,0.0500576901,-0.0207556335,0.0225042584,-0.0002413516,0.0639386189,-3.29812169102663E-05,-0.0861358078
0.0310736884,0.0314566116,0.0294057393,-0.0694716245,-0.2777723569,0.1658178441,-0.0503338466,-0.002788009,-0.0954363603,-0.1194324143,0.0507650509,0.0030167142,-0.0058130276,-0.0002488681,0.0784572488
